source_run,method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
63,amp_binned_asymmetric_template_fit,0.7292722809937964,0.7153555555555555,18.373013986984795,13.867536214033532,-0.0013754641584577108,0.12514032698912034,0.023333333333333334,600,300
63,compact_mlp_classifier_regressor,0.8369247139685961,0.8464666666666667,11.13788766529901,8.043929864955597,-0.01981293993394269,0.07346794144935097,0.27666666666666667,600,300
65,amp_binned_asymmetric_template_fit,0.7052305519815092,0.694811111111111,17.279419083930964,12.639831684948927,0.010087355342911906,0.11598512640215924,0.01,600,300
65,compact_mlp_classifier_regressor,0.865754989410212,0.8520333333333333,10.162598397206974,7.248258122609322,-0.008902767396185403,0.07606129706541948,0.31333333333333335,600,300
