method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high
constrained_template_fit,0.7668112839404098,0.7167388888888889,13.300370096544516,6.550016781485066,-0.021809167547080895,0.09820253477243165,0.16833333333333333,1200,600,0.760531134379108,0.7728381239465048,13.004667373393648,13.604942047737028,-0.026206604667989894,-0.021588931343572905,0.09526133862134029,0.10312044156043526,0.14666666666666667,0.19
compact_mlp_classifier_regressor,0.8509910550508138,0.8493944444444445,10.674061400718234,7.78147225277851,-0.013518602481818204,0.0776729549119584,0.295,1200,600,0.8369247139685961,0.865754989410212,10.162598397206974,11.13788766529901,-0.01981293993394269,-0.008902767396185403,0.07404181243769554,0.0776729549119584,0.27666666666666667,0.31333333333333335
