atom,run,run_family,stave,n,harm_count,amplitude_log_mean,amplitude_log_std,peak_sample_mean,baseline_ptp_mean,baseline_mad_mean,late_fraction_mean,secondary_peak_frac_mean,dropout_depth_frac_mean,qshape_abs_mean,timing_span_mean,timing_tail_count,is_rare_atom,run_stave_total,prevalence,harm_rate,timing_tail_rate,log_n,nominal_amplitude_log_mean,charge_bias_abs_mean,charge_res68_proxy,pileup_excess_proxy,n_total,effective_runs,max_run_fraction,sample_balance_absdiff,support_ci_width,runs_present,harm_ci_high,run_fraction,stave_B2,stave_B4,stave_B6,stave_B8,promotion_label,mean_wave_index
baseline_excursion,33,sample_i_calib,B6,5,5,7.489720164110413,0.48458620389811585,3.2,3854.2,1113.6,0.0020520277,0.7044946414223092,1.2146164916237994,0.8769143780745287,1.1327205306705412,0,1,318,0.015723270440251572,1.0,0.0,1.791759469228055,7.423816652121943,0.06590351198847078,0.48458620389811585,0.7065466691544431,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.005500550055005501,0,0,1,0,0,10
baseline_excursion,34,sample_i_calib,B2,151,129,8.19329610239743,0.6016889868622776,3.834437086092715,4841.907284768212,1329.450331125828,0.07680405,0.5732736191246854,0.8383141816015857,0.7113621403698752,0.47964573266409843,6,1,33373,0.004524615707308303,0.8543046357615894,0.039735099337748346,5.0238805208462765,7.613203020015867,0.5800930823815627,0.6016889868622776,0.6500776684377538,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.006556095866620354,1,0,0,0,0,11
baseline_excursion,34,sample_i_calib,B6,10,9,7.750493170106748,0.3269690308340961,4.1,3616.2,1019.6,0.03048878,0.87903841247158,0.5238480850298985,0.5531159114257898,1.2025056153027307,1,1,244,0.040983606557377046,0.9,0.1,2.3978952727983707,7.5169243345949095,0.23356883551183838,0.3269690308340961,0.9095271922399277,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.011001100110011002,0,0,1,0,0,12
baseline_excursion,34,sample_i_calib,B4,17,14,7.770491024743258,0.5509881795890561,3.235294117647059,4208.117647058823,1146.3823529411766,0.045903247,0.6597307656655262,0.8391134412196644,0.6689003025490312,0.7008629978626052,0,1,412,0.0412621359223301,0.8235294117647058,0.0,2.8903717578961645,7.356559443570635,0.41393158117262274,0.5509881795890561,0.7056340125153016,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.007327586206896552,0,1,0,0,0,13
baseline_excursion,34,sample_i_calib,B8,5,4,7.7760869555816,0.42777788499134084,3.0,4047.2,1081.8,0.03509672,0.6694110818894277,0.6940570285861039,0.6016138153449815,1.1721092394595973,0,1,89,0.056179775280898875,0.8,0.0,1.791759469228055,7.40791797331211,0.3681689822694896,0.42777788499134084,0.7045078017504582,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.009157509157509158,0,0,0,1,0,14
baseline_excursion,35,sample_i_calib,B2,638,578,8.021277559782343,0.6059528590612662,3.330721003134796,5058.1253918495295,1174.7210031347963,0.07075482,0.5475045594162488,1.0383387605218255,0.832119180311386,0.09750576768773912,9,1,11029,0.05784749297307099,0.9059561128526645,0.014106583072100314,6.459904454377535,7.5756726164218815,0.4456049433604612,0.6059528590612662,0.6182593780345463,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.02770059048280653,1,0,0,0,0,15
baseline_excursion,35,sample_i_calib,B4,34,30,7.8813492843904855,0.5193667440134955,3.6470588235294117,4248.411764705882,1022.1911764705883,0.084512524,0.6751318589936454,0.6582380386086538,0.5634549561791092,0.303732723207289,1,1,403,0.08436724565756824,0.8823529411764706,0.029411764705882353,3.5553480614894135,7.513165081799725,0.36818420259076046,0.5193667440134955,0.7596443833004195,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.014655172413793103,0,1,0,0,0,16
baseline_excursion,35,sample_i_calib,B6,8,6,7.727035114815997,0.3818036690170446,3.375,3893.125,1136.5625,0.012208359,0.7662671286234657,0.6870452884839479,0.6271796639509082,0.3715221123759209,0,1,163,0.049079754601226995,0.75,0.0,2.1972245773362196,7.4418228585880115,0.2852122562279851,0.3818036690170446,0.7784754879394571,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.0088008800880088,0,0,1,0,0,17
baseline_excursion,35,sample_i_calib,B8,2,2,7.506739913541161,0.4902664140249229,2.5,4906.0,1729.25,0.0019243886,0.45410627398949877,1.3700247709562805,0.9087770202730863,0.048594160089406424,0,1,72,0.027777777777777776,1.0,0.0,1.0986122886681096,7.446664174666742,0.06007573887441975,0.4902664140249229,0.4560306625657977,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.003663003663003663,0,0,0,1,0,18
baseline_excursion,36,sample_i_calib,B4,18,15,7.847260649964791,0.6121367497081233,3.388888888888889,3856.277777777778,946.6111111111111,0.07152874,0.7211620913248086,0.7187965492483258,0.5947911438386756,0.48314942066620425,0,1,340,0.052941176470588235,0.8333333333333334,0.0,2.9444389791664403,7.484976105985123,0.36228454397966736,0.6121367497081233,0.792690831552031,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.007758620689655172,0,1,0,0,0,19
baseline_excursion,36,sample_i_calib,B2,578,521,8.011909556556716,0.5915910044659449,3.2716262975778547,5000.664359861592,1162.620242214533,0.0649363,0.5367698349031923,1.0116085844010727,0.8209296484006312,0.14592203719374125,9,1,9847,0.05869808063369554,0.9013840830449827,0.015570934256055362,6.361302477572996,7.567024921286797,0.4448846352699194,0.5915910044659449,0.6017061375054834,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.02509551927752692,1,0,0,0,0,20
baseline_excursion,36,sample_i_calib,B6,6,5,7.882757296202537,0.3508145671824351,4.166666666666667,3813.3333333333335,964.4166666666666,0.033356786,0.7817106749835836,0.4409195805591856,0.48902125479028086,0.7464753911648159,1,1,143,0.04195804195804196,0.8333333333333334,0.16666666666666666,1.9459101490553132,7.418032932233004,0.4647243639695331,0.3508145671824351,0.8150674607578146,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.006600660066006601,0,0,1,0,0,21
baseline_excursion,36,sample_i_calib,B8,2,2,7.625195745550775,0.011559646076499636,5.0,3728.5,1338.0,0.0,0.7901165004687074,0.64079715426345,0.6031126159888911,0.8385151626106196,0,1,61,0.03278688524590164,1.0,0.0,1.0986122886681096,7.430162934976653,0.19503281057412192,0.011559646076499636,0.7901165004687074,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.003663003663003663,0,0,0,1,0,22
baseline_excursion,37,sample_i_calib,B2,1630,1516,8.038974803173991,0.6049291881480505,3.276073619631902,5208.018404907975,1218.49754601227,0.069893606,0.5295910733832452,1.0226389537622833,0.8275343848087221,0.12896085175617866,24,1,22956,0.07100540163791601,0.9300613496932515,0.014723926380368098,7.396948602621014,7.576858700849443,0.4621161023245479,0.6049291881480505,0.5994846793903443,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.07077110107676277,1,0,0,0,0,23
baseline_excursion,37,sample_i_calib,B6,25,19,7.654253282018038,0.4675886660449561,3.36,3760.36,996.24,0.033655155,0.7262085580538283,0.9423712843740805,0.7468576545225377,0.41740949506915875,0,1,423,0.0591016548463357,0.76,0.0,3.258096538021482,7.433602645334486,0.22065063668355211,0.4675886660449561,0.759863713503934,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.027502750275027504,0,0,1,0,0,24
baseline_excursion,37,sample_i_calib,B4,47,41,7.749869054635751,0.4492931838006643,3.234042553191489,4235.489361702128,1206.6914893617022,0.038017504,0.6862825110990379,0.7646546803185598,0.6460240527414622,0.29739672039300324,0,1,997,0.04714142427281846,0.8723404255319149,0.0,3.8712010109078907,7.474753950475385,0.2751151041603661,0.4492931838006643,0.7243000150162552,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.02025862068965517,0,1,0,0,0,25
baseline_excursion,37,sample_i_calib,B8,7,6,7.6812377911659615,0.423228295763821,3.0,4127.0,1026.5,0.02580919,0.6917863111005438,1.0134287879579327,0.8359786451919848,1.0736960351856213,1,1,161,0.043478260869565216,0.8571428571428571,0.14285714285714285,2.0794415416798357,7.256972148217049,0.4242656429489129,0.423228295763821,0.7175955004052532,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.01282051282051282,0,0,0,1,0,26
baseline_excursion,39,sample_i_calib,B2,1017,935,7.998707762525753,0.5951491242053341,3.208456243854474,5309.726647000984,1278.24139626352,0.06171114,0.5194913912201118,1.0938833889406596,0.8684825763015038,0.17727312919782023,20,1,13174,0.07719751024745711,0.9193706981317601,0.01966568338249754,6.925595197110468,7.569139955093945,0.4295678074318081,0.5951491242053341,0.5812025311970901,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.044155956929489405,1,0,0,0,0,27
baseline_excursion,39,sample_i_calib,B6,12,11,7.744635029230209,0.40357778969062935,3.3333333333333335,4077.75,1210.375,0.017779693,0.6956795859632646,0.7515870061745119,0.6419610758050285,0.35894181623848054,0,1,273,0.04395604395604396,0.9166666666666666,0.0,2.5649493574615367,7.3280285830718155,0.4166064461583936,0.40357778969062935,0.7134592789707338,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.013201320132013201,0,0,1,0,0,28
baseline_excursion,39,sample_i_calib,B4,47,34,7.841134022664755,0.5299141104781093,3.404255319148936,3863.659574468085,989.5,0.06141284,0.6751149893129406,0.7691525386713377,0.6437495798478136,0.3155789125256525,0,1,663,0.07088989441930618,0.723404255319149,0.0,3.8712010109078907,7.391876831312341,0.44925719135241415,0.5299141104781093,0.7365278303945598,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.02025862068965517,0,1,0,0,0,29
baseline_excursion,39,sample_i_calib,B8,8,8,7.580937333747448,0.48667004515616513,3.0,4207.625,1197.0,0.025582822,0.6599337171281325,1.0676250214318124,0.8146880206265728,0.3617907914434093,0,1,108,0.07407407407407407,1.0,0.0,2.1972245773362196,7.528720844598949,0.05221648914849908,0.48667004515616513,0.6855165391678559,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.014652014652014652,0,0,0,1,0,30
baseline_excursion,40,sample_i_calib,B2,1002,913,8.013242321690628,0.600685987294018,3.2065868263473054,5255.2624750499,1262.067365269461,0.066082194,0.5310005155462483,1.0524141429850813,0.8389019927652834,0.1650814412762207,15,1,13575,0.0738121546961326,0.9111776447105788,0.014970059880239521,6.910750787961936,7.582736209187425,0.4305061125032026,0.600685987294018,0.5970827099937657,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.0435046891281695,1,0,0,0,0,31
baseline_excursion,40,sample_i_calib,B4,46,38,7.822194984816314,0.44202198241756935,3.239130434782609,4187.782608695652,1136.445652173913,0.049220838,0.7191097168779038,0.6505243456485321,0.5898463183302827,0.25007792057152356,0,1,707,0.06506364922206506,0.8260869565217391,0.0,3.8501476017100584,7.4522544823623535,0.3699405024539608,0.44202198241756935,0.7683305545305871,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.019827586206896553,0,1,0,0,0,32
baseline_excursion,40,sample_i_calib,B6,10,4,7.995701277261453,0.3662078244461643,3.7,3492.7,675.25,0.06552226,0.8467156978936254,0.26594798065128206,0.39386329784620094,0.35738633734747977,0,1,310,0.03225806451612903,0.4,0.0,2.3978952727983707,7.321607374232728,0.6740939030287256,0.3662078244461643,0.9122379588575422,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.011001100110011002,0,0,1,0,0,33
baseline_excursion,40,sample_i_calib,B8,4,3,7.796001990518256,0.49458436957210306,4.0,4475.0,1493.125,0.045213126,0.8005613321605113,0.5883003876569659,0.6208705126736559,0.6423511420906541,0,1,116,0.034482758620689655,0.75,0.0,1.6094379124341003,7.333168472349113,0.462833518169143,0.49458436957210306,0.8457744578066256,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.007326007326007326,0,0,0,1,0,34
baseline_excursion,41,sample_i_calib,B2,1061,980,8.012589216130237,0.5975319046109133,3.2676720075400567,5137.515551366635,1202.2935909519322,0.06827333,0.510848877224164,1.0865616768678248,0.8699662862167149,0.08639437298982734,11,1,14963,0.07090824032613781,0.9236569274269557,0.010367577756833177,6.967909201801884,7.577091303717431,0.43549791241280644,0.5975319046109133,0.5791222054688502,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.046066342480027785,1,0,0,0,0,35
baseline_excursion,41,sample_i_calib,B4,55,46,7.810128816410859,0.524263409092248,3.3636363636363638,4298.472727272727,1132.8181818181818,0.052729487,0.6298877328045713,0.8016956850240444,0.6433644726494816,0.30719449900030066,0,1,758,0.07255936675461741,0.8363636363636363,0.0,4.02535169073515,7.458447998687598,0.35168081772326065,0.524263409092248,0.6826172202236997,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.023706896551724137,0,1,0,0,0,36
baseline_excursion,41,sample_i_calib,B6,9,7,7.637783845632906,0.4501932319564782,3.7777777777777777,3405.777777777778,914.5,0.02598661,0.9016911538326323,0.7066734217084233,0.6622915256430654,0.1856592523157884,0,1,298,0.030201342281879196,0.7777777777777778,0.0,2.302585092994046,7.412289675644672,0.22549416998823357,0.4501932319564782,0.9276777638130963,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.009900990099009901,0,0,1,0,0,37
baseline_excursion,41,sample_i_calib,B8,5,5,7.773344889448128,0.5284392395904254,3.6,3770.4,944.1,0.05327808,0.7214588460470726,0.7026673173814071,0.5998838571689171,0.4045439446673706,0,1,127,0.03937007874015748,1.0,0.0,1.791759469228055,7.377251754131267,0.3960931353168613,0.5284392395904254,0.7747369271661331,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.009157509157509158,0,0,0,1,0,38
baseline_excursion,42,sample_i_calib,B2,1063,974,8.035827849643864,0.6067190145468387,3.2351834430856066,5238.841956726246,1229.1396989651928,0.07059308,0.5278502744028658,1.028433748396688,0.8303763836218117,0.1320073957026476,13,1,16977,0.06261412499263709,0.916274694261524,0.012229539040451553,6.96979066990159,7.583162018245163,0.45266583139870065,0.6067190145468387,0.5984433558175654,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.04615317818687044,1,0,0,0,0,39
baseline_excursion,42,sample_i_calib,B4,44,37,7.791186967069866,0.4896815237722766,3.4545454545454546,4253.727272727273,1086.9318181818182,0.051553093,0.6451691034027047,0.8041988303692321,0.6497375622907332,0.3872777663971037,0,1,711,0.06188466947960619,0.8409090909090909,0.0,3.8066624897703196,7.4792081911476505,0.31197877592221523,0.4896815237722766,0.696722196299643,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.01896551724137931,0,1,0,0,0,40
baseline_excursion,42,sample_i_calib,B6,7,6,7.322332250229064,0.3085942750159199,2.857142857142857,3817.8571428571427,1118.0714285714287,0.0,0.6825353767878857,1.5516319474778961,1.0961609931719416,0.9314134776529226,0,1,307,0.02280130293159609,0.8571428571428571,0.0,2.0794415416798357,7.492029526303903,0.16969727607483875,0.3085942750159199,0.6825353767878857,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.007700770077007701,0,0,1,0,0,41
baseline_excursion,42,sample_i_calib,B8,4,3,7.529447607889026,0.21229945809750278,2.75,4084.25,1487.5,0.0,0.6678724013482652,0.9519653681744498,0.7228643394849061,0.45495879755306323,0,1,117,0.03418803418803419,0.75,0.0,1.6094379124341003,7.335300429111708,0.19414717877731746,0.21229945809750278,0.6678724013482652,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.007326007326007326,0,0,0,1,0,42
baseline_excursion,44,sample_i_analysis,B2,124,117,8.0207869758262,0.6499136558925699,3.0725806451612905,5576.790322580645,1359.4112903225807,0.07470917,0.5254042519001425,1.150757816982692,0.8888242270042743,0.21276608101515646,2,1,1884,0.06581740976645435,0.9435483870967742,0.016129032258064516,4.8283137373023015,7.568396112063371,0.45239086376282867,0.6499136558925699,0.6001134214667738,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.00538381382424453,1,0,0,0,0,43
baseline_excursion,44,sample_i_analysis,B6,3,2,7.501651581950995,0.16059285463745995,3.0,3523.0,1315.8333333333333,0.0,0.8585149430496853,0.8557822390789941,0.7508783404254995,0.2715925134196966,0,1,44,0.06818181818181818,0.6666666666666666,0.0,1.3862943611198906,7.555592632045422,0.05394105009442729,0.16059285463745995,0.8585149430496853,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.0033003300330033004,0,0,1,0,0,44
baseline_excursion,44,sample_i_analysis,B8,1,1,7.763446388727362,0.0,4.0,3039.0,741.0,0.0,0.9944727891156463,0.22874149659863946,0.46816977677666277,0.0,0,1,17,0.058823529411764705,1.0,0.0,0.6931471805599453,6.909254155105873,0.8541922336214895,0.0,0.9944727891156463,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.0018315018315018315,0,0,0,1,0,45
baseline_excursion,44,sample_i_analysis,B4,5,5,7.541295177115669,0.509954755226283,3.0,3924.0,1172.5,0.030606825,0.6661827688877097,1.1232992695776873,0.7656029546328866,0.2993306493486096,0,1,93,0.053763440860215055,1.0,0.0,1.791759469228055,7.2568475709821,0.28444760613356834,0.509954755226283,0.6967895937923899,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.0021551724137931034,0,1,0,0,0,46
baseline_excursion,45,sample_i_analysis,B2,1602,1467,7.995909975164917,0.6028909413473903,3.217852684144819,5268.3258426966295,1248.7159800249688,0.06300129,0.49952749735108526,1.1424515577991583,0.899393754089429,0.13547820800140922,21,1,22786,0.07030632844729219,0.9157303370786517,0.013108614232209739,7.3796321526095525,7.568335571720104,0.42757440344481257,0.6028909413473903,0.5625287873148075,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.0695554011809656,1,0,0,0,0,47
baseline_excursion,45,sample_i_analysis,B4,64,54,7.697081860539694,0.4735042836988955,3.375,4153.625,1146.53125,0.03759407,0.6549116409662259,0.9472513574177865,0.7287315676813615,0.3121694718117917,0,1,969,0.06604747162022703,0.84375,0.0,4.174387269895637,7.459725289545442,0.237356570994252,0.4735042836988955,0.6925057097616685,2320,12.217289062003468,0.15129310344827587,0.33318965517241383,0.0031968295682052103,32,0.8410900791055783,0.027586206896551724,0,1,0,0,0,48
baseline_excursion,45,sample_i_analysis,B6,29,24,7.712350158726357,0.39623481136250954,3.1724137931034484,3932.2413793103447,1100.0344827586207,0.018265396,0.7348706163037956,0.7763099984513983,0.6468407624740241,0.353517006252948,0,1,401,0.07231920199501247,0.8275862068965517,0.0,3.4011973816621555,7.425729414847927,0.28662074387843006,0.39623481136250954,0.7531360126603782,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.0319031903190319,0,0,1,0,0,49
baseline_excursion,45,sample_i_analysis,B8,8,8,7.543186297594441,0.3313964897718972,3.5,4116.0,1303.0,0.0017942879,0.6073885450051566,1.0505219025989767,0.7788090511783241,0.6983929289569633,0,1,177,0.04519774011299435,1.0,0.0,2.1972245773362196,7.342011532759902,0.20117476483453878,0.3313964897718972,0.6091828329400559,546,7.752132307052215,0.21062271062271062,0.184981684981685,0.006252555492411591,30,0.8686821268084937,0.014652014652014652,0,0,0,1,0,50
baseline_excursion,46,sample_i_analysis,B2,23,21,8.008344527619625,0.6347658359364521,3.260869565217391,4704.869565217391,1172.5217391304348,0.06648097,0.5953496600402012,0.9553172662787215,0.7874680736863564,0.0,0,1,675,0.034074074074074076,0.9130434782608695,0.0,3.1780538303479458,7.582222999017298,0.42612152860232744,0.6347658359364521,0.6618306319130077,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.0009986106286905174,1,0,0,0,0,51
baseline_excursion,47,sample_i_analysis,B2,155,143,8.113333463313028,0.6168800185616816,3.4387096774193546,5106.7225806451615,1147.5096774193548,0.08437005,0.539651880033892,0.9952642184139574,0.7952075357584015,0.11752577765144248,2,1,5116,0.030297107114933542,0.9225806451612903,0.012903225806451613,5.049856007249537,7.55905561904419,0.5542778442688379,0.6168800185616816,0.6240219268879111,23032,24.291066559808012,0.07077110107676277,0.7152657172629385,0.0008640604602386387,33,0.9002266829533025,0.006729767280305662,1,0,0,0,0,52
baseline_excursion,47,sample_i_analysis,B6,3,3,8.189288764345383,0.39856934418650236,4.0,4287.0,730.3333333333334,0.08955799,0.7707364712019996,0.1273471692785543,0.3143500114381256,0.5391537556147784,0,1,50,0.06,1.0,0.0,1.3862943611198906,7.415587785066063,0.7737009792793197,0.39856934418650236,0.8602944616337852,909,9.328813521050433,0.18811881188118812,0.26622662266226627,0.003461691428294507,32,0.8513136829860379,0.0033003300330033004,0,0,1,0,0,53
