heldout_run,method,method_variant,threshold,n_train,n_test,n_parameters,average_precision,roc_auc,brier,ece,precision,recall,f1,promotion_rate,defer_rate,false_promotion_control_rate,promotion_utility,C,learning_rate,hidden,width,loss_start,loss_end
33,ridge,ridge_C0.3,0.9516536613917544,972,31,26,0.0,,0.012134380892667903,0.055644236840206404,0.0,0.0,0.0,0.0,1.0,0.0,-0.013911059210051601,0.3,,,,,
33,ridge,ridge_C1,0.963818786268589,972,31,26,0.0,,0.003177821542385658,0.02491637007850305,0.0,0.0,0.0,0.0,1.0,0.0,-0.006229092519625763,1.0,,,,,
33,ridge,ridge_C3,0.9754238965713211,972,31,26,0.0,,0.0006984023824765932,0.010162477166552306,0.0,0.0,0.0,0.0,1.0,0.0,-0.0025406192916380766,3.0,,,,,
33,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9683370720873842,972,31,26,0.0,,5.785043465223716e-07,0.0005983339294541516,0.0,0.0,0.0,0.0,1.0,0.0,-0.0001495834823635379,,0.03,,,,
33,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993867729813103,972,31,26,0.0,,2.7206511568270346e-10,1.0128750124936442e-05,0.0,0.0,0.0,0.0,1.0,0.0,-2.5321875312341104e-06,,0.08,,,,
33,mlp,mlp_hidden16,0.13473358154296874,972,31,449,0.0,,0.024253897696635725,0.1371496006125404,0.0,0.0,0.0,0.3870967741935484,0.6129032258064516,1.0,-2.034287400153135,,,16.0,,,
33,mlp,mlp_hidden32,0.2916786015033722,972,31,897,0.0,,0.05448802443915957,0.21538823362319703,0.0,0.0,0.0,0.25806451612903225,0.7419354838709677,0.0,-0.05384705840579926,,,32.0,,,
33,cnn_1d,cnn_1d_width8,0.7732998490333557,972,31,313,0.0,,0.09735933124959438,0.1705350547363589,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.04263376368408973,,,,8.0,1.3530248246565768,0.6550725293748173
33,support_gated_cnn_new,support_gated_cnn_new_width8,0.876905620098114,972,31,809,0.0,,0.010374762016960706,0.03529347551387351,0.0,0.0,0.0,0.0,1.0,0.0,-0.008823368878468378,,,,8.0,2.173325934282546,0.37153263291949595
34,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
34,ridge,ridge_C0.3,0.9518184581954678,972,31,26,0.0,,0.020532374261291144,0.07159900251527357,0.0,0.0,0.0,0.0,1.0,0.0,-0.017899750628818392,0.3,,,,,
34,ridge,ridge_C1,0.9637632503659268,972,31,26,0.0,,0.006980088485418147,0.033754873663528445,0.0,0.0,0.0,0.0,1.0,0.0,-0.008438718415882111,1.0,,,,,
34,ridge,ridge_C3,0.9753344587472836,972,31,26,0.0,,0.001556921297859814,0.01459563595824449,0.0,0.0,0.0,0.0,1.0,0.0,-0.0036489089895611225,3.0,,,,,
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9624725388132921,972,31,26,0.0,,4.502357780659921e-07,0.0005455572679292073,0.0,0.0,0.0,0.0,1.0,0.0,-0.00013638931698230181,,0.03,,,,
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.999320110267551,972,31,26,0.0,,1.8822027510027097e-10,8.324817957897236e-06,0.0,0.0,0.0,0.0,1.0,0.0,-2.081204489474309e-06,,0.08,,,,
34,mlp,mlp_hidden16,0.20412341356277466,972,31,449,0.0,,0.07310070992171123,0.2535706996437042,0.0,0.0,0.0,0.6129032258064516,0.3870967741935484,0.25,-0.563392674910926,,,16.0,,,
34,mlp,mlp_hidden32,0.1639114201068878,972,31,897,0.0,,0.041769353689417796,0.17672450750345184,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,1.0,-2.044181126875863,,,32.0,,,
34,cnn_1d,cnn_1d_width8,0.807846462726593,972,31,313,0.0,,0.09494936445969962,0.17729878152589448,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.04432469538147362,,,,8.0,1.3680468258053187,0.6035020214049414
34,support_gated_cnn_new,support_gated_cnn_new_width8,0.9659525513648987,972,31,809,0.0,,0.025556608945956148,0.04222909903929546,0.0,0.0,0.0,0.0,1.0,0.0,-0.010557274759823865,,,,8.0,17.794244290969562,0.1051894300023224
35,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
35,ridge,ridge_C0.3,0.952553959588266,972,31,26,0.0,,0.05525488840713156,0.11725892364684551,0.0,0.0,0.0,0.0,1.0,0.0,-0.029314730911711377,0.3,,,,,
35,ridge,ridge_C1,0.9639978578262567,972,31,26,0.0,,0.040404568304836595,0.08106667451380829,0.0,0.0,0.0,0.0,1.0,0.0,-0.020266668628452073,1.0,,,,,
35,ridge,ridge_C3,0.975760373166347,972,31,26,0.0,,0.02703406890333604,0.056932712315122966,0.0,0.0,0.0,0.0,1.0,0.0,-0.014233178078780741,3.0,,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9643040481460337,972,31,26,0.0,,3.328117214576031e-07,0.0005177033415567464,0.0,0.0,0.0,0.0,1.0,0.0,-0.0001294258353891866,,0.03,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9992984008165514,972,31,26,0.0,,1.0355015600221001e-09,1.2734658125301012e-05,0.0,0.0,0.0,0.0,1.0,0.0,-3.183664531325253e-06,,0.08,,,,
35,mlp,mlp_hidden16,0.16168391704559326,972,31,449,0.0,,0.06553657735618974,0.24611821121746494,0.0,0.0,0.0,0.9354838709677419,0.06451612903225812,1.0,-2.0615295528043664,,,16.0,,,
35,mlp,mlp_hidden32,0.30265555977821346,972,31,897,0.0,,0.09916769051057238,0.29661681286750297,0.0,0.0,0.0,0.5483870967741935,0.4516129032258065,0.25,-0.5741542032168757,,,32.0,,,
35,cnn_1d,cnn_1d_width8,0.8872303009033203,972,31,313,0.0,,0.17552531946274758,0.26016526544151325,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.06504131636037831,,,,8.0,1.3748291622954631,0.6420534325479971
35,support_gated_cnn_new,support_gated_cnn_new_width8,0.69843670129776,972,31,809,0.0,,0.09380713661484714,0.20045723279453515,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.050114308198633786,,,,8.0,34.491016340844425,0.6625714797541928
36,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,4.527184752181676e-06,0.0003821494705116208,0.0,0.0,0.0,0.0,1.0,0.0,-9.55373676279052e-05,,,,,,
36,ridge,ridge_C0.3,0.9540391150606443,972,31,26,0.0,,0.08601722193502342,0.1420174614713987,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.03550436536784968,0.3,,,,,
36,ridge,ridge_C1,0.9669747555812458,972,31,26,0.0,,0.0859633145324631,0.11897601358875587,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.029744003397188967,1.0,,,,,
36,ridge,ridge_C3,0.9796536198932285,972,31,26,0.0,,0.08521989338153889,0.1073407390092625,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.026835184752315625,3.0,,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9653101045142486,972,31,26,0.0,,0.026302985482359875,0.029741448266709842,0.0,0.0,0.0,0.0,1.0,0.0,-0.0074353620666774605,,0.03,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.999303480393332,972,31,26,0.0,,0.03159009176949032,0.031945144062067096,0.0,0.0,0.0,0.0,1.0,0.0,-0.007986286015516774,,0.08,,,,
36,mlp,mlp_hidden16,0.1338277578353882,972,31,449,0.0,,0.028014992749773447,0.14690095126148195,0.0,0.0,0.0,0.4838709677419355,0.5161290322580645,0.5,-1.0367252378153704,,,16.0,,,
36,mlp,mlp_hidden32,0.2844600021839142,972,31,897,0.0,,0.07199071009459321,0.25288243880195,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.5,-1.0632206097004875,,,32.0,,,
36,cnn_1d,cnn_1d_width8,0.757240605354309,972,31,313,0.0,,0.14985228407612433,0.22920317062144197,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,-0.05730079265536049,,,,8.0,1.3707903714336975,0.6461483392205258
36,support_gated_cnn_new,support_gated_cnn_new_width8,0.9397563219070435,972,31,809,0.0,,0.09318264794017375,0.13557655456552603,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.03389413864138151,,,,8.0,10.894158744027095,0.2805702183472276
37,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
37,ridge,ridge_C0.3,0.9521374639386975,972,31,26,0.0,,0.03307750370924708,0.08754085644339854,0.0,0.0,0.0,0.0,1.0,0.0,-0.021885214110849635,0.3,,,,,
37,ridge,ridge_C1,0.9641398269001227,972,31,26,0.0,,0.01798195139713672,0.05104350018341779,0.0,0.0,0.0,0.0,1.0,0.0,-0.012760875045854448,1.0,,,,,
37,ridge,ridge_C3,0.9756533206322464,972,31,26,0.0,,0.00996919587483748,0.030791501281457287,0.0,0.0,0.0,0.0,1.0,0.0,-0.007697875320364322,3.0,,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9679392864229527,972,31,26,0.0,,7.679720541414091e-07,0.0006784695300894715,0.0,0.0,0.0,0.0,1.0,0.0,-0.00016961738252236787,,0.03,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993394939457041,972,31,26,0.0,,3.270360103614478e-09,2.281117136610704e-05,0.0,0.0,0.0,0.0,1.0,0.0,-5.70279284152676e-06,,0.08,,,,
37,mlp,mlp_hidden16,0.2558801472187042,972,31,449,0.0,,0.049377473260883334,0.19705242735724296,0.0,0.0,0.0,0.25806451612903225,0.7419354838709677,0.25,-0.5492631068393108,,,16.0,,,
37,mlp,mlp_hidden32,0.32556295990943906,972,31,897,0.0,,0.03670821085956512,0.17203230494933744,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.04300807623733436,,,32.0,,,
37,cnn_1d,cnn_1d_width8,0.9019810676574707,972,31,313,0.0,,0.1726622822289007,0.2542815209336443,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.06357038023341108,,,,8.0,1.390566976472674,0.63882034550969
37,support_gated_cnn_new,support_gated_cnn_new_width8,0.9847421646118164,972,31,809,0.0,,0.026919495164529433,0.04398217858281517,0.0,0.0,0.0,0.0,1.0,0.0,-0.010995544645703792,,,,8.0,10.412779052561694,0.10662715593851152
39,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
39,ridge,ridge_C0.3,0.9524458531286133,972,31,26,0.0,,0.05134794842459285,0.10224221327582117,0.0,0.0,0.0,0.0,1.0,0.0,-0.025560553318955292,0.3,,,,,
39,ridge,ridge_C1,0.9635544397497693,972,31,26,0.0,,0.03739599354920416,0.07190439567302345,0.0,0.0,0.0,0.0,1.0,0.0,-0.017976098918255863,1.0,,,,,
39,ridge,ridge_C3,0.9751786929582724,972,31,26,0.0,,0.026125654545633606,0.050938494409572196,0.0,0.0,0.0,0.0,1.0,0.0,-0.012734623602393049,3.0,,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.964499406753294,972,31,26,0.0,,7.179371560350169e-06,0.0009857138964944792,0.0,0.0,0.0,0.0,1.0,0.0,-0.0002464284741236198,,0.03,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.999336990795117,972,31,26,0.0,,9.681225051615054e-06,0.0005717800687196271,0.0,0.0,0.0,0.0,1.0,0.0,-0.00014294501717990678,,0.08,,,,
39,mlp,mlp_hidden16,0.23222617506980897,972,31,449,0.0,,0.054773679187331205,0.20624215251976444,0.0,0.0,0.0,0.2903225806451613,0.7096774193548387,1.0,-2.0515605381299413,,,16.0,,,
39,mlp,mlp_hidden32,0.19383547604084014,972,31,897,0.0,,0.04967590796880882,0.2124483676687364,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355,0.25,-0.5531120919171841,,,32.0,,,
39,cnn_1d,cnn_1d_width8,0.6236931562423706,972,31,313,0.0,,0.062345658992064706,0.1472231632596977,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.036805790814924425,,,,8.0,1.4012125875233623,0.7399741344981723
39,support_gated_cnn_new,support_gated_cnn_new_width8,0.9260202288627625,972,31,809,0.0,,0.028870497373421476,0.050473175917580715,0.0,0.0,0.0,0.0,1.0,0.0,-0.012618293979395179,,,,8.0,3.9274802011717496,0.19234352344225464
40,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
40,ridge,ridge_C0.3,0.9525691872552295,972,31,26,0.0,,0.041183195808622265,0.10539620193998687,0.0,0.0,0.0,0.0,1.0,0.0,-0.02634905048499672,0.3,,,,,
40,ridge,ridge_C1,0.9643541574396082,972,31,26,0.0,,0.025150460668186086,0.06039572345009575,0.0,0.0,0.0,0.0,1.0,0.0,-0.015098930862523938,1.0,,,,,
40,ridge,ridge_C3,0.9756906395112912,972,31,26,0.0,,0.018266747903082112,0.03651025403895896,0.0,0.0,0.0,0.0,1.0,0.0,-0.00912756350973974,3.0,,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9668229096765361,972,31,26,0.0,,1.0120108471875072e-05,0.0011479313109036158,0.0,0.0,0.0,0.0,1.0,0.0,-0.00028698282772590396,,0.03,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993107960481075,972,31,26,0.0,,1.887031408072397e-07,9.219720892858092e-05,0.0,0.0,0.0,0.0,1.0,0.0,-2.304930223214523e-05,,0.08,,,,
40,mlp,mlp_hidden16,0.20290409326553344,972,31,449,0.0,,0.027876596038797836,0.16036204993724826,0.0,0.0,0.0,0.22580645161290322,0.7741935483870968,0.25,-0.5400905124843121,,,16.0,,,
40,mlp,mlp_hidden32,0.3430676579475403,972,31,897,0.0,,0.06616345342535554,0.24596417527044973,0.0,0.0,0.0,0.12903225806451613,0.8709677419354839,0.0,-0.06149104381761243,,,32.0,,,
40,cnn_1d,cnn_1d_width8,0.9174604058265686,972,31,313,0.0,,0.1720261178791032,0.2427656115611525,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.060691402890288126,,,,8.0,1.4046528354103183,0.5837861638010284
40,support_gated_cnn_new,support_gated_cnn_new_width8,0.7371867895126343,972,31,809,0.0,,0.06983922155243637,0.1205335938990988,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.0301333984747747,,,,8.0,7.168748580869824,0.5636113013750241
41,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031268456073191765,0.031759406060705334,0.0,0.0,0.0,0.0,1.0,0.0,0.9920601484848237,,,,,,
41,ridge,ridge_C0.3,0.9514830696147276,972,31,26,1.0,1.0,0.02676519153102878,0.07531691594281424,0.0,0.0,0.0,0.0,1.0,0.0,0.9811707710142964,0.3,,,,,
41,ridge,ridge_C1,0.9641018305046823,972,31,26,1.0,1.0,0.013315759129107688,0.04365468407392681,0.0,0.0,0.0,0.0,1.0,0.0,0.9890863289815183,1.0,,,,,
41,ridge,ridge_C3,0.975100008056781,972,31,26,1.0,1.0,0.004923554266141659,0.024617235654369237,0.0,0.0,0.0,0.0,1.0,0.0,0.9938456910864077,3.0,,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.963122416508549,972,31,26,1.0,1.0,3.6583239803615725e-05,0.001671707631286333,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495820730921785,,0.03,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9992791772102616,972,31,26,1.0,1.0,1.1103018535649894e-07,8.597511692706303e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9999785062207682,,0.08,,,,
41,mlp,mlp_hidden16,0.1979786790907383,972,31,449,0.05,0.3666666666666667,0.09080366123725092,0.2123058897352988,0.05,1.0,0.09523809523809523,0.6451612903225806,0.3548387096774194,0.5,-0.7530764724338247,,,16.0,,,
41,mlp,mlp_hidden32,0.2717874199151993,972,31,897,0.1,0.7,0.08590488694875272,0.22152294050301277,0.07142857142857142,1.0,0.13333333333333333,0.45161290322580644,0.5483870967741935,1.0,-1.705380735125753,,,32.0,,,
41,cnn_1d,cnn_1d_width8,0.867897629737854,972,31,313,1.0,1.0,0.10802027480838196,0.1712869044772045,0.0,0.0,0.0,0.0,1.0,0.0,0.9571782738806989,,,,8.0,1.3595084751584403,0.5176078025941495
41,support_gated_cnn_new,support_gated_cnn_new_width8,0.9784962087869644,972,31,809,1.0,1.0,0.06226411051672736,0.12907245136316745,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2177318871592082,,,,8.0,149.7114875071333,0.33820986845856343
42,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031314356081780924,0.03178270785768775,0.0,0.0,0.0,0.0,1.0,0.0,0.9920543230355781,,,,,,
42,ridge,ridge_C0.3,0.9524960839869158,972,31,26,1.0,1.0,0.024311615408036377,0.07448121690045335,0.0,0.0,0.0,0.0,1.0,0.0,0.9813796957748867,0.3,,,,,
42,ridge,ridge_C1,0.9637159878842497,972,31,26,1.0,1.0,0.01633497792673074,0.045554966929908944,0.0,0.0,0.0,0.0,1.0,0.0,0.9886112582675227,1.0,,,,,
42,ridge,ridge_C3,0.9769714758294599,972,31,26,1.0,1.0,0.014789959921581535,0.0327868721356666,0.0,0.0,0.0,0.0,1.0,0.0,0.9918032819660834,3.0,,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9581418616984394,972,31,26,1.0,1.0,0.0003955807779423646,0.0040929142079932975,0.0,0.0,0.0,0.0,1.0,0.0,0.9989767714480017,,0.03,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9992302072757475,972,31,26,1.0,1.0,2.5669225394318834e-05,0.0009243625674309507,0.0,0.0,0.0,0.0,1.0,0.0,0.9997689093581422,,0.08,,,,
42,mlp,mlp_hidden16,0.3241701051592827,972,31,449,0.3333333333333333,0.9333333333333333,0.060684720413966234,0.1807800476108828,0.25,1.0,0.4,0.12903225806451613,0.8709677419354839,0.0,0.5381383214306126,,,16.0,,,
42,mlp,mlp_hidden32,0.2488204538822174,972,31,897,0.14285714285714285,0.8,0.060239254563299566,0.1650816694863381,0.1111111111111111,1.0,0.19999999999999998,0.2903225806451613,0.7096774193548387,0.5,-0.6484132745144418,,,32.0,,,
42,cnn_1d,cnn_1d_width8,0.8888547569513321,972,31,313,0.5,0.9666666666666667,0.12023951838328496,0.17956314233009235,0.5,1.0,0.6666666666666666,0.06451612903225806,0.935483870967742,0.0,0.7051092144174769,,,,8.0,1.3637876005329712,0.5680882681789712
42,support_gated_cnn_new,support_gated_cnn_new_width8,0.5618497133255005,972,31,809,0.043478260869565216,0.6333333333333333,0.2303275961705558,0.38722071274860576,0.043478260869565216,1.0,0.08333333333333333,0.7419354838709677,0.25806451612903225,0.25,-0.30332691731758626,,,,8.0,1.3451359841068096,1.1316906302063554
44,traditional_support_scorecard,traditional_support_scorecard,0.5,974,29,0,0.5,0.9642857142857143,0.03417053241907679,0.03410639306055641,0.0,0.0,0.0,0.0,1.0,0.0,0.49147340173486087,,,,,,
44,ridge,ridge_C0.3,0.9592146287793437,974,29,26,0.058823529411764705,0.4285714285714286,0.07339219846721091,0.07115433815997904,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.041034944871769945,0.3,,,,,
44,ridge,ridge_C1,0.9758004085680506,974,29,26,0.0625,0.4642857142857143,0.06907214949654271,0.06326779080442677,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.04668305229889331,1.0,,,,,
44,ridge,ridge_C3,0.986014785908949,974,29,26,0.0625,0.4642857142857143,0.06894605077380574,0.06819061793250164,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.04545234551687459,3.0,,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9580582642704969,974,29,26,0.25,0.8928571428571429,0.05597368622002,0.06122955021489852,0.0,0.0,0.0,0.0,1.0,0.0,0.23469261244627537,,0.03,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9990792937160924,974,29,26,0.07692307692307693,0.5714285714285714,0.06747325103901829,0.06819937941488344,0.0,0.0,0.0,0.0,1.0,0.0,0.05987323206935607,,0.08,,,,
44,mlp,mlp_hidden16,0.30907512456178665,974,29,449,0.038461538461538464,0.1071428571428571,0.1068247130272109,0.22318749951905217,0.0,0.0,0.0,0.3103448275862069,0.6896551724137931,0.0,-0.01733533641822458,,,16.0,,,
44,mlp,mlp_hidden32,0.47655054926872253,974,29,897,0.125,0.75,0.09390315019960713,0.23599675297737122,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.0660008117556572,,,32.0,,,
44,cnn_1d,cnn_1d_width8,0.8139152079820633,974,29,313,0.125,0.75,0.12435467344310806,0.15675018461192378,0.0,0.0,0.0,0.10344827586206896,0.896551724137931,0.0,0.08581245384701905,,,,8.0,1.3504049002022713,0.499902084989959
44,support_gated_cnn_new,support_gated_cnn_new_width8,0.9743921309709549,974,29,809,0.07142857142857142,0.5357142857142857,0.07669723482226251,0.0906481525670157,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.0487665332868175,,,,8.0,7.618904493795038,0.08102252034497212
45,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031904849429060876,0.03208097085906267,0.0,0.0,0.0,0.0,1.0,0.0,0.9919797572852344,,,,,,
45,ridge,ridge_C0.3,0.9490130393949017,972,31,26,1.0,1.0,0.01870859866443076,0.06520319681585371,0.0,0.0,0.0,0.0,1.0,0.0,0.9836992007960366,0.3,,,,,
45,ridge,ridge_C1,0.9621154856543591,972,31,26,1.0,1.0,0.007810386365989478,0.0355689820444395,0.0,0.0,0.0,0.0,1.0,0.0,0.9911077544888901,1.0,,,,,
45,ridge,ridge_C3,0.9732016413175442,972,31,26,1.0,1.0,0.0033298011605441854,0.02096012455253273,0.0,0.0,0.0,0.0,1.0,0.0,0.9947599688618668,3.0,,,,,
45,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.968602295461571,972,31,26,1.0,0.9999999999999999,0.024101453903513596,0.02845039196817204,0.0,0.0,0.0,0.0,1.0,0.0,0.992887402007957,,0.03,,,,
