split_name,endpoint,method,stratum_axis,stratum,n,metric,value
particle_heldout,energy_scale,mlp,tail_amplitude_bin,tail_high,447,sigma68,0.3303586360812187
particle_heldout,energy_scale,mlp,pedestal_history_bin,pedestal_memory,121,sigma68,0.2558104813098907
particle_heldout,energy_scale,mlp,pedestal_history_bin,pedestal_mid,174,sigma68,0.3172499012947082
particle_heldout,energy_scale,mlp,pedestal_history_bin,pedestal_quiet,167,sigma68,0.3886642444133759
particle_heldout,energy_scale,mlp,pulse_shape_bin,low_harmonic,212,sigma68,0.29898400366306305
particle_heldout,energy_scale,mlp,pulse_shape_bin,mid_harmonic,247,sigma68,0.3644766598939896
particle_heldout,energy_scale,mlp,timing_residual_bin,timing_core,136,sigma68,0.33865329474210737
particle_heldout,energy_scale,mlp,timing_residual_bin,timing_mid,144,sigma68,0.3547316706180572
particle_heldout,energy_scale,mlp,timing_residual_bin,timing_tail,182,sigma68,0.304730544090271
particle_heldout,energy_scale,mlp,pileup_flag,pileup_proxy,204,sigma68,0.320814806818962
particle_heldout,energy_scale,mlp,pileup_flag,single_proxy,258,sigma68,0.3224744302034378
particle_heldout,energy_scale,mlp,saturation_flag,linear_proxy,446,sigma68,0.3268873184919358
particle_heldout,energy_scale,mlp,energy_bin,energy_high,436,sigma68,0.32579094469547265
particle_heldout,energy_scale,ridge,tail_amplitude_bin,tail_high,447,sigma68,0.11757297217845916
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_memory,121,sigma68,0.09806265830993652
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_mid,174,sigma68,0.10981452226638792
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_quiet,167,sigma68,0.16488336622714994
particle_heldout,energy_scale,ridge,pulse_shape_bin,low_harmonic,212,sigma68,0.11908497810363759
particle_heldout,energy_scale,ridge,pulse_shape_bin,mid_harmonic,247,sigma68,0.11306854128837585
particle_heldout,energy_scale,ridge,timing_residual_bin,timing_core,136,sigma68,0.14217259287834166
particle_heldout,energy_scale,ridge,timing_residual_bin,timing_mid,144,sigma68,0.1205566358566284
particle_heldout,energy_scale,ridge,timing_residual_bin,timing_tail,182,sigma68,0.09419939219951629
particle_heldout,energy_scale,ridge,pileup_flag,pileup_proxy,204,sigma68,0.09445990800857543
particle_heldout,energy_scale,ridge,pileup_flag,single_proxy,258,sigma68,0.1367684179544449
particle_heldout,energy_scale,ridge,saturation_flag,linear_proxy,446,sigma68,0.11835542321205142
particle_heldout,energy_scale,ridge,energy_bin,energy_high,436,sigma68,0.11600877046585081
particle_heldout,energy_scale,spectral_transformer_new,tail_amplitude_bin,tail_high,447,sigma68,0.1748425586537367
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_memory,121,sigma68,0.14683462408432538
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_mid,174,sigma68,0.15137590733448875
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,167,sigma68,0.23665414978059152
particle_heldout,energy_scale,spectral_transformer_new,pulse_shape_bin,low_harmonic,212,sigma68,0.16921358356756874
particle_heldout,energy_scale,spectral_transformer_new,pulse_shape_bin,mid_harmonic,247,sigma68,0.14950010112830614
particle_heldout,energy_scale,spectral_transformer_new,timing_residual_bin,timing_core,136,sigma68,0.18621033476877183
particle_heldout,energy_scale,spectral_transformer_new,timing_residual_bin,timing_mid,144,sigma68,0.19847570777510287
particle_heldout,energy_scale,spectral_transformer_new,timing_residual_bin,timing_tail,182,sigma68,0.14791103321680726
particle_heldout,energy_scale,spectral_transformer_new,pileup_flag,pileup_proxy,204,sigma68,0.15668774288889464
particle_heldout,energy_scale,spectral_transformer_new,pileup_flag,single_proxy,258,sigma68,0.1865515605858053
particle_heldout,energy_scale,spectral_transformer_new,saturation_flag,linear_proxy,446,sigma68,0.17014432235351734
particle_heldout,energy_scale,spectral_transformer_new,energy_bin,energy_high,436,sigma68,0.1693144340377284
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,447,sigma68,0.12147095187204873
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,121,sigma68,0.10933798873189458
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,174,sigma68,0.09434101221084587
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,167,sigma68,0.20759698059866244
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,212,sigma68,0.14087787323979573
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,247,sigma68,0.12280765454766396
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,136,sigma68,0.12840389327763438
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,144,sigma68,0.18839694508532034
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,182,sigma68,0.10048196489303772
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,204,sigma68,0.10015313441930894
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,258,sigma68,0.14517102526168335
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,446,sigma68,0.11972168967042061
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,436,sigma68,0.1156422189053227
particle_heldout,pedestal_noise_color,1d_cnn,tail_amplitude_bin,tail_high,447,auc,0.46158392434988177
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_memory,121,auc,0.5287698412698412
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_mid,174,auc,0.3374233128834356
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_quiet,167,auc,0.7246913580246914
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,low_harmonic,212,auc,0.5379166666666667
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,mid_harmonic,247,auc,0.4352399737015122
particle_heldout,pedestal_noise_color,1d_cnn,timing_residual_bin,timing_core,136,auc,0.3782051282051282
particle_heldout,pedestal_noise_color,1d_cnn,timing_residual_bin,timing_mid,144,auc,0.46047794117647056
particle_heldout,pedestal_noise_color,1d_cnn,timing_residual_bin,timing_tail,182,auc,0.46943115364168
particle_heldout,pedestal_noise_color,1d_cnn,pileup_flag,pileup_proxy,204,auc,0.4618055555555555
particle_heldout,pedestal_noise_color,1d_cnn,pileup_flag,single_proxy,258,auc,0.46750392464678175
particle_heldout,pedestal_noise_color,1d_cnn,saturation_flag,linear_proxy,446,auc,0.46939178515007896
particle_heldout,pedestal_noise_color,1d_cnn,energy_bin,energy_high,436,auc,0.4892402283706632
particle_heldout,pedestal_noise_color,gradient_boosted_trees,tail_amplitude_bin,tail_high,447,auc,0.6083530338849488
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,121,auc,0.5684523809523809
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,174,auc,0.7069157836029002
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,167,auc,0.5141975308641976
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,low_harmonic,212,auc,0.698125
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,247,auc,0.5486522024983562
particle_heldout,pedestal_noise_color,gradient_boosted_trees,timing_residual_bin,timing_core,136,auc,0.6794871794871795
particle_heldout,pedestal_noise_color,gradient_boosted_trees,timing_residual_bin,timing_mid,144,auc,0.6153492647058824
particle_heldout,pedestal_noise_color,gradient_boosted_trees,timing_residual_bin,timing_tail,182,auc,0.638755980861244
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pileup_flag,pileup_proxy,204,auc,0.7074652777777778
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pileup_flag,single_proxy,258,auc,0.5590266875981162
particle_heldout,pedestal_noise_color,gradient_boosted_trees,saturation_flag,linear_proxy,446,auc,0.6062401263823065
particle_heldout,pedestal_noise_color,gradient_boosted_trees,energy_bin,energy_high,436,auc,0.6186319718928415
particle_heldout,pedestal_noise_color,mlp,tail_amplitude_bin,tail_high,447,auc,0.49763593380614657
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_memory,121,auc,0.5
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_mid,174,auc,0.5
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_quiet,167,auc,0.49382716049382713
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,low_harmonic,212,auc,0.495
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,mid_harmonic,247,auc,0.5
particle_heldout,pedestal_noise_color,mlp,timing_residual_bin,timing_core,136,auc,0.5
particle_heldout,pedestal_noise_color,mlp,timing_residual_bin,timing_mid,144,auc,0.4963235294117647
particle_heldout,pedestal_noise_color,mlp,timing_residual_bin,timing_tail,182,auc,0.4970760233918129
particle_heldout,pedestal_noise_color,mlp,pileup_flag,pileup_proxy,204,auc,0.4947916666666667
particle_heldout,pedestal_noise_color,mlp,pileup_flag,single_proxy,258,auc,0.5
particle_heldout,pedestal_noise_color,mlp,saturation_flag,linear_proxy,446,auc,0.5
particle_heldout,pedestal_noise_color,mlp,energy_bin,energy_high,436,auc,0.4975845410628019
particle_heldout,pedestal_noise_color,ridge,tail_amplitude_bin,tail_high,447,auc,0.5891449960598897
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_memory,121,auc,0.6517857142857143
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_mid,174,auc,0.5013943112102621
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_quiet,167,auc,0.6395061728395062
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,low_harmonic,212,auc,0.6266666666666667
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,mid_harmonic,247,auc,0.5453648915187377
particle_heldout,pedestal_noise_color,ridge,timing_residual_bin,timing_core,136,auc,0.6256410256410256
particle_heldout,pedestal_noise_color,ridge,timing_residual_bin,timing_mid,144,auc,0.4632352941176471
particle_heldout,pedestal_noise_color,ridge,timing_residual_bin,timing_tail,182,auc,0.643806485911749
particle_heldout,pedestal_noise_color,ridge,pileup_flag,pileup_proxy,204,auc,0.6323784722222222
particle_heldout,pedestal_noise_color,ridge,pileup_flag,single_proxy,258,auc,0.5500784929356358
particle_heldout,pedestal_noise_color,ridge,saturation_flag,linear_proxy,446,auc,0.5939968404423381
particle_heldout,pedestal_noise_color,ridge,energy_bin,energy_high,436,auc,0.6324110671936759
particle_heldout,pedestal_noise_color,spectral_transformer_new,tail_amplitude_bin,tail_high,447,auc,0.6326832151300237
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_memory,121,auc,0.5307539682539683
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_mid,174,auc,0.7546012269938651
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,167,auc,0.5037037037037038
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,low_harmonic,212,auc,0.6391666666666667
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,mid_harmonic,247,auc,0.6479289940828403
particle_heldout,pedestal_noise_color,spectral_transformer_new,timing_residual_bin,timing_core,136,auc,0.5205128205128206
particle_heldout,pedestal_noise_color,spectral_transformer_new,timing_residual_bin,timing_mid,144,auc,0.6112132352941176
particle_heldout,pedestal_noise_color,spectral_transformer_new,timing_residual_bin,timing_tail,182,auc,0.7129186602870814
particle_heldout,pedestal_noise_color,spectral_transformer_new,pileup_flag,pileup_proxy,204,auc,0.6723090277777777
particle_heldout,pedestal_noise_color,spectral_transformer_new,pileup_flag,single_proxy,258,auc,0.6279434850863423
particle_heldout,pedestal_noise_color,spectral_transformer_new,saturation_flag,linear_proxy,446,auc,0.6369470774091627
particle_heldout,pedestal_noise_color,spectral_transformer_new,energy_bin,energy_high,436,auc,0.6725955204216074
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,447,auc,0.577127659574468
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,121,auc,0.6765873015873016
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,174,auc,0.4991634132738427
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,167,auc,0.6012345679012346
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,212,auc,0.6174999999999999
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,247,auc,0.5361604207758054
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,136,auc,0.6666666666666666
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,144,auc,0.4522058823529411
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,182,auc,0.63264221158958
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,204,auc,0.6254340277777778
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,258,auc,0.5416012558869703
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,446,auc,0.5820497630331753
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,436,auc,0.6175889328063241
particle_heldout,pid_separation,1d_cnn,tail_amplitude_bin,tail_high,447,auc,0.4045009185548071
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_memory,121,auc,0.1369047619047619
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_mid,174,auc,0.5805714285714286
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_quiet,167,auc,0.4451570101724901
particle_heldout,pid_separation,1d_cnn,pulse_shape_bin,low_harmonic,212,auc,0.53125
particle_heldout,pid_separation,1d_cnn,pulse_shape_bin,mid_harmonic,247,auc,0.4129502572898799
particle_heldout,pid_separation,1d_cnn,timing_residual_bin,timing_core,136,auc,0.4220032840722495
particle_heldout,pid_separation,1d_cnn,timing_residual_bin,timing_mid,144,auc,0.459849157054126
particle_heldout,pid_separation,1d_cnn,timing_residual_bin,timing_tail,182,auc,0.5912921348314607
particle_heldout,pid_separation,1d_cnn,pileup_flag,pileup_proxy,204,auc,0.4443298969072165
particle_heldout,pid_separation,1d_cnn,pileup_flag,single_proxy,258,auc,0.43181969283957183
particle_heldout,pid_separation,1d_cnn,saturation_flag,linear_proxy,446,auc,0.41256648936170215
particle_heldout,pid_separation,1d_cnn,energy_bin,energy_high,436,auc,0.424717607973422
particle_heldout,pid_separation,gradient_boosted_trees,tail_amplitude_bin,tail_high,447,auc,0.9304500918554808
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,121,auc,0.9383928571428571
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,174,auc,0.9359183673469388
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,167,auc,0.9272445820433437
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,low_harmonic,212,auc,0.8955269607843137
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,247,auc,0.902229845626072
particle_heldout,pid_separation,gradient_boosted_trees,timing_residual_bin,timing_core,136,auc,0.9265775275627492
particle_heldout,pid_separation,gradient_boosted_trees,timing_residual_bin,timing_mid,144,auc,0.8408385093167702
particle_heldout,pid_separation,gradient_boosted_trees,timing_residual_bin,timing_tail,182,auc,0.9698033707865169
particle_heldout,pid_separation,gradient_boosted_trees,pileup_flag,pileup_proxy,204,auc,0.9682989690721651
particle_heldout,pid_separation,gradient_boosted_trees,pileup_flag,single_proxy,258,auc,0.8908649690845024
particle_heldout,pid_separation,gradient_boosted_trees,saturation_flag,linear_proxy,446,auc,0.9421844777562862
particle_heldout,pid_separation,gradient_boosted_trees,energy_bin,energy_high,436,auc,0.9329401993355482
particle_heldout,pid_separation,mlp,tail_amplitude_bin,tail_high,447,auc,0.7951622780159217
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_memory,121,auc,0.8285714285714285
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_mid,174,auc,0.808
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_quiet,167,auc,0.7535382574082264
particle_heldout,pid_separation,mlp,pulse_shape_bin,low_harmonic,212,auc,0.5723039215686275
particle_heldout,pid_separation,mlp,pulse_shape_bin,mid_harmonic,247,auc,0.7389937106918238
particle_heldout,pid_separation,mlp,timing_residual_bin,timing_core,136,auc,0.6334740792868871
particle_heldout,pid_separation,mlp,timing_residual_bin,timing_mid,144,auc,0.6912156166814551
particle_heldout,pid_separation,mlp,timing_residual_bin,timing_tail,182,auc,0.9550561797752809
particle_heldout,pid_separation,mlp,pileup_flag,pileup_proxy,204,auc,0.7164948453608248
particle_heldout,pid_separation,mlp,pileup_flag,single_proxy,258,auc,0.6538461538461539
particle_heldout,pid_separation,mlp,saturation_flag,linear_proxy,446,auc,0.8196022727272727
particle_heldout,pid_separation,mlp,energy_bin,energy_high,436,auc,0.8039867109634551
particle_heldout,pid_separation,ridge,tail_amplitude_bin,tail_high,447,auc,0.9398040416411513
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_memory,121,auc,0.9821428571428572
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_mid,174,auc,0.9555918367346938
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_quiet,167,auc,0.867315347191508
particle_heldout,pid_separation,ridge,pulse_shape_bin,low_harmonic,212,auc,0.5919117647058824
particle_heldout,pid_separation,ridge,pulse_shape_bin,mid_harmonic,247,auc,0.9296026300743281
particle_heldout,pid_separation,ridge,timing_residual_bin,timing_core,136,auc,0.9495660333098757
particle_heldout,pid_separation,ridge,timing_residual_bin,timing_mid,144,auc,0.8571428571428571
particle_heldout,pid_separation,ridge,timing_residual_bin,timing_tail,182,auc,0.9859550561797753
particle_heldout,pid_separation,ridge,pileup_flag,pileup_proxy,204,auc,0.7283505154639175
particle_heldout,pid_separation,ridge,pileup_flag,single_proxy,258,auc,0.9377700950734658
particle_heldout,pid_separation,ridge,saturation_flag,linear_proxy,446,auc,0.9665135396518375
particle_heldout,pid_separation,ridge,energy_bin,energy_high,436,auc,0.939235880398671
particle_heldout,pid_separation,spectral_transformer_new,tail_amplitude_bin,tail_high,447,auc,0.586344151867728
particle_heldout,pid_separation,spectral_transformer_new,pedestal_history_bin,pedestal_memory,121,auc,0.831547619047619
particle_heldout,pid_separation,spectral_transformer_new,pedestal_history_bin,pedestal_mid,174,auc,0.6238367346938776
particle_heldout,pid_separation,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,167,auc,0.5103936311366652
particle_heldout,pid_separation,spectral_transformer_new,pulse_shape_bin,low_harmonic,212,auc,0.2113970588235294
particle_heldout,pid_separation,spectral_transformer_new,pulse_shape_bin,mid_harmonic,247,auc,0.5568896512292738
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_core,136,auc,0.5836265540699038
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_mid,144,auc,0.4953416149068323
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_tail,182,auc,0.49016853932584276
particle_heldout,pid_separation,spectral_transformer_new,pileup_flag,pileup_proxy,204,auc,0.3010309278350516
particle_heldout,pid_separation,spectral_transformer_new,pileup_flag,single_proxy,258,auc,0.5635263612791703
particle_heldout,pid_separation,spectral_transformer_new,saturation_flag,linear_proxy,446,auc,0.5947775628626693
particle_heldout,pid_separation,spectral_transformer_new,energy_bin,energy_high,436,auc,0.6044186046511629
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,447,auc,0.926056338028169
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,121,auc,0.9672619047619048
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,174,auc,0.9479183673469387
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,167,auc,0.8502874834144183
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,212,auc,0.4950980392156863
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,247,auc,0.9138078902229845
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,136,auc,0.9343185550082103
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,144,auc,0.8518189884649511
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,182,auc,0.9817415730337079
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,204,auc,0.6350515463917525
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,258,auc,0.925004986370587
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,446,auc,0.9597437137330754
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,436,auc,0.9302657807308969
particle_heldout,pileup_sideband,1d_cnn,tail_amplitude_bin,tail_high,447,auc,0.8646595271772075
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_memory,121,auc,0.9953551912568306
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_mid,174,auc,0.9525265957446808
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_quiet,167,auc,0.9960558252427185
particle_heldout,pileup_sideband,1d_cnn,pulse_shape_bin,low_harmonic,212,auc,0.9142185663924794
particle_heldout,pileup_sideband,1d_cnn,pulse_shape_bin,mid_harmonic,247,auc,0.791715976331361
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_core,136,auc,0.7829457364341086
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_mid,144,auc,0.7578226857887875
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_tail,182,auc,0.7134502923976609
particle_heldout,pileup_sideband,1d_cnn,pileup_flag,pileup_proxy,204,auc,
particle_heldout,pileup_sideband,1d_cnn,pileup_flag,single_proxy,258,auc,
particle_heldout,pileup_sideband,1d_cnn,saturation_flag,linear_proxy,446,auc,0.8674335629921259
particle_heldout,pileup_sideband,1d_cnn,energy_bin,energy_high,436,auc,0.8506600660066006
particle_heldout,pileup_sideband,gradient_boosted_trees,tail_amplitude_bin,tail_high,447,auc,0.9959789856536674
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,121,auc,0.9984972677595628
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,174,auc,0.9948803191489362
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,167,auc,0.9972694174757282
particle_heldout,pileup_sideband,gradient_boosted_trees,pulse_shape_bin,low_harmonic,212,auc,0.999804151978065
particle_heldout,pileup_sideband,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,247,auc,0.9923922231614539
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_core,136,auc,0.9944629014396457
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_mid,144,auc,0.984354628422425
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_tail,182,auc,0.9848484848484848
particle_heldout,pileup_sideband,gradient_boosted_trees,pileup_flag,pileup_proxy,204,auc,
particle_heldout,pileup_sideband,gradient_boosted_trees,pileup_flag,single_proxy,258,auc,
