split_name,stress_split,heldout_state,endpoint,method,metric,metric_value,ci_low,ci_high,n,runs
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,1d_cnn,sigma68,0.15201311825754993,0.13333594585684996,0.16870418340828058,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,1d_cnn,sigma68,0.17869546234959977,0.16425003802036303,0.1987457635593157,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.10063754320396341,0.08830552045579695,0.12720599420373757,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.1346571652459223,0.11311581589007572,0.15930628530380814,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,mlp,sigma68,0.2558104882434616,0.20322964056570378,0.2883533811183191,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,mlp,sigma68,0.3666382917417526,0.32293053118229736,0.38886891516972955,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,ridge,sigma68,0.09806264696695707,0.07573300490641117,0.1118433381307446,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,ridge,sigma68,0.13209860965074152,0.11065156715328718,0.18003188891533473,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.1468346293638359,0.1278337293696487,0.17055376868951302,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.18397738293674873,0.1563375848912336,0.20088288487058722,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.1093379881281577,0.09518138295866964,0.1367896698309869,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.1325225026861921,0.12175608023687157,0.17728868153004526,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.5287698412698412,0.2780306009276064,0.7170153130981679,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.4686538461538462,0.36157831959081477,0.5634159808317212,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.5684523809523809,0.3883590937533013,0.782375,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.6484615384615384,0.5104520612592863,0.797220365054183,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,mlp,auc,0.5,0.5,0.5,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,mlp,auc,0.4969230769230769,0.49087429659053294,0.5,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,ridge,auc,0.6517857142857143,0.5263984154285043,0.7811069659822693,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,ridge,auc,0.5542307692307692,0.39714720535874376,0.7227997298210064,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.5307539682539683,0.43981046365914783,0.6523333247262962,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.6749999999999999,0.51077078402068,0.7661279900314989,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.6765873015873016,0.535969069069069,0.8122522935779817,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.5428846153846154,0.41591497270845096,0.6558186705767352,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,1d_cnn,auc,0.1369047619047619,0.088888728694092,0.3405116050997058,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,1d_cnn,auc,0.5137293359484448,0.44544206200266,0.5774841100077972,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9383928571428571,0.8562005649717515,0.9694640676783534,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9309096852526384,0.911628396213008,0.949907091923883,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,mlp,auc,0.8285714285714285,0.8040258806613947,0.8630086604644127,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,mlp,auc,0.7877089754366303,0.7206941002896886,0.8250324334994148,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,ridge,auc,0.9821428571428572,0.9703525340976193,0.9969737653856572,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,ridge,auc,0.9224806201550387,0.8914988721200398,0.9641260444162485,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.831547619047619,0.6729302721088435,0.9472244692689609,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.552815914822079,0.49367208097264714,0.6678673338597773,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9672619047619048,0.9412770229385554,0.9899444715976975,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9105258242271411,0.8777271313840105,0.9605044721218614,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,1d_cnn,auc,0.9953551912568306,0.9850659927995417,0.999406604747162,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,1d_cnn,auc,0.9721164692611394,0.9542582732834282,0.9925359605919533,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9984972677595628,0.9943759489924595,1.0,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9961047659334462,0.9930114973168339,0.9986878042916305,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,mlp,auc,0.9098360655737705,0.8585049715909091,0.9490530958145971,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,mlp,auc,0.9408312182741116,0.9094068429778865,0.9657287335543681,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,ridge,auc,0.9983606557377049,0.9928720661934165,0.999890350877193,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,ridge,auc,0.99806119571348,0.9944400133124138,0.9994220080070491,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.9822404371584699,0.9621677293374531,0.9954904204374865,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.9447969543147208,0.9230724877658409,0.9692611529260827,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.9983606557377049,0.993354740507863,0.9998708735683809,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.99806119571348,0.9961866097992166,0.9995392179045693,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.7135531135531136,0.6207661001147448,0.8340485972314753,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.7239311207594378,0.6745592974047097,0.7811367577968871,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,1.0,1.0,1.0,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,1.0,1.0,1.0,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.5864468864468865,0.5434607871625985,0.668874269005848,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.7091581426153507,0.675358284340057,0.7528440323182924,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.7787545787545788,0.6713801218161684,0.8546151494236172,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.908234601515932,0.8874021111191261,0.9335476415945165,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.7073260073260074,0.5778219343292873,0.7990270146520148,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.6280079476046804,0.5687737390405544,0.6691814980246383,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.7765567765567766,0.6582033382700236,0.8742709945820433,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.9111045698726911,0.8832441833365706,0.9365333794281613,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,1d_cnn,auc,0.5,0.013823375262054526,0.969676561427591,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,1d_cnn,auc,0.8660987330712101,0.782017757267829,0.9394687268415592,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,1.0,1.0,1.0,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,1.0,1.0,1.0,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,mlp,auc,0.5,0.5,0.5,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,mlp,auc,0.6785714285714286,0.5714285714285714,0.8284375,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,ridge,auc,0.31092436974789917,0.025244995829858178,0.6353839616038396,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,ridge,auc,0.8560506771515946,0.7414687799828309,0.9633218110447064,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.8403361344537815,0.7745447076543885,0.8854361007462687,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.8776758409785932,0.7681960048844496,0.9718670268241544,341,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.31932773109243695,0.045520290933134935,0.5954517704517704,121,31
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.8577981651376145,0.7317413649852565,0.9926211961018663,341,33
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,1d_cnn,sigma68,0.47010704091530303,0.4319434818372097,0.5114295068404945,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,1d_cnn,sigma68,0.3926153026556036,0.36277704853556797,0.40557846499902567,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.10138865235557609,0.07200103490241659,0.1164966443997393,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.16431503825364235,0.11824356858425426,0.21137500121308345,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,mlp,sigma68,0.2650368003223941,0.23832773153664852,0.2903642106819071,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,mlp,sigma68,0.31577562071180576,0.28530006690839566,0.3739414174697106,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,ridge,sigma68,0.09400726361252809,0.07374363608932448,0.11314142502845714,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,ridge,sigma68,0.19938648159267575,0.11592860610791515,0.30759093196076137,630,8
