split_name,endpoint,method,winner_method,ablation_axis,source_stratum_axis,n_strata,metric_span,worst_stratum,interpretation
run_heldout,saturation_clipping,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.20804747054747064,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.1954269255050507,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.18817470341326092,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,3,0.17757470534093717,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.1735390842398178,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.16928885075921118,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.16722399920483877,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.16698449803149618,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.15752862728669198,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.1529766453934237,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.1419091125987676,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.13289968784376327,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,saturation,saturation_flag,2,0.1310147608583328,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.1269014933475897,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.12250259006111841,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,energy,energy_bin,3,0.12105792863802023,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.11883948835242625,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.11829974271012011,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.11472923867665391,tail_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.11441647634647995,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.11176615148983571,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,3,0.10578641047458981,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.10545618827294162,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,3,0.10293515733611491,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.10267669296515453,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.0994354234906033,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.09246673246673243,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.09122602543655178,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0888242842407217,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,saturation,saturation_flag,2,0.08124056498377474,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.07997939560439549,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,energy,energy_bin,3,0.07468875788562035,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.07189759083093067,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.0694954440364477,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.06891613613038683,tail_low,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,1d_cnn,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.06128352794797909,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,saturation,saturation_flag,2,0.06071543519242273,saturation_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,saturation,saturation_flag,2,0.05971871964737596,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,1d_cnn,gradient_boosted_trees,energy,energy_bin,3,0.054684545019405006,energy_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.04729356545485597,pedestal_mid,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.043529229498037614,pedestal_mid,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.03742993882355711,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.03643624280877,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,1d_cnn,gradient_boosted_trees,shape,pulse_shape_bin,2,0.032048780878673466,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,1d_cnn,gradient_boosted_trees,saturation,saturation_flag,2,0.027749094609559766,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.014463413223511967,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.012510204067644748,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,1d_cnn,gradient_boosted_trees,pileup,pileup_flag,2,0.005698369091226174,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.23357103227755016,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.20880763147489112,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.19271825273870258,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.183782276203329,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.17404743704278297,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.14947279750164377,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.14843859017966154,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.12896486146974662,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.11453036402478456,energy_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,saturation,saturation_flag,2,0.1090822006181987,saturation_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.10421116693959542,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.09056139307427957,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0867151053920339,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.0846630451778767,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.07743399998766276,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.0697206965319447,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.06425830756176709,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.06413791478129716,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.061801931287556316,tail_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,3,0.05730769230769239,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.05552492681773036,tail_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.05360312109033316,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.049545352273824506,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,3,0.04776331970725378,high_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,3,0.043780705435320005,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,gradient_boosted_trees,gradient_boosted_trees,saturation,saturation_flag,2,0.029463679045269142,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.02930999266071431,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.024426059835111494,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.016203276152544493,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.01114827509951366,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.010108273017220504,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.009302766199318024,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,saturation,saturation_flag,2,0.007662109326794231,saturation_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.007411928816611013,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.006702884841758294,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,3,0.005980066445182786,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.004770850788995973,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.004533896176673768,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.003616948610626669,pedestal_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.0035550947741912475,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.0029872177401614186,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.001954397394136831,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0018639537829300279,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.001859471435353588,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0007837996117260326,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.0004443373543919771,energy_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.00040094280482283473,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,gradient_boosted_trees,gradient_boosted_trees,saturation,saturation_flag,2,0.00014099302128700586,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.0,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,shape,pulse_shape_bin,2,0.0,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.0,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.0,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.0,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.0,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.0,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.0,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,pileup,pileup_flag,2,0.0,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,saturation,saturation_flag,2,0.0,linear_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,energy,energy_bin,3,0.0,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.0,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.5,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.41667467696186566,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.4076335282651071,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.4028005668670631,pedestal_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,mlp,gradient_boosted_trees,shape,pulse_shape_bin,3,0.4009296335323733,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,mlp,gradient_boosted_trees,energy,energy_bin,3,0.3532806993677691,energy_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.3245468509984638,pedestal_mid,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.32158210048839364,timing_core,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,mlp,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.30804545655103377,tail_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.287400797567813,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,saturation_clipping,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.28601308485329113,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,shape,pulse_shape_bin,2,0.25,mid_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,saturation,saturation_flag,2,0.22280547594355127,saturation_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,energy,energy_bin,3,0.19919097597365865,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,pileup,pileup_flag,2,0.19248834436997464,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,saturation_clipping,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.1923076923076923,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.190907026641071,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,mlp,gradient_boosted_trees,shape,pulse_shape_bin,3,0.1729584611830447,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,mlp,gradient_boosted_trees,shape,pulse_shape_bin,2,0.16668978912319632,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,energy,energy_bin,3,0.16293935714065744,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pileup_sideband,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.14949137986604533,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,energy_scale,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.13285376310348518,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,pileup,pileup_flag,2,0.12445054945054945,single_proxy,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.12383739448956832,pedestal_memory,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pulse_shape_harmonics,mlp,gradient_boosted_trees,shape,pulse_shape_bin,2,0.11898045722713857,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,mlp,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.11455419770480846,tail_high,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,mlp,gradient_boosted_trees,pileup,pileup_flag,2,0.10412158605837596,pileup_proxy,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.09999999999999998,timing_mid,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pedestal_noise_color,mlp,gradient_boosted_trees,shape,pulse_shape_bin,3,0.09787551826000462,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,mlp,gradient_boosted_trees,shape,pulse_shape_bin,3,0.08448123294860121,low_harmonic,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pileup_sideband,mlp,gradient_boosted_trees,tail,tail_amplitude_bin,3,0.08333333333333315,tail_low,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,energy_scale,mlp,gradient_boosted_trees,energy,energy_bin,3,0.08090515710413451,energy_high,span across matched strata; larger span means stronger nuisance sensitivity
particle_heldout,pid_separation,mlp,gradient_boosted_trees,pedestal,pedestal_history_bin,3,0.07503317116320207,pedestal_quiet,span across matched strata; larger span means stronger nuisance sensitivity
run_heldout,pid_separation,mlp,gradient_boosted_trees,timing_phase,timing_residual_bin,3,0.07324433635335081,timing_tail,span across matched strata; larger span means stronger nuisance sensitivity
