split_name,endpoint,method,bin,prob_low,prob_high,n,mean_predicted_probability,observed_positive_fraction,abs_calibration_error
particle_heldout,pedestal_noise_color,1d_cnn,4,0.4,0.5,462,0.48958192217226987,0.05411255411255411,0.43546936805971576
particle_heldout,pedestal_noise_color,gradient_boosted_trees,0,0.0,0.1,446,0.0384579162738142,0.04708520179372197,0.008627285519907768
particle_heldout,pedestal_noise_color,gradient_boosted_trees,1,0.1,0.2,11,0.13806969850754292,0.18181818181818182,0.04374848331063891
particle_heldout,pedestal_noise_color,gradient_boosted_trees,2,0.2,0.30000000000000004,3,0.2434145450701081,0.6666666666666666,0.42325212159655856
particle_heldout,pedestal_noise_color,gradient_boosted_trees,3,0.30000000000000004,0.4,1,0.31838704016777125,0.0,0.31838704016777125
particle_heldout,pedestal_noise_color,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,1,0.6226128054720147,0.0,0.6226128054720147
particle_heldout,pedestal_noise_color,mlp,5,0.5,0.6000000000000001,460,0.5,0.05434782608695652,0.44565217391304346
particle_heldout,pedestal_noise_color,mlp,7,0.7000000000000001,0.8,2,0.7310585786300049,0.0,0.7310585786300049
particle_heldout,pedestal_noise_color,ridge,1,0.1,0.2,1,0.19066848262032263,0.0,0.19066848262032263
particle_heldout,pedestal_noise_color,ridge,2,0.2,0.30000000000000004,229,0.2691887858572443,0.039301310043668124,0.2298874758135762
particle_heldout,pedestal_noise_color,ridge,3,0.30000000000000004,0.4,214,0.3298863452337974,0.06074766355140187,0.2691386816823955
particle_heldout,pedestal_noise_color,ridge,4,0.4,0.5,6,0.44938511890719407,0.16666666666666666,0.2827184522405274
particle_heldout,pedestal_noise_color,ridge,5,0.5,0.6000000000000001,6,0.5598413720902783,0.3333333333333333,0.22650803875694497
particle_heldout,pedestal_noise_color,ridge,6,0.6000000000000001,0.7000000000000001,5,0.6623733167446851,0.0,0.6623733167446851
particle_heldout,pedestal_noise_color,ridge,7,0.7000000000000001,0.8,1,0.7005285854621043,0.0,0.7005285854621043
particle_heldout,pedestal_noise_color,spectral_transformer_new,4,0.4,0.5,462,0.4614398297213454,0.05411255411255411,0.4073272756087913
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,226,0.27117761136298374,0.04424778761061947,0.22692982375236426
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,217,0.3298332983144421,0.055299539170506916,0.2745337591439352
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,7,0.4397691897794459,0.14285714285714285,0.29691204692230305
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,6,0.5650793364801611,0.3333333333333333,0.23174600314682775
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,5,0.6753136296281,0.0,0.6753136296281
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,1,0.7077148102254243,0.0,0.7077148102254243
particle_heldout,pid_separation,1d_cnn,5,0.5,0.6000000000000001,462,0.5395051166492767,0.21428571428571427,0.3252194023635624
particle_heldout,pid_separation,gradient_boosted_trees,0,0.0,0.1,221,0.05076769201809294,0.0,0.05076769201809294
particle_heldout,pid_separation,gradient_boosted_trees,1,0.1,0.2,32,0.150867694776533,0.0,0.150867694776533
particle_heldout,pid_separation,gradient_boosted_trees,2,0.2,0.30000000000000004,10,0.23187909385996214,0.2,0.031879093859962127
particle_heldout,pid_separation,gradient_boosted_trees,3,0.30000000000000004,0.4,3,0.3448129484219539,0.0,0.3448129484219539
particle_heldout,pid_separation,gradient_boosted_trees,4,0.4,0.5,10,0.469191869726696,0.3,0.16919186972669603
particle_heldout,pid_separation,gradient_boosted_trees,5,0.5,0.6000000000000001,7,0.5336297753918838,0.42857142857142855,0.10505834682045528
particle_heldout,pid_separation,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,5,0.6212413662692062,0.0,0.6212413662692062
particle_heldout,pid_separation,gradient_boosted_trees,7,0.7000000000000001,0.8,7,0.7548363204338461,0.2857142857142857,0.4691220347195604
particle_heldout,pid_separation,gradient_boosted_trees,8,0.8,0.9,22,0.8752180645327097,0.3181818181818182,0.5570362463508916
particle_heldout,pid_separation,gradient_boosted_trees,9,0.9,1.0,145,0.9401422791648135,0.5655172413793104,0.37462503778550316
particle_heldout,pid_separation,mlp,5,0.5,0.6000000000000001,238,0.5,0.02100840336134454,0.4789915966386555
particle_heldout,pid_separation,mlp,7,0.7000000000000001,0.8,224,0.7310585786300051,0.41964285714285715,0.31141572148714797
particle_heldout,pid_separation,ridge,0,0.0,0.1,3,0.0340044496137445,0.6666666666666666,0.6326622170529221
particle_heldout,pid_separation,ridge,1,0.1,0.2,33,0.17897029620497795,0.0,0.17897029620497795
particle_heldout,pid_separation,ridge,2,0.2,0.30000000000000004,123,0.2514189342379697,0.016260162601626018,0.23515877163634366
particle_heldout,pid_separation,ridge,3,0.30000000000000004,0.4,51,0.34557468129472546,0.0196078431372549,0.3259668381574706
particle_heldout,pid_separation,ridge,4,0.4,0.5,61,0.4478637240479444,0.01639344262295082,0.43147028142499355
particle_heldout,pid_separation,ridge,5,0.5,0.6000000000000001,81,0.5562257450461235,0.12345679012345678,0.43276895492266676
particle_heldout,pid_separation,ridge,6,0.6000000000000001,0.7000000000000001,78,0.6420733429919969,0.6666666666666666,0.02459332367466971
particle_heldout,pid_separation,ridge,7,0.7000000000000001,0.8,32,0.7354786656990795,0.96875,0.2332713343009205
particle_heldout,pid_separation,spectral_transformer_new,4,0.4,0.5,76,0.49386379541763503,0.2631578947368421,0.23070590068079294
particle_heldout,pid_separation,spectral_transformer_new,5,0.5,0.6000000000000001,386,0.5322423634506811,0.20466321243523317,0.32757915101544793
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,0,0.0,0.1,3,0.033708214416311694,0.6666666666666666,0.632958452250355
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,42,0.17568495331052733,0.0,0.17568495331052733
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,97,0.24893753501644583,0.020618556701030927,0.2283189783154149
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,55,0.3597147069813698,0.01818181818181818,0.3415328887995516
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,74,0.45074721692094355,0.013513513513513514,0.43723370340743006
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,72,0.553033374435554,0.1527777777777778,0.4002555966577762
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,94,0.6426686151365336,0.6063829787234043,0.03628563641312932
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,25,0.7353494095888106,1.0,0.26465059041118943
particle_heldout,pileup_sideband,1d_cnn,4,0.4,0.5,460,0.47463227047119044,0.4391304347826087,0.03550183568858173
particle_heldout,pileup_sideband,1d_cnn,5,0.5,0.6000000000000001,2,0.5001206353727659,1.0,0.49987936462723415
particle_heldout,pileup_sideband,gradient_boosted_trees,0,0.0,0.1,222,0.01752202283245189,0.0,0.01752202283245189
particle_heldout,pileup_sideband,gradient_boosted_trees,1,0.1,0.2,6,0.17516983088236635,0.0,0.17516983088236635
particle_heldout,pileup_sideband,gradient_boosted_trees,2,0.2,0.30000000000000004,6,0.2673278322507194,0.16666666666666666,0.10066116558405272
particle_heldout,pileup_sideband,gradient_boosted_trees,3,0.30000000000000004,0.4,4,0.3290186548496189,0.5,0.1709813451503811
particle_heldout,pileup_sideband,gradient_boosted_trees,4,0.4,0.5,1,0.4411013351765365,1.0,0.5588986648234635
particle_heldout,pileup_sideband,gradient_boosted_trees,5,0.5,0.6000000000000001,2,0.5280057920493348,0.5,0.028005792049334843
particle_heldout,pileup_sideband,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,1,0.6898317371188672,0.0,0.6898317371188672
particle_heldout,pileup_sideband,gradient_boosted_trees,7,0.7000000000000001,0.8,3,0.780421898984145,0.0,0.780421898984145
particle_heldout,pileup_sideband,gradient_boosted_trees,8,0.8,0.9,13,0.843941336714919,0.3076923076923077,0.5362490290226113
particle_heldout,pileup_sideband,gradient_boosted_trees,9,0.9,1.0,204,0.9465151329907165,0.9558823529411765,0.00936721995045997
particle_heldout,pileup_sideband,mlp,5,0.5,0.6000000000000001,245,0.5,0.036734693877551024,0.463265306122449
particle_heldout,pileup_sideband,mlp,7,0.7000000000000001,0.8,217,0.7310585786300051,0.8986175115207373,0.1675589328907322
particle_heldout,pileup_sideband,ridge,2,0.2,0.30000000000000004,136,0.27041112270486467,0.0,0.27041112270486467
particle_heldout,pileup_sideband,ridge,3,0.30000000000000004,0.4,99,0.32184873859732244,0.010101010101010102,0.3117477284963123
particle_heldout,pileup_sideband,ridge,4,0.4,0.5,13,0.46130836088939736,0.15384615384615385,0.3074622070432435
particle_heldout,pileup_sideband,ridge,5,0.5,0.6000000000000001,13,0.5453383685148078,0.23076923076923078,0.314569137745577
particle_heldout,pileup_sideband,ridge,6,0.6000000000000001,0.7000000000000001,23,0.6665212318147389,0.8695652173913043,0.20304398557656544
particle_heldout,pileup_sideband,ridge,7,0.7000000000000001,0.8,177,0.7436732962648233,1.0,0.25632670373517674
particle_heldout,pileup_sideband,ridge,8,0.8,0.9,1,0.804310692714893,1.0,0.19568930728510703
particle_heldout,pileup_sideband,spectral_transformer_new,4,0.4,0.5,330,0.4918195851484429,0.22727272727272727,0.26454685787571564
particle_heldout,pileup_sideband,spectral_transformer_new,5,0.5,0.6000000000000001,132,0.5093562717574849,0.9772727272727273,0.4679164555152424
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,135,0.2712830752703438,0.0,0.2712830752703438
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,99,0.3207065597283568,0.010101010101010102,0.3106055496273467
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,14,0.45899450692054883,0.14285714285714285,0.316137364063406
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,14,0.5502083598103095,0.2857142857142857,0.26449407409602377
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,22,0.6711947327475701,0.8636363636363636,0.1924416308887935
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,177,0.74412079944324,1.0,0.25587920055675994
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,1,0.8022199564710123,1.0,0.1977800435289877
particle_heldout,pulse_shape_harmonics,1d_cnn,4,0.4,0.5,462,0.4734134128978475,0.6601731601731602,0.1867597472753127
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,0,0.0,0.1,157,0.018028981074450456,0.0,0.018028981074450456
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,7,0.7000000000000001,0.8,1,0.7743267933922768,1.0,0.22567320660772316
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,8,0.8,0.9,3,0.897609706784794,1.0,0.10239029321520599
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,9,0.9,1.0,301,0.9509486397617137,1.0,0.04905136023828627
particle_heldout,pulse_shape_harmonics,mlp,5,0.5,0.6000000000000001,303,0.5,0.5346534653465347,0.034653465346534684
particle_heldout,pulse_shape_harmonics,mlp,7,0.7000000000000001,0.8,159,0.731058578630005,0.89937106918239,0.16831249055238495
particle_heldout,pulse_shape_harmonics,ridge,2,0.2,0.30000000000000004,9,0.2742193302725521,0.0,0.2742193302725521
particle_heldout,pulse_shape_harmonics,ridge,3,0.30000000000000004,0.4,91,0.3552520191546727,0.13186813186813187,0.22338388728654082
particle_heldout,pulse_shape_harmonics,ridge,4,0.4,0.5,97,0.4556828754267764,0.5567010309278351,0.10101815550105869
particle_heldout,pulse_shape_harmonics,ridge,5,0.5,0.6000000000000001,80,0.5529153261457533,0.875,0.32208467385424666
particle_heldout,pulse_shape_harmonics,ridge,6,0.6000000000000001,0.7000000000000001,89,0.6577522454962734,0.8651685393258427,0.20741629382956928
particle_heldout,pulse_shape_harmonics,ridge,7,0.7000000000000001,0.8,84,0.7446329099424533,0.9523809523809523,0.20774804243849898
particle_heldout,pulse_shape_harmonics,ridge,8,0.8,0.9,10,0.8239655241781975,1.0,0.17603447582180254
particle_heldout,pulse_shape_harmonics,ridge,9,0.9,1.0,2,0.9231114183366831,1.0,0.07688858166331691
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,4,0.4,0.5,381,0.482186207414092,0.6666666666666666,0.1844804592525746
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,5,0.5,0.6000000000000001,81,0.5044836205678962,0.6296296296296297,0.12514600906173345
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,8,0.28199762239667564,0.0,0.28199762239667564
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,87,0.35518270620921305,0.10344827586206896,0.2517344303471441
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,110,0.45182563773825823,0.5727272727272728,0.12090163498901452
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,73,0.5517933402547716,0.8904109589041096,0.33861761864933804
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,79,0.6555165195850764,0.8354430379746836,0.17992651838960716
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,99,0.7371515993254764,0.9696969696969697,0.23254537037149337
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,4,0.8335790065312891,1.0,0.16642099346871086
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,2,0.92245987750686,1.0,0.07754012249314002
particle_heldout,saturation_clipping,1d_cnn,4,0.4,0.5,462,0.46498700948755367,0.03463203463203463,0.43035497485551905
particle_heldout,saturation_clipping,gradient_boosted_trees,0,0.0,0.1,445,0.01425768238926234,0.0,0.01425768238926234
particle_heldout,saturation_clipping,gradient_boosted_trees,4,0.4,0.5,1,0.4286885048320638,0.0,0.4286885048320638
particle_heldout,saturation_clipping,gradient_boosted_trees,9,0.9,1.0,16,0.942619741584094,1.0,0.057380258415905994
particle_heldout,saturation_clipping,mlp,5,0.5,0.6000000000000001,457,0.5,0.024070021881838075,0.4759299781181619
particle_heldout,saturation_clipping,mlp,7,0.7000000000000001,0.8,5,0.7310585786300049,1.0,0.2689414213699951
particle_heldout,saturation_clipping,ridge,1,0.1,0.2,1,0.18267360962547624,0.0,0.18267360962547624
particle_heldout,saturation_clipping,ridge,2,0.2,0.30000000000000004,42,0.27084233780426115,0.07142857142857142,0.19941376637568972
particle_heldout,saturation_clipping,ridge,3,0.30000000000000004,0.4,185,0.3586430415381997,0.0,0.3586430415381997
particle_heldout,saturation_clipping,ridge,4,0.4,0.5,187,0.44240404373087594,0.0053475935828877,0.4370564501479882
particle_heldout,saturation_clipping,ridge,5,0.5,0.6000000000000001,32,0.5293735969830384,0.0625,0.46687359698303843
particle_heldout,saturation_clipping,ridge,6,0.6000000000000001,0.7000000000000001,7,0.6408793794012453,0.5714285714285714,0.06945080797267389
particle_heldout,saturation_clipping,ridge,7,0.7000000000000001,0.8,3,0.7726209348268128,1.0,0.22737906517318718
particle_heldout,saturation_clipping,ridge,9,0.9,1.0,5,0.9502863874872091,0.6,0.3502863874872091
particle_heldout,saturation_clipping,spectral_transformer_new,5,0.5,0.6000000000000001,462,0.5128108172020195,0.03463203463203463,0.47817878256998486
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,1,0.18893903368060916,0.0,0.18893903368060916
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,33,0.2747313051444053,0.030303030303030304,0.244428274841375
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,200,0.3576004809282029,0.01,0.3476004809282029
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,177,0.4440795911906722,0.005649717514124294,0.4384298736765479
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,36,0.5254201909561762,0.05555555555555555,0.4698646354006206
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,7,0.6346495921533776,0.5714285714285714,0.06322102072480618
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,3,0.7684717376871544,1.0,0.23152826231284562
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,1,0.8884528670667972,1.0,0.11154713293320284
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,4,0.960393755052534,0.5,0.460393755052534
run_heldout,pedestal_noise_color,1d_cnn,4,0.4,0.5,495,0.4971940501741733,0.11717171717171718,0.38002233300245614
run_heldout,pedestal_noise_color,1d_cnn,5,0.5,0.6000000000000001,465,0.5051327823590481,0.2817204301075269,0.22341235225152123
run_heldout,pedestal_noise_color,gradient_boosted_trees,0,0.0,0.1,695,0.06111949966677225,0.030215827338129497,0.030903672328642752
run_heldout,pedestal_noise_color,gradient_boosted_trees,1,0.1,0.2,72,0.1359587475706999,0.06944444444444445,0.06651430312625545
run_heldout,pedestal_noise_color,gradient_boosted_trees,2,0.2,0.30000000000000004,19,0.2366163010242147,0.2631578947368421,0.026541593712627404
run_heldout,pedestal_noise_color,gradient_boosted_trees,3,0.30000000000000004,0.4,9,0.3364515135729629,0.3333333333333333,0.0031181802396295644
run_heldout,pedestal_noise_color,gradient_boosted_trees,4,0.4,0.5,6,0.4571148571960202,0.3333333333333333,0.12378152386268687
run_heldout,pedestal_noise_color,gradient_boosted_trees,5,0.5,0.6000000000000001,5,0.5537985735583748,0.8,0.24620142644162524
run_heldout,pedestal_noise_color,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,3,0.6507161973466,0.3333333333333333,0.3173828640132667
run_heldout,pedestal_noise_color,gradient_boosted_trees,8,0.8,0.9,11,0.8645873892943058,0.9090909090909091,0.044503519796603275
run_heldout,pedestal_noise_color,gradient_boosted_trees,9,0.9,1.0,140,0.9454120377440365,0.9857142857142858,0.04030224797024928
run_heldout,pedestal_noise_color,mlp,5,0.5,0.6000000000000001,821,0.5,0.0682095006090134,0.43179049939098657
run_heldout,pedestal_noise_color,mlp,7,0.7000000000000001,0.8,139,0.731058578630005,0.9568345323741008,0.22577595374409576
run_heldout,pedestal_noise_color,ridge,1,0.1,0.2,1,0.14418394711777313,1.0,0.8558160528822268
run_heldout,pedestal_noise_color,ridge,2,0.2,0.30000000000000004,8,0.28396009591429494,0.0,0.28396009591429494
run_heldout,pedestal_noise_color,ridge,3,0.30000000000000004,0.4,602,0.3622879743615681,0.04152823920265781,0.3207597351589103
run_heldout,pedestal_noise_color,ridge,4,0.4,0.5,175,0.42627286142451654,0.10285714285714286,0.32341571856737367
run_heldout,pedestal_noise_color,ridge,5,0.5,0.6000000000000001,42,0.5547243191366252,0.42857142857142855,0.12615289056519668
run_heldout,pedestal_noise_color,ridge,6,0.6000000000000001,0.7000000000000001,48,0.6503155013942984,0.8958333333333334,0.24551783193903498
run_heldout,pedestal_noise_color,ridge,7,0.7000000000000001,0.8,82,0.7470682979954599,1.0,0.25293170200454007
run_heldout,pedestal_noise_color,ridge,8,0.8,0.9,2,0.8165121823611541,1.0,0.18348781763884592
run_heldout,pedestal_noise_color,spectral_transformer_new,4,0.4,0.5,928,0.4696841345391544,0.16918103448275862,0.3005031000563958
run_heldout,pedestal_noise_color,spectral_transformer_new,5,0.5,0.6000000000000001,32,0.5197284443973653,1.0,0.4802715556026347
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,1,0.13207525857766106,1.0,0.867924741422339
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,8,0.2888196529491764,0.125,0.1638196529491764
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,627,0.3650049312831184,0.0430622009569378,0.3219427303261806
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,148,0.42630946549118437,0.10810810810810811,0.31820135738307626
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,40,0.5475917187776354,0.325,0.22259171877763534
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,52,0.6502151970128616,0.9038461538461539,0.2536309568332923
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,83,0.7480210634568466,1.0,0.2519789365431534
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,1,0.8033820853299343,1.0,0.19661791467006573
run_heldout,pid_separation,1d_cnn,4,0.4,0.5,364,0.4960937081280271,0.532967032967033,0.03687332483900585
run_heldout,pid_separation,1d_cnn,5,0.5,0.6000000000000001,596,0.5106551723423087,0.6073825503355704,0.0967273779932617
run_heldout,pid_separation,gradient_boosted_trees,0,0.0,0.1,338,0.047299342238449026,0.0,0.047299342238449026
