run,group,stave,stave_idx,amplitude_adc,baseline_adc,peak_sample,split_name,tail_amplitude_bin,pedestal_history_bin,pulse_shape_bin,timing_residual_bin,pileup_flag,saturation_flag,energy_bin,proxy_particle_family
42,sample_i_calib,B6,2,1163.5,6947.5,8,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B4,1,2647.5,7035.5,7,run_heldout,tail_low,pedestal_memory,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,5348.5,6751.5,7,run_heldout,tail_high,pedestal_quiet,low_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,high_amplitude_tail_family
42,sample_i_calib,B2,0,6791.0,6745.0,6,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B8,3,3064.5,7017.5,8,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B4,1,4973.0,7177.0,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B4,1,3306.0,6986.0,14,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B4,1,3387.5,7098.5,7,run_heldout,tail_mid,pedestal_memory,high_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B4,1,1753.0,6986.0,8,run_heldout,tail_mid,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B6,2,2730.0,6946.0,17,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B8,3,5559.5,6905.5,6,run_heldout,tail_mid,pedestal_mid,low_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
42,sample_i_calib,B4,1,4249.0,7065.0,17,run_heldout,tail_high,pedestal_memory,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B8,3,2437.5,6905.5,8,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,6802.0,6736.0,6,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B6,2,2708.5,6921.5,17,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B2,0,8462.0,6764.0,7,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,pileup_proxy,saturation_proxy,energy_high,duplicate_response_high_family
42,sample_i_calib,B8,3,2155.0,9208.0,3,run_heldout,tail_low,pedestal_memory,low_harmonic,timing_tail,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B4,1,3918.5,7003.5,7,run_heldout,tail_mid,pedestal_memory,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B2,0,4342.5,6763.5,7,run_heldout,tail_high,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,high_amplitude_tail_family
42,sample_i_calib,B8,3,2095.5,6894.5,14,run_heldout,tail_high,pedestal_quiet,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B8,3,3872.5,6934.5,7,run_heldout,tail_high,pedestal_mid,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B4,1,3677.5,7016.5,7,run_heldout,tail_mid,pedestal_memory,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B8,3,3861.0,6899.0,11,run_heldout,tail_high,pedestal_quiet,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B6,2,3653.5,7051.5,4,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B8,3,2641.5,6921.5,7,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B6,2,4619.5,6930.5,6,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B6,2,4159.5,6945.5,5,run_heldout,tail_low,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B2,0,4601.0,6739.0,7,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B6,2,1588.5,7124.5,5,run_heldout,tail_low,pedestal_memory,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B4,1,3399.5,7072.5,6,run_heldout,tail_mid,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B4,1,1897.5,7001.5,9,run_heldout,tail_mid,pedestal_memory,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B6,2,4250.0,6923.0,7,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B2,0,6462.0,9869.0,5,run_heldout,tail_low,pedestal_memory,low_harmonic,timing_mid,pileup_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B2,0,6251.0,6767.0,6,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B6,2,1424.5,6936.5,8,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B4,1,3646.0,6991.0,17,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B4,1,4940.5,6989.5,6,run_heldout,tail_mid,pedestal_mid,low_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
42,sample_i_calib,B4,1,3569.0,6981.0,8,run_heldout,tail_high,pedestal_mid,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B2,0,1304.5,6756.5,8,run_heldout,tail_mid,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B2,0,3630.0,6761.0,6,run_heldout,tail_low,pedestal_quiet,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B6,2,4117.0,6950.0,7,run_heldout,tail_high,pedestal_mid,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B6,2,2444.5,6924.5,7,run_heldout,tail_low,pedestal_mid,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B2,0,6883.5,6766.5,5,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B4,1,3788.5,6990.5,6,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
42,sample_i_calib,B6,2,3193.5,6926.5,17,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_high,duplicate_response_high_family
42,sample_i_calib,B8,3,2633.0,6903.0,12,run_heldout,tail_high,pedestal_quiet,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B8,3,1741.5,6897.5,7,run_heldout,tail_low,pedestal_quiet,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,3628.5,6744.5,6,run_heldout,tail_low,pedestal_quiet,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B8,3,2824.5,6902.5,12,run_heldout,tail_high,pedestal_quiet,high_harmonic,timing_tail,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B8,3,1953.0,8355.0,3,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B6,2,1800.5,6906.5,17,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,8907.5,6729.5,5,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,saturation_proxy,energy_high,duplicate_response_low_family
42,sample_i_calib,B8,3,1071.0,6929.0,7,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B6,2,2286.5,6964.5,5,run_heldout,tail_low,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B8,3,2502.0,7026.0,5,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B4,1,2860.0,8883.0,3,run_heldout,tail_low,pedestal_memory,low_harmonic,timing_tail,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B6,2,2437.0,8119.0,3,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B8,3,4947.0,6923.0,10,run_heldout,tail_high,pedestal_mid,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B2,0,1383.0,12720.0,2,run_heldout,tail_low,pedestal_memory,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,3712.0,6760.0,7,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
42,sample_i_calib,B2,0,6073.0,6822.0,4,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B8,3,3087.5,6906.5,16,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B6,2,2922.5,6956.5,7,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
42,sample_i_calib,B6,2,2339.0,6923.0,6,run_heldout,tail_low,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B4,1,2199.0,7006.0,6,run_heldout,tail_low,pedestal_memory,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
42,sample_i_calib,B8,3,3273.0,6943.0,6,run_heldout,tail_low,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
42,sample_i_calib,B4,1,5453.5,7003.5,9,run_heldout,tail_high,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
42,sample_i_calib,B8,3,4757.0,6904.0,10,run_heldout,tail_high,pedestal_quiet,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
50,sample_i_analysis,B8,3,3169.0,6899.0,14,run_heldout,tail_high,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
50,sample_i_analysis,B8,3,4367.5,7009.5,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
50,sample_i_analysis,B6,2,4524.0,6948.0,7,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
50,sample_i_analysis,B2,0,4111.5,6786.5,5,run_heldout,tail_low,pedestal_quiet,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
50,sample_i_analysis,B8,3,3379.5,6891.5,8,run_heldout,tail_high,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B6,2,3161.0,6949.0,14,run_heldout,tail_high,pedestal_mid,mid_harmonic,timing_tail,pileup_proxy,saturation_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B4,1,3515.0,7033.0,11,run_heldout,tail_high,pedestal_memory,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
50,sample_i_analysis,B6,2,1879.0,6934.0,8,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B8,3,2936.0,6901.0,10,run_heldout,tail_mid,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B2,0,3510.0,6746.0,7,run_heldout,tail_mid,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B4,1,5216.5,7017.5,7,run_heldout,tail_high,pedestal_memory,low_harmonic,timing_tail,single_proxy,linear_proxy,energy_high,high_amplitude_tail_family
50,sample_i_analysis,B6,2,1661.5,8500.5,3,run_heldout,tail_low,pedestal_memory,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
50,sample_i_analysis,B8,3,2626.0,6899.0,8,run_heldout,tail_mid,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B2,0,5200.5,6739.5,6,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B8,3,3237.5,6901.5,6,run_heldout,tail_low,pedestal_quiet,mid_harmonic,timing_tail,single_proxy,linear_proxy,energy_mid,duplicate_response_low_family
50,sample_i_analysis,B2,0,8363.5,6786.5,7,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,pileup_proxy,saturation_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B8,3,1957.5,6913.5,9,run_heldout,tail_mid,pedestal_mid,high_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B2,0,4466.0,6729.0,6,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,timing_core,single_proxy,linear_proxy,energy_low,duplicate_response_low_family
50,sample_i_analysis,B4,1,2663.5,7025.5,10,run_heldout,tail_high,pedestal_memory,high_harmonic,timing_core,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B6,2,4260.0,6957.0,6,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_low_family
50,sample_i_analysis,B8,3,1331.5,6898.5,12,run_heldout,tail_high,pedestal_quiet,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B2,0,7055.5,6745.5,6,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,saturation_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B2,0,9023.0,6746.0,8,run_heldout,tail_high,pedestal_quiet,low_harmonic,timing_mid,pileup_proxy,saturation_proxy,energy_high,high_amplitude_tail_family
50,sample_i_analysis,B8,3,4363.5,6910.5,12,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_high,high_amplitude_tail_family
50,sample_i_analysis,B2,0,8642.0,6750.0,6,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,saturation_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B6,2,3068.0,6925.0,15,run_heldout,tail_high,pedestal_mid,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B6,2,4506.5,6909.5,6,run_heldout,tail_mid,pedestal_mid,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
50,sample_i_analysis,B6,2,3415.5,6933.5,9,run_heldout,tail_high,pedestal_mid,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_mid,duplicate_response_high_family
50,sample_i_analysis,B8,3,2210.5,6919.5,7,run_heldout,tail_low,pedestal_mid,high_harmonic,timing_mid,single_proxy,linear_proxy,energy_low,duplicate_response_high_family
50,sample_i_analysis,B8,3,3997.0,6896.0,6,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,timing_mid,single_proxy,linear_proxy,energy_high,duplicate_response_high_family
50,sample_i_analysis,B4,1,3630.5,7016.5,17,run_heldout,tail_high,pedestal_memory,low_harmonic,timing_tail,pileup_proxy,linear_proxy,energy_high,duplicate_response_high_family
50,sample_i_analysis,B2,0,7546.0,6726.0,5,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_core,single_proxy,saturation_proxy,energy_mid,duplicate_response_low_family
50,sample_i_analysis,B2,0,7784.5,6775.5,5,run_heldout,tail_mid,pedestal_quiet,low_harmonic,timing_mid,single_proxy,saturation_proxy,energy_mid,duplicate_response_low_family
