row_id,run,run_family,stave,amplitude_log,peak_sample,baseline_ptp,baseline_mad,late_fraction,secondary_peak_frac,dropout_depth_frac,qshape_abs,timing_span_samples,atom,is_rare_atom,harm_flag
636596,65,sample_ii_analysis,B2,8.078843255972297,3,4296.0,979.5,0.01807144,0.812994262676384,0.15769886804155683,0.32603556806533085,0.0,baseline_excursion,1,1
226456,41,sample_i_calib,B2,8.167068178341237,3,5465.0,1783.0,0.032902546,0.4349801249290176,0.5312322544009086,0.5670154909189508,0.0,baseline_excursion,1,1
560068,61,sample_ii_analysis,B2,8.417262352791187,4,4393.0,525.5,0.13219509,0.7367083010942854,-0.0,0.20126641686527588,0.0,baseline_excursion,1,1
458018,56,sample_i_analysis,B2,7.013465733404251,2,4316.0,1071.0,0.0,0.0,5.776226924808645,3.8093933808692415,0.0,baseline_excursion,1,1
577666,62,sample_ii_analysis,B2,7.468513271496337,3,3326.0,1211.0,0.0,0.963449457452884,0.8218161050828098,0.7232676974321053,0.008572180066013013,baseline_excursion,1,1
540930,60,sample_ii_analysis,B8,7.280352783464685,6,3052.0,1135.5,0.0,0.9751809720785936,1.0103412616339194,0.8651676949296248,0.08665371736514405,baseline_excursion,1,1
142775,35,sample_i_calib,B4,7.356279876550748,3,4145.0,1436.0,0.0,0.5079872204472844,1.4492012779552716,0.895083621366065,1.1195458520056838,baseline_excursion,1,1
209692,40,sample_i_calib,B2,8.52456594574565,4,5481.0,894.5,0.15548688,0.6318506751389992,-0.0,0.24108684438908604,0.0,baseline_excursion,1,1
547651,60,sample_ii_analysis,B2,8.288031567776464,4,3613.0,389.0,0.09974552,0.8284276729559749,-0.0,0.23073728517019113,0.036223058843595,baseline_excursion,1,1
716,31,sample_i_calib,B2,7.5352967024440884,3,4017.0,1546.5,0.0,0.7676282051282052,1.0389957264957266,0.7467037565484438,0.0,baseline_excursion,1,1
617495,64,sample_ii_calib,B2,8.165932137321585,3,5237.0,1547.5,0.04268865,0.6915861284820921,0.1932916429789653,0.363745653717801,0.0,baseline_excursion,1,1
493864,57,sample_i_analysis,B2,8.149601735736155,3,5218.0,1602.0,0.024686085,0.6818838485986709,0.2568621785611095,0.3906478329425221,0.0,baseline_excursion,1,1
204299,40,sample_i_calib,B2,7.3310603052186325,4,3071.0,1134.0,0.0,0.8879423328964613,0.9908256880733946,0.8319139497930894,0.0,baseline_excursion,1,0
635626,65,sample_ii_analysis,B2,8.374938143835367,4,3811.0,464.5,0.21043478,0.8683118081180812,-0.0,0.1842558733565599,0.0,baseline_excursion,1,1
631266,65,sample_ii_analysis,B2,7.529406457837013,2,6005.0,1843.5,0.0,0.3191832348199892,1.7254164427727028,1.2239496145424584,0.0,baseline_excursion,1,1
295012,48,sample_i_analysis,B2,7.803026643632217,3,4934.0,2048.0,0.0,0.5418880261544748,0.7445852063751532,0.652638426344238,0.0,baseline_excursion,1,1
568370,61,sample_ii_analysis,B8,7.140056768081113,3,3570.0,1172.5,0.0,0.7397857992859976,1.6806822689408965,1.0908765777957419,0.08713473582371623,baseline_excursion,1,1
571951,61,sample_ii_analysis,B2,7.934692530943356,4,3017.0,575.0,0.0038244354,0.9770732581049615,0.138456027225506,0.3405460872987931,0.19000871379577733,baseline_excursion,1,1
592351,62,sample_ii_analysis,B2,8.148301063538913,3,5997.0,2225.0,0.030305536,0.5084623173730652,0.44365687834514683,0.5320902466303018,0.0,baseline_excursion,1,1
207965,40,sample_i_calib,B2,7.237059026124737,2,5451.0,1237.0,0.0,0.08639308855291576,2.61699064074874,1.5812344286533906,0.0,baseline_excursion,1,1
557516,61,sample_ii_analysis,B6,7.589335823170617,3,3359.0,1134.5,0.0,0.9048582995951417,0.6098178137651822,0.6608968951535762,0.07258287430613874,baseline_excursion,1,0
263514,45,sample_i_analysis,B8,7.646592585459198,4,3296.0,991.5,0.0,0.9502986857825567,0.46093189964157705,0.5605197802985813,0.0,baseline_excursion,1,1
518020,59,sample_ii_analysis,B2,8.058485521912353,4,3336.0,606.5,0.07648489,0.9629688241810413,0.006488368412723532,0.2695311809226326,0.1780379455034793,baseline_excursion,1,1
167270,37,sample_i_calib,B2,7.47164762368482,2,7786.0,936.0,0.0,0.8183888414460575,2.5599202960432677,1.869547601471957,0.0,baseline_excursion,1,1
533136,59,sample_ii_analysis,B2,7.170888478512505,2,4994.0,1223.5,0.0,0.573076923076923,3.25,2.177285636864426,0.0,baseline_excursion,1,1
613853,64,sample_ii_calib,B2,8.49484532775233,6,3810.0,1420.0,0.1796318,0.6663598240769152,-0.0,0.18582484255309867,0.0,baseline_excursion,1,1
531442,59,sample_ii_analysis,B8,7.482681828154651,3,3222.0,1161.0,0.0,0.9566441441441441,0.7083333333333334,0.6991233543118612,0.15013021285461292,baseline_excursion,1,1
560417,61,sample_ii_analysis,B2,8.259846318760529,3,5655.0,1650.5,0.06918731,0.6579117609005046,0.1760900504593091,0.3658494856933991,0.0,baseline_excursion,1,1
231,31,sample_i_calib,B2,8.916438999710484,4,5114.0,1018.0,0.2349426,0.977859778597786,1.0538074471653807,0.3759136694551105,0.0,baseline_excursion,1,1
375941,53,sample_i_analysis,B2,8.401108712395436,5,3381.0,1089.5,0.15659286,0.7479218153223994,-0.0,0.221725682925775,0.35929573908102785,baseline_excursion,1,0
107608,34,sample_i_calib,B6,7.904334842085095,3,3692.0,902.0,0.0021516662,0.8692762186115214,0.25,0.417774332684431,0.7545586268889002,baseline_excursion,1,1
200365,40,sample_i_calib,B2,8.151189152188987,3,6029.0,2234.5,0.01722323,0.4475695946920525,0.4423770373575653,0.5471540232747877,0.0,baseline_excursion,1,1
520150,59,sample_ii_analysis,B2,8.113726085970747,3,4182.0,794.0,0.02460737,0.8340820604971548,0.13267445342917042,0.3179505685731511,0.0,baseline_excursion,1,1
351483,51,sample_i_analysis,B2,8.63755068807997,4,5248.0,550.5,0.1977968,0.6465371996098253,-0.0,0.19984084462906856,0.0,baseline_excursion,1,1
171651,37,sample_i_calib,B2,8.125483048540408,1,15281.0,2843.5,0.0,0.6832914015095457,1.1323072369394702,1.152782062149058,0.0,baseline_excursion,1,1
191744,39,sample_i_calib,B2,7.172040773627522,1,3255.0,691.0,0.0,0.0,4.11102573953131,2.5836484999468907,0.0,baseline_excursion,1,1
177488,37,sample_i_calib,B2,7.280352783464685,2,6706.0,841.5,0.0,0.0,4.078938297138918,2.7376999336166516,0.0,baseline_excursion,1,1
21506,31,sample_i_calib,B2,7.7166834925277925,3,3985.0,1414.5,0.0,0.8075295165961238,0.6489195811984851,0.5719063145793969,0.0,baseline_excursion,1,1
563021,61,sample_ii_analysis,B2,7.347621813807634,3,3390.0,1242.0,0.0,0.9452143087334838,1.1527553980019336,0.8663539777872558,0.09377930294906167,baseline_excursion,1,0
172549,37,sample_i_calib,B2,9.083529205109796,4,7011.0,495.5,0.22264382,0.55858310626703,-0.0,0.23299329344549008,0.0,baseline_excursion,1,1
157864,36,sample_i_calib,B2,8.468002947225466,6,5707.0,1937.0,0.16720241,0.758772851439378,-0.0,0.22819993136287225,0.0,baseline_excursion,1,1
526500,59,sample_ii_analysis,B8,8.375053424255114,4,3086.0,192.5,0.17009367,0.7604058572581575,-0.0,0.18702894357125868,0.3012447185109055,baseline_excursion,1,0
483779,56,sample_i_analysis,B2,8.134907356255479,3,5517.0,1896.0,0.015930893,0.5792405805600351,0.35991790060108486,0.4641090355352275,0.0,baseline_excursion,1,1
533019,59,sample_ii_analysis,B2,7.055744156695586,3,4021.0,1127.5,0.0,0.5088476478204574,2.445835131635736,1.3784077308522902,0.0,baseline_excursion,1,1
617277,64,sample_ii_calib,B2,7.400315093941235,2,5281.0,1597.0,0.0,0.5120758177927239,1.4824212778966677,0.9126002088852191,3.8594625753612934,baseline_excursion,1,1
178191,37,sample_i_calib,B2,8.034144848649694,3,8217.0,2784.5,0.0,0.0,1.171233987352035,1.094855218272066,0.0,baseline_excursion,1,1
390019,53,sample_i_analysis,B2,8.247482004285693,4,3081.0,349.5,0.091032654,0.8373067854335866,-0.0,0.23746371270703362,0.0,baseline_excursion,1,0
518549,59,sample_ii_analysis,B2,8.304494897963567,4,3144.0,261.0,0.12267293,0.8525117545162089,-0.0,0.20595529428743126,0.06386231072593596,baseline_excursion,1,0
556758,61,sample_ii_analysis,B2,7.029972911706386,2,5629.0,579.0,0.0,0.0,4.527900797165633,2.7466551719646963,0.0,baseline_excursion,1,1
19324,31,sample_i_calib,B2,7.74608446938658,0,3487.0,1081.5,0.0,0.0,2.1888384166125894,1.6326998278872262,0.0,baseline_excursion,1,1
236421,42,sample_i_calib,B2,8.715224041915372,4,6219.0,851.0,0.21046713,0.582047915982934,-0.0,0.2333284543939221,0.0,baseline_excursion,1,1
300412,49,sample_i_analysis,B2,8.330019883891259,3,7814.0,3049.5,0.0,0.3236039078518876,0.5187552768061754,0.6705990054129741,0.0,baseline_excursion,1,1
156245,36,sample_i_calib,B2,8.609681210851388,4,3216.0,175.0,0.22070129,0.8161758001276557,-0.0,0.13965914556021802,0.0,baseline_excursion,1,0
290040,48,sample_i_analysis,B2,8.70059749516143,2,16017.0,3988.0,0.057969097,0.876946132711681,0.1224710681874948,0.5804656686170884,0.0,baseline_excursion,1,1
223495,41,sample_i_calib,B2,7.3453648404168685,1,3181.0,851.5,0.0,0.0,3.501291989664083,2.285522516105508,0.0,baseline_excursion,1,1
624282,64,sample_ii_calib,B2,8.045107395966177,3,5121.0,1732.5,0.0,0.5797914995990376,0.39438652766639937,0.4815747235688242,0.0,baseline_excursion,1,1
361561,52,sample_i_analysis,B2,8.984443032465352,8,15065.0,7151.0,0.20407574,0.9921022940955246,-0.0,0.3050733650903007,0.0,baseline_excursion,1,1
12488,31,sample_i_calib,B2,7.937017489515453,3,5937.0,2408.0,0.0,0.36240171551107936,0.7684060042887777,0.7137768693333839,0.0,baseline_excursion,1,1
46247,32,sample_i_calib,B2,8.889721799278137,4,7306.0,1036.5,0.2032511,0.5125413450937155,-0.0,0.2695722719664928,0.0,baseline_excursion,1,1
251711,45,sample_i_analysis,B2,7.13289683295902,2,5330.0,1027.0,0.0,0.0,2.9680383539752295,1.7755424637149406,0.0,baseline_excursion,1,1
277509,47,sample_i_analysis,B2,8.715552125907816,4,5960.0,739.0,0.19702776,0.5726706036745407,-0.0,0.23615491716541598,0.0,baseline_excursion,1,1
212438,40,sample_i_calib,B2,7.624374815727225,0,3174.0,942.5,0.0,0.0,2.174199853408258,1.5677935187493401,0.0,baseline_excursion,1,1
154293,36,sample_i_calib,B2,7.312553498102598,2,5307.0,1353.5,0.0,0.17890520694259013,2.20694259012016,1.3669064385395233,0.0,baseline_excursion,1,1
220904,41,sample_i_calib,B2,8.512582578858554,3,8525.0,3157.0,0.008365735,0.37439710610932475,0.3687700964630225,0.6095843618489637,0.0,baseline_excursion,1,1
458026,56,sample_i_analysis,B2,7.724667566876013,3,6309.0,2197.5,0.0,0.08243093922651934,1.3566850828729282,1.0479754308771685,0.0,baseline_excursion,1,1
195181,39,sample_i_calib,B2,9.038246335337664,5,3043.0,36.5,0.24718559,0.5786410073651699,-0.0,0.15301505400972842,0.0,baseline_excursion,1,0
229671,41,sample_i_calib,B2,8.161517747810588,4,3459.0,546.5,0.07155562,0.8732334047109208,0.006423982869379015,0.2628820731006558,0.0,baseline_excursion,1,0
556152,60,sample_ii_analysis,B2,7.302496423727326,2,5580.0,1419.0,0.0,0.24342548887390425,2.317599460552933,1.4525436103716396,0.0,baseline_excursion,1,1
142216,35,sample_i_calib,B2,7.428036061518883,3,3417.0,1314.5,0.0,0.9774011299435028,0.9185251263752602,0.7247305587274862,0.0,baseline_excursion,1,1
224492,41,sample_i_calib,B2,6.964135612418245,1,3145.0,669.5,0.0,0.0,4.933774834437086,3.0025050142689023,0.0,baseline_excursion,1,1
51843,32,sample_i_calib,B2,8.249444456671906,4,3481.0,404.0,0.08889341,0.8402405543208262,-0.0,0.243557961616169,0.0,baseline_excursion,1,0
262886,45,sample_i_analysis,B2,7.788004239509027,3,4563.0,1809.0,0.0,0.6249740717693425,0.7469404687824103,0.6388512760037879,0.0,baseline_excursion,1,1
275215,46,sample_i_analysis,B2,8.306348695689044,4,3133.0,308.0,0.11207463,0.8308015314313943,-0.0,0.2131681049810329,0.0,baseline_excursion,1,0
299489,49,sample_i_analysis,B2,9.009814110527381,6,4170.0,666.5,0.21224771,0.6356636519188462,-0.0,0.1352087714905477,0.0,baseline_excursion,1,1
545041,60,sample_ii_analysis,B2,7.390798521735676,3,3178.0,1197.0,0.0,0.8845679012345679,0.9179012345679012,0.817104258785641,0.07323088469837691,baseline_excursion,1,0
540685,60,sample_ii_analysis,B2,8.680756575281602,4,7132.0,1441.0,0.16743964,0.5250955414012739,-0.0,0.3106339594835451,0.2523409811336865,baseline_excursion,1,1
489600,57,sample_i_analysis,B2,9.014933575633572,5,3607.0,94.5,0.2455877,0.5690661478599222,-0.0,0.15939980395161588,0.0,baseline_excursion,1,1
627141,64,sample_ii_calib,B2,7.587310506022615,3,4374.0,1651.5,0.0,0.6414807302231237,1.0649087221095335,0.7685754206666957,0.0,baseline_excursion,1,1
296187,49,sample_i_analysis,B2,7.515344571180436,3,3427.0,1267.0,0.0,0.940599455040872,0.7836512261580382,0.6862977997934223,0.0,baseline_excursion,1,0
618552,64,sample_ii_calib,B2,7.122059881629142,2,5078.0,1169.0,0.0,0.1332794830371567,2.8481421647819065,1.6608513549374142,0.0,baseline_excursion,1,1
190293,39,sample_i_calib,B2,7.602151678942514,3,6178.0,1915.5,0.0,0.045216087934049465,1.614039470397202,1.1682252128470139,0.0,baseline_excursion,1,1
592976,62,sample_ii_analysis,B2,8.410164618657713,4,5081.0,883.5,0.10044598,0.6631414894801292,-0.0,0.2504931283463734,0.035726112084338846,baseline_excursion,1,1
552512,60,sample_ii_analysis,B6,7.8628820346414905,3,5872.0,2315.0,0.0,0.283679753656659,0.9133949191685913,0.7468213205509839,0.02810324731862779,baseline_excursion,1,1
636939,65,sample_ii_analysis,B2,7.1135491919612335,2,4930.0,1070.0,0.0,0.048472505091649694,2.875356415478615,1.6690305495665692,0.0,baseline_excursion,1,1
65797,33,sample_i_calib,B2,8.120142581909091,3,6693.0,2752.0,0.014522207,0.2765957446808511,0.656003570897188,0.6909295244436988,0.0,baseline_excursion,1,1
299315,49,sample_i_analysis,B4,7.512344432560291,3,4017.0,1550.5,0.0,0.6802405028696366,0.9551790106586499,0.6784011710211743,0.5002706691656753,baseline_excursion,1,1
577586,62,sample_ii_analysis,B4,7.727094484779842,3,3571.0,1104.0,0.0,0.8959435626102292,0.41887125220458554,0.4825987788652167,0.376784522315357,baseline_excursion,1,1
240416,42,sample_i_calib,B2,7.089243155027514,0,3929.0,1097.5,0.0,0.0,5.065108514190317,3.3540538218315956,0.0,baseline_excursion,1,1
557340,61,sample_ii_analysis,B8,7.464796326545091,3,3396.0,1303.0,0.0,0.8693035253654342,0.8423617082258527,0.7351540150597279,0.11649898173880757,baseline_excursion,1,0
141445,35,sample_i_calib,B2,7.451241684987676,2,6544.0,1319.5,0.0,0.0,2.514235909355026,1.6735349353740385,0.0,baseline_excursion,1,1
616275,64,sample_ii_calib,B2,7.686391845557496,6,3371.0,1204.5,0.0078125,0.8897818599311137,0.5508610792192882,0.3784673499040892,0.0,baseline_excursion,1,0
397745,53,sample_i_analysis,B2,7.527255919373784,1,3135.0,975.0,0.0,0.0,3.102315562735595,2.1025772087112267,0.0,baseline_excursion,1,1
639805,65,sample_ii_analysis,B2,7.6246189861593985,3,4191.0,1666.5,0.0,0.723009281875916,0.9076697606253054,0.6858445370017139,0.0,baseline_excursion,1,1
566467,61,sample_ii_analysis,B4,7.880804344674901,3,4034.0,1202.0,0.018033028,0.7992438563327032,0.2661625708884688,0.36558030395402646,0.03781069347909227,baseline_excursion,1,1
148483,35,sample_i_calib,B2,7.461927707251494,2,6505.0,1441.5,0.0,0.0,2.3923541247484907,1.6079999102949976,0.0,baseline_excursion,1,1
353101,51,sample_i_analysis,B2,9.033066056403742,4,13305.0,3281.5,0.24142215,0.7445817660755866,-0.0,0.2651820667324808,0.0,baseline_excursion,1,1
37705,32,sample_i_calib,B2,8.033171770402298,3,6330.0,2591.0,0.0,0.2871287128712871,0.7143320889465996,0.7180785219760618,0.0,baseline_excursion,1,1
585050,62,sample_ii_analysis,B4,7.743919966377007,3,5091.0,1810.0,0.0,0.2386733145458487,1.0598309126381964,0.8037823014106449,0.003662307236558915,baseline_excursion,1,1
602931,63,sample_ii_analysis,B2,8.516192691082654,4,4422.0,440.0,0.23803061,0.9050861033239888,-0.0,0.16545478407584605,3.7790721285484854,baseline_excursion,1,1
621311,64,sample_ii_calib,B4,7.15305163493748,2,4178.0,1260.5,0.0,0.4894283476898982,1.9992169146436962,1.1549395859217926,0.08237100367928685,baseline_excursion,1,1
142979,35,sample_i_calib,B2,7.3880185971654875,2,6132.0,1467.5,0.0,0.06592386258124419,2.414422779325286,1.5695154775900886,0.0,baseline_excursion,1,1
556136,60,sample_ii_analysis,B2,8.244859395911256,3,6350.0,2235.5,0.046605144,0.49382716049382713,0.36432886787496715,0.509161040468753,0.0,baseline_excursion,1,1
638489,65,sample_ii_analysis,B2,8.445052513638554,3,7268.0,2395.5,0.08728085,0.5493442270479467,0.24231348097183403,0.48020920067973766,0.0,baseline_excursion,1,1
519845,59,sample_ii_analysis,B2,8.323608442343572,6,3478.0,1267.5,0.19764596,0.7302743384316581,-0.0,0.1376142438283779,0.0,baseline_excursion,1,0
270648,45,sample_i_analysis,B2,7.726212650507529,6,3457.0,1185.5,0.02883686,0.855251544571933,0.49382171226831423,0.3579064282003686,0.0,baseline_excursion,1,0
557503,61,sample_ii_analysis,B2,6.967909201801884,3,3009.0,941.0,0.0,0.8878416588124411,2.0311027332704996,1.4108670340229164,0.0,baseline_excursion,1,1
150212,35,sample_i_calib,B2,7.01211529430638,2,5760.0,879.0,0.0,0.0,5.2551848512173125,3.399455493931336,0.0,baseline_excursion,1,1
528851,59,sample_ii_analysis,B6,7.634095426897846,3,3243.0,958.5,0.0,0.9675780304863295,0.48124848778127266,0.5837826378656206,0.07756775585781184,baseline_excursion,1,1
32679,32,sample_i_calib,B2,7.622174594817622,2,6964.0,1976.5,0.0,0.24877571008814886,1.916258570029383,1.3948560273626371,0.0,baseline_excursion,1,1
547201,60,sample_ii_analysis,B2,7.123672785204607,2,5788.0,792.5,0.0,0.0,3.5983870967741933,2.208801352331755,0.0,baseline_excursion,1,1
550199,60,sample_ii_analysis,B2,6.921164965892054,3,3581.0,995.5,0.0,0.6997530864197531,2.5960493827160493,1.5560471858734168,0.2036133063215333,baseline_excursion,1,1
615335,64,sample_ii_calib,B2,7.596141142440372,2,7601.0,1769.0,0.0,0.26916310630811763,1.2704197034430762,1.2738099751103025,3.4868008259790986,baseline_excursion,1,1
183485,37,sample_i_calib,B2,8.22121009392507,3,7731.0,3169.5,0.0,0.15626681011296395,0.6621839698762776,0.7706210640370386,0.0,baseline_excursion,1,1
309414,49,sample_i_analysis,B2,7.31455283232408,2,4783.0,1437.5,0.0,0.4390406395736176,1.9506995336442372,1.2032081731987392,0.0,baseline_excursion,1,1
216394,41,sample_i_calib,B2,8.995102984420571,7,6745.0,1118.5,0.2183256,0.9394728682170542,-0.0,0.3916195783394284,0.0,baseline_excursion,1,1
573022,61,sample_ii_analysis,B4,7.301147805856032,3,3201.0,1190.5,0.0,0.9567859554355166,1.0675219446320054,0.830843956354586,0.029271604938271745,baseline_excursion,1,1
144906,35,sample_i_calib,B2,8.536701657804281,4,5449.0,806.5,0.164932,0.6351152525747915,-0.0,0.2296439658268479,0.0,baseline_excursion,1,1
175384,37,sample_i_calib,B2,8.072623363427311,3,6692.0,2790.0,0.0010349416,0.22327976283351536,0.755656108597285,0.7577182926696082,0.0,baseline_excursion,1,1
566838,61,sample_ii_analysis,B4,7.138073034044347,3,3127.0,1050.0,0.0,0.9841017488076311,1.3982511923688394,0.9892325948242507,0.038078021446738886,baseline_excursion,1,1
597741,63,sample_ii_analysis,B2,7.523751400353667,3,5499.0,1732.0,0.0,0.8400432315590382,1.1048365306673873,0.7442828645855435,3.125350119488671,baseline_excursion,1,1
252345,45,sample_i_analysis,B2,8.113875775365532,3,6730.0,2853.5,0.009999556,0.2582721964365923,0.6655187902380596,0.7117756068131968,0.0,baseline_excursion,1,1
535948,59,sample_ii_analysis,B2,8.355614995760183,3,7660.0,2902.0,0.028373105,0.5650129320479661,0.07571126263813778,0.5086744961525808,3.6087657056607014,baseline_excursion,1,1
