method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
ml_shuffled_target_control,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9507440545176394,0.858277977787824,0.9770129547113501,0.0007440545176394808,0.0007440545176394808,70.3987748425331,62.47698309547993,74.36737076367169,0.0
ml_shuffled_target_control,topology,B2_containing,0.68,20,43946,0.6877531515951395,0.5481890680218859,0.767173412002979,0.007753151595139451,0.007753151595139451,10.631245698541791,10.153609294616748,11.007318635667385,0.0
ml_shuffled_target_control,topology,B2_containing,0.95,20,43946,0.9489600873799663,0.8811732636840535,0.973132263082385,-0.0010399126200336672,0.0010399126200336672,142.5662199727478,135.09991682533771,145.6984320841103,0.0
ml_shuffled_target_control,topology,downstream_only,0.68,20,21525,0.6790243902439025,0.6272784099069715,0.7560832769730892,-0.0009756097560975618,0.0009756097560975618,7.786213877155657,7.60661123099607,8.0244715944671,0.0
ml_shuffled_target_control,topology,downstream_only,0.95,20,21525,0.943739837398374,0.9072326989673346,0.969995038589025,-0.006260162601625985,0.006260162601625985,16.952108733739255,16.424219070536804,17.36837500932887,0.0
mlp,current_group,low_current_2nA,0.68,1,156,0.6282051282051282,0.6282051282051282,0.6282051282051282,-0.051794871794871855,0.051794871794871855,8.479167135823992,8.479167135823992,8.479167135823992,1.0
mlp,current_group,low_current_2nA,0.95,1,156,0.8974358974358975,0.8974358974358975,0.8974358974358975,-0.05256410256410249,0.05256410256410249,80.17418386059911,80.17418386059911,80.17418386059911,1.0
mlp,current_group,nominal_current_20nA,0.68,19,65315,0.6703666845288219,0.5431647261944723,0.7190330813778631,-0.009633315471178183,0.009633315471178183,8.58816667515971,8.439351606481976,8.69846202269644,0.0
mlp,current_group,nominal_current_20nA,0.95,19,65315,0.9510372808696318,0.899488746002562,0.97303175456769,0.0010372808696318403,0.0010372808696318403,88.86072678479333,82.77744423973546,91.75736559854279,0.0
mlp,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.6720669396474986,0.6182686111802093,0.7285596702000452,-0.007933060352501409,0.007933060352501409,11.601033970904005,11.273031427505938,11.927108954846048,0.0
mlp,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9485490475342709,0.937913856588153,0.9587321148421634,-0.0014509524657290163,0.0014509524657290163,175.0263143971056,171.26143298094553,178.896507721203,0.0
mlp,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7579583532790809,0.4857209794582547,0.8232509002561463,0.07795835327908085,0.07795835327908085,12.689356848353386,8.563343483328978,13.89395739880609,0.0
mlp,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9497367161321206,0.8149423083330928,0.9825890321758671,-0.000263283867879327,0.000263283867879327,151.33012283713774,91.45587302222263,171.02593082678396,0.0
mlp,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6432246998284734,0.5438708898680487,0.7442558482457589,-0.03677530017152664,0.03677530017152664,8.219131779073503,7.999284593478273,8.597299653640345,0.0
mlp,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9493301191414399,0.8627825330644453,0.9752321593050152,-0.0006698808585600124,0.0006698808585600124,65.6093634552843,57.86715563333801,69.42776610706088,0.0
mlp,topology,B2_containing,0.68,20,43946,0.679015154962909,0.5755067928693641,0.7394200319077674,-0.0009848450370910644,0.0009848450370910644,9.311288379784354,9.090108328212958,9.48879032130366,0.0
mlp,topology,B2_containing,0.95,20,43946,0.9489828425795295,0.8868828948333854,0.9729278526879257,-0.0010171574204704825,0.0010171574204704825,131.44095616745156,124.60459355477303,134.6380345028224,0.0
mlp,topology,downstream_only,0.68,20,21525,0.6439024390243903,0.5611927184388591,0.7397864747741896,-0.03609756097560979,0.03609756097560979,5.969197736514313,5.811574014766128,6.128933401929328,0.0
mlp,topology,downstream_only,0.95,20,21525,0.934123112659698,0.9048490235090527,0.9638358382211568,-0.015876887340301904,0.015876887340301904,11.436110773104406,11.269052908057077,11.632611968344902,0.0
pair_median,current_group,low_current_2nA,0.68,1,156,0.5576923076923077,0.5576923076923077,0.5576923076923077,-0.12230769230769234,0.12230769230769234,4.08449317596861,4.08449317596861,4.08449317596861,1.0
pair_median,current_group,low_current_2nA,0.95,1,156,0.8910256410256411,0.8910256410256411,0.8910256410256411,-0.058974358974358876,0.058974358974358876,87.13055934946232,87.13055934946232,87.13055934946232,1.0
pair_median,current_group,nominal_current_20nA,0.68,19,65315,0.6891066370665238,0.5854875110684884,0.7406105137464173,0.009106637066523704,0.009106637066523704,4.193219882003698,4.05606669965014,4.277757337989262,0.0
pair_median,current_group,nominal_current_20nA,0.95,19,65315,0.9501339661639746,0.8713805610007901,0.9740054787757179,0.00013396616397465255,0.00013396616397465255,99.20103624519072,89.89730920412755,102.74872327267045,0.0
pair_median,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.681146519494392,0.6442270044168925,0.7160161353914151,0.0011465194943919288,0.0011465194943919288,7.0880815412373375,6.704597094425983,7.413358866352003,0.0
pair_median,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9490831404664412,0.9361341959280542,0.9599602039770957,-0.0009168595335588003,0.0009168595335588003,190.7499489911651,186.24097877536022,195.1186507676342,0.0
pair_median,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7632838678793681,0.48625476197082024,0.8319836374573737,0.08328386787936803,0.08328386787936803,8.628046337874345,4.672927846052385,9.907466404040369,0.0
pair_median,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9484202967927238,0.7765385381656906,0.9826823484286628,-0.001579703207276184,0.001579703207276184,165.4805502728584,94.7637031537554,184.66477918485995,0.0
