method,heldout_run,n,q_template_mse,tail_mse,live10_abs_error_ns,tau_eff_abs_error_ns,timing_abs_error_ns,secondary_abs_error,timing_sigma68_ns
cnn_tail_knockout_surrogate,60,802,0.07068226539862545,0.11990041323514769,19.82456140350877,8.609697623696043,0.6757140716345228,0.04338655634051363,0.7537103468962322
cnn_tail_knockout_surrogate,61,767,0.05835800972792995,0.09530839614755783,19.535192563081008,8.484026333063523,0.6117730319424272,0.04260818498780712,0.6063079115463481
cnn_tail_knockout_surrogate,62,762,0.055442953714002194,0.10488201761721287,19.695767195767196,8.553763009972776,0.6025645051808843,0.045651984258172906,0.5821147282856516
cnn_tail_knockout_surrogate,63,736,0.05922728028384102,0.08550971622331031,20.7681755829904,9.019504054890577,0.5296994047047875,0.04853808322411677,0.5063039491054533
cnn_tail_knockout_surrogate,65,660,0.09780405392355083,0.17099782693029472,26.600609756097562,11.552498032334974,0.7115005210819864,0.056217892768054376,0.6870446551512184
control_gated_cnn_gbt_ensemble,44,410,0.1680408211314979,0.2243947216242054,20.970149253731343,9.107220105583115,0.5605707759885573,0.04588133793947355,0.34152189428162105
control_gated_cnn_gbt_ensemble,45,704,0.2157198087702566,0.3082493133607645,28.513119533527696,12.3830904752589,0.6887634992539555,0.05508087434627604,0.463872722598786
control_gated_cnn_gbt_ensemble,46,251,0.10030635750999899,0.12603099473508825,9.139344262295081,3.9691667813288998,0.5465019500494701,0.032398949690599595,0.7428116326444426
control_gated_cnn_gbt_ensemble,47,415,0.16033800581750077,0.21455192494561662,17.931873479318735,7.787713702255392,0.7943011775993363,0.04389650604945279,1.200315186160458
control_gated_cnn_gbt_ensemble,48,670,0.17484285739115676,0.27051638425680935,26.743119266055047,11.614389126128248,0.7270101359847697,0.05355275016965301,0.5365975140387036
control_gated_cnn_gbt_ensemble,49,662,0.19715330052818492,0.3152842667046309,25.24031007751938,10.961727388193705,0.6445658634671948,0.049852083956074586,0.5343476060852828
control_gated_cnn_gbt_ensemble,50,677,0.16264958881880384,0.2902027927343169,28.257575757575758,12.272109223478251,0.6597672537502342,0.05722479395355151,0.585281718742373
control_gated_cnn_gbt_ensemble,51,584,0.2006717136312065,0.280706506614122,27.341549295774648,11.87428398584067,0.6051970702045587,0.05295170858445604,0.462869778174438
control_gated_cnn_gbt_ensemble,52,491,0.18258844641334326,0.2794102647533063,24.08805031446541,10.461307331380215,0.6628993552982918,0.05043865968247082,0.480390583899718
control_gated_cnn_gbt_ensemble,53,670,0.2235244906118591,0.36093495066626713,31.06153846153846,13.489854753271777,0.7288316102228255,0.05632044161989271,0.4701582758031987
control_gated_cnn_gbt_ensemble,54,671,0.192461462473222,0.3557246435974921,30.106870229007633,13.075247607835305,0.6984993692908474,0.05641763565414124,0.5315314429648536
control_gated_cnn_gbt_ensemble,55,623,0.17974362593512758,0.2983466584345928,30.0,13.028834457097554,0.7352226013189194,0.05800351938748782,0.5604576964580371
control_gated_cnn_gbt_ensemble,56,689,0.1758802408972027,0.2779581876268835,28.34328358208955,12.309331658720524,0.709832629423831,0.05651786029063276,0.5801537006104945
control_gated_cnn_gbt_ensemble,57,676,0.2118663593011668,0.32015426273622805,28.088012139605464,12.198468679862202,0.7836468749996381,0.05397065653706383,0.5068311710699779
control_gated_cnn_gbt_ensemble,58,673,0.1402123157174372,0.2818043091037924,25.823170731707318,11.214860554026044,0.46070694902379655,0.049584215185152075,0.41835122545993225
control_gated_cnn_gbt_ensemble,59,758,0.09218673406798542,0.14615486479589784,18.375165125495375,7.9802328180637145,0.3152177110202222,0.04285680580665559,0.3077213479880264
control_gated_cnn_gbt_ensemble,60,802,0.12532560537302892,0.17710054774943945,20.664160401002505,8.974330835319074,0.3485179338288987,0.042113667479575484,0.30055940152109084
control_gated_cnn_gbt_ensemble,61,767,0.09118014652602896,0.13326606572589322,19.296148738379813,8.380210919062748,0.33516647267444966,0.04109875207905297,0.26609201943428784
control_gated_cnn_gbt_ensemble,62,762,0.0889984176748981,0.1420515076816973,18.53174603174603,8.048235041619783,0.30569930419457736,0.042597138026714276,0.2996271159012575
control_gated_cnn_gbt_ensemble,63,736,0.10146169429989106,0.13495923637798551,19.039780521262003,8.268871617033106,0.32995350434746473,0.04273025102730824,0.2508317016594548
control_gated_cnn_gbt_ensemble,65,660,0.13095461982114814,0.2044616165177148,23.29268292682927,10.115883663844036,0.470323773476577,0.048437835078158346,0.3747925886486745
gradient_boosted_trees_tail_surrogate,44,410,0.07785122462374576,0.1183476284865277,20.945273631840795,9.096416760262139,0.5541924317249272,0.047528775901228566,0.24807692560155048
gradient_boosted_trees_tail_surrogate,45,704,0.10623710494059263,0.17143396881729867,29.300291545189506,12.724954936232303,0.6917097780097913,0.06187487093201114,0.38039923311763824
gradient_boosted_trees_tail_surrogate,46,251,0.032538831063723336,0.04351974723884243,10.368852459016393,4.503135406619783,0.44046547766934785,0.03175114044909153,0.2508477021636313
gradient_boosted_trees_tail_surrogate,47,415,0.06673526913737356,0.09295617154427135,16.934306569343065,7.354475897923679,0.4768092403271655,0.041543964818962144,0.2287289400736285
gradient_boosted_trees_tail_surrogate,48,670,0.09572477574817757,0.1653169816150531,29.174311926605505,12.670242683048997,0.7464379476723919,0.06282632858618295,0.4247626321988685
gradient_boosted_trees_tail_surrogate,49,662,0.09826453457696172,0.1758023290429368,26.558139534883722,11.534053449616593,0.6430252144149696,0.05359242979901271,0.3112602067174682
gradient_boosted_trees_tail_surrogate,50,677,0.09670257817663695,0.19597478415789563,31.045454545454547,13.482869597269135,0.6441763074973776,0.06506323604407353,0.4404352483889526
gradient_boosted_trees_tail_surrogate,51,584,0.10610645924253934,0.16251060450992288,28.468309859154928,12.363629880942923,0.6503626980408438,0.05849166738038287,0.33450112049598635
gradient_boosted_trees_tail_surrogate,52,491,0.0898769344976752,0.15903664416034657,24.59119496855346,10.679820278249776,0.594438943580702,0.05482234411434105,0.35693348911339823
gradient_boosted_trees_tail_surrogate,53,670,0.12577101132920998,0.23044001277960197,33.292307692307695,14.458665520594412,0.7744356065596535,0.06370997988332415,0.4628989391665188
gradient_boosted_trees_tail_surrogate,54,671,0.11857416868523878,0.24763111414212743,32.412213740458014,14.076445573749671,0.6842817562102503,0.0639080698390354,0.48520129212909846
gradient_boosted_trees_tail_surrogate,55,623,0.11087691654082482,0.207912279682142,32.18390804597701,13.977293670449484,0.7076925006865248,0.06625115119489136,0.4496519468727585
gradient_boosted_trees_tail_surrogate,56,689,0.10483967919888658,0.18194126971946087,31.29850746268657,13.592769082852522,0.6903014872544342,0.06441124163217302,0.4940198887982295
gradient_boosted_trees_tail_surrogate,57,676,0.1259171919016047,0.20542610734691216,30.84977238239757,13.397885913646599,0.7513238728353059,0.061109477728703225,0.36155015940796364
gradient_boosted_trees_tail_surrogate,58,673,0.0883052092939964,0.19532059509722532,30.38109756097561,13.194343024896048,0.6406762930616209,0.061490979562131835,0.3496002665063428
gradient_boosted_trees_tail_surrogate,59,758,0.04549755013722531,0.08231231938463458,20.60766182298547,8.949793814650896,0.5092277332782905,0.04682273177352857,0.2754310451812832
gradient_boosted_trees_tail_surrogate,60,802,0.06274148572818097,0.1059946714205528,21.654135338345863,9.404271487829813,0.5343420613788743,0.04355017618881543,0.280788717875138
gradient_boosted_trees_tail_surrogate,61,767,0.04808235905588536,0.07657256085443188,21.02257636122178,9.12998890906836,0.5258313741962044,0.04411273477271248,0.22152022891026868
gradient_boosted_trees_tail_surrogate,62,762,0.051733202608836425,0.09010834836156274,20.93915343915344,9.093758794349835,0.5516181936581431,0.04652591726315103,0.28398086576243786
gradient_boosted_trees_tail_surrogate,63,736,0.05006216221910593,0.07223665642571708,21.728395061728396,9.436522075922507,0.543541754146178,0.048087581460185755,0.28740635091221867
gradient_boosted_trees_tail_surrogate,65,660,0.07731721385199182,0.1299065289212612,26.8140243902439,11.645182830302131,0.637856099790158,0.056013379577507454,0.2858786155283481
mlp_tail_surrogate,44,410,0.07211235229196115,0.11480542496055998,19.975124378109452,8.675086292744059,0.8913505930243731,0.042971267257569494,0.8947027548599558
mlp_tail_surrogate,45,704,0.09728085941119502,0.16567365192803088,28.104956268221574,12.205827421420837,1.2639619650741996,0.056102468699773984,1.166162348962291
mlp_tail_surrogate,46,251,0.06436539616699485,0.08620338166420222,13.48360655737705,5.855855924023353,2.7333314504515838,0.04763360301591615,2.0174578670585186
mlp_tail_surrogate,47,415,0.2725961713836167,0.36310516494552797,20.413625304136254,8.865524825226965,4.018718709213546,0.10356489110935724,3.1462304001692276
mlp_tail_surrogate,48,670,0.1135636486439065,0.2037378767436969,27.75229357798165,12.052667961076484,1.0821475522498514,0.06155668389418202,0.9059425854492551
mlp_tail_surrogate,49,662,0.11039760523992072,0.21541044709664484,25.813953488372093,11.210857556107197,1.1023092403615165,0.0559758861712765,1.2681186014899573
mlp_tail_surrogate,50,677,0.11626653493283438,0.2487971683996975,29.818181818181817,12.949871824024235,0.7752657148324661,0.06465341712363204,0.7793792302559555
mlp_tail_surrogate,51,584,0.11580415142155197,0.18684227223443872,26.654929577464788,11.576088831012731,1.064428571459531,0.053559527365488795,0.8974988423552142
mlp_tail_surrogate,52,491,0.08789782590609822,0.17622707244871255,23.92033542976939,10.388469682423697,0.9643496414736135,0.054355226776354085,0.8970137303064392
mlp_tail_surrogate,53,670,0.14482963653011505,0.2864600953850709,32.12307692307692,13.950875049445996,1.2970424767001676,0.0682652797677143,1.506239847418651
mlp_tail_surrogate,54,671,0.1311415703968871,0.29096894327156725,31.46564885496183,13.665357667215297,1.1768878847142774,0.06207640541881103,1.0901729924834207
mlp_tail_surrogate,55,623,0.12023917363712641,0.24538770410017963,30.114942528735632,13.078753363063445,1.1134267398069424,0.06518861484365839,1.1140186147220736
mlp_tail_surrogate,56,689,0.13097021456228103,0.23887500440538625,29.64179104477612,12.873266284475493,1.4374915250011178,0.06311463784592274,1.4431695938221918
mlp_tail_surrogate,57,676,0.1220943521874199,0.21635452508983838,29.544764795144157,12.831128319660563,1.0317977280793325,0.06523477216386273,0.9166374396064871
mlp_tail_surrogate,58,673,0.10577334554412683,0.23043866939832094,29.664634146341463,12.883186917434877,1.0858580859584228,0.06325158182295694,1.1530202699242669
mlp_tail_surrogate,59,758,0.04777352481827894,0.09635380259403395,18.388375165125495,7.985969865380798,0.874373618743081,0.048015640094563765,0.938561437625876
mlp_tail_surrogate,60,802,0.06835749048465926,0.11706992124315538,19.949874686716793,8.664120491102466,0.9717978278330413,0.04069126098128054,1.1006711507972535
mlp_tail_surrogate,61,767,0.0474679771130936,0.0812650145260626,18.871181938911022,8.195650183061364,1.0164335671705298,0.043436201060504165,1.0585186277361338
mlp_tail_surrogate,62,762,0.048878664786675546,0.09699875922741594,18.134920634920636,7.875895961499447,1.0439319567614775,0.04532771064420666,1.1261509874321038
mlp_tail_surrogate,63,736,0.05119300839576508,0.0788909921500762,19.62962962962963,8.52503982995272,0.9211630271704747,0.047542106132539314,0.827830697183491
mlp_tail_surrogate,65,660,0.0875373204336085,0.15712542573398675,25.51829268292683,11.082453699787248,1.1414345587964165,0.05573590083344998,1.037070624148553
ridge_tail_surrogate,44,410,0.07200303940862436,0.10938393601249335,20.049751243781095,8.707496328706988,0.6705866489410227,0.045330776544088666,0.6450377596732324
ridge_tail_surrogate,45,704,0.09910562468968752,0.16475198141019265,28.134110787172013,12.218489068123555,0.706298621913457,0.05597140401163442,0.7026034683552598
ridge_tail_surrogate,46,251,0.03621015938404487,0.04900866397658063,10.204918032786885,4.4319395899143315,0.7221641528866222,0.03612944619829467,0.8149699611494475
ridge_tail_surrogate,47,415,0.07135538592433274,0.1056120648261462,16.496350364963504,7.164273935046343,0.5968039213781215,0.04652325829433755,0.5653288497560749
ridge_tail_surrogate,48,670,0.09567666289893922,0.1670404100979436,27.95107033639144,12.138995610384468,0.7505686633041752,0.05658799647959191,0.7096601216863223
ridge_tail_surrogate,49,662,0.10002173418852842,0.17966068048614361,25.488372093023255,11.069459352696837,0.6113851682719642,0.049089299128106285,0.5898128032061517
ridge_tail_surrogate,50,677,0.10202723201803403,0.2082813474787144,30.196969696969695,13.114377309593648,0.6077882762203851,0.06261466268668851,0.6062113679225176
ridge_tail_surrogate,51,584,0.10830935251697842,0.1727483100793618,27.464788732394368,11.927806193117478,0.5990902721735836,0.0561390981872831,0.4992924141435424
ridge_tail_surrogate,52,491,0.09527347322727941,0.17392222941744112,24.0041928721174,10.424888506901954,0.6510957092489542,0.05441669075079131,0.6427556313396083
ridge_tail_surrogate,53,670,0.11965868636580856,0.22668968182873883,32.36923076923077,14.057778306529872,0.8794106384904692,0.06082676353713462,0.8210154066112869
ridge_tail_surrogate,54,671,0.11793792596132227,0.2556113928705965,31.328244274809162,13.605683616266758,0.682916495746702,0.059888025876616326,0.5785151131892693
ridge_tail_surrogate,55,623,0.10299631907642759,0.1971906068701966,30.804597701149426,13.378266798858789,0.6099322950933,0.061332968591037866,0.5478877705752685
ridge_tail_surrogate,56,689,0.10860083463187815,0.1963489957028574,30.37313432835821,13.1908846369122,0.6384083889907235,0.0620869068060433,0.6211110105484784
ridge_tail_surrogate,57,676,0.11985985802720892,0.2049254521475776,30.060698027314114,13.055195275422484,0.6793969101330339,0.05956279637937878,0.5251841250062708
ridge_tail_surrogate,58,673,0.08564877770906609,0.1936169595731928,29.420731707317074,12.777261434043842,0.6202368207452885,0.057582298247388586,0.5974330090749159
ridge_tail_surrogate,59,758,0.048679755493035944,0.08718562513176838,18.863936591809775,8.192503568795818,0.45920035898395867,0.042292131256202806,0.4573743080170307
ridge_tail_surrogate,60,802,0.061847369568349755,0.0972633407481385,20.0125313283208,8.691331924805677,0.5675536345457857,0.038684234176881174,0.5528723084393659
ridge_tail_surrogate,61,767,0.05259135265966261,0.08257471385356895,19.44223107569721,8.443653672063222,0.5427714271455428,0.03986303323379545,0.5190733454686627
ridge_tail_surrogate,62,762,0.05033962513617011,0.08807311084581647,19.047619047619047,8.272275845776223,0.5953300673475242,0.040972163796868404,0.6647410339226869
ridge_tail_surrogate,63,736,0.051376432544973635,0.07418614807913022,20.2880658436214,8.810995044374614,0.48033182551680276,0.04190211499370565,0.506039012284839
ridge_tail_surrogate,65,660,0.07611149454540292,0.13385348022040378,26.11280487804878,11.3406470655529,0.6423661672641662,0.051133364529053565,0.599242083800628
sentinel_amplitude_only_ridge,44,410,0.06955605901470405,0.10335834332848168,20.199004975124378,8.772316400632848,0.6690695167644192,0.048088119366932094,0.5439477521748939
sentinel_amplitude_only_ridge,45,704,0.09598953340275289,0.15852172661822458,28.411078717201168,12.338774711799381,0.7528976757929113,0.05889736329070162,0.6162800093686731
sentinel_amplitude_only_ridge,46,251,0.03375049721495139,0.044291517619655975,10.204918032786885,4.4319395899143315,0.4220284409190131,0.034411401003215845,0.4271732881802605
sentinel_amplitude_only_ridge,47,415,0.06798958868968699,0.09880612465414675,16.59367396593674,7.206541037907972,0.476022325034147,0.044736713624046,0.41050726603595855
sentinel_amplitude_only_ridge,48,670,0.09309398800011033,0.16208371653275927,27.920489296636084,12.125714433567856,0.789860037336917,0.05952054229147075,0.6490652359200544
sentinel_amplitude_only_ridge,49,662,0.09752038259775925,0.17341837296744672,25.58139534883721,11.10985883938551,0.6384537145801684,0.052297880274903806,0.5291784917510244
sentinel_amplitude_only_ridge,50,677,0.09516704442107549,0.19403028208504636,30.21212121212121,13.120957529016424,0.6679257116578842,0.06449418959438871,0.517214388306031
sentinel_amplitude_only_ridge,51,584,0.10304910013433732,0.16200357133992302,27.27112676056338,11.84369986739678,0.6325133980168306,0.0587963616267031,0.4297354165479773
sentinel_amplitude_only_ridge,52,491,0.09241896422927666,0.16572284532396034,23.962264150943398,10.406679094662826,0.6783306627785937,0.057585063349336635,0.5373486664062914
sentinel_amplitude_only_ridge,53,670,0.11404173738789705,0.21310039453330876,32.36923076923077,14.057778306529872,0.9100368251874195,0.06122935687977443,0.6828941627490179
sentinel_amplitude_only_ridge,54,671,0.11545006492507506,0.24445588132085605,31.587786259541986,13.718401268058441,0.7588509903378204,0.06391842276539247,0.534616616529373
sentinel_amplitude_only_ridge,55,623,0.10048488949382417,0.1906843654690545,30.689655172413794,13.328347892892898,0.6965927342451322,0.06389981084360728,0.510521475500898
sentinel_amplitude_only_ridge,56,689,0.1005317633831903,0.17830638321852565,30.19402985074627,13.113100550601168,0.7158779384821791,0.06261654230218988,0.579907826450418
sentinel_amplitude_only_ridge,57,676,0.11640551633643231,0.19810607461792584,30.25796661608498,13.140867934978514,0.723895134280916,0.06278923794654873,0.4816556403398978
sentinel_amplitude_only_ridge,58,673,0.08421793631337168,0.1872814733639852,29.527439024390244,12.82360383302742,0.6330592311958068,0.06144929026301259,0.46394562027762987
sentinel_amplitude_only_ridge,59,758,0.0491930264612435,0.0847448803116834,19.114927344782036,8.301507467820414,0.4792594257251427,0.04461383150997293,0.43142062409712156
sentinel_amplitude_only_ridge,60,802,0.06224553172442862,0.09696415444090978,20.20050125313283,8.772966225915312,0.5978345361626822,0.04121517301102732,0.49190986579731616
sentinel_amplitude_only_ridge,61,767,0.05354424301405772,0.08347818056126993,19.721115537848604,8.56477165506413,0.5355074805273758,0.04276104558930417,0.4562113988858227
sentinel_amplitude_only_ridge,62,762,0.050703136962767806,0.08585460863233044,19.15343915343915,8.318232933808314,0.5792952502287164,0.04416659005172946,0.6009305641038147
sentinel_amplitude_only_ridge,63,736,0.05175239178830972,0.07390233012893034,20.356652949245543,8.840782045876896,0.4982371541543671,0.04589420079724965,0.415443091625892
sentinel_amplitude_only_ridge,65,660,0.07379855393413813,0.12697430890225278,26.28048780487805,11.413470835384238,0.6234057451161354,0.05394037342448283,0.5357199647983721
sentinel_run_only_ridge,44,410,0.1683234212410412,0.22419412712304312,25.049751243781095,10.878968738223248,0.6721658084153004,0.07063746475883546,0.11286300903790181
sentinel_run_only_ridge,45,704,0.23651377450759953,0.33056224025436004,34.12536443148688,14.820457465532252,0.7545401858521245,0.08464654656433966,0.1258685578645515
sentinel_run_only_ridge,46,251,0.09442314479753702,0.1167602249357758,12.254098360655737,5.32188729873247,0.5598477273580772,0.05453667047736315,0.11935097343229345
sentinel_run_only_ridge,47,415,0.1573797125234145,0.20375048593416623,20.21897810218978,8.780990619503703,0.6228287429414139,0.06531816392544847,0.11138720053090889
sentinel_run_only_ridge,48,670,0.1802974208048688,0.27361748464082153,32.38532110091743,14.064766248793383,0.7677248952500929,0.08254300934868654,0.12614798578593944
sentinel_run_only_ridge,49,662,0.2150381061310756,0.32600848046039815,31.426356589147286,13.648293252990563,0.6589201964762207,0.0802493318461517,0.12080221854211698
sentinel_run_only_ridge,50,677,0.16262123360114422,0.2804493558981783,33.81818181818182,14.687049751637241,0.6376244012793404,0.08558969798295933,0.11791406159638665
sentinel_run_only_ridge,51,584,0.21990379633460663,0.30174990322937645,33.221830985915496,14.428057875905568,0.6666553522345853,0.08310291690789048,0.11582074111031976
sentinel_run_only_ridge,52,491,0.19468197354100863,0.2910462545247497,28.658280922431867,12.446133265445392,0.6423231243863302,0.077338300427776,0.11557273430079318
sentinel_run_only_ridge,53,670,0.2278826426966736,0.36326641721406716,37.0,16.068895830420313,0.7883178599151766,0.0852087965319655,0.1328561693688912
sentinel_run_only_ridge,54,671,0.19685466259513726,0.35389706571272744,35.969465648854964,15.621340448306277,0.6721156796278484,0.08527486999413957,0.11092398800103967
sentinel_run_only_ridge,55,623,0.17677053845744856,0.28750343450748134,35.79638752052545,15.54617357223463,0.6837795463201736,0.08762359198964932,0.11875907866258309
sentinel_run_only_ridge,56,689,0.17534344644900915,0.2741598093378371,34.43283582089552,14.95399059329555,0.692650074796227,0.08598853137212423,0.12633209640248086
sentinel_run_only_ridge,57,676,0.213081457642536,0.31748068309793964,34.17298937784522,14.841140716936616,0.8041008789161103,0.08542304988815408,0.13474639961368412
sentinel_run_only_ridge,58,673,0.13754734912160577,0.2644072479710061,32.25609756097561,14.008645178464649,0.5988733353495271,0.07752177097221201,0.1168924950256125
sentinel_run_only_ridge,59,758,0.10656281093862593,0.15677824226803053,24.7556142668428,10.75122667221524,0.5567011846637272,0.06998399835997769,0.107357249926741
sentinel_run_only_ridge,60,802,0.16419795007873983,0.22594722790302169,27.644110275689222,12.005684549856811,0.6280690655591457,0.06904395878025402,0.10438797047809148
sentinel_run_only_ridge,61,767,0.12117361939789735,0.16332229885467492,26.228419654714475,11.390857925085289,0.6144396746665561,0.06956494326059941,0.11088703142137343
sentinel_run_only_ridge,62,762,0.11489446447166014,0.16727174782888368,25.515873015873016,11.081402851737733,0.5913825393715451,0.07173944991687288,0.10440745856040398
sentinel_run_only_ridge,63,736,0.10844703888715786,0.1412992461759624,25.41838134430727,11.039062756745206,0.6113989991197908,0.0700777886561199,0.10922353575508559
sentinel_run_only_ridge,65,660,0.12989855172204112,0.19690503406330132,29.390243902439025,12.764020748619961,0.6774712375489896,0.07646873489674132,0.11331109634517128
sentinel_shuffled_current_ridge,44,410,0.07121576362877094,0.10818332233291136,20.024875621890548,8.696692983386011,0.6786313738924413,0.04489016659928327,0.6470097030973077
sentinel_shuffled_current_ridge,45,704,0.0972182378590357,0.16246929943495234,28.06122448979592,12.186834951366759,0.7023271463286023,0.055778120593728386,0.6789317430802856
sentinel_shuffled_current_ridge,46,251,0.03202922070376657,0.04243490302874082,10.0,4.3429448190325175,0.462616896775618,0.027718468387658863,0.4832215331576424
sentinel_shuffled_current_ridge,47,415,0.0678298326293152,0.1008856228763676,16.32603406326034,7.09030650503849,1.2909999471660096,0.044615425884015576,1.3126034904730302
sentinel_shuffled_current_ridge,48,670,0.09566642495794155,0.16789390590879177,27.874617737003057,12.105792668342936,0.7602156225060503,0.057276863629579435,0.7048791952664066
sentinel_shuffled_current_ridge,49,662,0.10031960609623355,0.1811215118818678,25.426356589147286,11.042526361571053,0.5999823943814313,0.04875584673040532,0.5603620706775465
sentinel_shuffled_current_ridge,50,677,0.0989554977563007,0.20275063829386764,30.045454545454547,13.048575115365885,0.6301573966914255,0.06149421378410252,0.6266783157189261
sentinel_shuffled_current_ridge,51,584,0.10540006188935203,0.168277721715742,27.288732394366196,11.85134589700775,0.6374478454390575,0.05530111930020949,0.503241434923555
sentinel_shuffled_current_ridge,52,491,0.09520992876304699,0.17448534625738213,23.941299790356393,10.397574388543262,0.6513642212536654,0.05457742450569351,0.6295555559702404
sentinel_shuffled_current_ridge,53,670,0.11957518252722107,0.22732555999727957,32.323076923076925,14.037733945826647,0.8579252241042933,0.060598873548449034,0.7869224493646813
sentinel_shuffled_current_ridge,54,671,0.11872831248537441,0.2580081670195695,31.374045801526716,13.625574966582938,0.6784295662429607,0.060731820557945286,0.5814765910105948
sentinel_shuffled_current_ridge,55,623,0.10179378707427335,0.19523537225838253,30.788177339901477,13.371135526577946,0.6046457334541128,0.060518192884769076,0.5332068284616512
sentinel_shuffled_current_ridge,56,689,0.10562105918581527,0.19150016593296454,30.19402985074627,13.11310055060117,0.6369409720308951,0.06114380587907061,0.6229308446899633
sentinel_shuffled_current_ridge,57,676,0.11916734869563407,0.2047715406529185,30.060698027314114,13.055195275422484,0.6885362536747853,0.060459117953945804,0.5251181550446382
sentinel_shuffled_current_ridge,58,673,0.08507357272716216,0.19223499172373673,29.4359756097561,12.78388177675578,0.6020711754032774,0.05788386409121972,0.565821087167711
sentinel_shuffled_current_ridge,59,758,0.04841148738781793,0.08644765667837215,18.784676354029063,8.158081284893315,0.44507501254778165,0.04170947490332063,0.44028393985113123
sentinel_shuffled_current_ridge,60,802,0.06450839393432493,0.10177878554634534,20.38847117794486,8.854600527024946,0.5334689981646261,0.04135557705411648,0.5347932667410235
sentinel_shuffled_current_ridge,61,767,0.05255915905284999,0.08230068999278445,19.50863213811421,8.472491287063438,0.47793634611909913,0.038563501575234804,0.4893844518296234
sentinel_shuffled_current_ridge,62,762,0.05098823223702172,0.08894877569815604,19.1005291005291,8.29525438979227,0.5804861331359195,0.04078652814092903,0.6402462002495328
sentinel_shuffled_current_ridge,63,736,0.052010247403806865,0.07513163820174859,20.2880658436214,8.810995044374614,0.4546510785519131,0.042328159198128844,0.46717174841803655
sentinel_shuffled_current_ridge,65,660,0.07486848783968555,0.1313236056849678,26.067073170731707,11.320786037417081,0.6230447766648732,0.05041295440920626,0.5678283384174678
sentinel_shuffled_live10_ridge,44,410,0.19045076523632506,0.2480464830524973,23.90547263681592,10.382014853458331,1.2340827850010139,0.046271065449574066,1.1387454275951936
sentinel_shuffled_live10_ridge,45,704,0.24033187060273922,0.3437886120418667,31.574344023323615,13.712563379044363,1.2439485585951884,0.05782334634034904,1.0695725061483343
sentinel_shuffled_live10_ridge,46,251,0.10979926712623352,0.13876364645198183,12.950819672131148,5.624469519730637,1.462981007994394,0.029003603065734653,1.1235141217546256
sentinel_shuffled_live10_ridge,47,415,0.16390938202567965,0.21585401911560767,19.29440389294404,8.379453142318214,1.4543603090719446,0.0376252804250332,1.1469527445158332
sentinel_shuffled_live10_ridge,48,670,0.2041815096337118,0.30962129310679565,29.327217125382262,12.736648567132063,1.25248955869935,0.05624118917153146,1.2046572351049276
