run,group,eventno,evt,trigger,stave,stave_idx,channel,baseline_adc,amplitude_adc,log_amp,area_adc_samples,positive_area_adc_samples,log_positive_area,area_over_amp,positive_area_over_amp,peak_sample,cfd10_sample,cfd20_sample,cfd50_sample,cfd10_phase,cfd20_phase,cfd50_phase,cfd_slew_20_50,pretrigger_ptp_adc,tail_area_frac,late_area_frac,early_area_frac,secondary_peak_frac,post_peak_min_frac,plateau_count,peak_edge_score,timing_residual_ns,charge_log_residual,saturation_harm_score,anomaly_dropout_score,coupling_burden
57,sample_i_analysis,358988,12503,1,B4,1,2,7033.5,3889.5,8.266035893646828,21240.0,21356.0,9.969088,5.460856151176244,5.490680035994344,13,10.416158868335147,10.839390642002176,11.438953488372093,-2.583841131664853,-2.1606093579978243,-1.5610465116279073,0.599562846369917,6.0,0.9562652,0.99990636,9.3650495e-05,0.8560226250160688,0.7966319578351974,1.0,7.0,-2.175774062716407,-0.24381376156947177,0.3,2.8385045300089065,2.398527734468637
32,sample_i_calib,444289,4097,1,B6,2,4,6940.0,3583.0,8.183955717304954,22647.0,22672.0,10.028886,6.320680993580798,6.327658386826681,12,9.545924764890282,10.036606189967983,10.610192102454642,-2.454075235109718,-1.9633938100320165,-1.3898078975453583,0.5735859124866582,15.0,0.8586362,0.9988973,0.0005292872,0.9190622383477532,0.8135640524699972,1.0,6.0,3.1741552101949466,0.018703161897127174,0.15,2.87341984678772,2.1846067325816145
59,sample_ii_analysis,455427,3978,1,B4,1,2,7025.0,2372.0,7.771488760117616,18195.0,18204.0,9.809397,7.670741989881956,7.674536256323777,8,5.0820322180916975,5.375960346964065,6.218947368421053,-2.9179677819083025,-2.6240396530359353,-1.7810526315789472,0.8429870214569881,33.0,0.33629972,0.6972643,0.012799385,0.9338111298482293,0.16315345699831366,2.0,2.0,-3.7203855310972767,0.3116665018307767,0.35,2.2209128471852155,3.291775552864179
62,sample_ii_analysis,562639,5226,1,B6,2,4,8872.0,1918.0,7.559038255443383,2183.0,11819.0,9.377463,1.1381647549530762,6.162148070907195,3,1.5860089686098653,1.672017937219731,1.9300448430493273,-1.4139910313901347,-1.327982062780269,-1.0699551569506727,0.2580269058295963,3842.0,0.0,0.13655977,0.4920044,0.7732012513034411,-0.8175182481751825,1.0,4.0,0.08671766804578596,0.22397119894363904,0.0,59.04835245046924,9.688291169571412
36,sample_i_calib,606148,15295,1,B8,3,6,6910.0,3942.0,8.279443487712665,27515.0,27554.0,10.223903,6.979959411466261,6.9898528665651956,11,8.472638036809816,8.956319018404908,9.473184818481847,-2.5273619631901845,-2.0436809815950916,-1.5268151815181525,0.516865800076939,23.0,0.70770127,0.9985483,0.0011250635,0.8490613901572805,0.7480974124809742,1.0,5.0,0.0,0.11139753452396306,0.0,2.637735946650193,0.7013520841325067
60,sample_ii_analysis,496055,9076,1,B6,2,4,8067.0,1679.0,7.425953657077541,2272.0,9162.0,9.12282,1.3531864204883859,5.45681953543776,4,1.6324132492113566,1.7648264984227129,2.217001055966209,-2.3675867507886434,-2.235173501577287,-1.7829989440337908,0.45217455754349634,2687.0,0.0,0.044531763,0.6024885,0.8546754020250149,-0.6253722453841573,1.0,3.0,0.16994783212356923,0.15177155821619515,0.0,41.70583382966051,6.879786528890578
62,sample_ii_analysis,545009,5671,1,B8,3,6,6901.0,3027.0,8.015327309021718,24732.0,24749.0,10.11654,8.170465807730427,8.17608192930294,8,5.1767,5.4794,6.255944517833553,-2.8232999999999997,-2.5206,-1.7440554821664467,0.7765445178335533,36.0,0.36159036,0.71889776,0.0066265306,0.9983481995374959,0.23026098447307566,2.0,2.0,0.0,0.3416933016226835,0.35,2.388880479587436,1.546836451020972
62,sample_ii_analysis,559918,2683,1,B8,3,6,6951.5,4310.5,8.36880918564998,40446.0,40456.0,10.60797,9.383134207168542,9.385454123651549,5,3.017662930676629,3.196596097965961,3.733395599833956,-1.9823370693233708,-1.8034039020340389,-1.266604400166044,0.536799501867995,395.0,0.30227903,0.54628485,0.1853866,0.8032710822410393,0.2743301241155318,1.0,2.0,0.0,0.3812157689399953,0.0,7.433027544258476,2.155929636573264
61,sample_ii_analysis,525426,3710,1,B8,3,6,6894.5,4280.5,8.36182510418254,38999.0,39001.0,10.571342,9.11085153603551,9.111318771171591,7,5.023438818565401,5.204050632911392,5.745886075949367,-1.9765611814345991,-1.7959493670886078,-1.2541139240506327,0.541835443037975,8.0,0.43052742,0.7033025,0.009897182,0.8390374956196706,0.43114122181988085,1.0,1.0,0.0,0.35351677688762706,0.0,1.901794348676939,1.2345150009148615
59,sample_ii_analysis,439005,5035,1,B8,3,6,8356.0,3880.0,8.263590432617319,24375.0,27318.0,10.2153015,6.282216494845361,7.040721649484536,3,1.659146841673503,1.8182936833470058,2.2709507703870724,-1.340853158326497,-1.1817063166529942,-0.7290492296129276,0.4526570870400666,5285.0,0.15638041,0.3393001,0.41188958,0.6621134020618556,-0.08221649484536082,1.0,4.0,-1.0469931217265094,0.12306363527079967,0.0,80.40035072631441,13.16844212936457
34,sample_i_calib,535420,14917,1,B6,2,4,6932.5,2728.5,7.9115072866262866,3784.0,4006.5,8.295673,1.3868425875022907,1.468389224848818,17,15.161929657794676,15.4212927756654,16.133259212198222,-1.8380703422053237,-1.5787072243346003,-0.8667407878017777,0.7119664365328227,33.0,0.99475855,0.99475855,0.0052414825,0.03756642844053509,0.0,1.0,11.0,1.5843563280825634,-1.3410135967868815,0.8999999999999999,2.330645097562938,5.4151526773473275
61,sample_ii_analysis,507586,3379,1,B8,3,6,7027.0,3362.0,8.120291313968561,30638.0,30879.0,10.3378315,9.113027959547889,9.184711481261154,5,2.158888076079005,2.404828090709583,3.1101072840203274,-2.841111923920995,-2.595171909290417,-1.8898927159796726,0.7052791933107443,1608.0,0.17393698,0.43667218,0.26632985,0.9339678762641285,0.11927424152290303,1.0,2.0,0.0,0.4287939351898835,0.0,25.55384801188549,5.059408237805994
60,sample_ii_analysis,494042,7203,1,B4,1,2,7042.5,2698.5,7.900451342058697,19963.0,20001.0,9.903538,7.397813600148231,7.411895497498611,8,5.0189892051030425,5.283807654563297,6.06875,-2.9810107948969575,-2.7161923454367027,-1.9312500000000004,0.7849423454367024,41.0,0.30323485,0.6656417,0.014499275,0.9307022419862887,0.12766351676857512,1.0,2.0,-2.218535691680561,0.2193130208089471,0.0,2.277665412103288,2.037733778404471
61,sample_ii_analysis,534428,12179,1,B4,1,2,7005.0,2664.0,7.887584031660279,20436.0,20440.0,9.925249,7.671171171171171,7.672672672672673,8,4.388006482982171,4.8197730956239875,5.620378719567178,-3.6119935170178286,-3.1802269043760125,-2.379621280432822,0.8006056239431905,4.0,0.2888454,0.6274951,0.032925636,0.8772522522522522,0.1554054054054054,1.0,2.0,-2.595483836948551,0.25963195725697297,0.0,1.632624404849233,2.2339814480393403
42,sample_i_calib,787962,3621,1,B6,2,4,6918.5,3020.5,8.013177659578796,24045.0,24058.0,10.0882225,7.960602549246813,7.964906472438338,6,3.3600911458333336,3.7533854166666667,4.471546052631579,-2.6399088541666664,-2.2466145833333333,-1.5284539473684209,0.7181606359649124,35.0,0.20280157,0.49898162,0.13035165,0.9758318159245158,0.11670253269326271,1.0,1.0,0.29789911048689,0.3121570556998172,0.0,2.061041005642737,1.2967717378696948
59,sample_ii_analysis,442096,7909,1,B6,2,4,7074.0,2675.0,7.891704659330107,19300.0,19559.0,9.881191,7.214953271028038,7.31177570093458,5,2.1260089686098653,2.3659192825112108,3.0803872053872055,-2.8739910313901347,-2.6340807174887892,-1.9196127946127945,0.7144679228759947,1374.0,0.10205021,0.31197914,0.3309985,0.896822429906542,0.05308411214953271,1.0,2.0,1.6771838296098585,0.2716514290738896,0.0,21.86987728948738,4.910058141327867
61,sample_ii_analysis,507179,3005,1,B4,1,2,7151.0,2392.0,7.779885115070522,18782.0,19046.0,9.854612,7.85200668896321,7.962374581939799,5,2.121846846846847,2.3912162162162165,3.177889447236181,-2.878153153153153,-2.6087837837837835,-1.822110552763819,0.7866732310199644,1152.0,0.12853092,0.3599706,0.2917148,0.9418896321070234,0.07817725752508362,2.0,2.0,-1.2080555413098093,0.3447400290878022,0.35,18.641623213721758,4.646250818179281
34,sample_i_calib,564384,9110,1,B4,1,2,7029.5,3109.5,8.042217220543943,5297.0,5379.5,8.590351,1.703489306962534,1.730020903682264,17,14.77752403846154,15.151456310679611,15.798370319001387,-2.2224759615384606,-1.8485436893203886,-1.2016296809986127,0.6469140083217759,17.0,0.9960963,0.99832696,0.001673018,0.1297636275928606,0.0,1.0,11.0,-1.786497248445258,-1.2988831278737845,0.8999999999999999,2.2036897165109384,5.383863253823468
62,sample_ii_analysis,570463,12560,1,B6,2,4,6981.0,2700.0,7.90100705199242,19860.0,19984.0,9.902687,7.355555555555555,7.401481481481482,5,2.2134268537074147,2.4839679358717435,3.2158010241404535,-2.7865731462925853,-2.5160320641282565,-1.7841989758595465,0.7318330882687101,1122.0,0.11499199,0.33581865,0.31194955,0.8907407407407407,0.05,1.0,2.0,1.3870477797700653,0.2803947292208129,0.0,18.105874475770523,4.212312936788784
60,sample_ii_analysis,498708,11529,1,B4,1,2,7055.0,1330.0,7.1929342212158,9518.0,9562.0,9.165552,7.156390977443609,7.189473684210526,8,5.084175084175084,5.308080808080808,5.97979797979798,-2.915824915824916,-2.691919191919192,-2.02020202020202,0.6717171717171722,55.0,0.28372726,0.65540683,0.012654256,0.9097744360902256,0.11879699248120301,1.0,2.0,-6.381062422789041,0.5044772325093874,0.0,2.427438388507169,4.892178870169519
59,sample_ii_analysis,439592,5577,1,B6,2,4,6950.5,3865.5,8.259846318760529,32436.0,32463.0,10.3878565,8.39115250291036,8.39813736903376,7,4.593882544861338,5.059722222222222,5.563042534722222,-2.406117455138662,-1.9402777777777782,-1.4369574652777777,0.5033203125000005,35.0,0.36222777,0.6594431,0.021224163,0.8675462424007243,0.24848014487129738,1.0,1.0,3.14083091524604,0.273636448445,0.0,2.2180654727515203,2.6323404795739878
63,sample_ii_analysis,600037,7427,1,B8,3,6,6892.5,3863.5,8.259328787373638,34499.0,34502.0,10.448772,8.929468098874079,8.930244596868125,8,5.131829495955196,5.372246421904169,6.073978335795175,-2.8681705040448042,-2.627753578095831,-1.926021664204825,0.7017319138910061,4.0,0.42693177,0.72055244,0.005333024,0.87187783098227,0.34360036236573055,2.0,2.0,0.0,0.36198283924058927,0.35,1.8747305807591226,1.5221847512411113
39,sample_i_calib,672989,11122,1,B8,3,6,8346.5,2787.5,7.932900415768374,14498.0,19083.0,9.856553,5.201076233183857,6.845919282511211,3,1.6219912472647704,1.7439824945295404,2.1527355623100304,-1.3780087527352296,-1.2560175054704596,-0.8472644376899696,0.40875306778049003,4243.0,0.020803858,0.2538647,0.44018236,0.7076233183856502,-0.3097757847533632,1.0,4.0,-1.1277426222721632,0.1870848317120135,0.0,64.71746039658531,10.97640943525564
59,sample_ii_analysis,442761,8524,1,B4,1,2,7043.5,2542.5,7.840903127922715,18272.0,18302.5,9.814793,7.186627335299901,7.198623402163225,8,5.013739224137931,5.287715517241379,6.098309178743961,-2.9862607758620694,-2.712284482758621,-1.9016908212560386,0.8105936615025824,25.0,0.29662615,0.6622319,0.014506215,0.8894788593903639,0.11150442477876106,1.0,2.0,-1.1709942022062059,0.21668136001456695,0.0,1.9763017023629497,1.4634159609324802
61,sample_ii_analysis,506774,2623,1,B4,1,2,7014.0,2792.0,7.934513463882263,22730.0,22750.0,10.03232,8.14111747851003,8.148280802292264,6,2.587012987012987,3.0758147512864493,3.7941680960548885,-3.412987012987013,-2.9241852487135507,-2.2058319039451115,0.7183533447684392,482.0,0.17986813,0.42940658,0.2112967,0.9466332378223495,0.13789398280802292,1.0,1.0,-2.0219943311071376,0.29883761036302836,0.0,8.689722522763605,3.1345991174812915
61,sample_ii_analysis,525527,3802,1,B6,2,4,6947.0,1642.0,7.403670290012373,11251.0,11272.0,9.330077,6.852009744214373,6.864799025578563,9,5.853061224489796,6.208628659476117,6.9676425269645605,-3.146938775510204,-2.7913713405238827,-2.0323574730354395,0.7590138674884432,8.0,0.3710078,0.78584105,0.0001774308,0.8708891595615104,0.14981729598051158,1.0,3.0,1.211914735464692,0.3895767827621395,0.0,1.8328810316578337,1.9230485301196703
60,sample_ii_analysis,479323,9875,1,B4,1,2,7023.5,1571.5,7.359785856237622,11684.0,11688.0,9.366318,7.434934775692014,7.437480114540248,8,4.176377295492488,4.438731218697829,5.236038394415358,-3.823622704507512,-3.5612687813021706,-2.763961605584642,0.7973071757175285,5.0,0.2315195,0.56985795,0.06040383,0.851097677378301,0.09640470887686924,1.0,2.0,-4.515992586583524,0.4639564963030658,0.0,1.5130523225408126,3.716154365996659
59,sample_ii_analysis,428507,11714,1,B4,1,2,7232.5,1809.5,7.500805843003797,11165.0,11672.0,9.364948,6.170212765957447,6.45040066316662,5,1.938135593220339,2.1916152897657213,2.8609741060419234,-3.061864406779661,-2.8083847102342787,-2.1390258939580766,0.6693588162762021,1232.0,0.030928718,0.22965217,0.4052433,0.77728654324399,-0.04061895551257253,1.0,2.0,-0.7805493782368877,0.25865616064413466,0.0,19.492786917467395,4.065112329412221
59,sample_ii_analysis,431726,14685,1,B6,2,4,6932.5,3846.5,8.25491892289899,33125.0,33126.0,10.408073,8.611724944754972,8.611984921357077,7,4.629948805460751,5.0764813126709205,5.602438468550592,-2.370051194539249,-1.9235186873290795,-1.3975615314494076,0.5259571558796718,9.0,0.37939987,0.6737457,0.018897543,0.8866502014818667,0.28142467177953984,1.0,1.0,3.477110613198837,0.30060828779295434,0.0,1.8819000003365134,2.8200765702039825
37,sample_i_calib,642787,16253,1,B6,2,4,6913.0,3125.0,8.047189562170502,24919.0,24920.0,10.123426,7.97408,7.9744,10,4.5855263157894735,5.055421686746988,5.620180722891567,-5.4144736842105265,-4.944578313253012,-4.379819277108433,0.5647590361445785,5.0,0.29638845,0.645626,0.021589085,0.9872,0.17728,2.0,4.0,2.826680037162115,0.30073455169180896,0.35,1.793139205112457,2.752473956135851
60,sample_ii_analysis,466856,14602,1,B4,1,2,7005.5,3207.5,8.07324709648979,27511.0,27523.0,10.222777,8.577084957131722,8.58082618862042,7,4.431021897810219,4.8992700729927,5.5172264041690795,-2.5689781021897806,-2.1007299270072997,-1.4827735958309205,0.6179563311763792,16.0,0.32071358,0.6563056,0.027140936,0.9884645362431801,0.22151208106001558,2.0,1.0,-4.607752014838136,0.28867042192549164,0.35,2.003441886870265,3.6385431711107454
61,sample_ii_analysis,533558,11372,1,B4,1,2,7040.5,2670.5,7.890020999779825,20093.0,20108.0,9.908873,7.524059164950383,7.529676090619734,8,4.7937308868501525,5.186367880485528,5.934407096171802,-3.2062691131498475,-2.8136321195144722,-2.0655929038281977,0.7480392156862745,20.0,0.30256614,0.65767354,0.017306544,0.9179928852274855,0.14061037258940273,1.0,2.0,-6.029608630600833,0.23973133021615034,0.0,1.9462105158752012,3.9373146963590813
59,sample_ii_analysis,456404,4882,1,B8,3,6,6890.5,3225.5,8.078843255972297,28590.0,28596.0,10.261023,8.863742055495273,8.86560223221206,6,3.7844362745098037,4.152140077821012,4.779669260700389,-2.2155637254901963,-1.847859922178988,-1.2203307392996106,0.6275291828793774,8.0,0.27161142,0.5938418,0.08273885,0.9937994109440397,0.2317470159665168,2.0,1.0,0.27722476440511734,0.404974147693963,0.35,1.8014598532734571,1.763561442767383
39,sample_i_calib,679738,1026,1,B4,1,2,6996.5,2797.5,7.93648144018608,18995.0,19003.5,9.852379,6.789991063449508,6.793029490616622,11,8.22060502283105,8.539954337899543,9.328996983408748,-2.77939497716895,-2.460045662100457,-1.6710030165912517,0.7890426455092054,10.0,0.67571765,0.9940011,0.0008682611,0.9696157283288651,0.47917783735478103,1.0,5.0,-5.723119639700425,0.11605051655420517,0.0,2.5298306473138825,3.5443139316407146
59,sample_ii_analysis,438819,4856,1,B4,1,2,7018.0,2485.0,7.8180279385307285,17409.0,17419.0,9.765317,7.005633802816901,7.009657947686117,8,4.46,4.933333333333334,5.677958015267175,-3.54,-3.0666666666666664,-2.3220419847328246,0.7446246819338418,11.0,0.25420517,0.6007808,0.031115448,0.8092555331991952,0.09134808853118712,1.0,2.0,-2.5855972401897365,0.2002858026772163,0.0,1.5936759409674217,2.064771317730218
56,sample_i_analysis,307402,13463,1,B4,1,2,7000.0,3109.0,8.042056410058754,24416.0,24445.0,10.104181,7.85332904470891,7.862656802830492,9,6.23431483578709,6.586409966024915,7.361926020408164,-2.7656851642129103,-2.413590033975085,-1.6380739795918364,0.7755160543832487,17.0,0.48140725,0.8501125,0.0007363469,0.997748472177549,0.29398520424573815,2.0,3.0,-6.0858719145092355,0.2151796072223835,0.35,2.3188312254948187,4.226130094159794
59,sample_ii_analysis,431972,14910,1,B4,1,2,7563.5,4658.5,8.44644878689048,40060.0,41140.0,10.624736,8.599334549747773,8.831168831168831,4,1.9475024015369837,2.133160621761658,2.585735103626943,-2.0524975984630163,-1.8668393782383421,-1.4142648963730569,0.45257448186528526,4168.0,0.25119105,0.45032814,0.31682062,0.6977567886658795,0.16260598905227006,1.0,3.0,-11.810674307105922,0.15093700994561132,0.0,63.809452036064656,16.055286891600865
63,sample_ii_analysis,595145,2850,1,B6,2,4,6912.0,1158.0,7.05444965813294,8462.0,8481.0,9.045584,7.307426597582038,7.323834196891192,9,5.701714285714286,6.122307692307692,6.790384615384616,-3.298285714285714,-2.8776923076923078,-2.2096153846153843,0.6680769230769235,14.0,0.37696028,0.7760877,0.0014149275,0.9300518134715026,0.15975820379965458,2.0,3.0,0.0,0.5838249769391766,0.35,2.0045906757690743,2.133914122542851
59,sample_ii_analysis,445798,11332,1,B4,1,2,7019.5,1483.5,7.302159439730876,10634.0,10641.0,9.2724695,7.168183350185372,7.172901921132457,9,5.283975903614458,5.64144578313253,6.510775862068965,-3.716024096385542,-3.3585542168674696,-2.4892241379310347,0.8693300789364349,15.0,0.33991167,0.728268,0.0041349498,0.840242669362993,0.15200539265251095,1.0,3.0,-2.4963485971141797,0.4534425873901746,0.0,1.8451322083224904,2.7342750038577743
39,sample_i_calib,676657,14556,1,B4,1,2,7036.5,2341.5,7.758547028623596,6119.0,6135.0,8.7217655,2.6132820841341022,2.6201153106982704,17,13.738854489164087,14.166815144766147,14.949053452115812,-3.261145510835913,-2.8331848552338528,-2.0509465478841875,0.7822383073496653,6.0,0.9724531,0.9784026,0.009453952,0.5195387572069187,0.0,1.0,11.0,-0.9512208509395137,-0.7572495154683647,0.8999999999999999,2.463862119915392,3.5632296601074693
57,sample_i_analysis,377881,13743,1,B6,2,4,6942.0,3059.0,8.025843344150903,24124.0,24150.0,10.09204,7.886237332461588,7.894736842105263,8,5.1656593406593405,5.445787545787546,6.204114957544089,-2.8343406593406595,-2.554212454212454,-1.795885042455911,0.7583274117565431,22.0,0.3405383,0.70331264,0.005838509,0.9784243216737496,0.2069303694017653,1.0,2.0,1.6349811661426372,0.2986114055839586,0.0,2.117078113630341,1.9343794963504215
59,sample_ii_analysis,427110,10422,1,B6,2,4,6921.5,2828.5,7.94750181478321,20541.0,20559.5,9.931079,7.262153084673855,7.268693653880148,9,5.470795660036166,5.982278481012658,6.668326693227091,-3.529204339963834,-3.017721518987342,-2.3316733067729087,0.6860482122144331,13.0,0.3556993,0.7496048,0.0016294171,0.8790878557539332,0.15927169878027223,1.0,3.0,0.6139681047901568,0.24504755252159072,0.0,1.8901641682835042,1.248789117381389
59,sample_ii_analysis,449512,14774,1,B6,2,4,6941.5,1525.5,7.3300775041567245,10592.0,10598.0,9.26842,6.943297279580466,6.947230416256965,9,5.396260387811634,5.818836565096953,6.617716535433071,-3.603739612188366,-3.1811634349030466,-2.382283464566929,0.7988799703361176,8.0,0.33270428,0.734431,0.0021702207,0.8466076696165191,0.11438872500819404,1.0,3.0,0.0,0.428807143391138,0.0,1.7347969000634893,1.409786987181862
35,sample_i_calib,593869,3901,1,B4,1,2,7038.5,3043.5,8.020763447933978,25046.0,25054.0,10.128789,8.229341218991292,8.231969771644488,9,3.5064597315436243,4.007270135424092,4.658054169636493,-5.493540268456376,-4.992729864575908,-4.341945830363507,0.6507840342124016,9.0,0.23050211,0.546759,0.10401533,0.9704287826515525,0.14637752587481517,1.0,3.0,-1.3163322497088092,0.2705792984515316,0.0,1.7144183438417064,1.639379657349064
59,sample_ii_analysis,434637,981,1,B6,2,4,6943.0,1131.0,7.03085747611612,7560.0,7568.0,8.9316845,6.684350132625995,6.691423519009726,9,5.671134020618557,6.1647058823529415,6.852941176470588,-3.328865979381443,-2.8352941176470585,-2.147058823529412,0.6882352941176464,14.0,0.33020613,0.7478858,0.012156448,0.843501326259947,0.10167992926613616,1.0,3.0,2.6568627450980475,0.502267935679134,0.0,1.8165726182663158,2.9400065386409695
64,sample_ii_calib,615872,5832,1,B8,3,6,8493.5,1966.5,7.584010591871864,4833.0,12662.5,9.446401,2.45766590389016,6.439105008899059,3,1.5994688922610014,1.698937784522003,1.9973444613050075,-1.4005311077389986,-1.301062215477997,-1.0026555386949925,0.2984066767830045,3555.0,0.0,0.1300691,0.47534057,0.8565980167810832,-0.6837020086448004,1.0,4.0,-0.3964001863008759,0.22296951602863047,0.0,54.76313882532418,9.18307805602038
59,sample_ii_analysis,464063,12010,1,B6,2,4,6905.0,2351.0,7.762596048540069,16743.0,16750.0,9.726153,7.121650361548277,7.124627817949809,7,4.220972222222223,4.5475,5.376488095238095,-2.7790277777777774,-2.4524999999999997,-1.623511904761905,0.8289880952380946,25.0,0.23910448,0.561194,0.053373136,0.8634623564440663,0.10888983411314335,1.0,1.0,1.725652741514363,0.2936067233395807,0.0,1.8415428909252471,1.923915717277706
59,sample_ii_analysis,459537,7807,1,B8,3,6,6883.0,3601.0,8.188966863648876,32316.0,32322.0,10.383503,8.974173840599834,8.975840044432102,6,3.497968069666183,4.006846673095468,4.527724204435873,-2.502031930333817,-1.9931533269045323,-1.4722757955641272,0.520877531340405,21.0,0.28287235,0.5862261,0.10844007,0.9130797000833102,0.23826714801444043,1.0,1.0,0.0,0.3866673534629044,0.0,1.9198658683428462,1.3257232835582453
60,sample_ii_analysis,477485,8144,1,B4,1,2,7086.0,2508.0,7.827240901752811,18252.0,18368.0,9.818365,7.277511961722488,7.323763955342903,5,2.252911392405063,2.5703797468354432,3.3629173989455183,-2.747088607594937,-2.4296202531645568,-1.6370826010544817,0.7925376521100751,906.0,0.10572735,0.3334059,0.29284626,0.9362041467304625,0.060207336523125994,2.0,2.0,-4.63960912505216,0.24001094912647503,0.35,14.903754210040045,5.5012179474357215
35,sample_i_calib,570525,14863,1,B6,2,4,6910.0,2805.0,7.9391588179567965,20832.0,20841.0,9.944677,7.4267379679144385,7.429946524064171,6,2.9946236559139785,3.2936842105263158,4.1397540983606556,-3.0053763440860215,-2.7063157894736842,-1.8602459016393444,0.8460698878343398,288.0,0.1608848,0.42205268,0.19044192,0.9065953654188948,0.09233511586452763,1.0,1.0,0.0,0.27008329131933984,0.0,5.6975070741342355,1.5935259716976649
33,sample_i_calib,514440,4022,1,B6,2,4,6927.0,1115.0,7.0166096838942185,7520.0,7524.0,8.925853,6.744394618834081,6.747982062780269,7,3.8419117647058822,4.179640718562874,4.847305389221557,-3.1580882352941178,-2.820359281437126,-2.1526946107784433,0.6676646706586826,12.0,0.17171717,0.47248805,0.10326954,0.8286995515695067,0.10044843049327354,1.0,1.0,-0.759691144027741,0.5159683147094611,0.0,1.4835303623045506,1.9817397180281024
49,sample_i_analysis,109254,1599,1,B6,2,4,6915.5,2079.5,7.639882759182966,15370.0,15374.0,9.640433,7.3911998076460685,7.3931233469584035,8,4.111418918918919,4.392432432432432,5.214858199753391,-3.888581081081081,-3.6075675675675676,-2.785141800246609,0.8224257673209587,6.0,0.22707167,0.5581176,0.0647847,0.8163019956720365,0.10555421976436644,1.0,2.0,1.2887718191767572,0.3761125793094884,0.0,1.4782914056268328,1.8710310422161507
49,sample_i_analysis,115454,7466,1,B4,1,2,7025.0,2628.0,7.873978379604501,19091.0,19097.0,9.857286,7.264459665144597,7.266742770167427,7,4.1842227378190255,4.4890951276102085,5.303664921465969,-2.8157772621809745,-2.5109048723897915,-1.6963350785340312,0.8145697938557603,19.0,0.23103105,0.5588312,0.056815207,0.921613394216134,0.10235920852359208,2.0,1.0,-6.922068114479636,0.2113446233240328,0.35,1.8067919546311304,4.553425077669455
45,sample_i_analysis,31503,12609,1,B6,2,4,6925.0,1612.0,7.385230923066573,11845.0,11859.0,9.380842,7.348014888337469,7.356699751861042,9,4.8846560846560845,5.207749627421759,5.928464977645305,-4.1153439153439155,-3.7922503725782413,-3.071535022354695,0.7207153502235464,12.0,0.29142424,0.66152287,0.015937263,0.8455334987593052,0.11910669975186104,2.0,3.0,3.2707809913182384,0.4656200884652364,0.35,1.71920383886723,3.4019548460227296
62,sample_ii_analysis,549419,9291,1,B6,2,4,6928.5,2664.5,7.8877717017368365,19615.0,19630.5,9.88484,7.361606305122913,7.3674235316194405,8,5.171751101321586,5.465198237885462,6.258018092105263,-2.828248898678414,-2.5348017621145376,-1.7419819078947372,0.7928198542198004,9.0,0.32225364,0.6926212,0.0059346426,0.9361981610058172,0.14392944267217114,2.0,2.0,1.0786490455212938,0.28069182312168905,0.35,1.838494353246501,1.8363597835353285
62,sample_ii_analysis,572629,14561,1,B4,1,2,7040.5,2771.5,7.927143968859859,20733.0,20744.0,9.940012,7.4807865776655245,7.484755547537435,8,5.233751493428913,5.564874551971326,6.332089552238806,-2.7662485065710873,-2.435125448028674,-1.6679104477611943,0.7672150002674796,14.0,0.33243346,0.70519185,0.004820671,0.9700523182392207,0.1589392025978712,1.0,2.0,-2.563297041606276,0.2171866896981154,0.0,1.9724430137443645,2.1568022125444095
33,sample_i_calib,527756,8254,1,B4,1,2,7072.0,2174.0,7.684324067681154,12150.0,12158.0,9.405743,5.588776448942042,5.59245630174793,15,6.406060606060606,11.17484076433121,12.191977077363896,-8.593939393939394,-3.8251592356687905,-2.8080229226361038,1.0171363130326867,11.0,0.8685639,0.9314854,0.0111038,0.7920883164673413,0.7920883164673413,1.0,9.0,-7.772959878055428,0.034062412544598075,0.6,2.6789209825836853,4.829703074721267
60,sample_ii_analysis,497406,10323,1,B6,2,4,6927.0,3886.0,8.265135629937385,33393.0,33418.0,10.41685,8.593154915079774,8.599588265568709,7,5.090396158463386,5.323649459783914,6.019677093844601,-1.9096038415366143,-1.6763505402160863,-0.9803229061553989,0.6960276340606875,29.0,0.40403375,0.7048896,0.008288946,0.8710756562017499,0.3100874935666495,1.0,1.0,1.6105380478182418,0.29537901289485724,0.0,2.20755153797425,1.9274590986537699
61,sample_ii_analysis,522401,912,1,B6,2,4,6921.5,2460.5,7.808119860306032,16975.0,16982.0,9.739909,6.89900426742532,6.901849217638691,9,5.5284313725490195,6.031657754010695,6.821122994652407,-3.4715686274509805,-2.968342245989305,-2.1788770053475934,0.7894652406417118,10.0,0.35837945,0.758774,0.0007655164,0.8199552936395041,0.14692135744767323,1.0,3.0,1.168547721150608,0.24495456997681764,0.0,1.779029368524555,1.5073994241179083
61,sample_ii_analysis,515932,11254,1,B8,3,6,6939.5,3491.5,8.15808672228609,29712.0,29759.5,10.300903,8.509809537448088,8.523414005441786,8,5.307944814462417,5.640152235965747,6.304619936276741,-2.6920551855375834,-2.359847764034253,-1.6953800637232588,0.6644677003109942,31.0,0.42030275,0.735009,0.0014953208,0.9275383073177718,0.29256766432765285,1.0,2.0,0.0,0.3435463350820278,0.0,2.3345909164055327,1.274230736310855
