method,event_id,pair,run,residual_ns
trapezoid_template,42:10191,B4-B6,42,-4.0185665669441235
trapezoid_template,42:1026,B4-B6,42,-4.0185665669441235
trapezoid_template,42:10657,B4-B6,42,-4.0185665669441235
trapezoid_template,42:10890,B4-B6,42,-4.072242953049596
trapezoid_template,42:11263,B4-B6,42,23.981433433055898
trapezoid_template,42:1170,B4-B6,42,-5.824156218719061
trapezoid_template,42:12097,B4-B6,42,-2.9766902258047523
trapezoid_template,42:12319,B4-B6,42,-4.0185665669441235
trapezoid_template,42:12816,B4-B6,42,-3.682935781719415
trapezoid_template,42:13119,B4-B6,42,-4.0185665669441235
trapezoid_template,42:13761,B4-B6,42,-4.0185665669441235
trapezoid_template,42:14001,B4-B6,42,-4.0185665669441235
trapezoid_template,42:14021,B4-B6,42,-4.0185665669441235
trapezoid_template,42:14905,B4-B6,42,-4.0185665669441235
trapezoid_template,42:1500,B4-B6,42,-4.0185665669441235
trapezoid_template,42:15033,B4-B6,42,-3.65061118654598
trapezoid_template,42:15076,B4-B6,42,-3.744994282035549
trapezoid_template,42:16086,B4-B6,42,-4.0185665669441235
trapezoid_template,42:16123,B4-B6,42,-4.0185665669441235
trapezoid_template,42:16305,B4-B6,42,-2.391161042422098
trapezoid_template,42:1719,B4-B6,42,-5.593166008696137
trapezoid_template,42:17856,B4-B6,42,-2.7355225244596895
trapezoid_template,42:1792,B4-B6,42,-4.27655061815566
trapezoid_template,42:18142,B4-B6,42,-4.0185665669441235
trapezoid_template,42:1927,B4-B6,42,-4.0185665669441235
trapezoid_template,42:19411,B4-B6,42,-5.544744541674618
trapezoid_template,42:20372,B4-B6,42,-4.0185665669441235
trapezoid_template,42:20511,B4-B6,42,-4.31378604814843
trapezoid_template,42:20658,B4-B6,42,-3.697163108242954
trapezoid_template,42:20903,B4-B6,42,-4.0185665669441235
trapezoid_template,42:21012,B4-B6,42,-3.005282752894999
trapezoid_template,42:21199,B4-B6,42,-4.044985513041112
trapezoid_template,42:22230,B4-B6,42,-4.0185665669441235
trapezoid_template,42:22307,B4-B6,42,-4.0185665669441235
trapezoid_template,42:22649,B4-B6,42,-4.0185665669441235
trapezoid_template,42:22925,B4-B6,42,-4.0185665669441235
trapezoid_template,42:2429,B4-B6,42,-4.0185665669441235
trapezoid_template,42:24344,B4-B6,42,-4.0185665669441235
trapezoid_template,42:26038,B4-B6,42,-4.0185665669441235
trapezoid_template,42:26794,B4-B6,42,-4.0185665669441235
trapezoid_template,42:26929,B4-B6,42,-4.0185665669441235
trapezoid_template,42:27290,B4-B6,42,-4.0185665669441235
trapezoid_template,42:28405,B4-B6,42,-4.0185665669441235
trapezoid_template,42:28810,B4-B6,42,-4.0185665669441235
trapezoid_template,42:28878,B4-B6,42,-4.0185665669441235
trapezoid_template,42:29338,B4-B6,42,-4.0185665669441235
trapezoid_template,42:29582,B4-B6,42,-4.0185665669441235
trapezoid_template,42:29588,B4-B6,42,-4.0185665669441235
trapezoid_template,42:30318,B4-B6,42,-4.0185665669441235
trapezoid_template,42:31268,B4-B6,42,-4.0185665669441235
trapezoid_template,42:31748,B4-B6,42,-3.0997829659255345
trapezoid_template,42:31887,B4-B6,42,-4.3107376613100215
trapezoid_template,42:32112,B4-B6,42,-4.0185665669441235
trapezoid_template,42:32704,B4-B6,42,-4.0185665669441235
trapezoid_template,42:32936,B4-B6,42,-4.0185665669441235
trapezoid_template,42:33796,B4-B6,42,-4.0185665669441235
trapezoid_template,42:4436,B4-B6,42,-4.0185665669441235
trapezoid_template,42:4846,B4-B6,42,-4.0185665669441235
trapezoid_template,42:5183,B4-B6,42,-4.0185665669441235
trapezoid_template,42:557,B4-B6,42,-4.0185665669441235
trapezoid_template,42:5667,B4-B6,42,-3.6559909931015255
trapezoid_template,42:6401,B4-B6,42,-6.171715230798057
trapezoid_template,42:6851,B4-B6,42,-5.335213235615065
trapezoid_template,42:7002,B4-B6,42,-2.473445310550062
trapezoid_template,42:873,B4-B6,42,-4.0185665669441235
trapezoid_template,42:9021,B4-B6,42,-3.921814129952587
trapezoid_template,42:9921,B4-B6,42,-4.0185665669441235
trapezoid_template,42:9983,B4-B6,42,-4.0185665669441235
trapezoid_template,57:10080,B4-B6,57,-5.107881061405479
trapezoid_template,57:10114,B4-B6,57,-4.0185665669441235
trapezoid_template,57:10191,B4-B6,57,-4.0185665669441235
trapezoid_template,57:10734,B4-B6,57,-3.0081550559989836
trapezoid_template,57:11058,B4-B6,57,-4.0185665669441235
trapezoid_template,57:11636,B4-B6,57,-4.0185665669441235
trapezoid_template,57:15136,B4-B6,57,-4.0185665669441235
trapezoid_template,57:15266,B4-B6,57,-4.0185665669441235
trapezoid_template,57:1567,B4-B6,57,-4.0185665669441235
trapezoid_template,57:16053,B4-B6,57,-4.0185665669441235
trapezoid_template,57:17772,B4-B6,57,-4.385156946031955
trapezoid_template,57:1875,B4-B6,57,-4.667269160030941
trapezoid_template,57:19024,B4-B6,57,-2.1345749950393085
