method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_timewalk,-0.846895657947812,-1.8238566569796906,0.08543175364946705,2.910176819842769,2.462023148807187,3.640198587957105,4.42840945358916,3.102662727481261,5.9835665266906615,0.20764727405781191,0.15202270202850626,0.25659506293783685,0.06293450420783023,0.018771642063058137,0.12171663552141516
ridge,traditional_cfd_template_timewalk,-0.154968028773818,-0.7992118704989951,0.7115698321890944,3.454645644567967,2.863621519505431,4.228714333272278,4.629681261861627,3.0365757502402397,6.7262955070818915,0.24899377972923528,0.18525733712457315,0.31229118613517615,0.06128796194657885,0.014991126885536823,0.13611783866198474
mlp,traditional_cfd_template_timewalk,-0.9315503151777886,-1.7249934296410192,0.020403611871256805,3.5168755813607273,3.020505104596741,4.140070608005454,4.5644917226946164,3.544439363708818,6.005167551575655,0.24990852542993047,0.19760829817973358,0.2937420992383185,0.06695938529088913,0.02000081876239515,0.1373035911250636
1d_cnn,traditional_cfd_template_timewalk,-0.5029229449932686,-1.4240724094315989,0.6996201495756099,4.863473310710743,4.071539981221018,5.845787680919864,6.187261821103754,4.96285555279508,7.626899978146901,0.3754116355653128,0.3130354304920216,0.4413133984818262,0.11470911086717893,0.07083897835760597,0.1748320212078927
edge_attention_cnn_new,traditional_cfd_template_timewalk,-0.9045919380329537,-1.83375283283518,0.20588624997505028,5.5922084076223735,4.862369408616105,6.522989800513856,6.923957187985757,5.85101585504449,8.131932066257637,0.4286498353457739,0.37642631873032245,0.4807162237991155,0.1512989388949872,0.11306465859863214,0.195549346295685
waveform_transformer,traditional_cfd_template_timewalk,1.0168298434778424,0.19310336931880923,1.8442178414634256,5.884944670665798,5.227922926670365,6.660707314459263,7.44352778179004,6.353490660325277,8.55538179324684,0.4703622392974753,0.4369545653043275,0.5041889342391755,0.17489937797292351,0.11836738633713427,0.22873960784977734
