event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_score,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,trad_sse_one,trad_sse_two,trad_one_template_id,trad_primary_template_id,trad_secondary_template_id,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_candidate,trad_recovered_delay_ns,trad_total_area_proxy_adc,ml_overlap_score,ml_secondary_fraction,ml_recovered_delay_ns,ml_total_area_proxy_adc,ml_candidate
49,44,high_20nA,20.0,119,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1060.0,0,-inf,True,,,,,799159.0797821936,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000007027856,7.02785630519812e-10,85.0,16688746.385886619,True
214,44,high_20nA,20.0,488,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2235.5,0,-inf,True,,,,,3104356.220279766,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.32095978346552423,0.003419524272422551,0.0,8955.139182752115,False
238,44,high_20nA,20.0,532,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1115.5,0,-inf,True,,,,,11394809.739437804,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000000023613,2.3613744129155817e-12,85.0,32749448.293688282,True
629,44,high_20nA,20.0,1408,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1909.0,0,-inf,True,,,,,1138005.2318992952,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.1878886894830068,0.0012517390852115312,3.2051373280795126,7279.707720475502,False
736,44,high_20nA,20.0,1634,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1238.5,0,-inf,True,,,,,8997603.164242402,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000137572307,1.3757230742502377e-08,85.0,27786012.109506983,True
787,44,high_20nA,20.0,1758,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1217.5,0,-inf,True,,,,,6689606.840790313,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000745742275,7.45742275133722e-08,85.0,25856465.198649023,True
837,44,high_20nA,20.0,1873,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1328.5,0,-inf,True,,,,,9067764.721330239,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000584841577,5.848415769661252e-08,85.0,30274924.050623596,True
906,44,high_20nA,20.0,2045,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1471.5,0,-inf,True,,,,,9246729.200920923,inf,B2:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,0.5001299933290456,0.0001299933290456379,85.0,24025404.745075695,True
1026,44,high_20nA,20.0,2336,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2365.0,0,-inf,True,,,,,1584781.715710513,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.07257980522210804,0.005849794331846177,36.34541474333636,5198.530506552592,False
1367,44,high_20nA,20.0,3110,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2325.5,0,-inf,True,,,,,1163329.3995487741,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.06713054079189201,0.004657313373750504,21.943179894030642,5335.703371185494,False
1374,44,high_20nA,20.0,3126,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1086.0,0,-inf,True,,,,,7509930.312936617,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000010132604,1.013260339712813e-09,85.0,24986230.66585817,True
1453,44,high_20nA,20.0,3306,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1349.0,0,-inf,True,,,,,171492.33010222163,inf,B2:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,0.500359453427871,0.0003594534278710353,85.0,8575194.428761277,True
1496,44,high_20nA,20.0,3405,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1742.5,0,-inf,True,,,,,9979989.855686106,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000021493472022,2.1493472022372825e-06,85.0,41266371.43235342,True
1555,44,high_20nA,20.0,3542,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1370.0,0,-inf,True,,,,,10548492.82518854,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000068298777,6.829877653029773e-09,85.0,37211925.12697697,True
1696,44,high_20nA,20.0,3845,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1431.0,0,-inf,True,,,,,9613149.285007827,inf,B2:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,0.5001011453406685,0.00010114534066851638,85.0,24220499.310340412,True
1779,44,high_20nA,20.0,4004,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2030.5,0,-inf,True,,,,,4213511.765402171,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.4202124236519337,0.08547469079166828,94.63485055319919,6424.337266668632,False
1820,44,high_20nA,20.0,4088,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1626.5,0,-inf,True,,,,,10071558.793674963,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000082395361045,8.23953610452922e-06,85.0,31182488.63162678,True
1826,44,high_20nA,20.0,4098,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1295.0,0,-inf,True,,,,,8542356.210783632,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000772966626,7.729666257561655e-08,85.0,28026556.467455883,True
1833,44,high_20nA,20.0,4115,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1098.0,0,-inf,True,,,,,11726181.811850358,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,0.5000000000003683,3.6828455045775357e-13,85.0,33660253.958640866,True
1870,44,high_20nA,20.0,4193,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1499.5,0,-inf,True,,,,,9867291.338835118,inf,B2:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,0.5001282602130972,0.00012826021309714252,85.0,25515446.782651305,True
96,44,high_20nA,20.0,238,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2062.5,0,0.5082056103323264,False,3.801622418879056,5.801622418879056,894.6139009356809,1216.1317402797195,305862.86514350877,150421.64108525787,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:fast_tail,0.5761621469365923,1.3593928498179622,0.5082056103323264,True,20.0,2110.7456412154006,0.12342275387648176,0.047720941411300635,32.73644986637796,2506.3206141497035,False
141,44,high_20nA,20.0,334,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1091.5,0,0.47733339286276233,False,4.787106918238994,5.537106918238994,369.69251612145825,747.4222276686412,93697.47636755407,48972.542070350995,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.6690648671709576,2.0217402167348286,0.47733339286276233,True,7.5,1117.1147437900995,0.1052530037899852,0.00780350306279969,44.85026968890293,1248.192669034052,False
143,44,high_20nA,20.0,337,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1379.0,0,0.5325613851000623,False,3.7091715976331363,5.709171597633136,561.2139623080759,900.2630321364657,104783.94849064792,48980.06374621488,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:fast_tail,0.6159953496076929,1.6041351295573618,0.5325613851000623,True,20.0,1461.4769944445416,0.10009790937225327,0.01502261651788885,34.531584788317986,1645.3711676872224,False
216,44,high_20nA,20.0,492,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2266.0,0,0.4866596797142163,False,6.381503579952267,6.881503579952267,697.5625169826945,1495.734924857939,89265.10942516034,45823.37986265733,B2:amp0:slow_tail,B2:amp0:slow_tail,B2:amp0:balanced,0.6819571738535863,2.1442306437675835,0.4866596797142163,True,5.0,2193.2974418406334,0.27088707852852545,0.03852742496596506,37.551698636025066,2615.417274507759,False
309,44,high_20nA,20.0,689,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1761.5,0,0.5782113208656713,False,3.663392857142857,5.663392857142857,573.8398857093842,1261.6987135441823,122767.92151807295,51782.11945717492,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:fast_tail,0.6873724769706614,2.198694696839455,0.5782113208656713,True,20.0,1835.5385992535666,0.1153300205176239,0.042640299807104154,36.50777245999782,2105.8337816094263,False
314,44,high_20nA,20.0,703,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2095.0,0,0.42541541536396743,False,5.454590818363274,6.954590818363274,706.868431331732,1458.7858823939998,331424.2620076349,190431.27192396054,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.6736005248613962,2.063730416770295,0.42541541536396743,True,15.0,2165.6543137257318,0.2224997807182053,0.0197503869192376,37.01370917305272,2505.251800303759,False
515,44,high_20nA,20.0,1158,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1537.5,0,0.460315325235956,False,4.912162162162162,5.912162162162162,543.8168007389465,1020.1293044845606,152528.17196856637,82317.11688120992,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.6522790658050021,1.8758694161313028,0.460315325235956,True,10.0,1563.9461052235072,0.1260320148075646,0.009788107425380877,40.770611664507996,1785.3514835258234,False
535,44,high_20nA,20.0,1204,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1836.0,0,0.5228999090491937,False,4.880220713073005,5.880220713073005,838.0905741061738,1005.7174490007128,228318.34766996952,108930.70443908028,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.5454567050348553,1.2000104524183601,0.5228999090491937,True,10.0,1843.8080231068866,0.14803070547311795,0.015578610194797341,31.1474851032256,1966.1189738206654,False
830,44,high_20nA,20.0,1860,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1348.0,0,0.541653033792285,False,3.178102189781022,5.678102189781022,480.523005288407,953.8359257498192,66861.16309359026,30645.61126106634,B2:amp0:slow_tail,B2:amp0:slow_tail,B2:amp0:fast_tail,0.6649911016759299,1.9849953389376909,0.541653033792285,True,25.0,1434.3589310382263,0.15295616223774722,0.030906523239994693,45.66440648082294,1728.4976880309196,False
931,44,high_20nA,20.0,2103,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2491.0,0,0.4956369098562115,False,3.858731241473397,5.8587312414733965,1090.964004648465,1372.6082693126323,488684.2816521956,246474.31439879886,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:fast_tail,0.5571617621372481,1.258160914076097,0.4956369098562115,True,19.999999999999996,2463.5722739610974,0.14203212177690677,0.05504047567403547,33.371731341710955,2983.0370292314783,False
942,44,high_20nA,20.0,2130,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1506.0,0,0.3106647522854095,False,5.053805496828753,5.803805496828753,800.5309164007083,674.6228123064157,265667.4376114343,183133.92891557858,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.4573237345898034,0.8427192485452131,0.3106647522854095,True,7.5,1475.153728707124,0.10618037621936206,0.009894094907485532,29.910915937475792,1689.857757937616,False
1066,44,high_20nA,20.0,2416,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2463.5,0,0.4197643735785963,False,5.877951807228916,6.877951807228916,1079.2754868186294,1445.394289039558,323881.42191907123,187927.53973346725,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.5725082554799622,1.3392264595021368,0.4197643735785963,True,10.0,2524.6697758581877,0.23993378619731418,0.02955160828386654,14.125880595740249,2410.027663446661,False
1080,44,high_20nA,20.0,2442,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2328.0,0,0.40554792386515187,False,6.559356014580802,7.559356014580802,1078.8282003076713,1241.7548432817598,267490.343629207,159010.19011640604,B2:amp0:slow_tail,B2:amp0:balanced,B2:amp0:balanced,0.5351046784178162,1.1510218614304144,0.40554792386515187,True,10.0,2320.5830435894313,0.2511638962587202,0.034030570936107056,36.93040528123689,2569.322092584878,False
