method,energy_mae_frac,timing_sigma68_ns,separation_mae_ns,saturation_onset_bias_frac,recovered_charge_coverage_10pct,n_valid_doublets,energy_mae_frac_ci_low,energy_mae_frac_ci_high,timing_sigma68_ns_ci_low,timing_sigma68_ns_ci_high,separation_mae_ns_ci_low,separation_mae_ns_ci_high,saturation_onset_bias_frac_ci_low,saturation_onset_bias_frac_ci_high,recovered_charge_coverage_10pct_ci_low,recovered_charge_coverage_10pct_ci_high
saturation_residual_fusion_new,0.05868496866061378,8.368060104990345,9.204412474517644,-0.011389057409285943,0.8599221789883269,257,0.05652866179266455,0.06064126034038798,7.7561388150585895,8.745419825954373,8.379444140927781,9.896491403217729,-0.06890680773026575,0.0959064058706884,0.8260869565217391,0.9030608237010437
gradient_boosted_trees,0.0618854702184397,8.23086970511011,9.374701298848782,0.03136108882170036,0.8095238095238095,252,0.05808171098564142,0.0659141853714605,7.786151544567266,8.440043263130708,8.798753191423286,9.96677916299375,-0.1035631489048308,0.09250852603601867,0.7846153846153846,0.8340089585666294
ridge,0.06454910690883726,10.342424116520899,11.761197057537847,-0.002575122402952078,0.8413284132841329,271,0.05909792423684756,0.06920864654121325,9.307081119766432,11.0127551975477,11.400512549673179,12.318262009901654,-0.135027202196568,0.07657408833483954,0.8057313738050655,0.8854961832061069
tiny_sequence_transformer,0.08347953349220412,17.747252938240205,24.900168467171586,-0.038032102744661074,0.6645569620253164,158,0.07165007568484143,0.09562995732113637,16.94459450833534,19.358964812478625,23.78493864632724,25.96530545247744,-0.11821304640485784,0.08977561749381208,0.5988700564971752,0.7272727272727273
1d_cnn,0.0931145693002502,11.028748766048752,13.205581428287747,-0.016712357659001795,0.6468531468531469,286,0.0819250442645688,0.10186836388441996,10.324734725762989,11.419207068679654,11.383377003343139,14.485656441868963,-0.0546236925060897,0.0896088589551795,0.5709342560553633,0.7147766323024055
analytic_clipped_template_sideband_traditional,0.10757860218861616,9.454020388918996,14.351851851851851,0.08100476738179542,0.5987654320987654,162,0.09532422436254062,0.11990727314682258,8.231959936888742,10.602822518109988,12.418977649006623,16.341463414634145,0.07137736790615398,0.09063216685743686,0.5197368421052632,0.6766467065868264
mlp,0.1309087299916871,11.841955946447758,14.34443593258451,-0.050883053908269624,0.4666666666666667,240,0.12219322451119316,0.14291225853465975,10.491418367554239,13.394052853410914,11.62544197511752,17.310786500137176,-0.16334216635002702,0.0629022561953456,0.41545893719806765,0.5043103448275862
