run,group,method,n_scored,candidate_rate,candidate_rate_ci_low,candidate_rate_ci_high,mean_recovered_delay_ns,mean_recovered_delay_ci_low_ns,mean_recovered_delay_ci_high_ns,mean_secondary_fraction,mean_secondary_fraction_ci_low,mean_secondary_fraction_ci_high,mean_total_area_proxy_adc,mean_total_area_proxy_ci_low_adc,mean_total_area_proxy_ci_high_adc,n_bootstrap
44,high_20nA,ml,128,0.28125,0.2109375,0.359375,54.12308600625212,42.54168009520423,64.14463123594273,0.18097663942463127,0.15343819572184036,0.2075487568606019,14069220.569876002,8737567.81963333,19714504.02418433,360
45,high_20nA,ml,128,0.265625,0.1953125,0.3359375,60.48455059835607,49.96792430785367,69.91985541766068,0.177397867117984,0.14952194607969815,0.20476945002799518,11162032.824288053,6847956.249161609,15983594.675720433,360
48,high_20nA,ml,128,0.2734375,0.203125,0.3439453124999998,54.45461963986987,45.354880364776086,63.6548466351684,0.17067587173640114,0.1461872640439245,0.19588322426096225,12104994.556979677,7207280.845051286,18093604.947999567,360
49,high_20nA,ml,128,0.25,0.1873046875,0.3205078124999998,61.39669221558024,51.63919375503543,70.81469806191423,0.1750737657058239,0.14977261366363176,0.20286769321423165,15907466.044241477,11196507.735358177,21147576.53941474,360
50,high_20nA,ml,128,0.234375,0.171875,0.3125,68.69381069019805,59.62049419311694,76.95055805691909,0.16177236301072623,0.13704843209641307,0.19279440691503041,13070557.492165953,7964932.437418914,18340953.390304793,360
51,high_20nA,ml,128,0.265625,0.1875,0.34375,56.7221733280188,45.065994372915384,66.99178689632394,0.18266338925978545,0.15717576245794293,0.21002919648275023,14943421.785908371,9561158.067696482,20497243.92722126,360
52,high_20nA,ml,128,0.265625,0.1875,0.34375,60.85954701135188,50.305292801548546,71.2889619830779,0.1747958885754798,0.14610773530871046,0.19963420697682513,15021716.809266105,10125644.731073473,20340699.32469461,360
53,high_20nA,ml,128,0.328125,0.25,0.4140625,57.42615152179164,46.4508334571135,66.0006476232989,0.19110103824420566,0.1634427260663016,0.2182524714451732,15712190.803713944,10292499.4548524,20974005.629848924,360
54,high_20nA,ml,128,0.2734375,0.203125,0.3515625,64.16645910314911,54.59768356612435,73.22751468622793,0.17487471941151503,0.14861857186908037,0.20364200613181166,15444739.229962662,10564602.448484844,21372449.027728762,360
55,high_20nA,ml,128,0.25,0.171875,0.3205078124999998,63.28124162955682,53.54470014430623,72.67998534674516,0.17215663032582268,0.1441875832227289,0.19992812529638526,15872508.242219409,9927868.694614142,21497479.657764178,360
56,high_20nA,ml,128,0.3203125,0.234375,0.3984375,62.072485920018565,53.12782032696132,70.8175271541702,0.2023121623887652,0.17399289554746927,0.23359046388564914,13968116.98522366,9845322.832400471,18204617.80840462,360
57,high_20nA,ml,128,0.28125,0.2109375,0.359375,63.93927318935929,54.549555096879956,72.85079279568528,0.18699388832385325,0.16105535003362956,0.21769682613655336,12992628.041132385,8567363.554907475,17287820.008285522,360
46,low_2nA,ml,81,0.35802469135802467,0.24691358024691357,0.4567901234567901,16.881903630364334,7.7980832169944785,26.86980269419901,0.31682773358630983,0.24483046805188935,0.397112862826496,6342677.852421723,3694599.9106146907,9246258.612239588,360
47,low_2nA,ml,128,0.3046875,0.2263671875,0.375,102.26374069334703,78.23378701175824,124.96168658868086,0.08592707222770748,0.06459854970573424,0.11245179229317312,20848037.74417731,14285144.843869451,27539001.641842905,360
44,high_20nA,traditional,128,0.578125,0.484375,0.65625,25.0,19.37265625,30.475331325301195,0.27988202904148407,0.2291195950903369,0.32724231614186905,3619.3660697940927,3207.0526013363783,4046.251298516153,360
45,high_20nA,traditional,128,0.5703125,0.5,0.65625,19.69178082191781,15.41780516431925,23.89313725490196,0.2614780788589071,0.21823305655110095,0.3098039135486765,3604.037070245301,3176.6818896288232,4000.7624429841235,360
48,high_20nA,traditional,128,0.609375,0.5234375,0.703125,18.878205128205128,15.403038194444445,23.50666666666666,0.3043540341306138,0.2563032722774816,0.3527755230853134,3661.0752310863395,3230.9622345401153,4131.024098138289,360
49,high_20nA,traditional,128,0.5625,0.4763671875,0.6564453124999998,19.65277777777778,15.36236213235294,24.00096153846154,0.27947280611596237,0.2311521264318025,0.3264796396987025,3432.1849000717502,3032.2554701087242,3870.7365726972394,360
50,high_20nA,traditional,128,0.578125,0.4921875,0.671875,19.39189189189189,13.844431390977443,24.560186082574134,0.295615483600484,0.2502266171910923,0.345868539996412,3489.7334548122044,3036.1796286139024,3939.5410631660043,360
51,high_20nA,traditional,128,0.5859375,0.5,0.671875,23.866666666666667,18.97948846300534,28.66967368074963,0.29189116061673315,0.24039717905721053,0.3404881040792082,3666.7291965346294,3187.1268436138885,4069.685388866428,360
52,high_20nA,traditional,128,0.5703125,0.4921875,0.6640625,21.472602739726028,16.675128560126584,26.78888267263426,0.2780274213299718,0.22147763946713186,0.3285721683608124,3621.8791344469328,3190.804626796029,3976.6418893751943,360
53,high_20nA,traditional,128,0.5546875,0.4765625,0.6328125,20.1056338028169,15.105425824175825,24.567243811430636,0.2589939264005526,0.2159904288295658,0.30523930556777235,3571.3109681663077,3205.061005975168,3959.803135063548,360
54,high_20nA,traditional,128,0.609375,0.53125,0.6953125,16.858974358974358,13.259635416666667,20.71518987341771,0.2926112689338315,0.2478913889424518,0.33675532221382526,3580.946812377992,3169.025918633592,3984.331654139076,360
55,high_20nA,traditional,128,0.5625,0.4765625,0.65625,17.77777777777778,14.006849315068493,21.95554554812146,0.2963662759632,0.24365797102716252,0.3478578622812368,3597.7570725265323,3136.408447395607,4035.8249787196482,360
56,high_20nA,traditional,128,0.5703125,0.4919921875,0.6484375,15.0,11.428434065934066,18.7341271629416,0.28958140186702763,0.24423368324375408,0.33722735164332907,3496.7987267907492,3075.4539229242105,3968.705822019865,360
57,high_20nA,traditional,128,0.5859375,0.5,0.6640625,17.266666666666666,13.953969594594595,21.1500822368421,0.2951472988383148,0.24682985176262007,0.34527147542132386,3577.092536754896,3189.5320703679336,3982.379273583606,360
46,low_2nA,traditional,81,0.6296296296296297,0.5308641975308642,0.7160493827160493,18.872549019607842,14.149447674418605,25.176067754919497,0.3028510262873081,0.24135676766011047,0.352626914400391,3581.4230133184146,3107.5159442360564,4056.20566502255,360
47,low_2nA,traditional,128,0.578125,0.4921875,0.6640625,19.155405405405407,15.104753521126762,24.015666918175718,0.29144644062052016,0.23793015404918297,0.33758177003705425,3535.2462544288646,3134.7739530805775,3978.2829024647804,360
