method,accepted_secondary_high_minus_low,accepted_secondary_high_minus_low_ci_low,accepted_secondary_high_minus_low_ci_high,coverage_high_minus_low,coverage_high_minus_low_ci_low,coverage_high_minus_low_ci_high,bad_proxy_rate_high_minus_low,bad_proxy_rate_high_minus_low_ci_low,bad_proxy_rate_high_minus_low_ci_high,n_bootstrap
cnn_1d_dual_head,0.001764427411773189,0.0002879772690807887,0.003831887130009665,0.008182614275703513,0.0008024647476955857,0.020134944238590947,0.0006155498110812818,0.0,0.0014194050427427604,500
consensus_abstention_ensemble,0.0071035637344763185,0.00482586033051492,0.010058500092875153,0.04377600795558412,0.028026577410315487,0.06432017261609066,0.0020593657332484863,0.0010478309305764785,0.0031557317063363346,500
gradient_boosted_trees,-0.004105390940348498,-0.029664901905059857,0.022926502643840167,-0.24554141846889257,-0.5009939650366438,0.0,0.013733185958371526,0.005799134700431353,0.02199525614567286,500
mlp,0.07159464580442657,0.03717835154228828,0.10213112986677124,0.4378450990906249,-0.22042641328275203,0.9666401873077892,0.020928464410104205,0.016785940634545995,0.024819186840055203,500
ridge_linear,0.013952934136307953,0.008534836702792658,0.018823567564797125,0.012675722634546851,-0.011206044204500793,0.04393329769363087,0.0009779320118045297,-0.0006861903454591833,0.002898655378031473,500
traditional_template_fit,-0.07807411802855244,-0.13132645789122793,-0.032332040247308985,-0.1633499908229233,-0.2867352093590888,-0.05701553931304885,0.012074189797522127,0.0095612588202256,0.01491523296998604,500
