method,n_events,n_accepted,coverage,abstention_rate,accepted_candidate_secondary_fraction,accepted_time_residual_proxy_rms_ns,bad_recovery_proxy_rate,accepted_mean_model_probability,support_subset_n,high_amp_large_lowering_broad_late_retention,selection_score,accepted_secondary_high_minus_low,accepted_secondary_high_minus_low_ci_low,accepted_secondary_high_minus_low_ci_high,coverage_high_minus_low,coverage_high_minus_low_ci_low,coverage_high_minus_low_ci_high,bad_proxy_rate_high_minus_low,bad_proxy_rate_high_minus_low_ci_low,bad_proxy_rate_high_minus_low_ci_high,n_bootstrap,risk_coverage_score,risk_coverage_score_ci_low,risk_coverage_score_ci_high,ml_minus_traditional_risk_coverage_delta,ml_minus_traditional_risk_coverage_delta_ci_low,ml_minus_traditional_risk_coverage_delta_ci_high
traditional_template_fit,8673,5132,0.5917214343364464,0.4082785656635536,0.4885529977052902,3.297954239136155,0.020265003897116135,0.9689621140675237,1013,0.4777887462981244,2.2973534114814513,-0.07807411802855244,-0.13132645789122793,-0.032332040247308985,-0.1633499908229233,-0.2867352093590888,-0.05701553931304885,0.012074189797522127,0.0095612588202256,0.01491523296998604,500,0.5797301971636112,0.5674073986517235,0.5914302144883264,0.0,0.0,0.0
mlp,8673,7362,0.8488412314078173,0.15115876859218264,0.0979611718694144,6.540813820779307,0.02241238793806031,0.1361128482581531,1013,0.8588351431391905,4.812139813413475,0.07159464580442657,0.03717835154228828,0.10213112986677124,0.4378450990906249,-0.22042641328275203,0.9666401873077892,0.020928464410104205,0.016785940634545995,0.024819186840055203,500,0.8298166724316844,0.6912512667053801,0.9510227471106214,0.25070438186567373,0.11163979514012753,0.363158292078539
gradient_boosted_trees,8673,6691,0.7714746915715439,0.22852530842845614,0.0862578946950073,6.957797170600785,0.021670901210581378,0.2515723406218173,1013,0.7611056268509379,5.429555728182996,-0.004105390940348498,-0.029664901905059857,0.022926502643840167,-0.24554141846889257,-0.5009939650366438,0.0,0.013733185958371526,0.005799134700431353,0.02199525614567286,500,0.7547561397440332,0.5280814451719411,0.9755900507095407,0.1719963360539213,-0.05397819290968981,0.38913297294198174
consensus_abstention_ensemble,8673,463,0.05338406549060302,0.946615934509397,0.17105089775065507,11.206383138264334,0.03455723542116631,0.6300501740017441,1013,0.08884501480750247,11.65949226280192,0.0071035637344763185,0.00482586033051492,0.010058500092875153,0.04377600795558412,0.028026577410315487,0.06432017261609066,0.0020593657332484863,0.0010478309305764785,0.0031557317063363346,500,0.051539259771705294,0.037253026831449376,0.0683799222168206,-0.5286247767788409,-0.5456175239167212,-0.5076798366820471
ridge_linear,8673,410,0.0472731465467543,0.9527268534532457,0.39705190483939534,13.091417904367557,0.04390243902439024,0.9926368156850408,1013,0.09180651530108588,13.718945571685365,0.013952934136307953,0.008534836702792658,0.018823567564797125,0.012675722634546851,-0.011206044204500793,0.04393329769363087,0.0009779320118045297,-0.0006861903454591833,0.002898655378031473,500,0.04519774011299435,0.0347410148845779,0.0572074890955705,-0.5348391661410244,-0.5513370000482462,-0.5163990179863992
cnn_1d_dual_head,8673,69,0.007955724662746454,0.9920442753372536,0.2123902576395135,15.41449084610889,0.07246376811594203,0.9312808306320853,1013,0.011846001974333662,16.695059083227395,0.001764427411773189,0.0002879772690807887,0.003831887130009665,0.008182614275703513,0.0008024647476955857,0.020134944238590947,0.0006155498110812818,0.0,0.0014194050427427604,500,0.007379222875590914,0.0005344721992511245,0.01859438149422579,-0.5727789852509325,-0.5870405126457615,-0.5590141697819304
