topology,run,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
A1A3,35,hybrid_support_gate_cnn,67,-0.05175542424694304,0.2510733712569618,0.37864869195818024,0.2835820895522388,0.6567164179104478
A1A3,36,topology_median,97,0.027075067449611172,0.28141308720763625,0.41595706687092643,0.31958762886597936,0.5773195876288659
A1A3,36,ridge_log_charge,97,-0.0022087068914801986,0.27703959706645775,0.39722585382586945,0.36082474226804123,0.6288659793814433
A1A3,36,huber_log_charge,97,0.027072933447881538,0.27357915440957103,0.41396624906536006,0.31958762886597936,0.5979381443298969
A1A3,36,gradient_boosted_trees,97,0.0007114538243799165,0.30649317115162716,0.3929782549468028,0.27835051546391754,0.5979381443298969
A1A3,36,extra_trees,97,-0.004292971003848144,0.2904911072785097,0.3751819650960669,0.30927835051546393,0.6082474226804123
A1A3,36,mlp,97,-0.12591997386307932,0.7970242641679225,12.029837758432883,0.09278350515463918,0.23711340206185566
A1A3,36,cnn1d_waveform,97,0.020177005075127877,0.2808473833532566,0.40972645804774505,0.29896907216494845,0.5876288659793815
A1A3,36,hybrid_support_gate_cnn,97,0.01895028340447809,0.28007076502261774,0.41270670595887926,0.30927835051546393,0.6082474226804123
A1A3,37,topology_median,104,0.0002554596900959066,0.24566707340372715,0.3117951681136164,0.2980769230769231,0.6826923076923077
A1A3,37,ridge_log_charge,104,-0.014868787329568823,0.2646131212752631,0.30289485853733894,0.34615384615384615,0.6634615384615384
A1A3,37,huber_log_charge,104,0.014814785936610047,0.25072119104014584,0.3133951209575119,0.28846153846153844,0.6730769230769231
A1A3,37,gradient_boosted_trees,104,0.004251291003521931,0.25271128461719955,0.30163089243460905,0.27884615384615385,0.6730769230769231
A1A3,37,extra_trees,104,-0.01771207959858197,0.25921548752082657,0.2997041317241842,0.33653846153846156,0.6442307692307693
A1A3,37,mlp,104,0.024514811990103746,0.6501593545032648,3.1991028070155934,0.10576923076923077,0.2692307692307692
A1A3,37,cnn1d_waveform,104,-0.0032373238112695787,0.2547941184692383,0.3067846343376793,0.3076923076923077,0.6634615384615384
A1A3,37,hybrid_support_gate_cnn,104,0.0067288062542964384,0.2573303522151191,0.3071064873964265,0.2980769230769231,0.6730769230769231
A1A3,39,topology_median,120,0.07232370250915847,0.27615736257127305,0.3735811633421064,0.24166666666666667,0.5833333333333334
A1A3,39,ridge_log_charge,120,0.041001604210108455,0.27058184464307783,0.3562863069290576,0.225,0.5833333333333334
A1A3,39,huber_log_charge,120,0.07175291227114071,0.27722635034719184,0.37141912995592113,0.23333333333333334,0.6
A1A3,39,gradient_boosted_trees,120,0.04715685937612114,0.2883242728634047,0.365432477831264,0.20833333333333334,0.5833333333333334
A1A3,39,extra_trees,120,0.04866704622558734,0.29317862942265355,0.35808572411645856,0.20833333333333334,0.575
A1A3,39,mlp,120,-0.12426167365170859,0.6397862871124372,3.761996602578039e+16,0.09166666666666666,0.25
A1A3,39,cnn1d_waveform,120,0.05990265754357342,0.2715674505959544,0.36754392632467714,0.225,0.5833333333333334
A1A3,39,hybrid_support_gate_cnn,120,0.056696549199985805,0.2683512461736311,0.3657911218036758,0.23333333333333334,0.5916666666666667
A1A3,40,topology_median,83,-0.03847072879330944,0.2559769841271447,0.3540549039098625,0.30120481927710846,0.6626506024096386
A1A3,40,ridge_log_charge,83,-0.05370395990270124,0.2641955910946574,0.3400402344567991,0.25301204819277107,0.6385542168674698
A1A3,40,huber_log_charge,83,-0.03537120767388903,0.26428177118909985,0.34832148784149114,0.25301204819277107,0.6144578313253012
A1A3,40,gradient_boosted_trees,83,-0.06039823547738391,0.2877973848317882,0.3543431040049205,0.30120481927710846,0.5903614457831325
A1A3,40,extra_trees,83,-0.06839007698321865,0.2780986463721594,0.3522124894068154,0.26506024096385544,0.6024096385542169
A1A3,40,mlp,83,-0.26722445159132674,0.8119794035151616,3.731380439208016,0.03614457831325301,0.10843373493975904
A1A3,40,cnn1d_waveform,83,-0.04778451150688948,0.2578452393435093,0.35236889323119136,0.27710843373493976,0.6265060240963856
A1A3,40,hybrid_support_gate_cnn,83,-0.0629734187871429,0.24812640515444503,0.34851312501834975,0.27710843373493976,0.6867469879518072
A1A3,41,topology_median,113,-0.018606913745401476,0.25702253441409134,0.3353336342762157,0.26548672566371684,0.6548672566371682
A1A3,41,ridge_log_charge,113,-0.02177363648499694,0.25184817947645377,0.3268409231984059,0.3008849557522124,0.6637168141592921
A1A3,41,huber_log_charge,113,-0.005530909084903343,0.2674726951281915,0.3364894144917787,0.2743362831858407,0.6637168141592921
A1A3,41,gradient_boosted_trees,113,-0.0391856897025663,0.26854740107493874,0.31590402701286957,0.3008849557522124,0.6548672566371682
A1A3,41,extra_trees,113,-0.04586921654004125,0.2575071946376244,0.312472605978316,0.3008849557522124,0.6637168141592921
A1A3,41,mlp,113,-0.09518450287796391,0.5946115454508778,142511647531206.44,0.1504424778761062,0.35398230088495575
A1A3,41,cnn1d_waveform,113,-0.01446028355621595,0.25617428917127355,0.3316279121766,0.2920353982300885,0.6637168141592921
A1A3,41,hybrid_support_gate_cnn,113,-0.023606130971834335,0.2556993513688451,0.32929450830208123,0.2831858407079646,0.6637168141592921
A1A3,42,topology_median,92,0.04744032495644669,0.266157091229324,0.32203804818637427,0.2608695652173913,0.6304347826086957
A1A3,42,ridge_log_charge,92,0.054777808550918475,0.26658172038234046,0.30933060353339786,0.2391304347826087,0.6413043478260869
A1A3,42,huber_log_charge,92,0.07768243915907816,0.27061949740025626,0.32263438209424766,0.22826086956521738,0.6304347826086957
A1A3,42,gradient_boosted_trees,92,0.0012936444555539267,0.26881342453466467,0.32742019261440336,0.25,0.6413043478260869
A1A3,42,extra_trees,92,0.02476172994674077,0.25932749101671004,0.3140480878553175,0.2391304347826087,0.6630434782608695
A1A3,42,mlp,92,-0.06563980605989102,0.6046113925282652,136.47753312575568,0.08695652173913043,0.25
A1A3,42,cnn1d_waveform,92,0.04805049423439334,0.26482398093089654,0.3184442525085355,0.2608695652173913,0.6413043478260869
A1A3,42,hybrid_support_gate_cnn,92,0.06572304757397057,0.2601811896044862,0.3228133114709932,0.25,0.6413043478260869
A1A3,44,topology_median,11,-0.029137599230214098,0.173496442550433,0.2023487888203532,0.45454545454545453,0.8181818181818182
A1A3,44,ridge_log_charge,11,-0.03907324794624263,0.13920069835023108,0.18716328274977662,0.5454545454545454,0.8181818181818182
A1A3,44,huber_log_charge,11,-0.028290249259256994,0.1593122324093976,0.18855610921594462,0.45454545454545453,0.9090909090909091
A1A3,44,gradient_boosted_trees,11,-0.05965341655110669,0.18064799396409836,0.20208857492546897,0.2727272727272727,0.8181818181818182
A1A3,44,extra_trees,11,-0.051769476147473924,0.1572308664115862,0.1939494498799921,0.36363636363636365,0.8181818181818182
A1A3,44,mlp,11,0.75232777551777,1.1859591169128438,1.5756062831720012,0.0,0.18181818181818182
A1A3,44,cnn1d_waveform,11,-0.04297485792037527,0.17441602719829347,0.19714322503437945,0.45454545454545453,0.8181818181818182
A1A3,44,hybrid_support_gate_cnn,11,-0.037225965611808076,0.16646652459728173,0.19624603171128738,0.45454545454545453,0.8181818181818182
A1A3,45,topology_median,91,0.017957668962480737,0.260193718832111,0.4732997101171474,0.38461538461538464,0.6703296703296703
A1A3,45,ridge_log_charge,91,-0.010001103760361058,0.253961834459173,0.45827518919212645,0.3956043956043956,0.6593406593406593
A1A3,45,huber_log_charge,91,0.014614546069903542,0.26042999016215373,0.4732099904099984,0.4065934065934066,0.6593406593406593
A1A3,45,gradient_boosted_trees,91,-0.0050406418561203085,0.24007064123915103,0.4598243409124296,0.38461538461538464,0.6923076923076923
A1A3,45,extra_trees,91,0.008447345356098226,0.26216386326161056,0.4560900839909188,0.4175824175824176,0.6593406593406593
A1A3,45,mlp,91,-0.10919175151522693,2.986882233946911,346.6445152613282,0.02197802197802198,0.08791208791208792
A1A3,45,cnn1d_waveform,91,0.014709891767002164,0.2524867315581194,0.47450616772883464,0.38461538461538464,0.6703296703296703
A1A3,45,hybrid_support_gate_cnn,91,0.006399646942468106,0.25651524713630647,0.47038116178944245,0.38461538461538464,0.6703296703296703
A1A3,47,topology_median,30,-0.10263364078352083,0.21554835447426268,0.2518548758145215,0.3333333333333333,0.8
A1A3,47,ridge_log_charge,30,-0.12134945975102786,0.2568459358255174,0.2581903639265138,0.3333333333333333,0.6666666666666666
A1A3,47,huber_log_charge,30,-0.10578708147361877,0.24029212310388873,0.25811922009441696,0.3333333333333333,0.7666666666666667
A1A3,47,gradient_boosted_trees,30,-0.11335920825366483,0.24225364875761735,0.24587075744057993,0.36666666666666664,0.7
A1A3,47,extra_trees,30,-0.13220593268856884,0.22885326818916618,0.26088217838296013,0.3,0.7
A1A3,47,mlp,30,-0.5998648336371465,0.9794020760550455,20.383412326569918,0.03333333333333333,0.1
A1A3,47,cnn1d_waveform,30,-0.11614211295855918,0.23538896003429127,0.25518111111873537,0.3333333333333333,0.7
A1A3,47,hybrid_support_gate_cnn,30,-0.10683496201754206,0.24917035147304908,0.26111105791618183,0.3333333333333333,0.6666666666666666
A1A3,48,topology_median,98,0.03416969771934843,0.2547216598044772,0.4380966877782027,0.32653061224489793,0.6632653061224489
A1A3,48,ridge_log_charge,98,-2.9192420999337755e-05,0.27135873954671075,0.4147725320235587,0.3673469387755102,0.6428571428571429
A1A3,48,huber_log_charge,98,0.023179834712984466,0.25664415268797225,0.4298933398856097,0.30612244897959184,0.6530612244897959
A1A3,48,gradient_boosted_trees,98,-0.006378672209821539,0.2666219660370683,0.40152321836820265,0.30612244897959184,0.6326530612244898
A1A3,48,extra_trees,98,0.002898618902291236,0.2670680121361106,0.4192548052918261,0.3469387755102041,0.6530612244897959
A1A3,48,mlp,98,-0.7855109243045271,0.9749295403556686,70.27848653528257,0.01020408163265306,0.04081632653061224
A1A3,48,cnn1d_waveform,98,0.030349531957042937,0.25569547267871234,0.4334506671619391,0.32653061224489793,0.6428571428571429
A1A3,48,hybrid_support_gate_cnn,98,0.019953080246931806,0.25608026166004494,0.42568788942107977,0.32653061224489793,0.6530612244897959
A1A3,49,topology_median,103,-0.03603981770208683,0.22121610537377484,0.3361592378760452,0.3106796116504854,0.7378640776699029
A1A3,49,ridge_log_charge,103,-0.046800630394926164,0.22277357318944058,0.3289700529964518,0.2912621359223301,0.7184466019417476
A1A3,49,huber_log_charge,103,-0.03239410391747256,0.23887678040348015,0.3393486683271302,0.3300970873786408,0.7087378640776699
A1A3,49,gradient_boosted_trees,103,-0.0582822522302151,0.23866778388014373,0.3380824871370619,0.27184466019417475,0.7184466019417476
A1A3,49,extra_trees,103,-0.0756033077656984,0.2451267489307207,0.3337044089306864,0.2621359223300971,0.6893203883495146
A1A3,49,mlp,103,-0.4884243786839754,0.898108035542442,14.508920438008076,0.05825242718446602,0.1650485436893204
A1A3,49,cnn1d_waveform,103,-0.03994598924953484,0.22615588687272128,0.33635706020445844,0.30097087378640774,0.7378640776699029
A1A3,49,hybrid_support_gate_cnn,103,-0.031226003425972416,0.2228701952463447,0.33817463493650063,0.3106796116504854,0.7087378640776699
A1A3,50,topology_median,15,-0.1556837550806346,0.27072963882460205,0.28567266633617977,0.13333333333333333,0.6666666666666666
A1A3,50,ridge_log_charge,15,-0.1744318233322086,0.2945024840484957,0.2884474230226145,0.13333333333333333,0.5333333333333333
A1A3,50,huber_log_charge,15,-0.14309493612542948,0.2835512933416189,0.287475753476658,0.13333333333333333,0.6
A1A3,50,gradient_boosted_trees,15,-0.14767911364934824,0.28588964484457496,0.2809448964263933,0.13333333333333333,0.5333333333333333
A1A3,50,extra_trees,15,-0.17155886813251064,0.33052675760236805,0.2979393012830597,0.13333333333333333,0.5333333333333333
A1A3,50,mlp,15,0.135900091998273,0.7639677714653709,49.986515722432564,0.0,0.13333333333333333
A1A3,50,cnn1d_waveform,15,-0.15717598662645862,0.28157904359746483,0.28755242041832707,0.13333333333333333,0.6
A1A3,50,hybrid_support_gate_cnn,15,-0.14948068051926844,0.2905429678295287,0.2892556706548205,0.13333333333333333,0.6
A1A3,51,topology_median,2,-0.3223114426565653,0.35728653436315927,0.3366353781094041,0.0,0.5
A1A3,51,ridge_log_charge,2,-0.3383668832214982,0.3740493262037373,0.3525854580112542,0.0,0.5
A1A3,51,huber_log_charge,2,-0.32201706735863045,0.35920567619316673,0.33818076686365306,0.0,0.5
A1A3,51,gradient_boosted_trees,2,-0.3746750421071096,0.41831226360560536,0.3937947983370555,0.0,0.0
A1A3,51,extra_trees,2,-0.3458437123248862,0.3773675880470375,0.3567572480090867,0.0,0.0
A1A3,51,mlp,2,-0.33777029090356697,0.3823390205535704,0.3597439523581267,0.0,0.5
A1A3,51,cnn1d_waveform,2,-0.32891079508095966,0.3636260824837802,0.342755477177454,0.0,0.5
A1A3,51,hybrid_support_gate_cnn,2,-0.318774738766645,0.35467285325698344,0.3340072021865432,0.0,0.5
A1A3,52,topology_median,2,0.1473893924451158,0.2302068290278871,0.2304442835341522,0.5,0.5
A1A3,52,ridge_log_charge,2,0.1192001414112672,0.21647819066246077,0.2105561174169765,0.5,0.5
A1A3,52,huber_log_charge,2,0.1459335618421607,0.2273148448072011,0.22769325925103667,0.5,0.5
A1A3,52,gradient_boosted_trees,2,0.10109712873469148,0.19322396400068947,0.18659036401767196,0.5,0.5
A1A3,52,extra_trees,2,0.11736654737238662,0.2155542767420581,0.20930504162909228,0.5,0.5
A1A3,52,mlp,2,-0.06559249488827573,0.3506757411148461,0.33357490459776024,0.0,0.0
A1A3,52,cnn1d_waveform,2,0.14013603844431563,0.22614988940978753,0.22474189863695776,0.5,0.5
A1A3,52,hybrid_support_gate_cnn,2,0.14407131002638635,0.22511427276428778,0.22532558703975494,0.5,0.5
A1A3,53,topology_median,3,0.23774857274225067,0.28526627787118697,0.2798108730204983,0.0,0.6666666666666666
A1A3,53,ridge_log_charge,3,0.20972611313787162,0.28141886517625264,0.27965211062809736,0.0,0.6666666666666666
A1A3,53,huber_log_charge,3,0.24132470047468638,0.2963857596974372,0.29410312262321076,0.0,0.6666666666666666
A1A3,53,gradient_boosted_trees,3,0.3062896692212045,0.3550137396856807,0.3290726022653205,0.0,0.3333333333333333
A1A3,53,extra_trees,3,0.20552904033072883,0.27838940535916995,0.2841105654930215,0.0,0.6666666666666666
A1A3,53,mlp,3,0.5191788545614454,1.069859754094277,1.1625844408438155,0.0,0.0
A1A3,53,cnn1d_waveform,3,0.2313716372035327,0.27853785578706725,0.27576252267944046,0.0,0.6666666666666666
A1A3,53,hybrid_support_gate_cnn,3,0.24846640137074216,0.29893876194045343,0.2905369604261829,0.0,0.6666666666666666
A1A3,54,topology_median,1,-0.030551426984341455,0.030551426984341455,0.030551426984341455,1.0,1.0
A1A3,54,ridge_log_charge,1,-0.07108743657810425,0.07108743657810425,0.07108743657810425,1.0,1.0
A1A3,54,huber_log_charge,1,-0.05720902402649924,0.05720902402649924,0.05720902402649924,1.0,1.0
A1A3,54,gradient_boosted_trees,1,-0.05451909014826796,0.05451909014826796,0.05451909014826796,1.0,1.0
A1A3,54,extra_trees,1,-0.0693751814066224,0.0693751814066224,0.0693751814066224,1.0,1.0
A1A3,54,mlp,1,-0.24210738270429663,0.24210738270429663,0.24210738270429663,0.0,1.0
A1A3,54,cnn1d_waveform,1,-0.049055929472743925,0.049055929472743925,0.049055929472743925,1.0,1.0
A1A3,54,hybrid_support_gate_cnn,1,-0.04152181480730832,0.04152181480730832,0.04152181480730832,1.0,1.0
A1A3,55,topology_median,2,-0.05083552287045459,0.3262107729776262,0.31207820989412977,0.0,0.0
A1A3,55,ridge_log_charge,2,-0.08329617635356407,0.3173630883745582,0.29920475525337376,0.0,0.5
A1A3,55,huber_log_charge,2,-0.05929717920051371,0.32654344756014314,0.3109035807418782,0.0,0.5
A1A3,55,gradient_boosted_trees,2,-0.007918958658442998,0.3349235968133725,0.3321671802094829,0.0,0.0
A1A3,55,extra_trees,2,-0.10172375505036747,0.31194868888066435,0.29351883312637983,0.0,0.5
A1A3,55,mlp,2,-0.16612178901022073,0.5543879497310394,0.5217373729976815,0.0,0.0
A1A3,55,cnn1d_waveform,2,-0.05860297891366763,0.32506344159058065,0.30956398810429675,0.0,0.5
A1A3,55,hybrid_support_gate_cnn,2,-0.0548263531192332,0.33043834395941224,0.31550111162289557,0.0,0.0
A1A3,56,topology_median,20,-0.05678883133341621,0.3144277219919952,0.3731810164888114,0.2,0.5
A1A3,56,ridge_log_charge,20,-0.07314457158044835,0.3075488005299124,0.3679936135739003,0.2,0.5
A1A3,56,huber_log_charge,20,-0.06346767190289387,0.33134354221714585,0.3766409426508012,0.2,0.45
A1A3,56,gradient_boosted_trees,20,-0.07477378283371952,0.31285673341425774,0.3718008336397525,0.2,0.5
A1A3,56,extra_trees,20,-0.07358821520820197,0.312528562484792,0.3633538560166698,0.2,0.5
A1A3,56,mlp,20,-0.04141941842173177,0.46574870298838195,2.50142381354651,0.15,0.35
A1A3,56,cnn1d_waveform,20,-0.05453154070963549,0.31680256120419165,0.37429553735756943,0.2,0.5
A1A3,56,hybrid_support_gate_cnn,20,-0.05363837636619463,0.3198774155567784,0.37243537446811203,0.2,0.5
A1A3,57,topology_median,110,-0.06224413975249016,0.2763681056357058,0.33925749044241893,0.2636363636363636,0.6181818181818182
A1A3,57,ridge_log_charge,110,-0.09784498740470304,0.28251292730715116,0.32618907391171176,0.24545454545454545,0.5727272727272728
A1A3,57,huber_log_charge,110,-0.07824503927223439,0.27998862917598516,0.3409604421891014,0.2545454545454545,0.6090909090909091
A1A3,57,gradient_boosted_trees,110,-0.09307660815518652,0.2798209483475338,0.34314998109508604,0.2818181818181818,0.6
A1A3,57,extra_trees,110,-0.07425715912249616,0.29454348147940584,0.3417392269117088,0.24545454545454545,0.5636363636363636
A1A3,57,mlp,110,-0.07356106600786555,0.7176644420843918,5699.046820438274,0.09090909090909091,0.22727272727272727
A1A3,57,cnn1d_waveform,110,-0.0701098447634675,0.2753793569114459,0.33425794241518936,0.2818181818181818,0.6090909090909091
A1A3,57,hybrid_support_gate_cnn,110,-0.0830650448705817,0.2783989598063161,0.3365806347758276,0.2636363636363636,0.6181818181818182
A1A3,58,topology_median,6,0.15578015812239832,0.2481078696718759,0.2953958630062104,0.16666666666666666,0.6666666666666666
A1A3,58,ridge_log_charge,6,0.11993442824076239,0.25428249621999943,0.2734571177530498,0.3333333333333333,0.6666666666666666
A1A3,58,huber_log_charge,6,0.13690801467384991,0.2487317815140319,0.28068229477924245,0.3333333333333333,0.6666666666666666
A1A3,58,gradient_boosted_trees,6,0.146869938656362,0.2493384408553915,0.3409684506795553,0.16666666666666666,0.6666666666666666
A1A3,58,extra_trees,6,0.12348169999337046,0.22947115970739973,0.282196785429027,0.3333333333333333,0.6666666666666666
A1A3,58,mlp,6,-0.8687979735376263,0.9728046572511412,0.8290273404682875,0.0,0.0
A1A3,58,cnn1d_waveform,6,0.14356980107439896,0.24973084715134092,0.28527118375745275,0.16666666666666666,0.6666666666666666
A1A3,58,hybrid_support_gate_cnn,6,0.14824551295615723,0.25481184009029856,0.2849174196181585,0.16666666666666666,0.6666666666666666
A1A3,59,topology_median,2,0.14661572873322506,0.18123058893119356,0.17533240974436404,0.5,1.0
A1A3,59,ridge_log_charge,2,0.10311060832423946,0.13544834315379212,0.13675048401566958,0.5,1.0
A1A3,59,huber_log_charge,2,0.1278502463914767,0.16442072128078217,0.16329460223740244,0.5,1.0
A1A3,59,gradient_boosted_trees,2,0.1258101293801276,0.14871881161169853,0.14098805251098814,0.5,1.0
A1A3,59,extra_trees,2,0.09749076865392561,0.12108647554364713,0.11747517796956322,0.5,1.0
A1A3,59,mlp,2,-0.797480578893957,0.8047237808148958,0.7977343469650526,0.0,0.0
A1A3,59,cnn1d_waveform,2,0.1410443435066031,0.17400089518312428,0.16814925726264848,0.5,1.0
A1A3,59,hybrid_support_gate_cnn,2,0.1325803202593776,0.1680176823500223,0.16512845698817993,0.5,1.0
A1A3,60,topology_median,1,0.07350790907882494,0.07350790907882494,0.07350790907882494,1.0,1.0
A1A3,60,ridge_log_charge,1,0.05555089917817244,0.05555089917817244,0.05555089917817244,1.0,1.0
A1A3,60,huber_log_charge,1,0.07173961582256233,0.07173961582256233,0.07173961582256233,1.0,1.0
A1A3,60,gradient_boosted_trees,1,0.000629491006357104,0.000629491006357104,0.000629491006357104,1.0,1.0
A1A3,60,extra_trees,1,0.05717159817507844,0.05717159817507844,0.05717159817507844,1.0,1.0
A1A3,60,mlp,1,1.0080958306766237,1.0080958306766237,1.0080958306766237,0.0,0.0
A1A3,60,cnn1d_waveform,1,0.05931646855891931,0.05931646855891931,0.05931646855891931,1.0,1.0
A1A3,60,hybrid_support_gate_cnn,1,0.06485073379137313,0.06485073379137313,0.06485073379137313,1.0,1.0
A1A3,62,topology_median,1,-0.09875785066294487,0.09875785066294487,0.09875785066294487,1.0,1.0
A1A3,62,ridge_log_charge,1,-0.1001180797170678,0.1001180797170678,0.1001180797170678,0.0,1.0
A1A3,62,huber_log_charge,1,-0.08971728908040633,0.08971728908040633,0.08971728908040633,1.0,1.0
A1A3,62,gradient_boosted_trees,1,-0.0710494133925579,0.0710494133925579,0.0710494133925579,1.0,1.0
A1A3,62,extra_trees,1,-0.05298772986716236,0.05298772986716236,0.05298772986716236,1.0,1.0
A1A3,62,mlp,1,1.4993083796977535,1.4993083796977535,1.4993083796977535,0.0,0.0
A1A3,62,cnn1d_waveform,1,-0.10207399249825541,0.10207399249825541,0.10207399249825541,0.0,1.0
A1A3,62,hybrid_support_gate_cnn,1,-0.09183432920446616,0.09183432920446616,0.09183432920446616,1.0,1.0
A1A3,63,topology_median,7,0.34791302174456384,0.4297718156069049,0.44235603412138863,0.0,0.14285714285714285
A1A3,63,ridge_log_charge,7,0.3446723007644706,0.3746794474897727,0.3928556746017637,0.0,0.14285714285714285
A1A3,63,huber_log_charge,7,0.3714563171674265,0.41076222861912765,0.4270437082602469,0.0,0.14285714285714285
A1A3,63,gradient_boosted_trees,7,0.3845228238317265,0.5004494302985008,0.4683729521348617,0.0,0.14285714285714285
A1A3,63,extra_trees,7,0.3232323593688648,0.3572951155606965,0.409204123633103,0.0,0.14285714285714285
A1A3,63,mlp,7,-0.3090497339523316,0.41237072050456614,0.39750809144481236,0.14285714285714285,0.2857142857142857
A1A3,63,cnn1d_waveform,7,0.34299384138340416,0.41998122574200714,0.4350580681099289,0.0,0.14285714285714285
A1A3,63,hybrid_support_gate_cnn,7,0.35620822984358075,0.39660152006623095,0.41827952295745435,0.0,0.14285714285714285
A1A3,64,topology_median,2,0.06896714958563845,0.22949355177238864,0.21597311092296262,0.0,0.5
A1A3,64,ridge_log_charge,2,0.06253853610900445,0.2236932948166837,0.2106756470536107,0.0,0.5
A1A3,64,huber_log_charge,2,0.07185032701639556,0.23357194654264182,0.219782121240131,0.0,0.5
A1A3,64,gradient_boosted_trees,2,0.02928120963852497,0.25423744001540993,0.24544903615169764,0.0,0.5
A1A3,64,extra_trees,2,0.07569977978188652,0.23204595229185904,0.2183370147864898,0.0,0.5
A1A3,64,mlp,2,-0.486050889826683,0.49371969854258974,0.4865174747163824,0.0,0.0
A1A3,64,cnn1d_waveform,2,0.0634986786435562,0.22557739829658954,0.212430267670215,0.0,0.5
