target,method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct,bias_ci95,res68_ci95,full_rms_ci95
selected_A1A3_physical_charge,b2_loglinear,leave_one_run_out,4055,-0.047635574388375235,0.5202844853145859,0.8452596124453587,0.13982737361282369,0.3445129469790382,"[-0.06867137898409774, -0.02322597965807968]","[0.5053168458540452, 0.5370056983662129]","[0.7381191886907597, 1.0036184803683024]"
selected_A1A3_physical_charge,charge_transfer_ridge,leave_one_run_out,4055,-0.047420129281090115,0.5192709757631775,0.8427617431857249,0.13884093711467324,0.3435265104808878,"[-0.06985000389182672, -0.021805368129715653]","[0.505642789410909, 0.5386665327240294]","[0.7371424885210682, 0.9972671008121787]"
selected_A1A3_physical_charge,b_waveform_extra_trees,leave_one_run_out,4055,-0.04590256284885684,0.5194549670800862,0.8450288736441113,0.13982737361282369,0.34500616522811345,"[-0.06979080377974003, -0.023019177618612434]","[0.5054610889819957, 0.5373602305948713]","[0.7381320735948724, 0.9994476080636595]"
selected_A1A3_physical_charge,shuffled_target_extra_trees,negative_control,4055,-0.043064788481213694,0.5201099357922286,0.8466690353918198,0.13933415536374846,0.34500616522811345,"[-0.06799311907515548, -0.019729533224910695]","[0.5044931414162522, 0.5362207333852418]","[0.7352620135786212, 0.9989115828718721]"
