heldout_run,model,threshold,n_train_events,n_heldout_events,n_heldout_tail,tail_fraction,train_seconds,n_parameters,roc_auc,average_precision,brier,tail_rejection_at_90_clean,clean_acceptance,flagged_fraction,C,learning_rate,hidden,width
59,traditional_s16f_scorecard,0.03813593760132789,3057,763,726,0.9515072083879423,0.0001995563507080078,0,0.6367359094631821,0.9755383262207048,0.7543554193107462,0.3305785123966942,0.9459459459459459,0.31716906946264745,,,,
59,ridge,0.350227528900478,3057,763,726,0.9515072083879423,0.05304408073425293,83,0.9463554463554464,0.9962559041501686,0.06838485280493775,0.9559228650137741,0.8378378378378378,0.9174311926605505,0.3,,,
59,ridge,0.34319770935741895,3057,763,726,0.9515072083879423,0.10566163063049316,83,0.9426699426699428,0.9955223570490042,0.056190615415744695,0.9628099173553719,0.8378378378378378,0.9239842726081258,1.0,,,
59,ridge,0.335567368183636,3057,763,726,0.9515072083879423,0.1292858123779297,83,0.9422232149504877,0.9954724903597842,0.04965351173703894,0.9655647382920111,0.8378378378378378,0.926605504587156,3.0,,,
59,gradient_boosted_trees,0.283156541841635,3057,763,726,0.9515072083879423,1.230006217956543,83,0.9175415084505993,0.9946524730865332,0.029176017668978507,0.9986225895316805,0.13513513513513514,0.9921363040629095,,0.03,,
59,gradient_boosted_trees,0.026346626920419634,3057,763,726,0.9515072083879423,0.560779333114624,83,0.945052490507036,0.9968222886475407,0.028347783450806865,1.0,0.08108108108108109,0.9960681520314548,,0.08,,
59,mlp,0.8988062739372253,3057,763,726,0.9515072083879423,0.14386367797851562,2041,0.6033802397438761,0.9695344960084231,0.05882474214336927,0.2396694214876033,0.918918918918919,0.23197903014416776,,,24.0,
59,mlp,0.9149154841899871,3057,763,726,0.9515072083879423,0.44945406913757324,4081,0.7241456332365425,0.9833068541159609,0.05371535340596191,0.325068870523416,1.0,0.30930537352555704,,,48.0,
59,cnn,0.5162210166454315,3057,763,726,0.9515072083879423,0.7813923358917236,361,0.8391407936862482,0.9877489381116301,0.13258756051079207,0.8057851239669421,0.7567567567567568,0.7785058977719528,,,,8.0
59,tcn,0.5330552160739899,3057,763,726,0.9515072083879423,0.8698580265045166,361,0.8959682823319186,0.9911520771522464,0.06714871145473414,0.918732782369146,0.7297297297297297,0.8872870249017037,,,,8.0
60,traditional_s16f_scorecard,0.03831123188138008,3012,808,775,0.9591584158415841,0.00019311904907226562,0,0.6348778103616813,0.9784981325446709,0.7292858837580671,0.3741935483870968,0.8181818181818182,0.36633663366336633,,,,
60,ridge,0.3502407099194742,3012,808,775,0.9591584158415841,0.04187607765197754,83,0.9590224828934505,0.9981929619294766,0.07584832029027694,0.9548387096774194,0.7575757575757576,0.9257425742574258,0.3,,,
60,ridge,0.34224689704812233,3012,808,775,0.9591584158415841,0.09320235252380371,83,0.9587878787878787,0.9981094831846644,0.06514789202743576,0.9561290322580646,0.7878787878787878,0.9257425742574258,1.0,,,
60,ridge,0.3449738547231438,3012,808,775,0.9591584158415841,0.1460428237915039,83,0.9592570869990225,0.99803473115516,0.060025173481793946,0.9483870967741935,0.8181818181818182,0.9170792079207921,3.0,,,
60,gradient_boosted_trees,0.3245803783162728,3012,808,775,0.9591584158415841,1.2787480354309082,83,0.9313391984359727,0.9968374502912299,0.03135123989495747,0.9987096774193548,0.030303030303030304,0.9975247524752475,,0.03,,
60,gradient_boosted_trees,0.033446176514317666,3012,808,775,0.9591584158415841,0.49999427795410156,83,0.9410752688172042,0.997299711398119,0.03136017061875361,1.0,0.030303030303030304,0.9987623762376238,,0.08,,
60,mlp,0.8997533440589904,3012,808,775,0.9591584158415841,0.131622314453125,2041,0.6595112414467252,0.9781781447468697,0.053229816890225004,0.32387096774193547,0.7878787878787878,0.3193069306930693,,,24.0,
60,mlp,0.8983337163925171,3012,808,775,0.9591584158415841,0.17851519584655762,4081,0.6034799608993158,0.976624196801907,0.050550311376103545,0.3419354838709677,0.8787878787878788,0.33292079207920794,,,48.0,
60,cnn,0.44688386917114253,3012,808,775,0.9591584158415841,0.7572026252746582,361,0.8704985337243403,0.9916026026013101,0.11300092436665565,0.8735483870967742,0.7878787878787878,0.8465346534653465,,,,8.0
60,tcn,0.5668671488761902,3012,808,775,0.9591584158415841,0.856708288192749,361,0.8908308895405669,0.9927506530568964,0.06189033085349307,0.9096774193548387,0.7272727272727273,0.8836633663366337,,,,8.0
61,traditional_s16f_scorecard,0.04000076279044151,2887,933,760,0.8145766345123259,0.00017595291137695312,0,0.6353970185579556,0.903225345102465,0.6187483558032434,0.3631578947368421,0.9075144508670521,0.3129689174705252,,,,
61,ridge,0.3324472692600647,2887,933,760,0.8145766345123259,0.038116455078125,83,0.9416717371463341,0.9870463563628912,0.13754983831095602,0.8736842105263158,0.8901734104046243,0.7320471596998929,0.3,,,
61,ridge,0.2861578514756077,2887,933,760,0.8145766345123259,0.06191277503967285,83,0.9442652874961972,0.9877735405844552,0.12579058895761544,0.8973684210526316,0.8554913294797688,0.7577706323687031,1.0,,,
61,ridge,0.2582227930698717,2887,933,760,0.8145766345123259,0.1123497486114502,83,0.9418466686948584,0.9867299197294663,0.11976553863270302,0.9026315789473685,0.838150289017341,0.7652733118971061,3.0,,,
61,gradient_boosted_trees,0.17491090804857193,2887,933,760,0.8145766345123259,0.6163437366485596,83,0.87971554609066,0.9694447353413785,0.13555928557165045,1.0,0.028901734104046242,0.9946409431939979,,0.03,,
61,gradient_boosted_trees,0.006087221869444752,2887,933,760,0.8145766345123259,0.7384865283966064,83,0.8815789473684211,0.9697053393223094,0.1455786598758525,1.0,0.0,1.0,,0.08,,
61,mlp,0.8416834473609924,2887,933,760,0.8145766345123259,0.10595440864562988,2041,0.5390173410404624,0.8670383295758994,0.15345129557509027,0.3092105263157895,0.838150289017341,0.28188638799571275,,,24.0,
61,mlp,0.955847442150116,2887,933,760,0.8145766345123259,0.18075919151306152,4081,0.638378460602373,0.8984086009924291,0.16788722220604613,0.5447368421052632,0.6647398843930635,0.5058949624866024,,,48.0,
61,cnn,0.4979418218135834,2887,933,760,0.8145766345123259,0.759894609451294,361,0.8212275631274719,0.9564096254051173,0.2561145266951726,0.4618421052631579,0.9710982658959537,0.3815648445873526,,,,8.0
61,tcn,0.6810842156410217,2887,933,760,0.8145766345123259,0.8243236541748047,361,0.8539625798600547,0.9633102465143601,0.16882199304818932,0.5184210526315789,0.9479768786127167,0.43193997856377275,,,,8.0
62,traditional_s16f_scorecard,0.038356338441371915,3013,807,784,0.9714993804213135,0.0001621246337890625,0,0.6252218278615793,0.9846711968939816,0.7620754807285071,0.34566326530612246,0.8260869565217391,0.34076827757125155,,,,
62,ridge,0.31643625765577643,3013,807,784,0.9714993804213135,0.052806854248046875,83,0.9628438331854481,0.9987896633128593,0.06141864077252649,0.9808673469387755,0.8260869565217391,0.9578686493184635,0.3,,,
62,ridge,0.28959631538217956,3013,807,784,0.9714993804213135,0.09741616249084473,83,0.9648402839396628,0.9988470979029805,0.05000729288103744,0.9821428571428571,0.782608695652174,0.9603469640644362,1.0,,,
62,ridge,0.29751777981386945,3013,807,784,0.9714993804213135,0.12052702903747559,83,0.9615683229813665,0.9987009805904354,0.04437760442187174,0.9795918367346939,0.8260869565217391,0.9566294919454771,3.0,,,
62,gradient_boosted_trees,0.2509922456250563,3013,807,784,0.9714993804213135,2.6337943077087402,83,0.9491459627329193,0.9983414838914775,0.019778575407518376,1.0,0.043478260869565216,0.9987608426270136,,0.03,,
62,gradient_boosted_trees,0.01884020179899578,3013,807,784,0.9714993804213135,0.46660900115966797,83,0.9687777284826973,0.9990507131662264,0.019191023719226766,1.0,0.0,1.0,,0.08,,
62,mlp,0.9273369669914245,3013,807,784,0.9714993804213135,0.18839263916015625,2041,0.6464063886424134,0.9859174394265058,0.0387429028287433,0.29081632653061223,0.9565217391304348,0.28376703841387857,,,24.0,
62,mlp,0.918420159816742,3013,807,784,0.9714993804213135,0.26284074783325195,4081,0.7590394853593612,0.991615668131257,0.03283510045330106,0.3877551020408163,1.0,0.37670384138785623,,,48.0,
62,cnn,0.3004158645868302,3013,807,784,0.9714993804213135,0.7703218460083008,361,0.9846938775510203,0.999549187797686,0.07445444931405969,0.9732142857142857,0.8260869565217391,0.9504337050805453,,,,8.0
62,tcn,0.6386090219020844,3013,807,784,0.9714993804213135,0.8369143009185791,361,0.8964063886424135,0.9967179041666714,0.10682713223100145,0.75,0.9130434782608695,0.7311028500619579,,,,8.0
63,traditional_s16f_scorecard,0.03683467507362366,3450,370,361,0.9756756756756757,0.00017786026000976562,0,0.4675284702985534,0.9807969873952229,0.7888659272687568,0.3379501385041551,0.7777777777777778,0.33513513513513515,,,,
63,ridge,0.30706446305281104,3450,370,361,0.9756756756756757,0.07280969619750977,83,0.9793782702369961,0.9994905815577219,0.060119375867119164,0.96398891966759,1.0,0.9405405405405406,0.3,,,
63,ridge,0.29223624256637754,3450,370,361,0.9756756756756757,0.1110990047454834,83,0.9796860572483842,0.999498211453135,0.04940180243350932,0.9667590027700831,0.8888888888888888,0.9459459459459459,1.0,,,
63,ridge,0.2752636977424571,3450,370,361,0.9756756756756757,0.15490055084228516,83,0.9796860572483841,0.9994970713869823,0.04435378677988486,0.9722991689750693,0.8888888888888888,0.9513513513513514,3.0,,,
63,gradient_boosted_trees,0.2689012891586194,3450,370,361,0.9756756756756757,0.7170438766479492,83,0.9279778393351801,0.9981292069922969,0.021345826197041024,1.0,0.2222222222222222,0.9945945945945946,,0.03,,
63,gradient_boosted_trees,0.022317367177054275,3450,370,361,0.9756756756756757,0.47422194480895996,83,0.9516774392120654,0.9987646869316653,0.022765429820224586,1.0,0.0,1.0,,0.08,,
63,mlp,0.9123853802680969,3450,370,361,0.9756756756756757,0.16949081420898438,2041,0.8328716528162512,0.9950593401645231,0.04296495456770679,0.29916897506925205,1.0,0.2918918918918919,,,24.0,
63,mlp,0.8707225561141968,3450,370,361,0.9756756756756757,0.17386960983276367,4081,0.6457371498922746,0.98839307944995,0.06662205357000708,0.1772853185595568,1.0,0.17297297297297298,,,48.0,
63,cnn,0.7072813391685486,3450,370,361,0.9756756756756757,0.9027228355407715,361,0.8639581409664512,0.9952048345414475,0.06220817407115411,0.8254847645429363,0.7777777777777778,0.8108108108108109,,,,8.0
63,tcn,0.6422900795936585,3450,370,361,0.9756756756756757,0.9712109565734863,361,0.8248691905201601,0.9943087553650796,0.08329149739967637,0.8199445983379502,0.6666666666666666,0.8081081081081081,,,,8.0
65,traditional_s16f_scorecard,0.0373140387237072,3754,66,61,0.9242424242424242,0.00016880035400390625,0,0.4852459016393442,0.9426580186192015,0.8436635510349689,0.19672131147540983,1.0,0.18181818181818182,,,,
65,ridge,0.31872270005909076,3754,66,61,0.9242424242424242,0.050574541091918945,83,0.9934426229508196,0.9994795732500652,0.05242163164324172,0.9836065573770492,1.0,0.9090909090909091,0.3,,,
65,ridge,0.2912869249861614,3754,66,61,0.9242424242424242,0.12428522109985352,83,0.9934426229508196,0.9994795732500652,0.03924596425121354,0.9836065573770492,1.0,0.9090909090909091,1.0,,,
65,ridge,0.2734777245877183,3754,66,61,0.9242424242424242,0.14946269989013672,83,0.9934426229508196,0.9994795732500652,0.032128916181277056,0.9836065573770492,1.0,0.9090909090909091,3.0,,,
65,gradient_boosted_trees,0.2886213946126905,3754,66,61,0.9242424242424242,0.7668843269348145,83,0.980327868852459,0.9983996735168656,0.043019892909443344,1.0,0.2,0.9848484848484849,,0.03,,
65,gradient_boosted_trees,0.024547836178131357,3754,66,61,0.9242424242424242,0.7067110538482666,83,0.9770491803278689,0.9981713487972058,0.056427491080648956,1.0,0.0,1.0,,0.08,,
65,mlp,0.9079362154006958,3754,66,61,0.9242424242424242,0.17576193809509277,2041,0.46557377049180326,0.941081125458695,0.08696495332867508,0.18032786885245902,1.0,0.16666666666666666,,,24.0,
65,mlp,0.9251198172569275,3754,66,61,0.9242424242424242,0.2709527015686035,4081,0.5639344262295082,0.9535366231465381,0.07331091626405056,0.26229508196721313,1.0,0.24242424242424243,,,48.0,
65,cnn,0.5438031554222107,3754,66,61,0.9242424242424242,0.9930803775787354,361,0.9967213114754099,0.9997355896351139,0.024058639690644167,0.9836065573770492,0.8,0.9242424242424242,,,,8.0
65,tcn,0.3096280097961426,3754,66,61,0.9242424242424242,1.0892949104309082,361,0.9934426229508198,0.9994668446740818,0.07479265771445646,0.9672131147540983,1.0,0.8939393939393939,,,,8.0
