run,event_id,pair,method,family,residual_ns,heldout_run
60,60:487929:1537:98917,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.6932371730874536,60
60,60:487929:1537:98917,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.2062559489102398,60
60,60:487931:1539:98919,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.9134484728465964,60
60,60:487931:1539:98919,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.565578632749947,60
60,60:487931:1539:98919,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6521301599033507,60
60,60:487969:1575:98957,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.5217463286810897,60
60,60:487969:1575:98957,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.7491027300279072,60
60,60:487969:1575:98957,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.22735640134681745,60
60,60:487973:1579:98961,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,3.5172819120269097,60
60,60:487973:1579:98961,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.76105812916348,60
60,60:487973:1579:98961,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.2437762171365705,60
60,60:487984:1588:98972,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.04033146618595396,60
60,60:487984:1588:98972,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4225535202111175,60
60,60:487984:1588:98972,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3822220540251635,60
60,60:488104:1700:99092,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.9151157691516829,60
60,60:488104:1700:99092,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,4.601540575979691,60
60,60:488104:1700:99092,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,5.5166563451313735,60
60,60:488115:1711:99103,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9322045801878431,60
60,60:488115:1711:99103,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3198873815889414,60
60,60:488115:1711:99103,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.6123171985989018,60
60,60:488122:1718:99110,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.4858551098508102,60
60,60:488122:1718:99110,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4533712193558088,60
60,60:488122:1718:99110,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.03248389049500133,60
60,60:488129:1724:99117,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.964702505830516,60
60,60:488129:1724:99117,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.499912480782264,60
60,60:488129:1724:99117,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.4647900250482522,60
60,60:488221:1841:99209,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.9122470893970487,60
60,60:488221:1841:99209,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.9087216083239937,60
60,60:488221:1841:99209,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.003525481073054948,60
60,60:488229:1849:99217,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.8892522644137273,60
60,60:488229:1849:99217,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.121561259245972,60
60,60:488229:1849:99217,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.7676910051677552,60
60,60:488260:1878:99248,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.874154356499517,60
60,60:488260:1878:99248,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.5067477884913316,60
60,60:488260:1878:99248,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.3674065680081853,60
60,60:488263:1881:99251,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.8531195738135793,60
60,60:488263:1881:99251,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.4385087929428266,60
60,60:488263:1881:99251,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.5853892191292474,60
60,60:488307:1922:99295,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,3.42910528880693,60
60,60:488307:1922:99295,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.7583654725012536,60
60,60:488307:1922:99295,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.3292601836943234,60
60,60:488364:1979:99352,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,3.9605877441219732,60
60,60:488364:1979:99352,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.1646993417646883,60
60,60:488364:1979:99352,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-2.795888402357285,60
60,60:488458:2065:99446,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,7.771304231495911,60
60,60:488458:2065:99446,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,7.232504808029944,60
60,60:488458:2065:99446,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5387994234659672,60
60,60:488476:2080:99464,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.5396442286625884,60
60,60:488476:2080:99464,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5715866634688567,60
60,60:488476:2080:99464,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.03194243480626824,60
60,60:488479:2082:99467,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.01704925508751387,60
60,60:488479:2082:99467,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.27835684848894,60
60,60:488479:2082:99467,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.2613075934014262,60
60,60:488558:2157:99546,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9011226583413432,60
60,60:488558:2157:99546,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.8288615242382704,60
60,60:488558:2157:99546,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.0722611341030728,60
60,60:488575:2172:99563,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.079206003631036,60
60,60:488575:2172:99563,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.1354035178713744,60
60,60:488575:2172:99563,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.056197514240338364,60
60,60:488603:2200:99591,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,4.93449886544748,60
60,60:488603:2200:99591,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.3932546271040707,60
60,60:488603:2200:99591,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.5412442383434097,60
60,60:488609:2206:99597,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.077169660970114,60
60,60:488609:2206:99597,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.716801281040162,60
60,60:488609:2206:99597,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.36036837992995174,60
60,60:488615:2211:99603,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.8951263299267751,60
60,60:488615:2211:99603,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.7840023873824364,60
60,60:488615:2211:99603,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.6791287173092115,60
60,60:488625:2221:99613,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,10.520104123034663,60
60,60:488625:2221:99613,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,10.28804301408249,60
60,60:488625:2221:99613,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.23206110895217336,60
60,60:488838:2413:99826,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.2979424701290725,60
60,60:488838:2413:99826,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.9126510535509027,60
60,60:488838:2413:99826,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.3852914165781698,60
60,60:488882:2450:99870,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.8686707857257687,60
60,60:488882:2450:99870,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3647580317694405,60
60,60:488882:2450:99870,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5039127539563282,60
60,60:488939:2503:99927,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-1.0651035378070972,60
60,60:488939:2503:99927,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.4115601657741692,60
60,60:488939:2503:99927,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4766637035812664,60
60,60:488979:2543:99967,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.017640536375701288,60
60,60:488979:2543:99967,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.2223673942184448,60
60,60:488979:2543:99967,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.240007930594146,60
60,60:488995:2554:99983,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.4390456297144993,60
60,60:488995:2554:99983,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.785514678995284,60
60,60:488995:2554:99983,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.6535309507192153,60
60,60:489016:2573:100004,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9355540607638346,60
60,60:489016:2573:100004,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.5334483998721993,60
60,60:489016:2573:100004,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.40210566089163535,60
60,60:489020:2577:100008,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.6146145498126003,60
60,60:489020:2577:100008,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.21441534966561449,60
60,60:489020:2577:100008,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.40019920014698585,60
60,60:489026:2583:100014,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.498925175736133,60
60,60:489026:2583:100014,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.6638254760672808,60
60,60:489026:2583:100014,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.16490030033114778,60
60,60:489150:2693:100138,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9225849446089711,60
60,60:489150:2693:100138,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.625684543569804,60
60,60:489150:2693:100138,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.29690040103916715,60
60,60:489157:2703:100145,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.9439617783738328,60
60,60:489157:2703:100145,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.2087020385385117,60
60,60:489157:2703:100145,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.2647402601646789,60
60,60:489242:2773:100230,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.003368910202134,60
60,60:489242:2773:100230,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3054288275791848,60
60,60:489242:2773:100230,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.6979400826229494,60
60,60:489289:2817:100277,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.062253180090721116,60
60,60:489289:2817:100277,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.5429061417990155,60
60,60:489289:2817:100277,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6051593218897366,60
60,60:489385:2905:100373,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,3.495051630963573,60
60,60:489385:2905:100373,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.28889429028929214,60
60,60:489385:2905:100373,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-3.206157340674281,60
60,60:489406:2925:100394,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.880472179575868,60
60,60:489406:2925:100394,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.5969996812911162,60
60,60:489406:2925:100394,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.28347249828475185,60
60,60:489411:2929:100399,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.9748778020588205,60
60,60:489411:2929:100399,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.8069545643778824,60
60,60:489411:2929:100399,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,3.781832366436703,60
60,60:489430:2948:100418,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,5.509341942547351,60
60,60:489430:2948:100418,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.3446840189353395,60
60,60:489430:2948:100418,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-3.164657923612012,60
60,60:489542:3051:100530,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.02532713273775755,60
60,60:489542:3051:100530,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.13765641045559107,60
60,60:489542:3051:100530,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.11232927771783352,60
60,60:489547:3056:100535,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.6235468294613611,60
60,60:489547:3056:100535,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4549540003989492,60
60,60:489547:3056:100535,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.8314071709375881,60
60,60:489611:3115:100599,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.06573533667288,60
60,60:489611:3115:100599,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.069268088690798,60
60,60:489611:3115:100599,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.0035327520179180283,60
60,60:489614:3118:100602,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9548147608240356,60
60,60:489614:3118:100602,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.0290312329542957,60
60,60:489614:3118:100602,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.9257835278697399,60
60,60:489679:3178:100667,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.05006442242182629,60
60,60:489679:3178:100667,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.128806215095203,60
60,60:489679:3178:100667,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,3.0787417926733767,60
60,60:489726:3225:100714,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.874478692943157,60
60,60:489726:3225:100714,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4317889885720305,60
60,60:489726:3225:100714,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.4426897043711264,60
60,60:489823:3314:100811,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.9633836080406013,60
60,60:489823:3314:100811,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.679798908743834,60
60,60:489823:3314:100811,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.7164153007032326,60
60,60:489841:3331:100829,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.4713766571348614,60
60,60:489841:3331:100829,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,4.8055691151982245,60
60,60:489841:3331:100829,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,2.334192458063363,60
60,60:489860:3350:100848,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9212752371977189,60
60,60:489860:3350:100848,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3888334481253253,60
60,60:489860:3350:100848,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5324417890723936,60
60,60:489901:3390:100889,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.521019696009951,60
60,60:489901:3390:100889,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.5649475184035992,60
60,60:489901:3390:100889,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.04392782239364834,60
60,60:489908:3397:100896,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.3042522252950732,60
60,60:489908:3397:100896,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.8500917183636716,60
60,60:489908:3397:100896,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.45416050693140164,60
60,60:489912:3400:100900,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9824010255786888,60
60,60:489912:3400:100900,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.811564395391862,60
60,60:489912:3400:100900,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.1708366301868267,60
60,60:489980:3466:100968,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.8690502324025218,60
60,60:489980:3466:100968,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.9429743096107757,60
60,60:489980:3466:100968,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.9260759227917461,60
60,60:490012:3493:101000,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.918862429826163,60
60,60:490012:3493:101000,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4065618670546414,60
60,60:490012:3493:101000,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.4876994372284784,60
60,60:490035:3515:101023,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9479409145226967,60
60,60:490035:3515:101023,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.8838508210152369,60
60,60:490035:3515:101023,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.0640900935074598,60
60,60:490151:3623:101139,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.941181178436473,60
60,60:490151:3623:101139,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.0521756542156808,60
60,60:490151:3623:101139,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.8890055242207922,60
60,60:490188:3657:101176,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.5090658473621374,60
60,60:490188:3657:101176,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6502300854372436,60
60,60:490188:3657:101176,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.14116423807510614,60
60,60:490217:3684:101205,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.448666581046858,60
60,60:490217:3684:101205,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,5.2070539603102475,60
60,60:490217:3684:101205,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,3.7583873792633895,60
60,60:490265:3729:101253,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.8713527856164873,60
60,60:490265:3729:101253,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.23368808827707,60
60,60:490265:3729:101253,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.6376646973394173,60
60,60:490277:3739:101265,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.991943357401439,60
60,60:490277:3739:101265,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,3.6353307512943545,60
60,60:490277:3739:101265,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6433873938929153,60
60,60:490310:3771:101298,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.901634483407598,60
60,60:490310:3771:101298,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4652745980893442,60
60,60:490310:3771:101298,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.43635988531825376,60
60,60:490332:3788:101320,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.0291899346187066,60
60,60:490332:3788:101320,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4783425003696138,60
60,60:490332:3788:101320,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5508474342490928,60
60,60:490407:3857:101395,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.7797384858314373,60
60,60:490407:3857:101395,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4115399770162682,60
60,60:490407:3857:101395,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.36819850881516913,60
60,60:490411:3860:101399,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,5.0318567186527545,60
60,60:490411:3860:101399,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,4.81199613351091,60
60,60:490411:3860:101399,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.21986058514184492,60
60,60:490507:3950:101495,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.4122131113193177,60
60,60:490507:3950:101495,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6458167717785912,60
60,60:490507:3950:101495,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.7663963395407265,60
60,60:490574:4009:101562,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9073887598321164,60
60,60:490574:4009:101562,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.7259464138030367,60
60,60:490574:4009:101562,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.1814423460290797,60
60,60:490576:4011:101564,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9021920227351785,60
60,60:490576:4011:101564,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.7185742975686153,60
60,60:490576:4011:101564,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.18361772516656316,60
60,60:490613:4047:101601,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.5452634377516645,60
60,60:490613:4047:101601,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.8064431340036791,60
60,60:490613:4047:101601,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.7388203037479855,60
60,60:490631:4061:101619,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.4466661942151333,60
60,60:490631:4061:101619,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.9058542485695327,60
60,60:490631:4061:101619,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.5408119456456006,60
60,60:490700:4124:101688,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.926637892939226,60
60,60:490700:4124:101688,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.0981629299105933,60
60,60:490700:4124:101688,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.8284749630286328,60
60,60:490724:4147:101712,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.4966520886030992,60
60,60:490724:4147:101712,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.5768263159053291,60
60,60:490724:4147:101712,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.0801742273022299,60
60,60:490753:4173:101741,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9484256667804587,60
60,60:490753:4173:101741,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.6813725227681786,60
60,60:490753:4173:101741,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.2670531440122801,60
60,60:490870:4282:101858,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.02115076504478708,60
60,60:490870:4282:101858,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.0149820229630038,60
60,60:490870:4282:101858,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.0361327880077909,60
60,60:490989:4392:101977,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.0200781774898076,60
60,60:490989:4392:101977,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.352946077055421,60
60,60:490989:4392:101977,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.33286789956561336,60
60,60:491030:4429:102018,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,4.5230956545228835,60
60,60:491030:4429:102018,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,5.164223362730205,60
60,60:491030:4429:102018,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6411277082073212,60
60,60:491036:4435:102024,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.3745839702424192,60
60,60:491036:4435:102024,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.8412394665995322,60
60,60:491036:4435:102024,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.466655496357113,60
60,60:491055:4453:102043,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.860502139352569,60
60,60:491055:4453:102043,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.9424483952830656,60
60,60:491055:4453:102043,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-3.8029505346356345,60
60,60:491116:4505:102104,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.1910303416580703,60
60,60:491116:4505:102104,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,4.3476336681860275,60
60,60:491116:4505:102104,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,4.538664009844098,60
60,60:491148:4532:102136,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.9460442812616492,60
60,60:491148:4532:102136,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.1053568323391687,60
60,60:491148:4532:102136,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.1593125510775195,60
60,60:491153:4536:102141,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9016197318299461,60
60,60:491153:4536:102141,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-28.49633768621249,60
60,60:491153:4536:102141,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-30.397957418042438,60
60,60:491185:4566:102173,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9363485083884484,60
60,60:491185:4566:102173,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.828822339895602,60
60,60:491185:4566:102173,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.10752616849284635,60
60,60:491289:4659:102277,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,-0.05650490708838163,60
60,60:491289:4659:102277,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.3992694117814395,60
60,60:491289:4659:102277,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,1.4557743188698211,60
60,60:491364:4728:102352,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.9669569350296143,60
60,60:491364:4728:102352,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.5761210149882388,60
60,60:491364:4728:102352,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-1.3908359200413756,60
60,60:491374:4738:102362,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.447844221993094,60
60,60:491374:4738:102362,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.31986006496944,60
60,60:491374:4738:102362,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.12798415702365418,60
60,60:491432:4793:102420,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.4138339044384551,60
60,60:491432:4793:102420,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,0.6005649467142362,60
60,60:491432:4793:102420,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.8132689577242189,60
60,60:491433:4794:102421,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,0.5248727981953891,60
60,60:491433:4794:102421,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.20137314331929446,60
60,60:491433:4794:102421,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.7262459415146836,60
60,60:491471:4830:102459,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,1.9203235438836614,60
60,60:491471:4830:102459,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,1.9584159911312895,60
60,60:491471:4830:102459,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,0.03809244724762806,60
60,60:491646:4993:102634,B4-B6,mlp_window_3_6_shuffled,ml_shuffled,2.477673117298096,60
60,60:491646:4993:102634,B4-B8,mlp_window_3_6_shuffled,ml_shuffled,2.0721166355940284,60
60,60:491646:4993:102634,B6-B8,mlp_window_3_6_shuffled,ml_shuffled,-0.40555648170406755,60
