method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7897080310295512,0.7820216049382717,-0.408731196267369,10.327616883582166,0.17073170731707318,0.4305555555555556,0.19444444444444445,-0.05881828385261749,0.100833117647426,144,72
1d_cnn,60,0.7766009617762478,0.763503086419753,-2.498635758034844,10.515469971477868,0.17857142857142858,0.4166666666666667,0.19444444444444445,0.009114391409727992,0.08193372155571498,144,72
1d_cnn,62,0.8165871873843873,0.8373842592592593,-0.4649375252238963,10.502491948071743,0.17592592592592593,0.25,0.19444444444444445,-0.041777985506962906,0.09599783445551266,144,72
1d_cnn,64,0.8033032572444092,0.7918595679012347,0.8702241345805684,9.760426192717382,0.1,0.4444444444444444,0.125,0.0027403475555642528,0.08261072495250937,144,72
1d_cnn,65,0.7792847793843349,0.7660108024691358,-2.4541433608855723,9.586242056068132,0.1388888888888889,0.5,0.1111111111111111,-0.04246236234085495,0.07577533940830948,144,72
cfd_derivative_matched_filter_traditional,58,0.6370157384906001,0.6032021604938271,0.8369717992541226,10.162666651548466,0.16666666666666666,0.625,0.19444444444444445,-0.008479097309178023,0.06658823086679348,144,72
cfd_derivative_matched_filter_traditional,60,0.6150785417676643,0.5190007716049383,-1.1894487414704091,8.186664222694139,0.23684210526315788,0.7361111111111112,0.20833333333333334,-0.017419923987417256,0.105627816568984,144,72
cfd_derivative_matched_filter_traditional,62,0.6916657270607547,0.673996913580247,-0.2445759135464476,11.331281819849128,0.2,0.5138888888888888,0.18055555555555555,-0.015519400569862772,0.10740554951185952,144,72
cfd_derivative_matched_filter_traditional,64,0.6653678719522091,0.578125,0.7064129677131437,6.706270527386151,0.1111111111111111,0.625,0.1527777777777778,-0.008864749101772932,0.04616257304928473,144,72
cfd_derivative_matched_filter_traditional,65,0.6513681194218888,0.6109182098765431,2.809916928567926,6.836510279346001,0.08333333333333333,0.6666666666666666,0.16666666666666666,-0.0037606567094331063,0.068150351107964,144,72
gradient_boosted_trees,58,0.8230411330167853,0.8186728395061729,-0.1959283158443892,7.452590462584471,0.1,0.3055555555555556,0.20833333333333334,-0.010956710671556704,0.05334565984027205,144,72
gradient_boosted_trees,60,0.8377260051201179,0.822530864197531,-1.5554123248381657,7.7375104477025065,0.12264150943396226,0.2638888888888889,0.20833333333333334,-0.013942925528241114,0.08213819637310506,144,72
gradient_boosted_trees,62,0.8433276289277498,0.8439429012345678,0.2515453095084563,7.173131385309853,0.09090909090909091,0.2361111111111111,0.2222222222222222,0.005774862916295131,0.07560519286776493,144,72
gradient_boosted_trees,64,0.8608981417560971,0.8466435185185184,-0.7048894127495053,7.262895519452746,0.08823529411764706,0.2916666666666667,0.1527777777777778,0.007149993378227614,0.07622417434712152,144,72
