method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_timewalk,-0.8419964332624503,-1.8041539713009414,0.4033547609474633,1.9155203256475952,1.4600908065744092,2.5956330640183993,3.8672148368871015,1.9819402556087085,5.9998159064719685,0.14013904134650568,0.07664541857268647,0.2147959869082149,0.041163556531284305,0.003036746154472206,0.10751985691557948
mlp,traditional_cfd_template_timewalk,-0.7968464631291825,-1.7329548671254948,0.32822613491833497,2.453265487626239,2.0240752080638194,3.201911753104235,3.910947326736543,2.2787829198922016,5.8761563686101645,0.17105744603000367,0.1093934259357168,0.24132502774767234,0.04628613245517746,0.003350887278115126,0.11623173050346332
ridge,traditional_cfd_template_timewalk,-0.6284522552366818,-1.4384154763306192,0.294364745599868,2.875927014011892,2.276899439763141,3.7363838913936727,4.307127360581697,2.476612558110856,6.382363062528888,0.20673252835711672,0.13806104129263913,0.2820202385343145,0.05031101353823637,0.00966703292159781,0.11938557283687572
1d_cnn,traditional_cfd_template_timewalk,-0.5507590976558019,-1.6970111270784611,0.5325804038828007,4.9388396248175965,4.287388247456571,6.002264933068644,6.72076707338907,5.475443753186739,8.041604209634903,0.38913282107574093,0.34205997131483773,0.4369895164294976,0.1419685327478961,0.09869640381686666,0.20019322255818361
edge_attention_cnn_new,traditional_cfd_template_timewalk,-2.1357234926123496,-3.246585066025768,-0.9514532602935648,5.286951286053336,4.572785533805309,6.213519628878204,6.9622062776027605,5.968519421935283,8.166750610290219,0.43779729235272596,0.3798615252276531,0.5037672785199666,0.16392242956458106,0.1268518843969771,0.2165942165942166
waveform_transformer,traditional_cfd_template_timewalk,1.3770840557656556,0.08257392096920844,2.723684539864214,6.134680815933734,5.475169234721498,6.989088775436579,6.971465884721543,5.735997791227586,8.449386705915444,0.4950603732162459,0.4627772391007685,0.5236520864155098,0.1783754116355653,0.1434286540897744,0.22130702383495585
