method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,657,1.5871808651133978,7.323629532999584,8.062346887638983,0.4885844748858447,0.2054794520547945
1d_cnn,50,680,-1.8783522253617213,11.070365157055178,11.072490280320862,0.47058823529411764,0.3191176470588235
1d_cnn,57,670,-0.31961565206843634,6.247831169017793,7.932064554105956,0.4059701492537313,0.11940298507462686
1d_cnn,58,654,-3.0135453155212897,6.0228875280239595,6.610622762350881,0.4541284403669725,0.14220183486238533
1d_cnn,60,720,0.7311122642950263,4.690711448313023,6.057571652351149,0.3,0.0875
1d_cnn,62,720,0.7323780423545978,5.119298554115263,6.024184855161079,0.3527777777777778,0.08333333333333333
1d_cnn,64,720,-0.46381273257174804,5.082557571831611,6.322844987965134,0.3194444444444444,0.09305555555555556
1d_cnn,65,645,-1.8201326306207228,4.855146710814649,6.084447044186193,0.3364341085271318,0.09457364341085271
edge_attention_cnn_new,42,657,-0.24751334706034278,7.940849797893396,8.239987870365237,0.5722983257229832,0.1750380517503805
edge_attention_cnn_new,50,680,-4.554965252579533,10.884459135536812,10.695816033301789,0.5691176470588235,0.3088235294117647
edge_attention_cnn_new,57,670,-1.932861226272756,6.682000953467606,7.888901620053078,0.4507462686567164,0.1373134328358209
edge_attention_cnn_new,58,654,-4.469215664540513,6.33763977229951,6.993907010842213,0.5152905198776758,0.21253822629969418
edge_attention_cnn_new,60,720,-0.41556228981452126,5.17345998448838,6.769219013043716,0.3125,0.1111111111111111
edge_attention_cnn_new,62,720,-0.6262611079508824,5.299718693956509,6.987663827991906,0.3472222222222222,0.11527777777777778
edge_attention_cnn_new,64,720,-1.852691368611472,5.255962800356149,6.516513493926211,0.3597222222222222,0.1375
edge_attention_cnn_new,65,645,-3.089901602974324,4.783449772174126,6.221065648401745,0.3984496124031008,0.12093023255813953
gradient_boosted_trees,42,657,1.2878662142417419,4.3985622829666635,4.585031322274006,0.273972602739726,0.0441400304414003
gradient_boosted_trees,50,680,0.6108199881774795,10.492938437776678,10.613301856391331,0.27794117647058825,0.2676470588235294
gradient_boosted_trees,57,670,-0.8057997602012543,1.9740724301835044,2.5393982865589018,0.050746268656716415,0.0029850746268656717
gradient_boosted_trees,58,654,-3.1759339024731577,2.8392637392121705,3.213473538320661,0.25535168195718655,0.0061162079510703364
gradient_boosted_trees,60,720,0.34399089547625206,2.1037502931702092,2.617297950333193,0.05,0.001388888888888889
gradient_boosted_trees,62,720,-0.03502091582838229,2.889810773706351,3.308594112626183,0.06388888888888888,0.002777777777777778
gradient_boosted_trees,64,720,-1.4939828102864388,2.602591323777436,2.7618780540627084,0.05555555555555555,0.005555555555555556
gradient_boosted_trees,65,645,-2.193975526254661,2.3888455864668066,2.5320979278749602,0.11472868217054263,0.0015503875968992248
mlp,42,657,1.3919520896101496,5.252378940061467,4.818486615378864,0.3150684931506849,0.0806697108066971
mlp,50,680,-0.14484732453759364,9.975745116105797,9.859407629629363,0.2926470588235294,0.2676470588235294
mlp,57,670,-0.2946456856831787,2.614850217014076,2.832534990804327,0.06716417910447761,0.0014925373134328358
mlp,58,654,-3.0416676179186166,4.119198439906222,3.7941476917250636,0.28593272171253825,0.019877675840978593
mlp,60,720,0.34422209638314705,2.392786613901973,2.472301707688595,0.043055555555555555,0.001388888888888889
mlp,62,720,-0.20337222439837888,3.645981634952177,3.2813296728071633,0.13194444444444445,0.001388888888888889
mlp,64,720,-1.856642734703577,3.5379772234229834,3.2959011317164992,0.11527777777777778,0.0
mlp,65,645,-1.8837085685461687,3.0750119300024563,2.8519962404080537,0.13643410852713178,0.0031007751937984496
ridge,42,657,1.8366655678688346,5.108736176464335,4.851243476298298,0.365296803652968,0.0624048706240487
ridge,50,680,-0.7667531201122806,10.720521454812207,10.596936790768385,0.34705882352941175,0.27205882352941174
ridge,57,670,-0.5665392294327276,3.6163740024337736,4.127794041184715,0.2044776119402985,0.016417910447761194
ridge,58,654,-2.3706227347831703,4.28707556357891,4.117728565131456,0.3103975535168196,0.045871559633027525
ridge,60,720,0.08755605825763402,2.7031555009673034,2.724138642554835,0.06666666666666667,0.0
ridge,62,720,0.3018396915111481,3.2500683066444114,3.1905960860119933,0.1111111111111111,0.001388888888888889
ridge,64,720,-1.103937479474446,3.3551498988938304,3.2234385738144726,0.13194444444444445,0.002777777777777778
ridge,65,645,-1.2744000025771243,3.1567819005774025,3.132445729604921,0.14108527131782947,0.007751937984496124
