support_atom,method,n_pair_rows,n_runs,accepted_support_fraction,support_pass,median_bias_ns,residual_envelope_low_ns,residual_envelope_high_ns,sigma68_ns,full_rms_ns,tail_fraction_abs_gt_5ns,mean_abs_pair_cov_ns2,covariance_component_error_ns2,run_family,topology,b2_saturation_depth_bin,q_template_shift_bin,amplitude_bin,baseline_bin,pileup_bin
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,cnn_1d,4660,7,0.07116242135483476,True,-1.4021617025137938,-9.244872645340434,8.539488874012239,5.234518290903905,6.471873399416512,0.3259656652360515,9.7118256791591,6.235834916521895,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,extra_trees_s05e_dynamic,4660,7,0.07116242135483476,True,-0.1325983710403879,-7.091953510170082,6.010315050273629,1.6157168896996597,4.8063660552587235,0.06909871244635193,3.9081495214927005,2.665274433132894,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,gradient_boosted_trees,4660,7,0.07116242135483476,True,-5.07252690091868,-11.466195975225434,1.7753013259983579,2.2725852200218757,5.387683835707589,0.10150214592274678,5.266700472140437,0.9586070754065377,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,ml_shuffled_target_control,4660,7,0.07116242135483476,True,-6.357477861421277,-13.611082960858681,0.2219806092138622,3.095274736336174,5.394767361015929,0.12296137339055795,7.926049008236718,2.756047700668036,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,mlp,4660,7,0.07116242135483476,True,-0.4750297556112008,-5.76197418706424,5.405346816902341,2.5048470121991526,5.054427320424724,0.07210300429184549,5.904764350674968,4.254384574906316,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,pair_median,4660,7,0.07116242135483476,True,-0.43233899854828184,-5.8753089916522585,2.5529399094002536,1.9838949591476531,5.121960923372603,0.04034334763948498,5.209796336895683,3.3170753397274466,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,pool_label_control,4660,7,0.07116242135483476,True,-5.282134311594792,-12.128188901644481,-1.1197108603456152,1.9041107212340487,5.16379562607965,0.06201716738197425,5.209796336895683,3.3170753397274466,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,ridge,4660,7,0.07116242135483476,True,-0.20677117418929705,-20.38212763296673,13.58249591937239,6.4900730750133135,8.27044153774318,0.405793991416309,26.358788781829308,10.207545185145438,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,support_gated_cnn_new,4660,7,0.07116242135483476,True,-3.264601447457741,-15.135568221932276,4.062785659860503,4.495169429733135,6.303824762488447,0.26223175965665235,9.064938577492992,6.509790460827321,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,traditional_s05d_static_priors,4660,7,0.07116242135483476,True,-0.06618311107122754,-18.565491851721774,14.15103271673043,6.346842762681909,7.75121009359798,0.4012875536480687,16.399398539684118,-1.7794690621246474,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=low|amp=low|base=nominal_baseline|pile=not_pileup_like,waveform_only_mlp,4660,7,0.07116242135483476,True,0.10745814357641145,-5.434820995841189,5.102445003464094,1.9789963611265418,5.41742882299924,0.05472103004291846,4.544483322377642,2.846857607059879,sample_ii_analysis,B2_containing,none,low,low,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,cnn_1d,3904,7,0.059617616517011786,True,-2.762704337484089,-8.925983604970265,25.234235764881003,4.215412751660566,7.0059772039479835,0.2184938524590164,20.108100456905337,1.9707967780807394,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,extra_trees_s05e_dynamic,3904,7,0.059617616517011786,True,-0.3124919051610997,-3.2921613781199888,20.671935055020402,1.2048426928914437,4.935350727274526,0.048668032786885244,12.948377964759807,-2.4729437524169295,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,gradient_boosted_trees,3904,7,0.059617616517011786,True,-4.424350913581922,-7.487999243134207,19.908388302654625,2.9575637218024466,5.872114852136701,0.10271516393442623,15.92871810427474,12.578311196353322,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,ml_shuffled_target_control,3904,7,0.059617616517011786,True,-6.486855589127131,-13.144421958999967,18.427877845415342,3.771378121406537,6.443477156076225,0.18493852459016394,20.76168059469147,-0.04715068806413214,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,mlp,3904,7,0.059617616517011786,True,-1.7883323623188825,-6.1249551444955515,25.853800459288685,3.4596819212083294,6.597755173693906,0.12781762295081966,20.04697064444868,0.9758507361717896,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,pair_median,3904,7,0.059617616517011786,True,-0.5424006947518087,-2.9799078661771854,25.739487542371705,1.2569398500816913,5.9069949841664355,0.04764344262295082,20.69575608795801,1.1553277367075374,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,pool_label_control,3904,7,0.059617616517011786,True,-5.462171692106443,-9.09081350906486,20.72045593500304,1.8278065722986732,6.10096611256291,0.05968237704918033,20.695756087958006,1.1553277367075339,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,ridge,3904,7,0.059617616517011786,True,1.7173740928443268,-8.040720939195737,15.202825277671897,4.70243408952721,5.637296392528317,0.29021516393442626,10.957842795941547,-3.0876504379490513,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
sample_ii_analysis|B2_containing|sat=none|q=mid|amp=high|base=nominal_baseline|pile=not_pileup_like,support_gated_cnn_new,3904,7,0.059617616517011786,True,-1.7141960345481078,-7.789789504287112,24.513308540648758,4.206805291641892,6.625972165898969,0.20158811475409835,20.080052423640748,2.054412072698984,sample_ii_analysis,B2_containing,none,mid,high,nominal_baseline,not_pileup_like
