model,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high,task,train_seconds,n_parameters,width
constrained_template_fit,0.7444401662031885,0.6897732426303854,14.558761276273737,8.393980680969763,-0.0142663637961099,0.0937289464144006,0.18095238095238095,840,420,0.72553401849963,0.7622849079760333,14.552873537838183,14.564715455129475,-0.016143256977179613,-0.013898426689680833,0.08645915181030497,0.10236238160114562,0.1761904761904762,0.18571428571428572,two_pulse,,0,
ridge,0.7898945838471982,0.7948299319727892,8.999853218087589,7.600080905388847,-0.010442462883655516,0.07269557261065654,0.319047619047619,840,420,0.787157921004593,0.7960698736086091,8.930184767759973,9.076073253229728,-0.011967820382243205,-0.007777948852159821,0.06747424979719921,0.07269557261065654,0.2857142857142857,0.3523809523809524,two_pulse,0.019974946975708008,125,
gradient_boosted_trees,0.8251474858824941,0.806439909297052,7.426542077817108,4.9961838442188435,-0.005327157122426962,0.06004211264693717,0.3357142857142857,840,420,0.8153023687213428,0.8342380352465998,7.403072923046687,7.449440293614703,-0.008181500104848602,-0.003451130255630355,0.05951042067828778,0.060670742464145985,0.32857142857142857,0.34285714285714286,two_pulse,1.2338283061981201,120,
mlp,0.8076830248023043,0.8071031746031745,10.965047044382922,9.675868568174604,-0.00279027036453346,0.08421613115401796,0.33095238095238094,840,420,0.8036933429795292,0.8138366949983386,10.843408682195284,11.077921664020527,-0.00279027036453346,-0.0015863481263000518,0.08335482570066205,0.08777076504585962,0.30952380952380953,0.3523809523809524,two_pulse,1.2661468982696533,2736,
cnn,0.7477345666006417,0.751326530612245,14.867819652282376,15.786001143292884,0.018668879318526954,0.08161759588752235,0.2785714285714286,840,420,0.7468573375178131,0.7496399003438574,14.784065154449026,14.948408193134203,0.013632153152325832,0.025665600472252324,0.07220485101471619,0.10193140993896921,0.26666666666666666,0.2904761904761905,two_pulse,0.9684271812438965,461,8.0
resnet,0.7692852605400894,0.7544444444444445,12.570776516888511,12.393320319404319,-0.007254101717769239,0.08244111010395803,0.4142857142857143,840,420,0.7624173662156094,0.776408811772691,11.962454396529278,13.189079975504523,-0.01393921911859774,-0.003308621470996606,0.06906063050246723,0.09679176990861271,0.3952380952380952,0.43333333333333335,two_pulse,1.2288198471069336,661,8.0
tcn,0.7443145710190033,0.7495011337868481,14.72352505997829,15.572723189170524,0.015054687116338457,0.07970398038325233,0.30238095238095236,840,420,0.7425040346773417,0.7460780968512389,14.665871989038468,14.77902975481529,0.003037499807996129,0.025400165640191635,0.07000451918246445,0.0951243271844765,0.2904761904761905,0.3142857142857143,two_pulse,1.1559693813323975,461,8.0
attention,0.6723125453097349,0.694733560090703,14.663293313148927,14.949463512028021,0.0036980053306612595,0.09321225647904688,0.38571428571428573,840,420,0.6683311484370005,0.6833151214981991,14.444632247555381,14.875450287940362,0.00236606358340022,0.0036980053306612595,0.08695549072621067,0.10401860586621572,0.38095238095238093,0.3904761904761905,two_pulse,1.9489407539367676,549,8.0
gru,0.7230061515614481,0.738185941043084,11.39665968954829,10.242552630889907,-0.009963432557665441,0.08243222376364576,0.3380952380952381,840,420,0.7230061515614481,0.7250749952003882,11.2602456283071,11.543545146366203,-0.013729307951148404,-0.002899457595937481,0.07418625260000641,0.09354962610709253,0.30952380952380953,0.36666666666666664,two_pulse,2.6569392681121826,1269,16.0
