path,suffix,bytes,sha256,row_count,columns_preview,labelish_columns,exact_12147_rows,exact_10636_rows,exact_1511_rows,plausible_label_table
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010419.1206.6d667357/sampled_event_scores.csv,.csv,3426053,ae7e8f4b4317d455aa535bb70a0fdda64862a1134de7ef12e3af317ff18163ff,12617.0,event_index|run|group|current_nA|eventno|stratum|amp_bin|baseline_bin|p02_topology|ref_stave|ref_amp_adc|downstream|trad_secondary_fraction|trad_secondary_primary_ratio|trad_score_sse_improvement|trad_failed,event_index|run|eventno,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010419.1274.000b7be0/ml_heldout_scores.csv,.csv,320152,10b00a299b11c2bdfe8678e61752d5af6fe669731bf26b8d3c5f50e4080aa3b6,6559.0,run|stave|amplitude_adc|lowering_stratum|large_lowering|ml_large_lowering_probability,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010522.1275.6b5664c7/boundary_application_by_run.csv,.csv,24330,371d259837f168d5135af5ee49f525daa8d895d78832203666265adac99aba6e,140.0,eval_set|heldout_run|method|n|mean_observed_amplitude_adc|mean_recovered_amplitude_adc|mean_amplitude_lift_fraction|mean_charge_lift_fraction|mean_q_template_shift_fraction|timing_tail_fraction|timing_tail_delta|mean_cfd20_shift_ns|median_abs_cfd20_shift_ns,heldout_run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010522.1275.6b5664c7/boundary_application_predictions_sample.csv,.csv,6356186,e5d845b760251f2b4f96f43842e79d24c5ec6bb8b8cb4066425e3156858d107e,50000.0,eval_set|run|method|eventno|evt|observed_amplitude_adc|recovered_amplitude_adc|charge_adc_samples|q_template|cfd20_sample|timing_tail,run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010611.1197.028b141a/sampled_event_scores.csv,.csv,3343892,8d8ede17f8c32bd0bbeab988ba9252e58dc720a99cce154125b3f1f63130f669,12617.0,event_index|run|group|current_nA|eventno|stratum|amp_bin|baseline_bin|p02_topology|ref_stave|ref_amp_adc|downstream|trad_secondary_fraction|trad_secondary_primary_ratio|trad_score_sse_improvement|trad_failed,event_index|run|eventno,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/ae_training_loss.csv,.csv,3298,88751511934bc9a363bddc130bdf5e0b9982f1713392d9c9d565b92245795a92,81.0,scope|epoch|loss,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/frozen_s02_s03_baselines.csv,.csv,461,4c5579ded2f21bf7f7486d20562f6510feccab09c44deef422febd24fd0a8c7d,4.0,method|scope|sigma68_ns|source,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/heldout_pair_residuals.csv,.csv,325594,f1fee2c9ba032d8db1c8b1edd7d1dbbc3ee841cc2ab3f0024b62aee878a5bb42,4896.0,event_id|pair|run|residual_ns|method|heldout_run,event_id|run|heldout_run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/input_sha256.csv,.csv,3565,cd3f048457d7f847fe9caec1fcb36352b90c9e8595300b7193a3575afcfec2ce,33.0,file|sha256|bytes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/leakage_checks.csv,.csv,1364,25dc1e7e918d646f92f7492c4b360da0bde6111d3a5c25b6636fc98f4f5b79de,16.0,heldout_run|check|value|pass|detail,heldout_run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/loro_fold_summary.csv,.csv,4690,3ce4cb922f821b65cd7c7733433558166fe462dc92aee6fdb56230c117cd031c,16.0,method|sigma68_ns|ci_low|ci_high|delta_vs_cfd20_ns|delta_ci_low|delta_ci_high|n_events|n_pair_residuals|full_rms_ns|heldout_run|train_runs|timing_train_rows|timing_eval_rows|unsup_train_rows|uses_amplitude_bin_feature,n_events|heldout_run|train_runs,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/loro_pooled_summary.csv,.csv,786,ce4d1cc85b73ff36aa9da96f5314ef3afa087fa3dac2e2d9e74b834ad0364e9b,4.0,method|sigma68_ns|ci_low|ci_high|delta_vs_cfd20_ns|delta_ci_low|delta_ci_high|n_events|n_pair_residuals|full_rms_ns|heldout_run,n_events|heldout_run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/manifest.json,.json,908,342756b316bc1bf9cd4fb22c79a5b1569b9771ff8d2c1aa0da91c6a1b7004134,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/prior_p01c_reproduction.csv,.csv,349,9ec65c4c2761b9d5cfad330f23a7a7f0363c217f96c49d6f72fbbbb9a163c6dc,2.0,method|sigma68_ns|published_sigma68_ns|delta_ns|n_events|n_pair_residuals|uses_amplitude_bin_feature|timing_train_rows|timing_eval_rows,n_events,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/reproduction_counts_by_group.csv,.csv,302,b56cfcd2bc7ffd01d7bcde923bc801c41fc0b21514d2ca074ddc019a9c70167e,4.0,group|events_total|events_with_selected|selected_pulses|B2|B4|B6|B8,events_total|events_with_selected,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/reproduction_counts_by_run.csv,.csv,1896,45d22929943e4d36093a2baef7e73de2d6081aeb348b149eb394044b914e4744,33.0,run|group|events_total|events_with_selected|selected_pulses|B2|B4|B6|B8,run|events_total|events_with_selected,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/reproduction_match_table.csv,.csv,107,e70f583e1fd72a6ff544cbf9253ee1f265c694da1d93ee26ada9f644caef0755,1.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/result.json,.json,18237,99150f77d751a1c3b400fdf5d67e275eda5233b6ff2c73dfae78debd53ac56d2,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.1019.19c63d1a__p01e_strict_latent_timing_audit/train_run_only_calibration.csv,.csv,6630,dd6c8243e215be2afe3fdb8a37274f8c2d6ceacab853a9a4afc69bf2de2774e9,80.0,heldout_run|method|pred_bin|n|pred_mean_ns|target_mean_ns|abs_error_median_ns,heldout_run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010798.954.0e922a2d/signed_timing_delta_table.csv,.csv,19506,ae266cdae04d5474e099a488c980ef6f996a2d8838e2d2483758b36db855cc53,160.0,ablation_type|ablation|samples|method|base_sigma68_ns|ablated_sigma68_ns|delta_sigma68_ns|ci_low|ci_high|n_pair_residuals|heldout_runs,heldout_runs,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010945.568.060f508b/oof_prediction_sample.csv,.csv,508376,8279c464b2e33ae9340204a5931b8753402d23651c1f1ad24a4aee8ce65fbdf1,7350.0,run|window|truth_amp|observed_amp|traditional_amp|gbr_amp|mlp_amp,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781010955.636.68b17313/ml_score_by_event.csv,.csv,43479992,e14a635c12d2f94ec9b72032fa69242f6009fff50765f179fa019e37d79bd479,243133.0,run|group|current_nA|eventno|downstream|uncorrected_stratum|p07_corrected_stratum|p04_duplicate_charge|p07_corrected_charge|injection_pileup_score|weak_current_score|charge_regression_residual_score,run|eventno,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781011449.1304.37c054cc__p09b_manual_waveform_gallery_adjudication/adjudication_labels.csv,.csv,145790,c8dfce4acd8c1daa04cc746aa484c5f2c48319d089d59e358e3aae55eaa60416,256.0,gallery_row_id|method|run|event_index|eventno|evt|stave|amplitude_adc|taxon|traditional_score|ml_score|q_template_rmse|pca_recon_mse|ae_recon_mse|isolation_anomaly_score|peak_sample,run|event_index|eventno|evt|reviewer_a_label|reviewer_b_label|consensus_label,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781011449.1304.37c054cc__p09b_manual_waveform_gallery_adjudication/score_comparison.csv,.csv,664,3a76d8b5a0749494777355b19148e72ca5f71cd2193b53474b902ba122236407,7.0,label|score|roc_auc|average_precision|spearman,label,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781011483.1234.10c43e9a__s02e_current_rate_drift/run_covariates_prelabel.csv,.csv,3193,560daf11991947ac3e195d702fcb8031bee531e0f05f05ff1d7062fc811539ca,7.0,run|current_nA|raw_entries|eventno_span|trigger_sum|trigger_entry_density|entries_per_eventno|selected_multiplicity_per_event|selected_event_fraction|downstream_allhit_fraction|current_nA_z|current_nA_train_center|current_nA_train_scale|trigger_entry_density_z|trigger_entry_density_train_center|trigger_entry_density_train_scale,run|eventno_span|entries_per_eventno|selected_multiplicity_per_event|selected_event_fraction|entries_per_eventno_z|entries_per_eventno_train_center|entries_per_eventno_train_scale|selected_multiplicity_per_event_z|selected_multiplicity_per_event_train_center|selected_multiplicity_per_event_train_scale,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/heldout_fixed_efficiency.csv,.csv,1003,33a797cd9de9f15c9bb89a5ce790cb688c7213ae0ec57ab12894bd0456c47f17,14.0,method|heldout_run|threshold|clean_efficiency|gross_rejection|n_clean|n_gross,heldout_run|clean_efficiency|n_clean,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/input_sha256.csv,.csv,772,4d7f4373b939694e8fc25a670546467788c25e0deb4f6ef639e94a382dd0725e,7.0,path|sha256|size,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/leakage_checks.csv,.csv,629,7a8e99b2be82c0bbc3a0501e160d21f772a78d5bed13a8cd4dc780d561e4203b,6.0,probe|roc_auc|average_precision|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/manifest.json,.json,2803,a46ab5adade47c11eb9789011a2bdca09dfa7b6b3918e97583699dd1af5e0744,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/oof_predictions.csv,.csv,133144,f652504a5a3148b5e84d8c871d008d0063c0695d8abb87e02b28ab2dfb67318b,601.0,event_id|run|eventno|evt|d_t_ns|c_t_ns|abs_c_t_ns|n_downstream|label_gross|curvature_score|ml_score|ml_probability|amplitude_probe_score|shuffle_probe_score|amplitude_stratum|current_run_family,event_id|run|eventno|evt|label_gross|current_run_family|event_max_amp_adc,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/reproduction_match_table.csv,.csv,367,a028a6c51424e4fd4c32035d1d67eb8fcfa99b397fca3eefbe0de008bd1562ea,6.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/result.json,.json,2648,ed3bf7bd15c03c595683fe07b105ea7b00fcdf5ecfbc276823eb337f9f9d63d0,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/rf_cv_scan.csv,.csv,342,0d5324a0bda4457ecce464abaf5ebed934ba6d4350343f031d8a9ca7bc5bbedf,4.0,n_estimators|max_depth|min_samples_leaf|roc_auc|average_precision|brier,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/run_counts.csv,.csv,176,97595565407b450db52820f715f2b2d97902c48e7b34ee4a00aba1628981f0fd,7.0,run|raw_events|parent_control_events|all_three_events,run|raw_events|parent_control_events|all_three_events,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/run_family_metadata.csv,.csv,494,f59ebc3652c90fa91ac762b888d3da781a459e45519319207c297a632f54a558,7.0,run|current_nA|raw_events|all_three_events|all_three_rate|current_run_family,run|raw_events|all_three_events|current_run_family,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/s07g_config.json,.json,1491,990afec968bebd3f9096e81431b03fe63e33a18259e4100697f93bf48296254a,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/scoreboard.csv,.csv,728,223bbb195a5ce6c6db0f407548627f32807d28cac8d9cfec45a3d3d555b56299,3.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/stratified_scoreboard.csv,.csv,5833,9b81e81d99744933276da23fb412d5aae31e091a88df8625d24a315e78da5566,28.0,stratum_type|stratum|method|n_events|n_clean|n_gross|n_runs|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|max_clean_abs_c_t_ns|min_gross_abs_c_t_ns,n_events|n_clean|n_runs|max_clean_abs_c_t_ns,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1290.18206042/injection_oof_predictions.csv,.csv,280616,f88af0fcecf0869dbd324b9241507b2e5c2cc110b3bbd9d3ca36266480cc3029,1158.0,row_id|event_key|pair_id|run|label_injected|variant|base_d_t_ns|d_t_ns|abs_c_t_ns|target_stave|injected_delay_samples|injected_scale|traditional_score|traditional_prob|direct_dt_score|rf_score,event_key|run|label_injected,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1290.18206042/injection_scoreboard.csv,.csv,1048,e30c3692c8e916770e96b82988d520f82ab651024f3197d6d7c344f4fd0c4a70,3.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|brier_ci_low|brier_ci_high|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1290.18206042/s07e_oof_predictions.csv,.csv,58193,a8c206c0316cb45b2c1bd5b70a055abf9867e0f57496c08e1dfdd2cb8ad9bd38,601.0,event_key|run|eventno|evt|d_t_ns|abs_c_t_ns|label_gross_dt_tail|rf_score|rf_prob,event_key|run|eventno|evt|label_gross_dt_tail,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1290.18206042/s07e_reproduction_scoreboard.csv,.csv,902,3ce08f673078ef1c4e4e889904a73ca79c192f0328809a94d9af0f8ff8ab6769,3.0,method|roc_auc|roc_auc_ci_low|roc_auc_ci_high|average_precision|ap_ci_low|ap_ci_high|brier|brier_ci_low|brier_ci_high|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012109.1290.18206042/s07e_rf_cv_scan.csv,.csv,274,cc6395a430a9fadcea302625699de03e9abe591e8843c8bfd4b9d049c0bbc078,3.0,n_estimators|max_depth|min_samples_leaf|roc_auc|average_precision|brier,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-3/reports/1781012359.1143.5d9c3b2a/timing_pulse_table.csv.gz,.csv.gz,900402,294872357af032ff96fe499798b93ad9dec24397d5cfb2e086971f85327f8d2f,13920.0,event_id|run|eventno|evt|stave|waveform|amplitude_adc|peak_sample|area_adc_samples,event_id|run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/configs/p01e_strict_latent_timing_audit.json,.json,2538,edc86092e02eabd7725f419333f89d4fd8ae53212d7f4b84869a71127b6533e1,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/configs/s07e_1781012659_1186_11c940a0.json,.json,1665,1d87753a581da4c346be6882b03c9c15b141fc7dbc3421c3bf047d39181811c1,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/configs/s07f_1781012109_1290_18206042.json,.json,1578,e9feebbf0592bd6c9dcc4877ee5c0479c46400ec68cc5c9c3fd45504182bf701,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15037.36463764__s01_full_dataset_templates/q_template_per_pulse.csv.gz,.csv.gz,27338762,afccd71367fbce78238afc2b98e144e1453585a59632c1e6f7ba5413a1fd5fff,640737.0,run|group|eventno|evt|stave|channel|amplitude_adc|peak_sample|area_adc_samples|q_template_rmse|q_autoencoder_rmse|template_mse|autoencoder_mse,run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15037.36463764__s01_full_dataset_templates/q_template_summary_by_group_stave.csv,.csv,1801,5d6a0a557c7898654e4a150200d3b04140048e5a0eb036da43b277b79f51789e,16.0,group|stave|n|q_template_rmse_median|q_template_rmse_p68|q_template_rmse_p95|q_autoencoder_rmse_median,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/head_to_head_benchmark.csv,.csv,772,a24c5122b2fee3d9994a59613def8a54964493e6f95230b47d546474fcc314e0,3.0,method|metric|value|ci_low|ci_high|n_pair_residuals|median_ns|sigma68_ns|full_rms_ns|tail_frac_abs_gt5ns|core_sigma_ns|chi2_ndf,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/manifest.json,.json,5106,7480f8488f2c9935c8b010bebfe1704fd6d1d14426f3f08e75197e03100d0ccb,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/ml_residual_calibration.csv,.csv,316,c5038788610206b97414a8c4aaa52e73a23f78c9a5c2b03845c8a67cd760fb52,7.0,n|pred_mean_ns|target_mean_ns,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/ml_ridge_cv.csv,.csv,637,e769c630852d78184a030ae0402f748283c96c554143c7af7d5c70671148dbe2,20.0,alpha|fold|sigma68_ns|n_pair_residuals,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/reproduction_match_table.csv,.csv,335,0cf3bb0ef000657eb7e95142aa27ed387d13c1bb2f716892b22cf2ce3bd52020,6.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/result.json,.json,1331,7cdb03ee8e4fd732f65cf0dffce01f5551a4f7f7bf4e125b0b60ba7993f9b3f3,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/single_stave_variance_decomposition.csv,.csv,262,cf1bbe72b9650695a47d15b1fd38bd13d83365aeab966cd2bf65f0e8733317d1,6.0,stave|sigma68_ns|method|spacing_cm,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15157.07ef03cf__s02_timing_pickoff/traditional_scan_metrics.csv,.csv,6153,d40124e53c9ffdc8ac34c311efe3160ea64884b1fa2c49ea320f6c6f93ba6bc6,44.0,method|spacing_cm|split|n_pair_residuals|median_ns|sigma68_ns|full_rms_ns|tail_frac_abs_gt5ns|core_sigma_ns|chi2_ndf,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/dataset_counts.csv,.csv,678,5ec91500a072f2dee06e03eb35ccd94bc20f99c3af393b45a730b2ebfbcc41b9,56.0,run|stave|low_current|n,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/input_sha256.csv,.csv,3565,cd3f048457d7f847fe9caec1fcb36352b90c9e8595300b7193a3575afcfec2ce,33.0,file|sha256|bytes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/manifest.json,.json,7814,448442e19adfed5d053ee3aba5670af399095e0e7842528a75988dbb741330f6,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/reproduction_counts_by_group.csv,.csv,117,ccdf8a79c66ae6679554e652ec7e94f6ea36d64f4595524460f0b08f31fea0c5,4.0,group|selected_pulses,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/reproduction_counts_by_run.csv,.csv,884,12bad80b3e2cdb83f9aedf8c69966642da9845793871856f0a8af38a1fe160b7,33.0,run|group|selected_pulses,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/reproduction_match_table.csv,.csv,329,f383906e6fd2f26e35bd34a7c496d2e0de07d4ade3d8ed80fa50b2ebe6a3255f,5.0,quantity|report_value|reproduced|tolerance|delta|pass,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/result.json,.json,2586,1225caeac714a461bf011ade0d100c5ab2920e636b5701f1362081eac8330507,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/rf_cv_scan.csv,.csv,912,5cbac17997a3820cd56f7d8b231530fbbb69649ded10719cb74e9b499e2b960e,4.0,max_depth|min_samples_leaf|n_estimators|roc_auc|roc_auc_ci|average_precision|average_precision_ci|brier_isotonic|brier_ci,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/scoreboard.csv,.csv,699,a7ed33031a18f6da7aedf08b806f80e54592341af497ab394e54acafb1b47314,2.0,method|metric|value|ci_low|ci_high|average_precision|average_precision_ci_low|average_precision_ci_high|brier_isotonic|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15217.702122ea__s07_ml_rigour_scoreboard/traditional_baseline_choices.csv,.csv,168,4a25b7dae50d198a9e9eb60c3f3e9de1e25bc0673d83e67ec6184abd4c294148,2.0,feature|sign|train_auc|fold|test_runs,test_runs,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15277.548b01a3__s10_pileup_rate_model/ml_score_by_run.csv,.csv,353,75eeed96d653d37d3dff4dd20478b3ca83cd56943ac710d1b0ea00a153f164d2,2.0,group|runs|current_nA|n_selected_pulses|ml_score_mean|ml_score_median|traditional_score_mean|traditional_score_median,runs,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1780997954.15517.0cbc248c__p01_self_supervised_waveform_representation/ae_training_loss.csv,.csv,829,1db955600cb43306d00e58c80e2bd39b1fc931ebf1a8dbe527717b1d057e5326,35.0,epoch|training_loss,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000612.495978.66c00082__p10a_conditional_template/q_template_run_benchmark.csv,.csv,1514,9718bb979318503b33f439238a628f75545d627fb1ca007b63e1a6562824b21d,21.0,run|n|empirical_mse|conditional_mse|shuffled_conditional_mse,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000612.495978.66c00082__p10a_conditional_template/timing_run_benchmark.csv,.csv,440,d238c3c4aa04409bcb89a6f1ae5b1948d126ad48ad8e735954773fa1a41157f1,7.0,run|empirical_sigma68_ns|empirical_sigma68_ns_n|conditional_sigma68_ns|conditional_sigma68_ns_n,run,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/heldout_fixed_efficiency.csv,.csv,1066,4ed19feeb08b325c57fccdeb0936f6ae1c377888ccfa2761f1ac53d1705a47ca,14.0,method|heldout_run|threshold|clean_efficiency|gross_rejection|n_clean|n_gross,heldout_run|clean_efficiency|n_clean,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/input_sha256.csv,.csv,772,4d7f4373b939694e8fc25a670546467788c25e0deb4f6ef639e94a382dd0725e,7.0,path|sha256|size,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/intermediate_events.csv,.csv,561914,211e00ad10775bdd8e53c5858ec746f9ccbcf128aff2c56b99688e7df1ad52b9,7929.0,event_id|run|eventno|evt|d_t_ns|abs_c_t_ns|has_curvature|n_downstream,event_id|run|eventno|evt,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/leakage_checks.csv,.csv,634,fcf43295cda40c491c2306f46f47d6a9cb7fd7b683fd324c52c392409d62a336,5.0,probe|roc_auc|average_precision|notes,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/manifest.json,.json,3093,ce658be3dfebb893382f40e1763798e5c302254beb12e58a16d8aa3fec7ce926,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/ml_reliability.csv,.csv,246,15fd45bc682dc01c53c813321825d7e634702f2932011f6c9657b37c6e9c78a2,7.0,pred|obs|n,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/oof_predictions.csv,.csv,368713,f1f10792cdbc825a9f4d9f3d8bd44128585fa1b5c12b3cd7ef7dbc7190a5bc34,2227.0,event_id|run|eventno|evt|d_t_ns|abs_c_t_ns|has_curvature|n_downstream|label_gross|traditional_score|ml_score|ml_probability|topology_probe_score|amplitude_probe_score|slot_shape_probe_score,event_id|run|eventno|evt|label_gross,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/reproduction_match_table.csv,.csv,249,85c78aa79c0ce855fd48976cc4f91d6122f27d24db1f8962b73c236eb7894631,4.0,quantity|report_value|reproduced|delta|tolerance|pass,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/result.json,.json,1779,452f6dc4b6a16f2626478e698471857d4173c37e61c2af16037cff3e914231f8,,,,False,False,False,False
/home/billy/.tb-workers/testbeam-laptop-4/reports/1781000790.531071.5a66741c__s07b_timing_control_classifier/rf_cv_scan.csv,.csv,343,e1342bb7c3c8a7e01bb2fa1cdabe914c9fe7c494b7684ca4622c36142333598b,4.0,n_estimators|max_depth|min_samples_leaf|roc_auc|average_precision|brier,,False,False,False,False
