container,member,kind,suffix,bytes,is_source_like,conversion_token_hit
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0031.root,zip_member,.root,9888079,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0032.root,zip_member,.root,10365191,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0033.root,zip_member,.root,13980468,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0034.root,zip_member,.root,9685894,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0035.root,zip_member,.root,6906038,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0036.root,zip_member,.root,5406671,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0037.root,zip_member,.root,12558688,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0039.root,zip_member,.root,7551093,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0040.root,zip_member,.root,8132296,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0041.root,zip_member,.root,8476807,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0042.root,zip_member,.root,8439631,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0043.root,zip_member,.root,9816,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0044.root,zip_member,.root,1072439,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0048.root,zip_member,.root,7883395,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0049.root,zip_member,.root,8041307,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0050.root,zip_member,.root,10925423,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0051.root,zip_member,.root,5005769,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0052.root,zip_member,.root,2440882,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0053.root,zip_member,.root,9656826,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0054.root,zip_member,.root,9124046,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0055.root,zip_member,.root,5958441,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0056.root,zip_member,.root,12667291,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0057.root,zip_member,.root,7791169,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0058.root,zip_member,.root,8355851,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0059.root,zip_member,.root,10400361,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0060.root,zip_member,.root,8889565,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0061.root,zip_member,.root,8999644,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0062.root,zip_member,.root,9250458,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0063.root,zip_member,.root,9118926,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0064.root,zip_member,.root,8852963,False,root
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0065.root,zip_member,.root,9464668,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0012.root,zip_member,.root,4273035,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0013.root,zip_member,.root,14618059,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0014.root,zip_member,.root,1013221,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0015.root,zip_member,.root,30026478,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0016.root,zip_member,.root,3337504,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0017.root,zip_member,.root,1638803,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0018.root,zip_member,.root,21681973,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0019.root,zip_member,.root,21343485,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0020.root,zip_member,.root,16657460,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0021.root,zip_member,.root,5508,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0022.root,zip_member,.root,5508,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0024.root,zip_member,.root,7084801,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0025.root,zip_member,.root,758140,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0026.root,zip_member,.root,12367441,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0027.root,zip_member,.root,8098305,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0028.root,zip_member,.root,1507230,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0029.root,zip_member,.root,7398148,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0030.root,zip_member,.root,1524216,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0031.root,zip_member,.root,11638901,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0032.root,zip_member,.root,12157812,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0033.root,zip_member,.root,16781109,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0034.root,zip_member,.root,11697434,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0035.root,zip_member,.root,7793651,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0036.root,zip_member,.root,6167361,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0037.root,zip_member,.root,14369738,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0039.root,zip_member,.root,8625385,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0040.root,zip_member,.root,9266489,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0041.root,zip_member,.root,9691925,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0042.root,zip_member,.root,9767653,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0043.root,zip_member,.root,10181,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0044.root,zip_member,.root,1227977,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0048.root,zip_member,.root,8995827,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0049.root,zip_member,.root,9203548,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0050.root,zip_member,.root,13217424,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0051.root,zip_member,.root,6036876,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0052.root,zip_member,.root,2941826,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0053.root,zip_member,.root,11713879,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0054.root,zip_member,.root,11056922,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0055.root,zip_member,.root,7153324,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0056.root,zip_member,.root,15273160,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0057.root,zip_member,.root,8881910,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0058.root,zip_member,.root,9623179,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0059.root,zip_member,.root,12032616,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0060.root,zip_member,.root,10174098,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0061.root,zip_member,.root,10362658,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0062.root,zip_member,.root,10634393,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0063.root,zip_member,.root,10494181,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0064.root,zip_member,.root,10006223,False,root
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0065.root,zip_member,.root,10600278,False,root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0012-sorted.root,zip_member,.root,25801710,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0013-sorted.root,zip_member,.root,82464565,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0014-sorted.root,zip_member,.root,6001886,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0015-sorted.root,zip_member,.root,164877109,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0016-sorted.root,zip_member,.root,20657093,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0017-sorted.root,zip_member,.root,9766059,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0018-sorted.root,zip_member,.root,120873411,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0019-sorted.root,zip_member,.root,118569477,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0020-sorted.root,zip_member,.root,93521112,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0021-sorted.root,zip_member,.root,6795,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0022-sorted.root,zip_member,.root,6795,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0023-sorted.root,zip_member,.root,6603848,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0024-sorted.root,zip_member,.root,42235235,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0025-sorted.root,zip_member,.root,5768659,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0026-sorted.root,zip_member,.root,88314988,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0027-sorted.root,zip_member,.root,58011722,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0028-sorted.root,zip_member,.root,9071168,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0029-sorted.root,zip_member,.root,43674830,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0030-sorted.root,zip_member,.root,9117933,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0031-sorted.root,zip_member,.root,65955980,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0032-sorted.root,zip_member,.root,68999370,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0033-sorted.root,zip_member,.root,92475690,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0034-sorted.root,zip_member,.root,65019593,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0035-sorted.root,zip_member,.root,46754225,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0036-sorted.root,zip_member,.root,37226919,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0037-sorted.root,zip_member,.root,82854608,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0039-sorted.root,zip_member,.root,50872738,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0040-sorted.root,zip_member,.root,54532162,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0041-sorted.root,zip_member,.root,56745351,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0042-sorted.root,zip_member,.root,56633658,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0043-sorted.root,zip_member,.root,31027,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0044-sorted.root,zip_member,.root,7496792,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0045-sorted.root,zip_member,.root,79303852,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0046-sorted.root,zip_member,.root,2520712,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0047-sorted.root,zip_member,.root,19113075,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0048-sorted.root,zip_member,.root,53036833,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0049-sorted.root,zip_member,.root,54061443,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0050-sorted.root,zip_member,.root,73323053,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0051-sorted.root,zip_member,.root,35098402,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0052-sorted.root,zip_member,.root,17314122,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0053-sorted.root,zip_member,.root,65120859,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0054-sorted.root,zip_member,.root,61683595,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0055-sorted.root,zip_member,.root,41228545,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0056-sorted.root,zip_member,.root,84522644,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0057-sorted.root,zip_member,.root,52584479,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0058-sorted.root,zip_member,.root,56657994,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0059-sorted.root,zip_member,.root,69459047,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0060-sorted.root,zip_member,.root,59705764,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0061-sorted.root,zip_member,.root,60421463,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0062-sorted.root,zip_member,.root,62060489,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0063-sorted.root,zip_member,.root,61228030,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0064-sorted.root,zip_member,.root,59537197,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0065-sorted.root,zip_member,.root,63398797,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0012-sorted.root,zip_member,.root,27709378,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0013-sorted.root,zip_member,.root,89641511,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0014-sorted.root,zip_member,.root,6523710,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0015-sorted.root,zip_member,.root,181287386,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0016-sorted.root,zip_member,.root,21615766,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0017-sorted.root,zip_member,.root,10598891,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0018-sorted.root,zip_member,.root,131636827,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0019-sorted.root,zip_member,.root,129698033,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0020-sorted.root,zip_member,.root,101954562,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0021-sorted.root,zip_member,.root,6795,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0022-sorted.root,zip_member,.root,6795,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0023-sorted.root,zip_member,.root,7048647,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0024-sorted.root,zip_member,.root,44948389,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0025-sorted.root,zip_member,.root,4988851,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0026-sorted.root,zip_member,.root,77124600,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0027-sorted.root,zip_member,.root,51179548,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0028-sorted.root,zip_member,.root,9709470,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0029-sorted.root,zip_member,.root,46514517,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0030-sorted.root,zip_member,.root,9802179,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0031-sorted.root,zip_member,.root,71297451,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0032-sorted.root,zip_member,.root,74522295,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0033-sorted.root,zip_member,.root,101173225,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0034-sorted.root,zip_member,.root,71345362,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0035-sorted.root,zip_member,.root,49348572,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0036-sorted.root,zip_member,.root,39412484,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0037-sorted.root,zip_member,.root,88499176,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0039-sorted.root,zip_member,.root,54129957,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0040-sorted.root,zip_member,.root,58089302,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0041-sorted.root,zip_member,.root,60575412,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0042-sorted.root,zip_member,.root,60890659,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0043-sorted.root,zip_member,.root,32226,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0044-sorted.root,zip_member,.root,7982639,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0045-sorted.root,zip_member,.root,85010101,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0046-sorted.root,zip_member,.root,2665214,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0047-sorted.root,zip_member,.root,20244544,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0048-sorted.root,zip_member,.root,56477347,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0049-sorted.root,zip_member,.root,57650642,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0050-sorted.root,zip_member,.root,80492682,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0051-sorted.root,zip_member,.root,38149478,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0052-sorted.root,zip_member,.root,18888569,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0053-sorted.root,zip_member,.root,71454883,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0054-sorted.root,zip_member,.root,67577850,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0055-sorted.root,zip_member,.root,44799586,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0056-sorted.root,zip_member,.root,92764111,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0057-sorted.root,zip_member,.root,55879611,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0058-sorted.root,zip_member,.root,60264244,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0059-sorted.root,zip_member,.root,74635423,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0060-sorted.root,zip_member,.root,63824621,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0061-sorted.root,zip_member,.root,64836585,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0062-sorted.root,zip_member,.root,66605992,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0063-sorted.root,zip_member,.root,65573978,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0064-sorted.root,zip_member,.root,63157492,False,sort;sorted;root
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0065-sorted.root,zip_member,.root,67037963,False,sort;sorted;root
