atom_type,atom_value,method,family,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,bias_median_ns,tail_frac_global_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high,tail_risk_ratio_vs_traditional,tail_risk_ratio_ci_low,tail_risk_ratio_ci_high
amplitude_atom,amp_high,early_late_gated_only_samples_0_3,ml,1272,3816,1.4752648813518079,3.0880661226669597,-0.6152960349351133,0.04821802935010482,1.4177999009620614,1.5427409036931041,-0.3215602005163778,-0.400928502704339,-0.24621876836664525,0.7215686274509804,0.6334974719918521,0.8117886094367075
amplitude_atom,amp_high,mlp_only_samples_0_3,ml,1272,3816,1.5087164450308754,3.1337925721805755,-0.5689340421232032,0.042714884696016774,1.4486395301309654,1.5716297638507526,-0.28810863683731025,-0.37506174948074866,-0.21981646682926767,0.6392156862745099,0.5423834917690703,0.7343916933760682
amplitude_atom,amp_high,mlp_full,ml,1272,3816,1.5158399871313177,3.127525494094273,-0.4431801787700671,0.047431865828092244,1.4635447407973006,1.5811241130653004,-0.28098509473686795,-0.36535828399220927,-0.20675296615728517,0.7098039215686275,0.612720087392366,0.7993163086913087
amplitude_atom,amp_high,cnn1d_full,ml,1272,3816,1.5166089559539606,3.0985823881708323,-0.8642617535044792,0.04821802935010482,1.455325993460253,1.580283708389145,-0.28021612591422507,-0.36843470324998456,-0.2103362590038665,0.7215686274509804,0.6319759898341358,0.8450818444954586
amplitude_atom,amp_high,early_late_gated_no_samples_0_3,ml,1272,3816,1.5217224496016442,3.0750861125935893,-0.7587569375601895,0.04821802935010482,1.4514133789294617,1.59473470339511,-0.2751026322665415,-0.3699684347624245,-0.1886263974820553,0.7215686274509804,0.6342672413793103,0.8335084033613446
amplitude_atom,amp_high,cnn1d_only_samples_0_3,ml,1272,3816,1.5236517406914891,3.115332439410457,-0.6390460386867858,0.05293501048218029,1.448912137277126,1.601419008091159,-0.27317334117669656,-0.35969144238339085,-0.184589535964848,0.792156862745098,0.6883612838389547,0.8893627613674079
amplitude_atom,amp_high,cnn1d_no_samples_0_3,ml,1272,3816,1.5418774458703812,3.0951634774473664,-0.6239667910594555,0.049528301886792456,1.4728496735501437,1.5995580925933102,-0.25494763599780446,-0.34889701908674114,-0.1780902580103342,0.7411764705882353,0.6530773318329582,0.8223493975903614
amplitude_atom,amp_high,s02b_global_template_timewalk,traditional,1272,3816,1.7968250818681857,3.3064151002895086,1.261646218462186,0.06682389937106918,1.7391806575778375,1.8755555136734645,0.0,0.0,0.0,1.0,1.0,1.0
amplitude_atom,amp_low,hgb_full,ml,1276,3828,1.084745370394831,1.7667495369058848,-0.5852203012860215,0.012016718913270637,1.0377434977824487,1.126563332839081,-0.5108629329074099,-0.5610706295247885,-0.4527580090452163,0.26436781609195403,0.17645442792501614,0.3713114909421663
amplitude_atom,amp_low,hgb_no_samples_0_3,ml,1276,3828,1.0896857696345161,1.762839283957618,-0.5805983662421639,0.01123301985370951,1.0531196522124446,1.134792482807713,-0.5059225336677249,-0.5683657073421693,-0.45892846098507634,0.2471264367816092,0.16184538437575716,0.329208806217684
amplitude_atom,amp_low,hgb_run_family_control,run_family_control,1276,3828,1.1129013765094917,1.7823343311543378,-0.5733862008986002,0.012800417972831766,1.0749605712144874,1.1629133895378472,-0.4827069267927493,-0.5361332511555224,-0.42436835586385213,0.28160919540229884,0.19888988450816408,0.36574696048632227
amplitude_atom,amp_low,hgb_only_samples_0_3,ml,1276,3828,1.1154597720059236,1.792312437925585,-0.557871026840072,0.012277951933124347,1.070093519064372,1.1667899982086471,-0.4801485312963174,-0.5419153273343289,-0.4197111449726155,0.27011494252873564,0.1883008658008658,0.3552704678362573
amplitude_atom,amp_low,mlp_no_samples_0_3,ml,1276,3828,1.2517022999787948,1.833100964631949,-0.4389136315466793,0.016457680250783698,1.2160717572218132,1.3218947113062691,-0.34390600332344623,-0.3991221274271736,-0.26929446748224006,0.3620689655172413,0.2757836990595611,0.45939384151593454
amplitude_atom,amp_low,ridge_no_samples_0_3,ml,1276,3828,1.2790507959700985,1.8724756398217226,-0.4501768730490312,0.01698014629049112,1.2310159864843204,1.3245124840087998,-0.3165575073321425,-0.37899542043096285,-0.25982055469852067,0.3735632183908046,0.2603125,0.4646379196840027
amplitude_atom,amp_low,ridge_full,ml,1276,3828,1.2834591136970888,1.8808439061731281,-0.46637992441257126,0.01619644723092999,1.2317078854461532,1.344927195175898,-0.31214918960515226,-0.36892173608970813,-0.24307290666016895,0.3563218390804598,0.2660141941391942,0.4808978873239438
amplitude_atom,amp_low,ridge_run_family_control,run_family_control,1276,3828,1.2928599844865887,1.9010329877920893,-0.453841089781271,0.020637408568443052,1.2456300585960243,1.3461729143883345,-0.30274831881565234,-0.37309406679069335,-0.24576546936424454,0.4540229885057471,0.3422539816321785,0.5848026315789473
amplitude_atom,amp_low,early_late_gated_full,ml,1276,3828,1.307986600361733,1.9183056649972914,-0.43219647579717346,0.019592476489028215,1.238779497778226,1.3652865717460265,-0.28762170294050793,-0.3673139047203289,-0.2244096257231853,0.4310344827586207,0.32506025416301493,0.5396104376108811
amplitude_atom,amp_low,ridge_only_samples_0_3,ml,1276,3828,1.3154166142176886,1.9171945279393159,-0.45227448415766247,0.020114942528735632,1.2688924521797342,1.3634624273281166,-0.2801916890845524,-0.34593824010128416,-0.22566032382889314,0.44252873563218387,0.3180924412665986,0.5581884057971015
amplitude_atom,amp_low,cnn1d_only_samples_0_3,ml,1276,3828,1.3282422034889774,1.930683487253032,-0.2376292322769622,0.025078369905956112,1.2771053336372238,1.3843925331186477,-0.26736609981326365,-0.34159581988019544,-0.20482198866352197,0.5517241379310345,0.41686967716379475,0.7357561944834035
amplitude_atom,amp_low,mlp_only_samples_0_3,ml,1276,3828,1.3552117969635566,1.9483009728824912,-0.13118568944522124,0.02089864158829676,1.30003160050507,1.4153756436429414,-0.24039650633868437,-0.30533121872034125,-0.184178620302393,0.45977011494252873,0.33867567042363006,0.5724128073184677
amplitude_atom,amp_low,early_late_gated_no_samples_0_3,ml,1276,3828,1.389578047578177,1.9544939057504447,-0.37336443587148693,0.023249738766980145,1.3229923827597438,1.4424527508339793,-0.20603025572406408,-0.2755103168537151,-0.14035500358826863,0.5114942528735632,0.3625141482739106,0.666717791411043
amplitude_atom,amp_low,cnn1d_full,ml,1276,3828,1.3925719603978486,1.9651673404504502,-0.5403082220739464,0.024033437826541274,1.3403254298416525,1.4600794686206795,-0.20303634290439243,-0.2701816840856842,-0.13312163528446533,0.5287356321839081,0.3828267770876466,0.6459821038847666
amplitude_atom,amp_low,early_late_gated_only_samples_0_3,ml,1276,3828,1.3955735444120365,1.9385694401547062,-0.20999536602709767,0.023772204806687566,1.3360822441523879,1.4454614974135562,-0.2000347588902045,-0.27560533820976846,-0.1319644611391627,0.5229885057471264,0.39300030782912065,0.6482892036124794
amplitude_atom,amp_low,mlp_full,ml,1276,3828,1.4035039736679593,1.9436412286828273,-0.15696156098227476,0.021421107628004178,1.3496472523989536,1.4508130063469895,-0.1921043296342817,-0.25317262362171866,-0.14295198509600976,0.47126436781609193,0.3504868154158215,0.5859265734265734
amplitude_atom,amp_low,cnn1d_no_samples_0_3,ml,1276,3828,1.4265838007775744,1.9762201781234965,-0.10713336720616695,0.02821316614420063,1.3719357371588796,1.492972498512423,-0.1690245025246666,-0.2408756689212885,-0.10106754283553844,0.6206896551724138,0.4893529342997428,0.753348167539267
amplitude_atom,amp_low,s02b_global_template_timewalk,traditional,1276,3828,1.595608303302241,2.1309563439377843,1.584426771881894,0.045454545454545456,1.5513387146476345,1.6537763176884013,0.0,0.0,0.0,1.0,1.0,1.0
amplitude_atom,amp_mid,hgb_no_samples_0_3,ml,1272,3816,1.216249807208664,1.8192227119114486,-0.5607712519814925,0.022274633123689727,1.1591072941289569,1.2723660441751372,-0.4341468461436033,-0.4962066986081578,-0.3602648743140824,0.5379746835443038,0.4021235223309362,0.702920370034464
amplitude_atom,amp_mid,hgb_full,ml,1272,3816,1.2189726785986799,1.8020111764539999,-0.5566902308035679,0.022536687631027254,1.1727192234443768,1.2737476483588945,-0.4314239747535875,-0.4844318600654806,-0.3531568741651412,0.5443037974683544,0.4134155961235068,0.7132890271493213
amplitude_atom,amp_mid,hgb_only_samples_0_3,ml,1272,3816,1.222365690787501,1.7804730207712591,-0.5261852191166909,0.019129979035639413,1.1730533065611948,1.2627369595744848,-0.42803096256476647,-0.49686982016352255,-0.35722535925951204,0.4620253164556962,0.32902073732718895,0.5848936170212767
amplitude_atom,amp_mid,hgb_run_family_control,run_family_control,1272,3816,1.2380473879890332,1.8215586905623324,-0.546092983656095,0.018343815513626835,1.1908533184585188,1.2971257335478017,-0.41234926536323413,-0.47111708884682696,-0.33393919945434464,0.44303797468354433,0.3255877329192547,0.5546922637195122
amplitude_atom,amp_mid,mlp_no_samples_0_3,ml,1272,3816,1.3388223576108402,1.9009437819756567,-0.466665391453958,0.021750524109014676,1.2885345382877822,1.38644553769481,-0.31157429574142714,-0.36981659214675666,-0.2440139132107313,0.5253164556962026,0.40966938405797104,0.647124391157737
amplitude_atom,amp_mid,ridge_run_family_control,run_family_control,1272,3816,1.37165439817077,1.9129354702317165,-0.5745693664051537,0.02489517819706499,1.318403455053879,1.4265984635588995,-0.2787422551814973,-0.3405563877013017,-0.21269814452738256,0.6012658227848101,0.4530334618993016,0.761053728911043
amplitude_atom,amp_mid,ridge_only_samples_0_3,ml,1272,3816,1.3774119449157625,1.9209839939801807,-0.5917337129988312,0.023322851153039833,1.324618620791828,1.4192469530884568,-0.2729847084365049,-0.33833573568740744,-0.21464132874701006,0.5632911392405063,0.43308844817602776,0.6946235577625238
amplitude_atom,amp_mid,ridge_full,ml,1272,3816,1.3921001604157268,1.9113120392198062,-0.5688076886073752,0.023322851153039833,1.3484675259159349,1.4404673328313526,-0.25829649293654056,-0.332487850346277,-0.1812993286062234,0.5632911392405063,0.4413692910702113,0.7370877192982458
amplitude_atom,amp_mid,early_late_gated_only_samples_0_3,ml,1272,3816,1.395914854517678,1.9408547701812262,-0.41971832244911056,0.025681341719077568,1.3469708636419646,1.467924824870161,-0.2544817988345893,-0.3175672436845001,-0.1659203815595367,0.620253164556962,0.4764177978883861,0.778367579908676
amplitude_atom,amp_mid,ridge_no_samples_0_3,ml,1272,3816,1.4002927424021407,1.906619367524915,-0.5827331070223387,0.023060796645702306,1.349738308894986,1.442373848728614,-0.25010391095012663,-0.31130662838196843,-0.1876053900889676,0.5569620253164557,0.4402392589224824,0.6921234772978959
amplitude_atom,amp_mid,early_late_gated_full,ml,1272,3816,1.4210563555356508,1.9310885577720156,-0.5431811550951977,0.02279874213836478,1.3528228706925767,1.467449566472616,-0.22934029781661658,-0.31626410735121935,-0.16779728795587134,0.550632911392405,0.42051191996594295,0.6953939255537794
amplitude_atom,amp_mid,cnn1d_only_samples_0_3,ml,1272,3816,1.4323663407920875,1.9559407717201824,-0.4466663643916071,0.027777777777777776,1.3830218811306565,1.4830155331177264,-0.2180303125601799,-0.2756928814691375,-0.14278395334227756,0.670886075949367,0.5369257819455161,0.8416866438356164
amplitude_atom,amp_mid,mlp_only_samples_0_3,ml,1272,3816,1.4467485484652527,1.9495827204175153,-0.3547135250230333,0.02279874213836478,1.3915297835669609,1.4992675783074287,-0.20364810488701468,-0.2653464572887828,-0.13257586040884117,0.550632911392405,0.4394409937888199,0.705521037181996
amplitude_atom,amp_mid,cnn1d_no_samples_0_3,ml,1272,3816,1.4544008210568762,1.9721892485729966,-0.38522786277513177,0.028825995807127882,1.3965356081425218,1.5048280496403597,-0.1959958322953912,-0.2610755171176425,-0.12927869929826208,0.6962025316455696,0.5597450986929847,0.8815412186379928
amplitude_atom,amp_mid,mlp_full,ml,1272,3816,1.4629711111612345,2.0219408039021087,-0.29436008705039285,0.027253668763102725,1.4179420910926308,1.509912973446228,-0.1874255421910329,-0.2482675177746502,-0.12153188036516833,0.6582278481012658,0.5085024916943521,0.8257125382262999
amplitude_atom,amp_mid,cnn1d_full,ml,1272,3816,1.4815615610756758,1.9864002678279784,-0.686193777573969,0.027253668763102725,1.422836327944269,1.527315323543506,-0.16883509227659155,-0.24078500901006428,-0.09499647184008837,0.6582278481012658,0.5,0.8484912146676853
amplitude_atom,amp_mid,early_late_gated_no_samples_0_3,ml,1272,3816,1.4855869028807356,1.974586013352177,-0.551718056162386,0.02620545073375262,1.4447817602068989,1.5503361635343025,-0.1648097504715318,-0.2344798524599766,-0.08167723716354396,0.6329113924050632,0.4811684355345912,0.7588936170212766
amplitude_atom,amp_mid,s02b_global_template_timewalk,traditional,1272,3816,1.6503966533522674,2.1622023153095355,1.3746046513617998,0.04140461215932914,1.6039349716705849,1.699291967748928,0.0,0.0,0.0,1.0,1.0,1.0
anomaly_atom,any_high_risk_atom,hgb_no_samples_0_3,ml,2933,8799,1.2293535436421417,2.3454895680936496,-0.5698983878435939,0.027616774633481077,1.1951658142029749,1.267682869698764,-0.5125064630000646,-0.5569469573412211,-0.4616955414575394,0.4909090909090909,0.42370106941081515,0.5633125056494623
anomaly_atom,any_high_risk_atom,hgb_full,ml,2933,8799,1.2406761876954704,2.355418619875535,-0.5676596045665008,0.02818502102511649,1.1958305360760266,1.27031811706751,-0.5011838189467359,-0.547749156047675,-0.4622423790324159,0.501010101010101,0.4313951766448064,0.5790085679314565
anomaly_atom,any_high_risk_atom,hgb_only_samples_0_3,ml,2933,8799,1.2480977678973484,2.3575695216215644,-0.563099332583171,0.027389476076826912,1.2217751029973567,1.2810112678815733,-0.4937622387448579,-0.5398537950316935,-0.4529407897958436,0.4868686868686869,0.4230869154959111,0.569116144018583
anomaly_atom,any_high_risk_atom,hgb_run_family_control,run_family_control,2933,8799,1.254932417384477,2.362425588985403,-0.5761058943475206,0.026934878963518583,1.217267311461763,1.2879408396694658,-0.4869275892577294,-0.5362974059255206,-0.4399580410938873,0.4787878787878788,0.4168694264848111,0.5507801444849928
anomaly_atom,any_high_risk_atom,mlp_no_samples_0_3,ml,2933,8799,1.3526935643794014,2.5051077680630796,-0.4216085752513479,0.03068530514831231,1.318058138538988,1.3935068290614578,-0.38916644226280495,-0.43326059583211135,-0.33037785076608017,0.5454545454545455,0.47461843499799544,0.6104324640392936
anomaly_atom,any_high_risk_atom,ridge_full,ml,2933,8799,1.4009029146233853,2.5600507663986787,-0.6010184204249427,0.03079895442663939,1.366659709375634,1.4289340926399448,-0.34095709201882096,-0.3882020522021258,-0.2984391083243154,0.5474747474747474,0.47245600239159824,0.6258168643764428
anomaly_atom,any_high_risk_atom,ridge_no_samples_0_3,ml,2933,8799,1.4049291791532352,2.5548905992459323,-0.6038012821607595,0.030458006591658142,1.366686252928036,1.4323422616196426,-0.3369308274889711,-0.3857458747415147,-0.2926441941614786,0.5414141414141415,0.4884594278835941,0.6146454458424508
anomaly_atom,any_high_risk_atom,ridge_run_family_control,run_family_control,2933,8799,1.4412902968406713,2.593794133018858,-0.6116510361394774,0.03420843277645187,1.4037604527867247,1.4762045220009656,-0.30056970980153497,-0.34307345721348803,-0.25117389509198984,0.6080808080808081,0.5406032188841202,0.6907246006138349
anomaly_atom,any_high_risk_atom,ridge_only_samples_0_3,ml,2933,8799,1.4464860616946447,2.5983447068954777,-0.6103129996666183,0.03386748494147062,1.4044905468026967,1.479921268856786,-0.29537394494756164,-0.3503144979534761,-0.2510481776228767,0.602020202020202,0.5388565838387791,0.6751666645133784
anomaly_atom,any_high_risk_atom,early_late_gated_full,ml,2933,8799,1.4703373412157779,2.601961178295674,-0.5913626591935639,0.03364018638481646,1.4389636654078328,1.5157322151497747,-0.27152266542642844,-0.3167486194318467,-0.22075700898970668,0.5979797979797981,0.5290360417363067,0.6680978210320715
anomaly_atom,any_high_risk_atom,early_late_gated_only_samples_0_3,ml,2933,8799,1.495099346432634,2.618692344060018,-0.43345688264635385,0.037504261847937266,1.4613088510406258,1.530349961485968,-0.2467606602095722,-0.28894318146368914,-0.20082107664600396,0.6666666666666667,0.60363287897794,0.7559171375007524
anomaly_atom,any_high_risk_atom,mlp_full,ml,2933,8799,1.4987661900862075,2.646237769723244,-0.2566332760564478,0.03739061256961018,1.454150506749828,1.5312472966829906,-0.24309381655599882,-0.29272372016759013,-0.19261827209485202,0.6646464646464647,0.5974863007834239,0.7606981981981982
anomaly_atom,any_high_risk_atom,cnn1d_only_samples_0_3,ml,2933,8799,1.5009271757634264,2.6350139806619626,-0.45532922073203963,0.040004545971133086,1.4633898334949793,1.5414296930229525,-0.24093283087877992,-0.28052877575159685,-0.19129714952236776,0.7111111111111112,0.6333284487459107,0.7955456084547508
anomaly_atom,any_high_risk_atom,mlp_only_samples_0_3,ml,2933,8799,1.506493079071896,2.6514580950435485,-0.35626985990948157,0.03409478349812479,1.4662921120118402,1.5462075235351413,-0.2353669275703103,-0.2815293801561958,-0.17961911931865962,0.6060606060606061,0.5372421005297803,0.694863437322184
anomaly_atom,any_high_risk_atom,cnn1d_full,ml,2933,8799,1.5344467197153264,2.640479075100494,-0.6977767947991325,0.03807250823957268,1.496935251274984,1.5728356951637663,-0.20741328692687988,-0.2558559319773216,-0.15821303462794994,0.6767676767676768,0.5935894855575707,0.7715726908362179
anomaly_atom,any_high_risk_atom,early_late_gated_no_samples_0_3,ml,2933,8799,1.5415698517953018,2.6200594916246143,-0.5427167849800156,0.037731560404591434,1.5056148071789563,1.573611985686737,-0.2002901548469045,-0.2499847894241291,-0.1490542455586027,0.6707070707070708,0.5898378269385874,0.749482484076433
anomaly_atom,any_high_risk_atom,cnn1d_no_samples_0_3,ml,2933,8799,1.5595133743583598,2.640468136886017,-0.37129887630636205,0.04148198658938516,1.5175540189659187,1.594151708293993,-0.1823466322838465,-0.23275837022812412,-0.1374731450042107,0.7373737373737375,0.676811370593463,0.8120364484000848
anomaly_atom,any_high_risk_atom,s02b_global_template_timewalk,traditional,2933,8799,1.7418600066422063,2.810918618277542,1.3667264025622998,0.056256392771905896,1.710819649427477,1.7732292886446268,0.0,0.0,0.0,1.0,1.0,1.0
anomaly_atom,no_high_risk_atom,hgb_full,ml,887,2661,1.00835038912034,1.2364139789419444,-0.6395530563921099,0.011273957158962795,0.9674182197206318,1.0717042743341378,-0.5449977165185054,-0.6085239056709638,-0.47113932769111744,0.32608695652173914,0.21694876063633,0.43478260869565216
anomaly_atom,no_high_risk_atom,hgb_no_samples_0_3,ml,887,2661,1.0201019137610794,1.2298255185875049,-0.631283083570473,0.00977076287110109,0.9654204007480612,1.0615585247136186,-0.533246191877766,-0.6014567184923363,-0.4663461176201719,0.2826086956521739,0.16833673990802248,0.4125807584269663
anomaly_atom,no_high_risk_atom,hgb_only_samples_0_3,ml,887,2661,1.0507368047815255,1.2743060283981662,-0.578761928233483,0.010898158586997369,1.004688683465433,1.106512253133229,-0.5026113008573199,-0.5607044466707075,-0.438434214776639,0.31521739130434784,0.18181818181818182,0.4446138211382114
anomaly_atom,no_high_risk_atom,hgb_run_family_control,run_family_control,887,2661,1.081182173310453,1.2793489932853068,-0.6141269628006967,0.010898158586997369,1.0346327361152874,1.1292935591515003,-0.47216593232839243,-0.551437794514272,-0.39810689474560906,0.31521739130434784,0.19620207896242609,0.484966856060606
anomaly_atom,no_high_risk_atom,early_late_gated_full,ml,887,2661,1.197367697442651,1.3171659617496831,-0.5325121842176443,0.011649755730928222,1.1394739077237965,1.2586605625965128,-0.35598040819619436,-0.4466333025773611,-0.27810611456261636,0.33695652173913043,0.2168435104052574,0.5002717391304349
anomaly_atom,no_high_risk_atom,mlp_no_samples_0_3,ml,887,2661,1.2063967000051619,1.340745377294267,-0.7285157845643653,0.013528748590755355,1.1619294510731413,1.2585789875652562,-0.34695140563368354,-0.40505044396092516,-0.26849926333408086,0.391304347826087,0.2630222463374932,0.5718650793650795
anomaly_atom,no_high_risk_atom,ridge_run_family_control,run_family_control,887,2661,1.2079797873454061,1.323820548806276,-0.5563332689389142,0.013528748590755355,1.166298302206159,1.2708988862726205,-0.3453683182934393,-0.4043071657802982,-0.26054038898314397,0.391304347826087,0.2624381570810142,0.5852047508015157
anomaly_atom,no_high_risk_atom,ridge_only_samples_0_3,ml,887,2661,1.2141337012708746,1.3233806422147854,-0.5983298260863705,0.012777151446824501,1.1728826896845397,1.258365750379958,-0.3392144043679708,-0.3951303707918336,-0.2700776973936732,0.3695652173913043,0.21872679455445546,0.5524565077319589
anomaly_atom,no_high_risk_atom,cnn1d_only_samples_0_3,ml,887,2661,1.235178394197724,1.3570409804930255,-0.41508394258092807,0.013904547162720781,1.1800368226988376,1.2859658050523637,-0.3181697114411215,-0.39087365282507036,-0.24431317961273918,0.40217391304347827,0.26767113095238093,0.6191017316017317
anomaly_atom,no_high_risk_atom,early_late_gated_only_samples_0_3,ml,887,2661,1.2365419618096696,1.3559706838534578,-0.38167352588790493,0.013528748590755355,1.185557960656644,1.2963523959009793,-0.3168061438291758,-0.39095896332258073,-0.22815267768429964,0.391304347826087,0.26522686744600754,0.5750480769230769
anomaly_atom,no_high_risk_atom,ridge_full,ml,887,2661,1.2578404219112556,1.3590327674317848,-0.5720403129797305,0.01615933859451334,1.199527795692759,1.319092026430181,-0.29550768372758984,-0.37084818394653435,-0.2120530470753194,0.4673913043478261,0.320467032967033,0.6439655172413793
anomaly_atom,no_high_risk_atom,mlp_only_samples_0_3,ml,887,2661,1.2639905169223062,1.341985344846392,-0.3194404794610719,0.011273957158962795,1.2085002745004776,1.3178260212861879,-0.28935758871653916,-0.36582726369221463,-0.2212554741009375,0.32608695652173914,0.2244579081632653,0.48698989321128916
anomaly_atom,no_high_risk_atom,ridge_no_samples_0_3,ml,887,2661,1.2657172743989598,1.3634244713552595,-0.5815373864013651,0.015783540022547914,1.2078742752127303,1.322692674095151,-0.28763083123988564,-0.3624821274467232,-0.21436742148479962,0.45652173913043476,0.3145847102886098,0.6393544128740256
anomaly_atom,no_high_risk_atom,cnn1d_no_samples_0_3,ml,887,2661,1.31601120188505,1.3969464436831474,-0.3426355965201182,0.01615933859451334,1.2652523607276425,1.364995925303046,-0.23733690375379535,-0.29923618809069397,-0.1560630919513073,0.4673913043478261,0.32157612231620036,0.6708916573348266
anomaly_atom,no_high_risk_atom,cnn1d_full,ml,887,2661,1.3169379496424107,1.3991253622450934,-0.674756498762143,0.014656144306651634,1.264795658467725,1.3816495188293285,-0.23641015599643467,-0.3062397708678316,-0.14587720043390515,0.42391304347826086,0.29628684807256234,0.614508281573499
anomaly_atom,no_high_risk_atom,early_late_gated_no_samples_0_3,ml,887,2661,1.3307838948744584,1.4116904833851267,-0.594349159730406,0.01503194287861706,1.282533142714637,1.387918719372268,-0.22256421076438704,-0.27710785519708614,-0.13717584344412237,0.43478260869565216,0.29537155260469866,0.6621323529411766
anomaly_atom,no_high_risk_atom,mlp_full,ml,887,2661,1.4096887835519318,1.4770015891998622,-0.4592255288117286,0.014280345734686208,1.3509817162301154,1.4624789458303313,-0.14365932208691357,-0.21855421091532617,-0.06125092817710321,0.41304347826086957,0.2763881681370005,0.6867914280071105
anomaly_atom,no_high_risk_atom,s02b_global_template_timewalk,traditional,887,2661,1.5533481056388454,1.6719443144616162,1.4681115097199253,0.03457346862081924,1.4899687222764797,1.599709303728685,0.0,0.0,0.0,1.0,1.0,1.0
baseline_atom,baseline_bulk,hgb_full,ml,3232,9696,1.2764568916708385,1.7925271917825119,-0.5433148973633024,0.021967821782178217,1.2469838867222878,1.3060063696835231,-0.4858835089400111,-0.5228609455894424,-0.4350566197365819,0.4034090909090909,0.34468434901298656,0.4911477411477412
baseline_atom,baseline_bulk,hgb_no_samples_0_3,ml,3232,9696,1.2796859407500822,1.7911357081734902,-0.5395670643057358,0.021864686468646866,1.2417814457189518,1.3102290916746964,-0.4826544598607674,-0.5392579894747995,-0.43667739923421905,0.40151515151515155,0.33575380106246566,0.4657610054567651
baseline_atom,baseline_bulk,hgb_only_samples_0_3,ml,3232,9696,1.2871785900938617,1.8206678834621426,-0.5197458581355612,0.022483498349834985,1.2516251453138922,1.3131129139346722,-0.4751618105169879,-0.5259986829188241,-0.4327701833301011,0.4128787878787879,0.35019171940189847,0.47055373590296995
baseline_atom,baseline_bulk,hgb_run_family_control,run_family_control,3232,9696,1.3176466221097263,1.8454673849353875,-0.55362425365254,0.022586633663366336,1.2769981875149128,1.3550728820555458,-0.44469377850112335,-0.497650379847156,-0.39734292910843455,0.41477272727272724,0.3560286552792982,0.4845351732724631
