feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns
stave_B4,-5.080457009026028,-2.3949504017393366
stave_B8,2.676294152971935,1.2616171626775665
stave_B6,2.4041628560549917,1.1333332390621937
log_amp,-1.1202131160790774,-0.3660826664357724
inv_amp_1000,-1.8941167287858585,-0.2644420457087055
inv_sqrt_amp_1000,0.18797332399451494,0.01964995568910454
