method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
hgb_timewalk,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.3941943679323168,1.2564261511942043,1.6578837795693178,11460,1.3895433920196467,1.3941943679323168,2.375410153444428,0.015532286212914486,1.4910771772976206,40.069930743360636
hierarchical_signed_shrinkage,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5680885307447414,1.3405856578944126,1.922281044254794,11460,1.5895078563279235,1.5680885307447414,2.701688749757368,0.02111692844677138,1.7166015589282007,66.27403630246282
phys_signed_inverse_amp,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6043573218297749,1.3852649690572272,1.9483740627723467,11460,1.5442803851163944,1.6043573218297749,2.6873182100623105,0.020593368237347295,1.6825611309433748,49.73338526959164
s03a_amp_only,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5510917109777833,1.3662535652875234,1.8993879991280518,11460,1.49475129012459,1.5510917109777833,2.6669889969286347,0.019109947643979056,1.6213842800051415,47.01860845754314
s03b_monotone_binned,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6451494274970766,1.3217498254041793,1.9446031599334903,11460,1.4256597686321761,1.6451494274970766,2.7160339836912515,0.019458987783595113,1.740123737064185,116.70364713759763
template_phase_base,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,2.7414145300852155,2.6842165631742354,2.992319268962799,11460,-3.7226235857461702,2.7414145300852155,3.308372978304417,0.08132635253054102,1.4378711374428605,145.19549907160268
