method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high
traditional_cfd_template_derivative,5466,0.32869324281978596,1.003045405098438,1.0147497133979877,0.0,0.0,-0.165295457544602,0.6307159682770664,0.6921976974100704,1.232579962066702,0.7883248176200817,1.1871125309022563,0.0,0.0,0.0,0.0
gradient_boosted_trees,5466,-0.2751998228600778,3.7138591061435555,5.225378123713902,0.1805708013172338,0.04226125137211855,-1.2282404824825053,0.6449182766003709,3.2167571680805067,4.156042611310777,3.510421082940116,7.353542374175335,0.1247386566121455,0.23012099537374534,0.006028666574015672,0.10699787461756734
ridge,5466,-0.1312268555431313,4.280405185900989,5.569987227473487,0.24313940724478594,0.043175997072813756,-0.903144867012621,0.5903038222735576,3.705281774374991,4.906043780642047,3.771966571323102,7.601859252900556,0.17727681785457164,0.3090959019318942,0.005530876431848685,0.11001573117165148
mlp,5466,-0.6008878558648874,4.313484015590124,5.453467779760893,0.25210391511159896,0.04244420051225759,-1.4911884027420221,0.21005166798858713,3.903801397549134,4.915765271789737,3.974238408763078,7.464874840826228,0.20035408198899413,0.30449986134935736,0.00700645764795199,0.1112485032207497
derivative_gate_transformer_new,5466,-1.720547211482966,4.764103631995182,6.33024185704496,0.30918404683497985,0.066410537870472,-2.579792742002912,-0.6810934505008828,4.081723274478995,5.656251986983006,4.562739031938035,8.50383788991659,0.26035922063249495,0.3697702431037128,0.02241905265835203,0.13225929946095027
compact_waveform_transformer,5466,0.3904737754737555,6.077171077127483,7.287972240289998,0.4110867178924259,0.10848884010245152,-0.2527346906939204,0.9855346257589205,5.573203695272484,6.804102557905661,6.081464797002952,9.039073809427498,0.37937342157250176,0.43823476216313983,0.06984415246857632,0.16542428080332905
1d_cnn,5466,0.03185732463948554,7.229749128821982,8.603501682392135,0.4743871203805342,0.18166849615806804,-0.9068196222169682,1.11500873658282,6.534125110380565,8.225270738876581,7.5548510852409425,9.903288461539466,0.4324240621759739,0.5176755902143442,0.14021465165114438,0.23576593583833955
