method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
gradient_boosted_trees,late_tail_morphology,diffuse_tail,610,0.06455751020256817,3.0999202430147026,4.419360098847932,0.14590163934426228,0.027868852459016394
mlp,late_tail_morphology,diffuse_tail,610,-0.420082354083104,3.9134831611605305,4.924817585607653,0.23114754098360657,0.036065573770491806
ridge,late_tail_morphology,diffuse_tail,610,-1.0844760226549743,3.70738213884632,4.772881525238612,0.2,0.036065573770491806
traditional_cfd_template_derivative,late_tail_morphology,diffuse_tail,610,0.5100406997207232,1.0640990059430544,1.0077053650936416,0.0,0.0
1d_cnn,late_tail_morphology,late_derivative_bump,379,-3.8862017334440644,9.759086846477274,10.971518423591498,0.633245382585752,0.29023746701846964
compact_waveform_transformer,late_tail_morphology,late_derivative_bump,379,0.017844490446194072,5.8673219216917385,7.358048686378839,0.40897097625329815,0.13192612137203166
derivative_gate_transformer_new,late_tail_morphology,late_derivative_bump,379,0.27357712332076467,4.442230591543716,6.339891478407335,0.24538258575197888,0.044854881266490766
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,379,-0.5199009119081577,3.2935057940817876,4.8353082072209475,0.15303430079155672,0.029023746701846966
mlp,late_tail_morphology,late_derivative_bump,379,-0.7013600694370967,3.9801382649892663,4.995926736770633,0.23218997361477572,0.03430079155672823
ridge,late_tail_morphology,late_derivative_bump,379,-0.22556942330125995,3.6279072017819374,5.464338442379499,0.19525065963060687,0.0395778364116095
traditional_cfd_template_derivative,late_tail_morphology,late_derivative_bump,379,-0.03272983017124048,1.170804132713756,1.0434167853768699,0.0,0.0
1d_cnn,late_tail_morphology,late_rising_tail,1178,2.369356905321392,7.053019728157382,9.822538746921678,0.47877758913412566,0.23429541595925296
compact_waveform_transformer,late_tail_morphology,late_rising_tail,1178,0.3873871507902411,5.66038491832941,8.393484505822286,0.37266553480475384,0.12563667232597622
derivative_gate_transformer_new,late_tail_morphology,late_rising_tail,1178,-0.8833328432686889,5.245069312045191,8.342699979609412,0.3149405772495755,0.11205432937181664
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1178,0.9179030976985172,5.052915752292124,7.19511568689652,0.3395585738539898,0.10526315789473684
mlp,late_tail_morphology,late_rising_tail,1178,-0.45766063209152197,5.131288012920503,6.931859800763502,0.3293718166383701,0.08913412563667232
ridge,late_tail_morphology,late_rising_tail,1178,0.4856502002047165,4.759280396768419,6.751891455366953,0.34210526315789475,0.0831918505942275
traditional_cfd_template_derivative,late_tail_morphology,late_rising_tail,1178,0.12862210276904662,0.9535673293199921,1.0191039818445466,0.0,0.0
1d_cnn,pedestal_drift_bin,high,1746,0.08088828673330006,8.706467484342184,10.394000873311633,0.5435280641466208,0.26174112256586485
compact_waveform_transformer,pedestal_drift_bin,high,1746,-0.8513337077329144,7.268198286580905,8.333120249716131,0.5080183276059564,0.1672394043528064
derivative_gate_transformer_new,pedestal_drift_bin,high,1746,-1.7002845433029075,5.016595109868819,6.880857004193311,0.34822451317296677,0.07502863688430698
gradient_boosted_trees,pedestal_drift_bin,high,1746,0.15784426408018293,4.073857740035194,5.783314575742923,0.22336769759450173,0.05326460481099656
mlp,pedestal_drift_bin,high,1746,0.2563002484115495,4.526373426632251,5.963569243469816,0.28235967926689576,0.054982817869415807
ridge,pedestal_drift_bin,high,1746,0.3312948970143452,4.353120986769435,6.209675604458351,0.25773195876288657,0.05670103092783505
traditional_cfd_template_derivative,pedestal_drift_bin,high,1746,0.3071096017984358,0.9828225883156847,1.0287951932446056,0.0,0.0
1d_cnn,pedestal_drift_bin,low,1740,-0.02209810125987932,6.558131481739786,7.72845027645827,0.4436781609195402,0.1425287356321839
compact_waveform_transformer,pedestal_drift_bin,low,1740,0.5001177165742892,5.42541554435533,6.782991752488672,0.3683908045977011,0.08448275862068966
derivative_gate_transformer_new,pedestal_drift_bin,low,1740,-1.694035298626213,4.737662077600953,6.222536688324483,0.3022988505747126,0.06436781609195402
gradient_boosted_trees,pedestal_drift_bin,low,1740,-0.4206936386949669,3.4567543283278592,5.008621428204728,0.15689655172413794,0.03793103448275862
mlp,pedestal_drift_bin,low,1740,-0.8371132248918738,3.990244983474164,5.231743003191508,0.2367816091954023,0.03908045977011494
ridge,pedestal_drift_bin,low,1740,-0.40038316639554417,4.249464179409419,5.327488591355575,0.24367816091954023,0.04080459770114943
traditional_cfd_template_derivative,pedestal_drift_bin,low,1740,0.31676841582395987,1.0028397494496297,0.9969085977126619,0.0,0.0
1d_cnn,pedestal_drift_bin,mid,1980,0.11257718498753366,6.552832757918475,7.525438493777137,0.4404040404040404,0.14545454545454545
compact_waveform_transformer,pedestal_drift_bin,mid,1980,0.9126299725878013,5.3439429482085465,6.514133430292696,0.36313131313131314,0.07777777777777778
derivative_gate_transformer_new,pedestal_drift_bin,mid,1980,-1.7648043545416803,4.532527015575749,5.904716632660767,0.2808080808080808,0.06060606060606061
gradient_boosted_trees,pedestal_drift_bin,mid,1980,-0.3525319296206484,3.468338609038341,4.886020182370239,0.16363636363636364,0.03636363636363636
mlp,pedestal_drift_bin,mid,1980,-0.8367377668882761,4.204904662927235,5.132285053541694,0.2388888888888889,0.03434343434343434
ridge,pedestal_drift_bin,mid,1980,-0.2389383762863635,4.178190945043803,5.157147624327724,0.2297979797979798,0.03333333333333333
traditional_cfd_template_derivative,pedestal_drift_bin,mid,1980,0.3625766802498367,1.0240057971897205,1.0190060863641768,0.0,0.0
1d_cnn,pid_sideband,central,3730,0.16254512909329488,6.437801714939624,7.682719240285744,0.42815013404825736,0.13967828418230563
compact_waveform_transformer,pid_sideband,central,3730,0.9126299725878013,5.396220489674296,6.675268716243061,0.37184986595174263,0.08150134048257372
derivative_gate_transformer_new,pid_sideband,central,3730,-1.589701696662753,4.687645093310579,6.134282851792678,0.28820375335120646,0.06032171581769437
gradient_boosted_trees,pid_sideband,central,3730,-0.26272004696227924,3.5775242810961156,5.114813540557646,0.17479892761394103,0.04128686327077748
mlp,pid_sideband,central,3730,-0.6060162509536527,4.270209036675146,5.3805752416896295,0.2479892761394102,0.04075067024128686
ridge,pid_sideband,central,3730,-0.11906488444091856,4.238137575905955,5.41763856148018,0.24262734584450402,0.04075067024128686
traditional_cfd_template_derivative,pid_sideband,central,3730,0.2853120806730378,0.9886823468009124,1.00007117174373,0.0,0.0
1d_cnn,pid_sideband,high_duplicate,900,-0.2759244984320084,10.931065261094023,12.00719700154689,0.6433333333333333,0.3622222222222222
compact_waveform_transformer,pid_sideband,high_duplicate,900,-4.142454413674926,7.426584827181195,8.816169393879493,0.6066666666666667,0.23666666666666666
derivative_gate_transformer_new,pid_sideband,high_duplicate,900,-2.7817190946371184,5.548784953487905,7.303954345189575,0.44222222222222224,0.09222222222222222
gradient_boosted_trees,pid_sideband,high_duplicate,900,-0.31632664422554235,4.102989292365589,5.8199207863909015,0.22555555555555556,0.04888888888888889
mlp,pid_sideband,high_duplicate,900,-0.14638741590793458,4.473491147944181,5.920662411689473,0.27555555555555555,0.052222222222222225
ridge,pid_sideband,high_duplicate,900,-0.08207857635512994,4.63453702173465,6.3702900270989415,0.28,0.05555555555555555
traditional_cfd_template_derivative,pid_sideband,high_duplicate,900,0.3976972651521571,1.020351642713942,1.0885139218535425,0.0,0.0
1d_cnn,pid_sideband,low_duplicate,836,-0.4036240510328968,7.529140240232811,7.993529812099538,0.4988038277511962,0.17464114832535885
compact_waveform_transformer,pid_sideband,low_duplicate,836,1.0381466311366028,5.439865748042102,6.8279147856159925,0.37559808612440193,0.09090909090909091
derivative_gate_transformer_new,pid_sideband,low_duplicate,836,-1.623144761699633,4.1515137575515535,5.967224650183079,0.2595693779904306,0.06578947368421052
gradient_boosted_trees,pid_sideband,low_duplicate,836,-0.2878134427950935,3.5134654518884183,5.034220913467425,0.15789473684210525,0.039473684210526314
mlp,pid_sideband,low_duplicate,836,-0.8111985576486873,4.242239226558848,5.222191105672588,0.2452153110047847,0.039473684210526314
ridge,pid_sideband,low_duplicate,836,-0.32739643596876533,3.914463523025743,5.294232215805316,0.20574162679425836,0.04066985645933014
traditional_cfd_template_derivative,pid_sideband,low_duplicate,836,0.4663874995689524,1.0262063147806408,0.9873485290414155,0.0,0.0
1d_cnn,pileup_separation_bin,close,1701,-1.1770477598550286,7.14694803328068,7.245514203739453,0.48148148148148145,0.14462081128747795
compact_waveform_transformer,pileup_separation_bin,close,1701,0.18350706924719162,5.408466545526575,6.2504497050116115,0.36155202821869487,0.0823045267489712
derivative_gate_transformer_new,pileup_separation_bin,close,1701,-1.971236229197066,4.489156901546196,5.443414501194342,0.3009994121105232,0.052322163433274546
gradient_boosted_trees,pileup_separation_bin,close,1701,-0.6157100652161387,3.2997730398944483,4.169393357169102,0.12110523221634333,0.017048794826572605
mlp,pileup_separation_bin,close,1701,-0.7278264063026065,4.143461034695802,4.711571141806085,0.22281011169900058,0.026455026455026454
ridge,pileup_separation_bin,close,1701,-0.6323470488406819,3.852018883248024,4.807672760392244,0.2175191064079953,0.027630805408583186
traditional_cfd_template_derivative,pileup_separation_bin,close,1701,0.49942769507358165,1.041371082201747,1.0314421037180543,0.0,0.0
1d_cnn,pileup_separation_bin,late,3,-1.2179882733913239,0.8958052137768512,1.076091655764597,0.0,0.0
compact_waveform_transformer,pileup_separation_bin,late,3,-8.123809562450436,1.6448570018768955,2.1193388604430385,0.6666666666666666,0.0
derivative_gate_transformer_new,pileup_separation_bin,late,3,-3.977832003196058,1.6401983716571733,2.6493537984519624,0.0,0.0
gradient_boosted_trees,pileup_separation_bin,late,3,-1.401138739506452,3.020008920183016,3.9314543434645977,0.3333333333333333,0.0
mlp,pileup_separation_bin,late,3,1.1956985987674669,1.7298868241111496,2.1446224485023575,0.0,0.0
ridge,pileup_separation_bin,late,3,-2.7838050016017366,1.6217726945710762,2.6780942367407548,0.0,0.0
traditional_cfd_template_derivative,pileup_separation_bin,late,3,-0.5130441696247086,0.9180978641716808,1.119152234177448,0.0,0.0
1d_cnn,pileup_separation_bin,mid,1171,2.502585408918721,7.684563518382709,7.963271098538819,0.5567890691716482,0.22117847993168233
compact_waveform_transformer,pileup_separation_bin,mid,1171,-2.9899111105119296,6.210316137359829,7.163696425056696,0.4884713919726729,0.15713065755764305
derivative_gate_transformer_new,pileup_separation_bin,mid,1171,-2.0326333885947037,5.115619017767646,5.886254057069192,0.37233134073441504,0.06148590947907771
gradient_boosted_trees,pileup_separation_bin,mid,1171,-0.6118880747292081,3.5220378750821917,4.76382275953889,0.1502988898377455,0.027327070879590094
mlp,pileup_separation_bin,mid,1171,-0.7062984984226688,4.206161020574689,4.977740310271055,0.23057216054654142,0.025619128949615714
ridge,pileup_separation_bin,mid,1171,-0.46411475900804255,4.438993501008985,5.596073917879241,0.2519214346712212,0.035866780529461996
traditional_cfd_template_derivative,pileup_separation_bin,mid,1171,0.5651095326840156,1.102382303224515,1.0464009309511233,0.0,0.0
1d_cnn,pileup_separation_bin,none,2591,-0.1300531541039618,6.643050755589554,9.518128552503667,0.43303743728290234,0.18834426862215362
compact_waveform_transformer,pileup_separation_bin,none,2591,1.8072520727622976,5.286961767078816,7.466370508946196,0.4083365495947511,0.1038209185642609
derivative_gate_transformer_new,pileup_separation_bin,none,2591,-1.4594711818193318,4.548859169195559,7.017701707425252,0.28637591663450407,0.07796217676572752
gradient_boosted_trees,pileup_separation_bin,none,2591,0.14601415245574145,3.9647785146280183,5.9785961226486455,0.23311462755692783,0.06561173292165187
mlp,pileup_separation_bin,none,2591,-0.4599583298185612,4.544689218279263,6.082279064103722,0.28135854882284833,0.06059436510999614
ridge,pileup_separation_bin,none,2591,0.3746697467723408,4.15280589817051,5.969494449677798,0.25627170976456964,0.0567348514087225
traditional_cfd_template_derivative,pileup_separation_bin,none,2591,0.1964150580185997,0.8946045946175842,0.9896764761140971,0.0,0.0
1d_cnn,pulse_shape_class,compact,1860,-0.9907514486471865,8.182713830958878,9.679410516417548,0.5188172043010753,0.23978494623655913
compact_waveform_transformer,pulse_shape_class,compact,1860,-0.7773190949000055,7.0452321805790445,7.830717901134428,0.5086021505376344,0.1446236559139785
derivative_gate_transformer_new,pulse_shape_class,compact,1860,-2.45086827171182,4.92442514749981,6.469494332379115,0.41451612903225804,0.08064516129032258
gradient_boosted_trees,pulse_shape_class,compact,1860,-0.8776963792836341,3.862801390210842,5.29302935686848,0.16451612903225807,0.03870967741935484
mlp,pulse_shape_class,compact,1860,-0.7569207372738171,4.401425734406346,5.575697117121104,0.24838709677419354,0.04247311827956989
ridge,pulse_shape_class,compact,1860,0.2896109048379518,4.55470655156315,5.932259299727908,0.2682795698924731,0.044623655913978495
traditional_cfd_template_derivative,pulse_shape_class,compact,1860,0.3819628252515255,0.9858739336366613,1.0522972710919936,0.0,0.0
1d_cnn,pulse_shape_class,late_tail,1812,1.0246379119813511,6.945145651219081,8.955344556557709,0.445916114790287,0.19205298013245034
compact_waveform_transformer,pulse_shape_class,late_tail,1812,0.1251209978111154,5.417977662118072,7.5629368338237635,0.35485651214128033,0.10099337748344371
derivative_gate_transformer_new,pulse_shape_class,late_tail,1812,-1.6156614244980636,4.808165588205629,7.291013745818453,0.2886313465783664,0.08774834437086093
gradient_boosted_trees,pulse_shape_class,late_tail,1812,0.5074991805295047,4.419588563725888,6.329403752804759,0.2704194260485651,0.07781456953642384
mlp,pulse_shape_class,late_tail,1812,-0.45766063209152197,4.730247862680475,6.292670341733066,0.293598233995585,0.07008830022075055
ridge,pulse_shape_class,late_tail,1812,-0.179078993597944,4.508384181673012,6.110344542606955,0.29083885209713023,0.06622516556291391
traditional_cfd_template_derivative,pulse_shape_class,late_tail,1812,0.25967739884072216,1.0125536954614516,1.0288055854962213,0.0,0.0
1d_cnn,pulse_shape_class,nominal,1794,0.12356045275883609,6.380133961394851,6.690165844234226,0.45707915273132665,0.1109253065774805
compact_waveform_transformer,pulse_shape_class,nominal,1794,1.2368131422279136,5.229933918566184,6.140889495194386,0.36677814938684505,0.07859531772575251
derivative_gate_transformer_new,pulse_shape_class,nominal,1794,-1.2394876246475306,4.128815467102671,4.836886713227317,0.22073578595317725,0.030100334448160536
gradient_boosted_trees,pulse_shape_class,nominal,1794,-0.44827153350513527,2.9044447310677977,3.685642106387648,0.1064659977703456,0.010033444816053512
mlp,pulse_shape_class,nominal,1794,-0.6502331111768622,3.8701940760198434,4.305306555169866,0.2140468227424749,0.014492753623188406
ridge,pulse_shape_class,nominal,1794,-0.4064228090715405,3.5803262098452433,4.5437935045892175,0.1688963210702341,0.01839464882943144
traditional_cfd_template_derivative,pulse_shape_class,nominal,1794,0.3986131015737957,0.9712047148489231,0.9692194090668339,0.0,0.0
1d_cnn,saturation_onset_bin,linear,3966,0.4345302755543301,7.464354081306201,9.007280287968808,0.48461926374180536,0.19339384770549672
compact_waveform_transformer,saturation_onset_bin,linear,3966,0.2542723581921269,6.171675038652518,7.529221331099297,0.4218356026222895,0.11649016641452345
derivative_gate_transformer_new,saturation_onset_bin,linear,3966,-1.9609966772436538,4.732510889057716,6.483409465150979,0.31921331316187596,0.0718608169440242
gradient_boosted_trees,saturation_onset_bin,linear,3966,-0.3500260299548401,3.7948862640661813,5.344979894542735,0.18608169440242056,0.0448814926878467
mlp,saturation_onset_bin,linear,3966,-0.6451271924484234,4.340651873121554,5.518032197915417,0.2539082198688855,0.04462934947049924
ridge,saturation_onset_bin,linear,3966,-0.20146023764934906,4.331263523758436,5.6170050682372645,0.2508825012607161,0.0453857791225416
traditional_cfd_template_derivative,saturation_onset_bin,linear,3966,0.3843416349931843,1.0096878571664414,1.0326903805370975,0.0,0.0
1d_cnn,saturation_onset_bin,near_saturation,1500,-0.8744982087325317,6.607159929523214,7.347872561430242,0.44733333333333336,0.15066666666666667
compact_waveform_transformer,saturation_onset_bin,near_saturation,1500,0.8094950877513742,5.573602363645799,6.575804887695135,0.38266666666666665,0.08733333333333333
derivative_gate_transformer_new,saturation_onset_bin,near_saturation,1500,-1.121763586611892,4.673144357388478,5.8689471551809,0.2826666666666667,0.052
gradient_boosted_trees,saturation_onset_bin,near_saturation,1500,-0.10729077618143901,3.4853611950469165,4.894015772725679,0.166,0.035333333333333335
mlp,saturation_onset_bin,near_saturation,1500,-0.5295495838112321,4.222100640080364,5.2777902168961415,0.24733333333333332,0.03666666666666667
ridge,saturation_onset_bin,near_saturation,1500,0.08093909894280182,4.144981674217936,5.4453983494865525,0.22266666666666668,0.037333333333333336
traditional_cfd_template_derivative,saturation_onset_bin,near_saturation,1500,0.16320623993072303,0.9776520257505947,0.9694852958805433,0.0,0.0
