sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,area_over_amp_left,area_over_amp_right,width_half_left,width_half_right,time_left_ns,time_right_ns,raw_residual_ns,period,historical_residual_ns
sample_iii_analysis,44,3883,1719.5,2352.5,7.0,7.0,12299.0,17752.0,0.3300268314497113,0.3814218116268589,7.1526606571677815,7.5460148777895855,7.0,8.0,35.25504587155964,37.42397137745975,2.1689255059001127,sample_iii,-1.4250741120487405
sample_iii_analysis,44,3932,3074.5,1756.5,6.0,8.0,26169.0,13155.0,0.3877488631586992,0.3877613074876472,8.511627906976743,7.48932536293766,8.0,8.0,34.88065843621399,40.03835616438356,5.157697728169566,sample_iii,0.763482429687599
sample_iii_analysis,44,3958,1836.0,1070.0,6.0,7.0,12953.0,7547.0,0.2998533158341697,0.2986617198886975,7.055010893246188,7.053271028037384,6.0,6.0,33.1585557299843,34.0,0.8414442700156997,sample_iii,-2.031962652764534
sample_iii_analysis,44,3962,1126.0,2768.0,6.0,6.0,7721.0,22349.0,0.2670638518326642,0.3593449371336525,6.857015985790409,8.074060693641618,7.0,7.0,31.614406779661017,34.01461377870564,2.40020699904462,sample_iii,-1.5201619939711222
sample_iii_analysis,44,3981,2671.5,1800.0,6.0,7.0,19766.0,13417.0,0.3290498836385713,0.3891331892375345,7.398839603219165,7.453888888888889,7.0,7.0,33.97659574468085,39.58217270194986,5.605576957269008,sample_iii,1.56961183106705
sample_iii_analysis,44,3985,1513.5,1127.5,7.0,7.0,10390.0,8207.0,0.3031761308950914,0.3875959546728402,6.864882722167162,7.278935698447894,7.0,7.0,35.46835443037975,41.11827956989248,5.649925139512732,sample_iii,3.0055984705441716
sample_iii_analysis,44,4005,1051.5,3011.5,6.0,6.0,7359.0,24974.0,0.272591384699008,0.3547689597181068,6.998573466476462,8.292877303669268,7.0,7.0,32.49006622516556,33.09856781802865,0.6085015928630852,sample_iii,-3.5364254793367778
sample_iii_analysis,44,4064,3683.5,1921.5,5.0,7.0,33904.0,14028.0,0.4201274185936762,0.3371827773025377,9.204289398669744,7.300546448087432,9.0,7.0,31.688269951794325,35.087027914614126,3.3987579628198006,sample_iii,-1.566387233182212
sample_iii_analysis,44,4104,2712.0,1482.0,6.0,7.0,20784.0,10855.0,0.3100943033102386,0.3177337632427452,7.663716814159292,7.324561403508772,8.0,7.0,30.569051580698837,33.68679245283019,3.117740872131357,sample_iii,-0.8701419375695636
sample_iii_analysis,44,4114,2147.5,2153.0,6.0,7.0,15922.0,16303.0,0.3012184398944856,0.3515303931791694,7.414202561117579,7.572224802601021,8.0,7.0,30.7942238267148,34.71172413793104,3.917500311216237,sample_iii,0.1860485294630294
sample_iii_analysis,44,4147,3061.0,1983.5,6.0,7.0,25619.0,14259.0,0.3974003669151801,0.3995371344414054,8.369487095720352,7.188807663221578,8.0,8.0,36.62686567164179,41.87262872628726,5.245763054645472,sample_iii,0.8325982133575351
sample_iii_analysis,44,4163,2671.0,2268.0,6.0,7.0,19342.0,16476.0,0.3049322717402544,0.3469288662296674,7.241482590789967,7.264550264550264,7.0,7.0,33.13236714975845,36.46381093057608,3.3314437808176223,sample_iii,-0.8062684998628242
sample_iii_analysis,44,4197,1698.0,1335.5,3.0,5.0,1268.0,5490.0,-4.843059936908517,-0.1976320582877959,0.7467608951707891,4.110819917633845,5.0,6.0,17.188144329896907,19.795332136445243,2.607187806548336,sample_iii,-0.3740225997798663
sample_iii_analysis,44,4363,3059.5,1708.5,5.0,6.0,25144.0,13129.0,0.3152640789055043,0.3288140757102597,8.218336329465599,7.684518583552824,8.0,8.0,30.12670807453416,32.7883008356546,2.661592761120435,sample_iii,-1.7113736799184487
sample_iii_analysis,44,4416,1057.5,1518.0,7.0,8.0,7796.0,10676.0,0.3696767573114418,0.3996815286624204,7.3721040189125295,7.032938076416337,7.0,6.0,38.10077519379845,43.36713286713287,5.266357673334419,sample_iii,2.301517127372996
sample_iii_analysis,44,4545,2453.5,1581.5,6.0,7.0,18095.0,11378.0,0.3135672837800497,0.3294955176656706,7.375178316690442,7.1944356623458745,8.0,7.0,32.032051282051285,34.87083333333334,2.8387820512820525,sample_iii,-0.9344320784082072
sample_iii_analysis,44,4638,1156.5,2375.0,7.0,7.0,8331.0,18111.0,0.3602208618413156,0.4298492628789133,7.203631647211414,7.625684210526316,7.0,7.0,39.064516129032256,42.55788313120177,3.4933670021695136,sample_iii,-0.157819487849018
sample_iii_analysis,44,4661,2978.5,2274.5,6.0,7.0,23193.0,16291.0,0.3338938472815073,0.3681787490025167,7.786805438979352,7.16245328643658,7.0,7.0,33.63391136801542,38.36363636363637,4.729724995620948,sample_iii,0.34878620624306933
sample_iii_analysis,44,4680,2595.0,1450.0,3.0,6.0,14950.0,9446.0,-0.0169899665551839,0.1564683463900063,5.761078998073217,6.51448275862069,7.0,7.0,18.609179415855355,22.403361344537814,3.794181928682459,sample_iii,-0.06785831666792674
sample_iii_analysis,44,4764,2931.0,1552.0,6.0,7.0,23580.0,11127.0,0.3064885496183206,0.2992720409813966,8.04503582395087,7.169458762886598,8.0,7.0,30.4844989185292,33.29837251356239,2.81387359503319,sample_iii,-1.4072131454758328
sample_iii_analysis,44,4789,1382.0,2784.5,6.0,7.0,9970.0,21973.0,0.2695085255767302,0.3522959996359168,7.214182344428365,7.891183336326091,7.0,7.0,30.898395721925134,34.40614709110867,3.507751369183538,sample_iii,-0.2704003112375233
sample_iii_analysis,44,4862,1109.0,2698.0,7.0,7.0,8128.0,20433.0,0.3367372047244094,0.4072333969559046,7.329125338142471,7.573387694588584,7.0,8.0,34.48831168831169,41.01283316880553,6.524521480493839,sample_iii,2.62932916614593
sample_iii_analysis,44,4963,3333.5,1614.0,6.0,7.0,29263.0,11442.0,0.3892970645525065,0.3735360950882713,8.778461076946153,7.089219330855019,8.0,7.0,33.31446059678653,40.77707006369427,7.462609466907736,sample_iii,2.838869136369297
sample_iii_analysis,44,4967,2986.0,1777.0,6.0,7.0,23883.0,13063.0,0.3608424402294519,0.3786266554390262,7.998325519089082,7.351153629712999,8.0,7.0,35.57451403887689,39.155080213903744,3.5805661750268527,sample_iii,-0.7349834330139018
sample_iii_analysis,44,5023,3241.5,1278.0,5.0,7.0,27825.0,9281.0,0.3657861635220126,0.3692490033401573,8.583988894030542,7.262128325508607,8.0,7.0,32.962110960757784,39.60606060606061,6.6439496453028255,sample_iii,2.15490802911998
sample_iii_analysis,44,5183,2747.0,1634.0,6.0,7.0,21332.0,11756.0,0.3539752484530283,0.3735113984348417,7.765562431743721,7.194614443084455,7.0,7.0,34.78451882845188,40.75620437956204,5.971685551110163,sample_iii,1.9084525270735995
sample_iii_analysis,44,5206,3370.5,2525.5,5.0,6.0,28784.0,19383.0,0.3560658699277376,0.3381313522158592,8.539979231568017,7.674915858245892,8.0,7.0,31.278141751042288,33.73403141361257,2.455889662570282,sample_iii,-2.258869174689682
sample_iii_analysis,44,5254,3444.5,1901.5,5.0,7.0,29874.0,13757.0,0.3306554194282654,0.3247801119430108,8.672956887792132,7.234814620036813,8.0,7.0,27.75225225225225,34.378812199036915,6.62655994678466,sample_iii,1.8784269566615919
sample_iii_analysis,44,5319,2501.5,1773.5,6.0,6.0,18568.0,12723.0,0.2999246014648858,0.3111687495087636,7.422746352188687,7.173949816746546,8.0,7.0,30.8800792864222,33.34827586206897,2.4681965756467648,sample_iii,-1.4115153270041887
sample_iii_analysis,44,5440,1471.5,2380.0,7.0,7.0,11354.0,17565.0,0.3307204509423991,0.3474523199544548,7.715936119605844,7.380252100840337,8.0,7.0,32.16556291390729,35.50578034682081,3.3402174329135264,sample_iii,-0.22316219489984945
sample_iii_analysis,44,5485,1275.5,1805.5,6.0,6.0,9228.0,12902.0,0.2283268313827481,0.2922802666253294,7.234809878479028,7.1459429520908335,7.0,7.0,25.80997624703088,32.02886002886003,6.2188837818291525,sample_iii,3.0265054899925623
sample_iii_analysis,44,5543,2453.5,1745.0,6.0,7.0,18769.0,13092.0,0.3440780009590282,0.3806904980140543,7.64988791522315,7.502578796561605,7.0,7.0,34.02603550295858,38.753315649867375,4.727280146908797,sample_iii,0.8981078570452894
sample_iii_analysis,44,5596,2057.0,1050.0,6.0,7.0,14257.0,7654.0,0.3032896121203619,0.3650378886856545,6.930967428293632,7.28952380952381,7.0,7.0,34.93521126760563,40.216110019646365,5.280898752040734,sample_iii,2.192473352179526
sample_iii_analysis,44,5795,2482.0,2171.5,5.0,5.0,16727.0,15675.0,0.1832366832067914,0.2359808612440191,6.739323126510878,7.218512548929311,7.0,7.0,22.42830188679245,25.01075268817204,2.5824508013795864,sample_iii,-1.3906204135463085
sample_iii_analysis,44,5833,2621.5,1362.0,6.0,7.0,19025.0,10080.0,0.312431011826544,0.337202380952381,7.257295441541102,7.400881057268722,7.0,7.0,33.237890204520994,35.142168674698794,1.9042784701778004,sample_iii,-1.95352849960733
sample_iii_analysis,44,5846,2387.5,1518.5,3.0,5.0,11291.0,9454.0,-0.1838632539190505,0.1175163951766448,4.729214659685864,6.225880803424432,7.0,7.0,17.77777777777778,22.27109266943292,4.493314891655139,sample_iii,0.8053140957821299
sample_iii_analysis,44,5941,2074.0,1158.0,6.0,7.0,14788.0,8312.0,0.2990938598863943,0.3173724735322425,7.130183220829315,7.177892918825561,7.0,7.0,32.79140328697851,35.00294985250738,2.21154656552887,sample_iii,-0.9757781369618428
sample_iii_analysis,44,5951,2826.5,1149.0,6.0,7.0,21537.0,8269.0,0.3118354459766913,0.3516749304631757,7.619670971165752,7.196692776327241,8.0,7.0,32.1381074168798,38.689655172413794,6.551547755533996,sample_iii,2.5485209373127944
sample_iii_analysis,44,6032,1985.0,1801.0,7.0,7.0,14039.0,13343.0,0.3589286986252582,0.4119763171700517,7.072544080604534,7.408661854525263,7.0,8.0,38.78587196467991,42.19971469329529,3.4138427286153785,sample_iii,-0.06580016237957409
sample_iii_analysis,44,6060,3076.5,1712.5,6.0,7.0,25185.0,12627.0,0.3637085566805638,0.3987487130751564,8.186250609458801,7.373430656934307,8.0,8.0,34.58734655335222,40.84485407066052,6.257507517308298,sample_iii,1.8679268228172532
sample_iii_analysis,44,6089,1804.5,1720.5,7.0,7.0,13351.0,12223.0,0.3475395101490525,0.3512231039842919,7.398725408700471,7.104330136588201,7.0,7.0,35.06902654867257,38.57213930348259,3.5031127548100187,sample_iii,0.18574102260950554
sample_iii_analysis,44,6178,2964.0,2567.5,6.0,7.0,23298.0,19994.0,0.325736114687956,0.3755626688006402,7.8603238866396765,7.787341772151898,8.0,8.0,32.50041425020712,36.25,3.749585749792878,sample_iii,-0.6548343379579293
sample_iii_analysis,44,6219,1266.5,2246.0,7.0,7.0,8645.0,16518.0,0.3157894736842105,0.4179077370141664,6.8258981444926965,7.354407836153161,7.0,7.0,38.76450511945392,42.88558352402746,4.121078404573538,sample_iii,0.6079351584633201
sample_iii_analysis,44,6304,2583.5,1284.5,7.0,8.0,19214.0,9550.0,0.401894451962111,0.418848167539267,7.437197600154828,7.434799532892176,8.0,7.0,41.301648884578086,43.030418250950575,1.7287693663724897,sample_iii,-2.0603455240453457
sample_iii_analysis,45,6382,2613.5,1707.5,5.0,6.0,18091.0,12854.0,0.1653308274832789,0.2659094445308853,6.922135067916587,7.52796486090776,8.0,7.0,22.194006309148264,25.67164179104477,3.4776354818965096,sample_iii,-0.4819638478452113
sample_iii_analysis,45,6396,1715.5,2597.0,6.0,7.0,12721.0,19101.0,0.3149123496580457,0.3783571540757028,7.415330807344797,7.355025028879476,7.0,7.0,32.78470254957507,39.39837398373984,6.613671434164765,sample_iii,2.918148913771283
sample_iii_analysis,45,6489,2497.0,1430.5,6.0,7.0,18555.0,10216.0,0.320829964969011,0.3114722004698512,7.430917100520625,7.141558895491087,7.0,7.0,33.40468227424749,34.3155737704918,0.9108914962443108,sample_iii,-2.847393215077311
sample_iii_analysis,45,6670,2102.5,1549.0,6.0,6.0,15644.0,10999.0,0.3054206085400153,0.2918447131557414,7.440665873959572,7.100710135571337,8.0,6.0,31.41982864137087,32.897893030794165,1.4780643894232952,sample_iii,-1.9690480269650692
sample_iii_analysis,45,6692,3560.0,1443.0,6.0,7.0,31379.0,10437.0,0.4274196118423149,0.3856472166331321,8.814325842696629,7.232848232848233,8.0,7.0,35.66409597257926,41.71239669421488,6.04830072163562,sample_iii,1.2113509575746733
sample_iii_analysis,45,6807,2879.0,1939.0,6.0,7.0,21694.0,14074.0,0.3334562551857656,0.3657808725309081,7.535255296978117,7.258380608561114,7.0,7.0,34.46105263157895,37.63021868787276,3.169166056293811,sample_iii,-1.0783090248221257
sample_iii_analysis,45,6809,3375.0,2240.5,6.0,7.0,30271.0,16387.0,0.4002510653761025,0.3798132666137792,8.969185185185186,7.313992412407945,8.0,8.0,33.48175182481752,39.70089285714286,6.219141032325339,sample_iii,1.5143196885643988
sample_iii_analysis,45,6813,1175.0,1135.5,3.0,4.0,-8245.0,222.0,-11089.0,-18.40990990990991,-7.017021276595744,0.1955085865257596,5.0,5.0,16.61845730027548,18.27705627705628,1.658598976780798,sample_iii,-0.8148879244268663
sample_iii_analysis,45,6859,2708.5,1231.5,5.0,6.0,20005.0,8741.0,0.2429892526868283,0.2288067726804713,7.386007014952926,7.097848152659359,7.0,7.0,24.986184909670563,26.74509803921569,1.758913129545128,sample_iii,-2.143360237713175
sample_iii_analysis,45,7171,1897.0,2218.0,6.0,7.0,13079.0,16322.0,0.2821316614420062,0.3905771351550055,6.894570374275172,7.358881875563571,6.0,8.0,33.58677685950413,40.16957026713125,6.582793407627122,sample_iii,2.9725670037081358
sample_iii_analysis,45,7431,2231.0,1492.0,6.0,6.0,16402.0,10943.0,0.2910620656017559,0.322123732066161,7.351860152398028,7.334450402144772,8.0,7.0,30.914481185860893,34.23396226415095,3.319481078290053,sample_iii,-0.21270693778483052
sample_iii_analysis,45,7736,1343.0,2193.5,7.0,7.0,9916.0,15481.0,0.354376764824526,0.3776241844842064,7.383469843633656,7.05767038978801,7.0,7.0,37.16,40.97401129943503,3.8140112994350233,sample_iii,0.35110708018835624
sample_iii_analysis,45,7780,2840.5,1586.5,6.0,8.0,21522.0,11603.0,0.35168664622247,0.3959320865293458,7.576835064249252,7.313583359596596,7.0,7.0,36.74148802017655,41.26053042121684,4.519042401040295,sample_iii,0.3782521939180583
sample_iii_analysis,45,7792,2200.0,2087.5,6.0,6.0,15703.0,14884.0,0.268993186015411,0.3067723730180059,7.137727272727273,7.1300598802395205,7.0,7.0,29.955056179775283,33.37078651685393,3.4157303370786494,sample_iii,-0.32866255095353125
sample_iii_analysis,45,7878,2192.0,1238.0,6.0,7.0,15462.0,9018.0,0.274608718147717,0.2968507429585273,7.053832116788321,7.284329563812601,7.0,7.0,30.811946902654867,32.7321063394683,1.9201594368134351,sample_iii,-1.4398372367227665
sample_iii_analysis,45,8026,2789.0,1540.5,6.0,8.0,21341.0,11484.0,0.3598238133170892,0.4182340647857889,7.651846539978487,7.454722492697177,7.0,7.0,36.76862745098039,42.1524500907441,5.383822639763707,sample_iii,1.3042351610120733
sample_iii_analysis,45,8067,1561.5,2153.0,7.0,7.0,11355.0,15492.0,0.2829590488771466,0.3267492899561063,7.271853986551393,7.195541105434278,7.0,7.0,31.8813056379822,35.0150068212824,3.1337011833002,sample_iii,-0.31894482641384414
sample_iii_analysis,45,8087,2043.0,1144.0,7.0,7.0,14489.0,8847.0,0.3363931258195872,0.4023962925285407,7.092021536955458,7.733391608391608,7.0,8.0,35.97297297297297,39.75355450236967,3.7805815293966982,sample_iii,0.6352520470238541
sample_iii_analysis,45,8400,3305.5,1991.5,5.0,7.0,29205.0,14885.0,0.3840095873994179,0.3840107490762512,8.835274542429284,7.474265628922923,9.0,8.0,32.9931129476584,39.161904761904765,6.168791814246362,sample_iii,1.5395381373784858
sample_iii_analysis,45,8613,3066.5,2090.5,8.0,7.0,24680.0,15800.0,0.325,0.3634177215189873,8.04826349258112,7.558000478354461,8.0,7.0,31.703438395415475,35.62857142857143,3.925133033155959,sample_iii,-0.5060966199939538
sample_iii_analysis,45,8630,2392.0,1056.5,7.0,8.0,17705.0,7804.0,0.3368539960463146,0.3581496668375192,7.401755852842809,7.386654046379555,7.0,7.0,34.562025316455696,39.224880382775126,4.66285506631943,sample_iii,1.194678899893951
sample_iii_analysis,45,8678,2469.5,1110.0,4.0,5.0,14362.0,6562.0,0.014761175323771,0.0908259676927766,5.815752176553958,5.911711711711711,7.0,7.0,19.182049110922947,21.17241379310345,1.9903646821805017,sample_iii,-1.5953039601862253
sample_iii_analysis,45,8829,2467.0,2001.5,7.0,8.0,18199.0,14521.0,0.3519973624924446,0.4085806762619654,7.376976084312931,7.255058705970522,7.0,7.0,36.08902077151336,42.100981767180926,6.011960995667572,sample_iii,2.0949308993473394
sample_iii_analysis,45,8977,2927.0,1885.0,8.0,7.0,23521.0,13940.0,0.3541941243994728,0.3833572453371592,8.035872907413735,7.395225464190982,7.0,7.0,33.94589371980676,38.888888888888886,4.942995169082124,sample_iii,0.6626350644766745
sample_iii_analysis,45,8988,1065.0,1094.0,4.0,4.0,-8929.0,-453.0,-10885.0,-4594.0,-8.384037558685446,-0.4140767824497258,5.0,5.0,16.731707317073173,17.748743718592962,1.017036401519789,sample_iii,-1.3789182511029736
sample_iii_analysis,45,8994,2811.0,1485.0,6.0,7.0,20875.0,11448.0,0.2791856287425149,0.333508036338225,7.426182853077197,7.709090909090909,7.0,7.0,29.697841726618705,32.47038917089679,2.772547444278082,sample_iii,-1.3143047100645404
sample_iii_analysis,45,9159,2110.5,1015.5,6.0,7.0,15112.0,7246.0,0.3268263631551085,0.3686171680927408,7.160388533522862,7.1354012801575575,7.0,7.0,34.82234957020057,40.946058091286304,6.123708521085732,sample_iii,3.0033287536693365
sample_iii_analysis,45,9208,2299.0,1883.5,7.0,7.0,16460.0,13043.0,0.3428311057108141,0.3831173809706356,7.159634623749456,6.924873904964162,7.0,6.0,36.0,42.34643377001456,6.346433770014556,sample_iii,2.5986442868262003
sample_iii_analysis,45,9636,2072.0,1082.0,7.0,7.0,15462.0,7427.0,0.3736256629155348,0.3735020869799381,7.462355212355212,6.864140480591497,7.0,6.0,37.16666666666667,42.28795811518325,5.121291448516573,sample_iii,1.9917587703132966
sample_iii_analysis,45,9645,3205.5,1236.0,6.0,7.0,26303.0,8733.0,0.4109417176747899,0.4049009504179549,8.205584152238341,7.065533980582524,8.0,7.0,39.749618320610686,43.859410430839,4.109792110228312,sample_iii,-0.3334841131080566
sample_iii_analysis,45,9653,1682.0,2061.0,4.0,5.0,7677.0,14532.0,-0.0897485997134297,0.2088494357280484,4.564209274673009,7.0509461426492,6.0,8.0,19.7247191011236,22.62108922363847,2.896370122514874,sample_iii,-0.5445038928773087
sample_iii_analysis,45,9684,3865.5,2354.0,6.0,7.0,35514.0,17448.0,0.4777270935405755,0.415864282439248,9.18742724097788,7.412064570943076,9.0,7.0,37.79196704428424,42.71266968325792,4.9207026389736725,sample_iii,-0.19511290455785257
sample_iii_analysis,45,9923,2816.5,1827.5,7.0,8.0,20919.0,14103.0,0.3639753334289402,0.4218960504857122,7.427303390733179,7.717099863201095,7.0,8.0,38.241379310344826,41.36486486486486,3.123485554520037,sample_iii,-1.0476646125496178
sample_iii_analysis,45,10290,1214.5,2331.5,6.0,7.0,8808.0,16824.0,0.2790644868301544,0.3377318116975749,7.252367229312474,7.215955393523482,7.0,7.0,31.0863309352518,35.68539325842697,4.599062323175172,sample_iii,1.009724530851539
sample_iii_analysis,45,10345,2926.0,1514.5,6.0,7.0,23590.0,11306.0,0.3455701568461212,0.3519370245887139,8.062200956937799,7.465170023109938,7.0,7.0,32.89242282507016,35.80888888888889,2.9164660638187314,sample_iii,-1.2916224033374704
sample_iii_analysis,45,10515,3020.0,1444.5,6.0,7.0,23812.0,10066.0,0.3564169326390055,0.363401549771508,7.88476821192053,6.968501211491866,7.0,7.0,35.292908530318606,41.093103448275855,5.800194917957249,sample_iii,1.51248058024769
sample_iii_analysis,45,10594,2981.5,1623.0,7.0,6.0,23679.0,12062.0,0.2493348536678069,0.2752445697230973,7.941975515680027,7.431916204559458,7.0,7.0,23.69835035349568,28.75956284153005,5.0612124880343785,sample_iii,0.7770092148657639
sample_iii_analysis,45,10619,1485.5,2101.0,7.0,7.0,10294.0,15162.0,0.2958033806100641,0.3826012399419601,6.929653315382026,7.216563541170871,7.0,7.0,35.14639175257732,40.524875621890544,5.378483869313229,sample_iii,1.9696792038294433
sample_iii_analysis,45,10740,2438.0,1292.5,5.0,5.0,14673.0,8691.0,0.0941184488516322,0.1817972615349211,6.018457752255948,6.724177949709865,7.0,6.0,21.46582875098193,23.59778597785978,2.1319572268778444,sample_iii,-1.508906421906758
sample_iii_analysis,45,10755,1369.5,2176.5,7.0,7.0,10710.0,16444.0,0.3762838468720821,0.426660180004865,7.8203723986856515,7.555249253388467,8.0,7.0,35.52307692307692,41.52879581151833,6.005718888441407,sample_iii,2.5560649485769034
sample_iii_analysis,45,10758,1100.5,2642.0,6.0,6.0,8077.0,20259.0,0.2916924600718088,0.3400957599091762,7.339391185824625,7.668054504163512,7.0,7.0,31.687782805429865,33.72149122807017,2.0337084226403093,sample_iii,-1.8354258143539184
