abstention_budget,target_pair,method,n,n_events,n_runs,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,calibration_loss,mean_sigma_hat_ns,accepted_fraction,bootstrap_replicates,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,pull_width68_ci_low,pull_width68_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,tail_frac_abs_gt5ns_ci_low,tail_frac_abs_gt5ns_ci_high,calibration_loss_ci_low,calibration_loss_ci_high,accepted_fraction_ci_low,accepted_fraction_ci_high
0.0,B4-B6,cnn1d,3820,3820,7,0.9717440806677896,2.0523401058445576,0.024607329842931937,0.24532916667200683,0.6960732984293194,0.987958115183246,0.2686709182678529,2.666593308685914,1.0,400,0.5351319453349699,0.8537941188976337,0.9829531908612598,0.9933674753744913,0.21373468675416848,0.2632123306935783,0.8709354420106894,1.0395154975146828,0.01571780505004402,0.03814382896015549,0.2640541791401125,0.3340397461401695,1.0,1.0
0.0,B4-B6,gradient_boosted_trees,3820,3820,7,1.0581085851789407,1.9662386904999611,0.028534031413612566,0.4697389953502681,0.6895287958115183,0.9476439790575916,0.17981877642221952,2.6646599389933567,1.0,400,0.5519789206350957,0.834508045526513,0.8879700733060062,0.9930275763281577,0.3322334900381958,0.5765189262724995,0.944068021142396,1.1543165387487206,0.013513513513513514,0.044993641408579615,0.1742815369248642,0.2863574322183556,1.0,1.0
0.0,B4-B6,mlp,3820,3820,7,1.076007378329178,2.107375836461888,0.02774869109947644,0.4402279292058931,0.7023560209424083,0.9693717277486911,0.19960344244940212,2.9189217047036133,1.0,400,0.5849361147092826,0.7977304536738408,0.9493618089980471,0.9867661116250385,0.3667351526143875,0.4803869430346011,1.0113896357375023,1.109500205412435,0.017995444191343964,0.039982545845637825,0.18539626737745563,0.26056474584991807,1.0,1.0
0.0,B4-B6,phase_conformal_gated_cnn,3820,3820,7,0.8671434813854856,2.0486362292260347,0.020680628272251308,0.23205298253860024,0.7282722513089005,0.9913612565445026,0.2849636777259343,2.7402764964359965,1.0,400,0.6144256879534277,0.8275264989680174,0.9896521989077322,0.9936782647600827,0.21262268971934573,0.24447566183559613,0.7847021020277583,0.894078956780041,0.012589831986051672,0.031557788944723615,0.2686414154702883,0.32483065321930493,1.0,1.0
0.0,B4-B6,ridge,3820,3820,7,1.1443353376982124,2.2222223575268294,0.03507853403141361,0.4362340498113671,0.7102094240837696,0.9701570680628272,0.20381431673274328,2.844226840408241,1.0,400,0.5609577247100634,0.8686070101728457,0.9376451473104372,0.9928318019051148,0.3468280889129848,0.5214770122218866,0.946768673923723,1.3117618443094743,0.017441264773160502,0.06129666335363038,0.1775700229654638,0.29437732791552473,1.0,1.0
0.0,B4-B6,traditional,3820,3820,7,1.196986056387738,2.3910801927774727,0.04502617801047121,1.880292701490589,0.42879581151832463,0.6473821989528796,0.4789347277187949,2.3889272528485535,1.0,400,0.27009672843955634,0.5361843971405494,0.5286473495002988,0.7229083168534388,1.610499442891437,2.5859986717540013,0.9528482519991108,1.3000763930952621,0.018096145281287456,0.08512355735259479,0.33433317838961557,0.6891985823519375,1.0,1.0
0.0,B4-B8,cnn1d,3820,3820,7,0.8772924751901812,2.453243007848807,0.020942408376963352,0.26186241312279557,0.7424083769633508,0.9853403141361257,0.2777322619465603,2.5549976541373787,1.0,400,0.6447483053536923,0.8409358288770054,0.9783803986710963,0.9938886652912978,0.23788500253770947,0.2747313030471534,0.8331586752505509,0.9191104170680067,0.015432457911472264,0.0264717671336898,0.2547817675740789,0.31929426125645044,1.0,1.0
0.0,B4-B8,gradient_boosted_trees,3820,3820,7,1.054132087089478,2.2868071533366114,0.026963350785340314,0.47249340940926854,0.6869109947643979,0.9510471204188482,0.17759173787899252,2.5268764730329143,1.0,400,0.5568694456325445,0.8061472763085666,0.8999239338553569,0.9884166195103405,0.38240120490711116,0.586780710756407,0.9970602006325386,1.1346657414455645,0.018824611908362956,0.03581945292827941,0.17136588913977077,0.258998567102984,1.0,1.0
0.0,B4-B8,mlp,3820,3820,7,1.150371096818951,2.467819901773756,0.027225130890052355,0.5105616697134663,0.668586387434555,0.9523560209424083,0.16863248531046238,2.6095658380714886,1.0,400,0.5568511608489306,0.7669928212000486,0.9178543741285893,0.9817553260731009,0.4300605309587583,0.5857967296723167,1.0963757552601303,1.1633157181787204,0.020239417772660036,0.03520285229202037,0.16604716074746506,0.22710107073420638,1.0,1.0
0.0,B4-B8,phase_conformal_gated_cnn,3820,3820,7,0.8569808700315282,2.4477427271464434,0.018586387434554975,0.2843037708946059,0.7188481675392671,0.9856020942408377,0.2624856662494996,2.4209577763823145,1.0,400,0.6113670072511537,0.8180911301794154,0.9808823230484769,0.9914266677008934,0.26167511900867185,0.2992118033187335,0.7813330123933618,0.9098096022231232,0.011882331594105617,0.02474583260102478,0.2477122723196763,0.30286988817404487,1.0,1.0
0.0,B4-B8,ridge,3820,3820,7,1.1835303133086854,2.636930113832677,0.03743455497382199,0.5313827365476913,0.6445026178010471,0.956544502617801,0.17111621346868755,2.4980787681002345,1.0,400,0.4855945521215296,0.7976691360713826,0.9104502817274098,0.9889096361285148,0.43616146669558364,0.5954323961282151,1.0693153033323917,1.2771287740486625,0.017877963466770307,0.06259244531019914,0.16807433085352722,0.2400263813062517,1.0,1.0
0.0,B4-B8,traditional,3820,3820,7,1.20294195369979,2.8021698008940708,0.04712041884816754,1.105215429841735,0.5662303664921466,0.7732984293193718,0.13279204205573883,2.627703117186797,1.0,400,0.42519290542886634,0.6743978538319019,0.699954581346788,0.8342949289114022,0.9472451709432512,1.2277058944750623,0.9913525153520553,1.3266061317587197,0.019677619545335773,0.08498368270025777,0.057439273521283966,0.24416721129123564,1.0,1.0
0.0,B6-B8,cnn1d,3820,3820,7,0.8185088722079035,1.8432724211051594,0.007853403141361256,0.9806165480787987,0.6269633507853403,0.919109947643979,0.035333215209627324,0.8468183746071559,1.0,400,0.5730561578728344,0.6768553465799536,0.8926799539889654,0.9470303473883395,0.9005839812460883,1.038033042824367,0.7739441471552071,0.8444738490530395,0.005001376040849278,0.010294468251045704,0.021743542418729982,0.06529726974742618,1.0,1.0
0.0,B6-B8,gradient_boosted_trees,3820,3820,7,0.9451529413172912,1.8418400612478771,0.007853403141361256,0.9497205345311527,0.6785340314136126,0.912303664921466,0.030710420423589586,0.9818025322191226,1.0,400,0.637342113940183,0.7104414124567848,0.8921945052786286,0.9278510168876667,0.8959243659861883,1.0222115787747252,0.8897168960761844,0.9966842764953844,0.005956942236354002,0.009301064488069223,0.022963561370781982,0.05331941967902022,1.0,1.0
0.0,B6-B8,mlp,3820,3820,7,0.9792093169808869,1.7979374880113639,0.00968586387434555,0.9310013276313591,0.6759162303664922,0.9198952879581151,0.03529221539367785,1.0810289992508029,1.0,400,0.6502614720515387,0.7073762586867111,0.9109116452721501,0.9313163893893968,0.8550675298756174,1.005672528985372,0.9073179025785354,1.0369231701092412,0.005840071877807727,0.013591629314091715,0.023967777749943693,0.06293302971943886,1.0,1.0
0.0,B6-B8,phase_conformal_gated_cnn,3820,3820,7,0.7631522549948312,1.772762864897481,0.006544502617801047,0.9213040745373116,0.6269633507853403,0.9248691099476439,0.05318431895556808,0.8528323618370789,1.0,400,0.5722244294059863,0.6780619844341564,0.9055472391039511,0.9447864634421099,0.854920194413637,0.9927283547609662,0.7280817675883619,0.7788647491335849,0.00486807345306128,0.00817182698444485,0.03457406356657232,0.07098514069900265,1.0,1.0
0.0,B6-B8,ridge,3820,3820,7,1.037163225121996,1.9672533465560564,0.00968586387434555,0.9787336629649073,0.6769633507853403,0.912041884816754,0.021650197856666147,1.0944561153441419,1.0,400,0.6403508771929824,0.7205549571176059,0.8836997508656363,0.9418611689847401,0.8814739086982256,1.0824141888333778,0.9886079251766203,1.0749001506029872,0.006710337136900444,0.011667413648370732,0.015940780110243368,0.064059377353228,1.0,1.0
0.0,B6-B8,traditional,3820,3820,7,1.023596727955002,2.025890068807161,0.008900523560209424,0.3611651843842125,0.9518324607329843,0.987958115183246,0.315311966465006,3.149331373545259,1.0,400,0.9333757522772964,0.9739813082604909,0.9834072969763654,0.9928572927911719,0.30150151468878716,0.41755229242316005,0.9617132802693602,1.0582544070656534,0.006193983618126939,0.011544263183475695,0.28956331087212916,0.3440587001239596,1.0,1.0
0.05,B4-B6,cnn1d,3770,3770,7,0.9567648689316952,1.6771130507381327,0.021750663129973476,0.23851510334011916,0.7053050397877985,1.0,0.2780334814368931,2.6767503996193653,0.9869109947643979,400,0.5443138898414102,0.8537221424087309,1.0,1.0,0.20906847611724413,0.25578482358505583,0.8613800753766738,1.0165455984572562,0.012851130252281314,0.03244735455336226,0.2696601809155253,0.33718926756571516,0.9819132817291781,0.9922052729125628
0.05,B4-B6,gradient_boosted_trees,3706,3706,7,0.9976162742982799,1.6189390126680965,0.015650296815974095,0.4316501170102015,0.710739341608203,0.9767943874797625,0.207731373313588,2.681149053720745,0.9701570680628272,400,0.5661587829843215,0.8352586836547158,0.9520375894843667,0.9966672536642857,0.33292179969296526,0.49625569762011523,0.9315948627744106,1.0461036269099953,0.010837307596494022,0.021618098602593415,0.1848353553803345,0.28837209722822105,0.9294737172518842,0.9963647379581945
0.05,B4-B6,mlp,3742,3742,7,1.0406679058548174,1.4891867613938434,0.01630144307856761,0.4196125003355209,0.7169962586851951,0.9893105291288081,0.2180015984471608,2.9221740600497705,0.9795811518324608,400,0.6049265850287696,0.8168630491278924,0.983792153337932,0.9957277998169057,0.344218028486365,0.45314854265326654,0.9934968182382713,1.0703850871085256,0.011415001985062826,0.02130492676431425,0.19996577091651388,0.2778781630716412,0.964501663606136,0.9928040297433437
0.05,B4-B6,phase_conformal_gated_cnn,3779,3779,7,0.8579796782447511,1.3424353612111006,0.015347975654935168,0.22794161582720784,0.7361735908970627,1.0,0.29184749431095164,2.7344448844498386,0.9892670157068063,400,0.611609755712253,0.8435479825957082,1.0,1.0,0.20647094049174208,0.23904628800494926,0.7786833946458831,0.883183819136867,0.007203463976687222,0.025620331329156917,0.27392574173137696,0.3341161167272732,0.9865452212708828,0.9923140476443594
0.05,B4-B6,ridge,3721,3721,7,1.0890816321926917,1.3514329600013286,0.012899758129535071,0.41477281705212515,0.7291050792797635,0.9959688255845203,0.22587053189171954,2.8353121307756384,0.9740837696335078,400,0.5731888815653288,0.8639691321941216,0.9922598032369075,0.999461804947858,0.34490611353428247,0.47172649995182797,0.9228908160247963,1.182886145169704,0.008344476041773049,0.01855009581967618,0.20192516828695425,0.29533988876118017,0.9444820068597648,0.9936383749570398
0.05,B4-B6,traditional,2665,2665,7,1.550166488399432,1.637982573555067,0.045403377110694185,0.7533504728756732,0.6146341463414634,0.8885553470919325,0.12538317527597695,3.1760742639822612,0.6976439790575916,400,0.40100121874370936,0.7693960998600277,0.7409888143096244,0.9804384192653682,0.5341588908670039,0.9547149593741366,1.2832342265253383,1.7156378525658638,0.010186005314437556,0.09791949037331263,0.11591673533526135,0.19709951284255584,0.6787159817169949,0.7077028304088109
0.05,B4-B8,cnn1d,3747,3747,7,0.8635998055191547,1.7653308148580396,0.014945289564985321,0.2505154870237169,0.7568721643981852,1.0,0.2912223950791561,2.5619997903836613,0.9808900523560209,400,0.6454012363705778,0.8518117901568415,1.0,1.0,0.22805114280981395,0.264049982672279,0.8169805590134901,0.9116560719978143,0.009877986813579097,0.019490726186733733,0.2672967105596938,0.3264091957106603,0.9725698521875205,0.9900060569351908
0.05,B4-B8,gradient_boosted_trees,3660,3660,7,0.9855943877110378,1.7856394030128198,0.014754098360655738,0.431604462046313,0.7169398907103826,0.9882513661202186,0.21363243421576272,2.5402358809616086,0.9581151832460733,400,0.6169858025533657,0.8161212885768611,0.9790196309323204,0.9956626739454026,0.37471372188607555,0.4879206035292109,0.9460198255321065,1.016711983625415,0.010736988557237639,0.019021015319475275,0.19318128930210535,0.2682489496688962,0.9091554293825408,0.9906192835365853
0.05,B4-B8,mlp,3659,3659,7,1.0728691216636235,1.609672431496252,0.013391637059305822,0.4628920623555492,0.6980049193768789,0.9918010385351189,0.1980748011398162,2.621022975852325,0.9578534031413612,400,0.6123943096471477,0.7862417548500368,0.9845214116452269,0.9972972972972973,0.41454749585863526,0.4929176635470991,1.0237915209192543,1.1146858265474926,0.007554015980504585,0.017973123915577982,0.18960444935396037,0.24562418989772097,0.9293081725372138,0.9845768511416931
0.05,B4-B8,phase_conformal_gated_cnn,3742,3742,7,0.8367448005509394,1.8971942785324163,0.011758417958311064,0.2748448307122983,0.7338321753073223,1.0,0.27543261748600795,2.4265550213967435,0.9795811518324608,400,0.6098906788735253,0.8352821199530067,1.0,1.0,0.25197702948174633,0.2858189292351289,0.7738842794737113,0.8858788799628121,0.007038478998269277,0.01587023603574126,0.2585475453315945,0.31495699494625784,0.9742961665137684,0.9876852215963116
0.05,B4-B8,ridge,3668,3668,7,1.0901377318630172,1.5666556748032554,0.011450381679389313,0.499416047886701,0.6712104689203926,0.9956379498364231,0.1859003083887765,2.4857444050985893,0.9602094240837696,400,0.5296692320383135,0.7920844915455516,0.991834808883681,0.9983182081432604,0.43960139258711606,0.5350521554186868,1.0439967160224914,1.102676001883825,0.0066088895438964216,0.015124876461040698,0.17717045614593388,0.24111526417160148,0.9196770255789537,0.9896341941866812
0.05,B4-B8,traditional,3781,3781,7,1.1668907691349544,1.8264295306007612,0.03729172176672838,1.0800754157176096,0.5720708807193864,0.7810103147315525,0.11989457080122357,2.6393696052143487,0.9897905759162303,400,0.4019663198242345,0.6802871341800111,0.6918115898071673,0.8400582396107366,0.9288037192456985,1.215713395049646,0.9859585328082728,1.2926923204439,0.011585980632581698,0.08154944437177751,0.06035416775559369,0.2528989981818395,0.9878203355407672,0.9921799790088897
0.05,B6-B8,cnn1d,3071,3071,7,0.5385724622884956,1.0282663483562011,0.0016281341582546401,0.7180348616201755,0.7798762618039726,1.0,0.14305063601559906,0.8268037781194694,0.8039267015706806,400,0.7453282209331048,0.8053600945267612,1.0,1.0,0.6930694027700351,0.7286862747665238,0.5148222282307874,0.5674551864271363,0.0003350152944537201,0.003278688524590164,0.12941346715429078,0.15886239700720553,0.7603016497382663,0.8434883252464487
0.05,B6-B8,gradient_boosted_trees,3424,3424,7,0.7783952723059651,0.8485943772766292,0.0005841121495327102,0.7964009074540948,0.7570093457943925,0.9976635514018691,0.10852749920172229,0.9663634502840303,0.8963350785340314,400,0.7332695426851338,0.7736068607181932,0.9955489258279597,0.9994091670192008,0.7699835336999975,0.8487234942128986,0.7491965943512218,0.8315628404928853,0.0,0.0012152027698382644,0.08397386401648865,0.12172937583092136,0.861438867109159,0.9219539584503088
0.05,B6-B8,mlp,3426,3426,7,0.8299208102860902,0.8857469449484041,0.0011675423234092236,0.7963279136530858,0.7536485697606539,1.0,0.10821038799018938,1.0882923567115554,0.8968586387434555,400,0.7345566981054941,0.7823481135229587,1.0,1.0,0.7432948990461755,0.8490981174415417,0.7661712614842963,0.8644953929800119,0.0005094927714112221,0.001810282150324438,0.08409735155993453,0.134440991455315,0.8858695652173914,0.9110044755466509
0.05,B6-B8,phase_conformal_gated_cnn,3114,3114,7,0.5544823931873133,0.9827699497075421,0.0009633911368015414,0.6943087795290004,0.769107257546564,1.0,0.14736966196018786,0.8540341937584799,0.8151832460732984,400,0.7235997954974039,0.7994174034886151,1.0,1.0,0.6707395955558478,0.7304619372981406,0.511727937176148,0.5920682044304564,0.0,0.002506923060183018,0.11919165215932442,0.1639525930275238,0.7872797366097815,0.8461303767591604
0.05,B6-B8,ridge,3330,3330,7,0.8433832909288594,0.8771306167129518,0.0012012012012012011,0.8026223329810248,0.7765765765765765,1.0,0.11375491715285058,1.0892304155753103,0.8717277486910995,400,0.7575836820083682,0.8092291804141603,1.0,1.0,0.7238780425652941,0.8478095720795833,0.7753142700028988,0.8893780945136178,0.0002532467532467536,0.0022803588824787642,0.0925352358874898,0.15205262977355488,0.831734518654365,0.9087234136234537
0.05,B6-B8,traditional,3805,3805,7,1.0120742464312968,1.3519566144802893,0.004993429697766097,0.3576716850458387,0.9555847568988174,0.9918528252299605,0.3190254683153131,3.1544714836483565,0.9960732984293194,400,0.9345891119850962,0.9770373879018939,0.9870218579234973,0.9963954043028262,0.30194825833180977,0.4137140233891274,0.9430400637684835,1.0475491588335681,0.0029453665532293014,0.007353305802343607,0.29288346113994085,0.3454130678031828,0.9954235196493543,0.9969769277071269
