method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high
amp_binned_asymmetric_template_fit,0.7504766939993924,0.7369513888888888,17.355293768001463,12.202440480530672,0.0027713349905202924,0.09102569648770528,0.011666666666666667,1200,600,0.7071637815909393,0.792747152572896,17.156588608634305,17.55240948502171,0.00132137570640991,0.003055750881495603,0.08492559120100815,0.09789571391039409,0.01,0.013333333333333334
compact_mlp_classifier_regressor,0.8352873421618621,0.8467499999999999,9.07447277716587,6.850126869592664,0.002856760844140143,0.06581406752158375,0.25166666666666665,1200,600,0.8204218897361242,0.8473425693950328,8.87605875940597,9.26440732646218,0.0007992058601613964,0.004567986246836501,0.0649838040336981,0.0689583216529443,0.24333333333333335,0.26
