method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high
amp_binned_asymmetric_template_fit,0.720719640873732,0.6916,18.65027284819815,13.797923815578638,-0.00589755515598608,0.11764511571403621,0.01,1200,600,0.6978480582347499,0.7456118454178813,17.69744135833517,19.568738521876742,-0.009340252512404758,-0.0019392596492993253,0.11615861056463596,0.11989288299926018,0.0033333333333333335,0.016666666666666666
compact_mlp_classifier_regressor,0.8267932129348977,0.8232111111111111,10.588533160846291,8.665858957150842,-0.006992417874526797,0.07272634653011738,0.32666666666666666,1200,600,0.810794183840381,0.8430704495065153,10.533201879865148,10.646937576895128,-0.010356646015966938,-0.0034739893167758827,0.06787983798486148,0.0808789850235545,0.30666666666666664,0.3466666666666667
