heldout_run,method,family,baseline,n_heldout_events,n_pair_residuals,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,bias_vs_log_amp_slope_ns,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
63,traditional_proxy_dynamic_boundary,traditional_proxy,traditional_global_no_proxy,370,1110,1.882600120409342,2.706960124840353,0.02252252252252252,-0.5115983785990577,1.7994524668348801,1.952474373863167,0.34168171081493526,0.2821977206437429,0.38378081001869657
63,traditional_proxy_all_root_proxies,traditional_proxy,traditional_global_no_proxy,370,1110,1.8826001337698581,2.7069601335570033,0.02252252252252252,-0.5115983713390605,1.803128672566303,1.9508521472228628,0.3416817241754513,0.29100215143368474,0.3878239154565818
63,traditional_binned_no_proxy,traditional,traditional_global_no_proxy,370,1110,3.2045275041679795,3.5859064220801904,0.12342342342342343,-1.8254120563145118,2.9960366734745634,3.4070686140137822,1.6636090945735726,1.4700174035777358,1.894279074704369
65,ml_gated_proxy_all_root_proxies,ml,traditional_global_no_proxy,66,198,1.2593090096347166,1.449673710762541,0.005050505050505051,0.788962346459842,1.0870615933096717,1.5220907598901379,-0.37610833236972674,-0.5501723888184769,-0.20553002026214648
65,ml_mlp_all_root_proxies,ml,traditional_global_no_proxy,66,198,1.3388036309071263,1.5195736956779422,0.005050505050505051,0.7787719139981435,1.1015409673253553,1.5549653706928963,-0.29661371109731705,-0.46122201200849955,-0.16862572414989593
65,ml_hgb_all_root_proxies,ml,traditional_global_no_proxy,66,198,1.4477707294712885,1.4426379562110725,0.010101010101010102,0.5710338417080769,1.1643793213578084,1.593043841492434,-0.18764661253315484,-0.47379782511194346,-0.04157017138864272
65,ml_cnn1d_proxy_all_root_proxies,ml,traditional_global_no_proxy,66,198,1.4893974621972657,1.5787602708735904,0.010101010101010102,0.8175888750298688,1.289726640995426,1.6939107104463924,-0.14601987980717768,-0.4892001146628599,0.09906430810270034
65,ml_ridge_all_root_proxies,ml,traditional_global_no_proxy,66,198,1.5044510945379732,1.5799829694071814,0.015151515151515152,0.7791591126326959,1.3524966857992187,1.7316989644841425,-0.13096624746647012,-0.4378654987935489,0.12772431003732132
65,ml_mlp_all_root_proxies_shuffled,shuffled_target_control,traditional_global_no_proxy,66,198,1.6042034533845766,1.7213000342980067,0.005050505050505051,0.7758682983082398,1.3904708059020796,1.8662874232338948,-0.031213888619866736,-0.1209511846224349,-0.007595242582271554
65,ml_ridge_all_root_proxies_shuffled,shuffled_target_control,traditional_global_no_proxy,66,198,1.633789199078694,1.7592006985003579,0.005050505050505051,0.7791591140485932,1.465952515650438,1.8659836719741076,-0.0016281429257494207,-0.030216433107852936,0.005609582725912323
