pool,method,n_pairs,median_ns,robust_width_ns,full_rms_ns,within_abs_2ns,tail_fraction_abs_gt_5ns,robust_ci_low_ns,robust_ci_high_ns,core_sigma_ns,core_sigma_err_ns,core_mean_ns,chi2_ndf,gate_mode,cfd_fraction,amplitude_cut_adc
adc_cfd0.10_cut1000,raw_percentile68,127,3.4784186450640107,1.990764540097351,1.8727291944207667,0.6771653543307087,0.007874015748031496,1.6199452022306182,2.3609417004770745,2.0404391875117316,0.5901339802929508,-0.28130385140369735,1.2097274091296977,fixed_adc,0.1,1000.0
adc_cfd0.20_cut1000,raw_percentile68,127,3.724376296008302,1.6099706543209522,1.4992425001417917,0.8267716535433071,0.0,1.2736261889011329,1.7047347238479214,1.8749892887759023,0.4369641867809996,-0.05268347755626,2.0220707908458113,fixed_adc,0.2,1000.0
adc_cfd0.40_cut1000,raw_percentile68,127,3.9268839704896052,1.5868428793175684,1.681275488158525,0.7952755905511811,0.0,1.3326158403800825,1.9462910504569457,1.734827812624096,0.3333306952859537,-0.04727655838784262,1.2107486119610442,fixed_adc,0.4,1000.0
eff_cfd0.10_cut1000,raw_percentile68,2110,1.3012695487153056,35.21377667430609,38.73786936091632,0.10568720379146919,0.7881516587677725,32.7151063160818,37.20741447508997,2.7747613999880194,0.8267046809704137,2.196272896426676,4.112167822889386,fixed_efficiency,0.1,1000.0
eff_cfd0.20_cut1000,raw_percentile68,2110,2.3879246729227965,39.82354999643035,41.867541194396786,0.1009478672985782,0.7966824644549763,36.72427232326053,42.9410655750047,1.67294162903504,0.20511854106593327,0.5841133561892079,9.764588616842794,fixed_efficiency,0.2,1000.0
eff_cfd0.40_cut1000,raw_percentile68,2110,2.6040219338006025,43.630619480939224,44.951162093617334,0.1018957345971564,0.8104265402843602,40.17579173623347,46.88168407575861,1.901288631659123,0.27143507656556465,0.6317454591683443,0.8660480253444984,fixed_efficiency,0.4,1000.0
