method,n,threshold,support_coverage,abstention_rate,false_support_rate,accepted_fraction,proxy_rmse_log,proxy_spearman,a_depth_high_minus_low_contrast,downstream_multiplicity_contrast,pid_score_stability_run_sd,support_coverage_ci95,abstention_rate_ci95,false_support_rate_ci95,proxy_rmse_log_ci95,proxy_spearman_ci95
traditional_exact_binomial,249630,0.05,0.1030826140567201,0.9552297400152225,0.043807390817469205,0.04477025998477747,0.5968342965349178,0.02416069653181838,0.14109886960408247,0.09367343598003508,0.017064249117968097,"[0.06661007814605227, 0.13714968313744444]","[0.9300066044201504, 0.9767105901702872]","[0.02276303769663386, 0.06892898304467328]","[0.5592823529366446, 0.6534723138814211]","[-0.09902714047087778, 0.14264064948669494]"
ridge,249630,0.05,0.9856966707768188,0.07507511116452348,0.9239214089382063,0.9249248888354765,0.5540915460755174,0.018507367359585913,0.024728774847242008,0.12697794092054693,0.29109693584601243,"[0.9620630805070808, 0.9974803105742568]","[0.008048458527812932, 0.15820306314535013]","[0.8399019366205127, 0.9918651921629733]","[0.5389050133915433, 0.5734198553679217]","[-0.013489260924398689, 0.052501958891676664]"
gradient_boosted_trees,249630,0.05,0.0784217016029593,0.965685214116893,0.03358648070854118,0.034314785883107,0.5622964507767131,-0.012728940787410216,0.006610332536313379,-0.0066276006384757835,0.02519078600746191,"[0.0428457535553609, 0.12095026402026832]","[0.942677723647873, 0.9834587796296744]","[0.016175976914294562, 0.05635084321615734]","[0.5127076592333885, 0.5894150165756348]","[-0.10826357224732638, 0.10954929338498794]"
mlp,249630,0.05,0.2091245376078915,0.9170211913632176,0.08089585666293393,0.08297880863678243,3.7683607881289234,-0.058501068555630434,0.7517265432758746,1.2147863276619093,0.02049312205301666,"[0.1284993018681739, 0.2811652307304027]","[0.8638374171390031, 0.9581395263416477]","[0.040684679537392625, 0.13349877659895026]","[3.1329390503207937, 4.457352511707292]","[-0.13173202297991363, 0.017806791309866433]"
cnn_1d,249630,0.05,1.0,0.0,1.0,1.0,0.7749339709046992,-0.001106433609891775,-0.09211310060986122,1.083339347327696,0.036144537168795746,"[1.0, 1.0]","[0.0, 0.0]","[1.0, 1.0]","[0.7376163524698026, 0.8144235940502955]","[-0.040993634978523194, 0.02697203458504611]"
support_gated_hybrid_cnn,249630,0.05,1.0,2.0029643872931935e-05,0.999979639621297,0.9999799703561271,0.6252184806911801,-0.01634081112252072,0.0007036114484293421,0.5157608070529882,0.023648950440611407,"[1.0, 1.0]","[0.0, 6.29855476391855e-05]","[0.9999360274971245, 1.0]","[0.6083138728864153, 0.6476921554448213]","[-0.050352297876049466, 0.0267455619062318]"
