split_name,endpoint,method,auc,ece,n,positives
particle_heldout,pedestal_noise_color,1d_cnn,0.5497122716155949,0.39178693642426304,1739,84
particle_heldout,pedestal_noise_color,gradient_boosted_trees,0.7964537476622069,0.014256996648139134,1739,84
particle_heldout,pedestal_noise_color,mlp,0.5148359948208892,0.4534236696504831,1739,84
particle_heldout,pedestal_noise_color,ridge,0.6113293051359516,0.2861803878457473,1739,84
particle_heldout,pedestal_noise_color,spectral_transformer_new,0.5526111350884765,0.35391106369137254,1739,84
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,0.6168608833261402,0.28861687190020396,1739,84
particle_heldout,pid_separation,1d_cnn,0.7374583353657546,0.22002806063230004,1739,494
particle_heldout,pid_separation,gradient_boosted_trees,0.9838186755117637,0.11113857979507735,1739,494
particle_heldout,pid_separation,mlp,0.871629839194836,0.32076205781430356,1739,494
particle_heldout,pid_separation,ridge,0.9525145114872446,0.24606890344696697,1739,494
particle_heldout,pid_separation,spectral_transformer_new,0.8090076906817554,0.2319868681808179,1739,494
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,0.9419377916524396,0.22825056210036204,1739,494
particle_heldout,pileup_sideband,1d_cnn,0.9406140229716957,0.3762381038342675,1739,737
particle_heldout,pileup_sideband,gradient_boosted_trees,0.9990642866234967,0.01757963287124675,1739,737
particle_heldout,pileup_sideband,mlp,0.9639147756048283,0.357126653300728,1739,737
particle_heldout,pileup_sideband,ridge,0.9987406462515945,0.2624407984268167,1739,737
particle_heldout,pileup_sideband,spectral_transformer_new,0.9944805098080636,0.18293141665891482,1739,737
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,0.9986918970742369,0.26273031231481175,1739,737
particle_heldout,pulse_shape_harmonics,1d_cnn,0.803704471629,0.22485060516602082,1739,1050
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,0.9999571497684705,0.002404694174296144,1739,1050
particle_heldout,pulse_shape_harmonics,mlp,0.9136671504596033,0.2770522824278691,1739,1050
particle_heldout,pulse_shape_harmonics,ridge,0.8681553666459327,0.18171003408230776,1739,1050
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,0.8208224479922592,0.1229813347549647,1739,1050
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,0.8710235676273412,0.17198823062368782,1739,1050
particle_heldout,saturation_clipping,1d_cnn,0.7791901314025208,0.44654456346029126,1739,44
