split_name,endpoint,method,kind,n,positives,metric_value,ci_low,ci_high,average_precision
run_heldout,pid_separation,gradient_boosted_trees,classification,3816,2165,0.999580071144509,0.9992514722865934,0.9997699167408048,0.9996907765410752
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,classification,3816,2165,0.9934162653189403,0.9911163696457888,0.9958625521506619,0.9899415371710716
run_heldout,pid_separation,ridge,classification,3816,2165,0.993226024398398,0.9904063004673624,0.995952443951068,0.9896736553661805
run_heldout,pid_separation,mlp,classification,3816,2165,0.9852847249130278,0.9821697476873297,0.9878374879575262,0.9818385005782021
run_heldout,pid_separation,spectral_transformer_new,classification,3816,2165,0.7288918606261443,0.7083920875341053,0.749343314276466,0.7253597925825981
run_heldout,pid_separation,1d_cnn,classification,3816,2165,0.7157848207329032,0.6822707484587199,0.7525048745708951,0.7052788191263158
run_heldout,energy_scale,gradient_boosted_trees,regression,3816,,0.08780502711471042,0.06339293192067075,0.13610083295484998,
run_heldout,energy_scale,mlp,regression,3816,,0.10036436337977647,0.07770351693034172,0.12731020621955388,
run_heldout,energy_scale,ridge,regression,3816,,0.11039555668830871,0.08185526600852609,0.17944188335910435,
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,regression,3816,,0.12907895267226233,0.1164473256591349,0.13784406838694677,
run_heldout,energy_scale,1d_cnn,regression,3816,,0.38139237920113633,0.34657714498574516,0.4110304274692435,
run_heldout,energy_scale,spectral_transformer_new,regression,3816,,0.39981513282857684,0.36508247391978854,0.4314731976423644,
run_heldout,pileup_sideband,gradient_boosted_trees,classification,3816,633,0.9999518571955377,0.99991505164046,0.9999824917614945,0.9997601202633845
run_heldout,pileup_sideband,ridge,classification,3816,633,0.9997046910447931,0.9995335732467938,0.9998372356792928,0.9986113548889894
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,classification,3816,633,0.999702705774506,0.9995567477211955,0.9998697113549042,0.9985991866651966
run_heldout,pileup_sideband,mlp,classification,3816,633,0.9834212559911735,0.9800146897348718,0.987195327768084,0.959418619225916
run_heldout,pileup_sideband,spectral_transformer_new,classification,3816,633,0.9660910871786778,0.9614993010765783,0.9709555904038882,0.8041788135381513
run_heldout,pileup_sideband,1d_cnn,classification,3816,633,0.9584517671138985,0.943551388250945,0.9687993334607179,0.8473249035868966
run_heldout,saturation_clipping,gradient_boosted_trees,classification,3816,261,0.9972872916565627,0.9942743140305015,0.9988455503373082,0.9731048391233572
run_heldout,saturation_clipping,ridge,classification,3816,261,0.8861901913553303,0.8257833944212034,0.9174497720483673,0.6114245347685104
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,classification,3816,261,0.883316897575591,0.8291277725716124,0.9115504097631172,0.6135031750629383
run_heldout,saturation_clipping,mlp,classification,3816,261,0.7831902614093796,0.6521323420614193,0.8574657024692943,0.5448731513793322
run_heldout,saturation_clipping,1d_cnn,classification,3816,261,0.7605638812098874,0.6080348161956993,0.8265229999354382,0.3099831256692282
run_heldout,saturation_clipping,spectral_transformer_new,classification,3816,261,0.747281633444881,0.6610730726241952,0.797413031930904,0.15105385757841794
run_heldout,pedestal_noise_color,gradient_boosted_trees,classification,3816,789,0.9456850742975242,0.9182095938519476,0.965695837247313,0.9151185896755573
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,classification,3816,789,0.8855492791325054,0.8528570882981147,0.9063058819425167,0.8357241340017717
run_heldout,pedestal_noise_color,ridge,classification,3816,789,0.8850145898573171,0.8575401656931199,0.9067363163028931,0.8348720095217305
run_heldout,pedestal_noise_color,mlp,classification,3816,789,0.8555434549133841,0.8258717496443811,0.8818033195830152,0.7525029130793534
run_heldout,pedestal_noise_color,spectral_transformer_new,classification,3816,789,0.7913170983748712,0.7452754382176151,0.8333810488013532,0.6335514315065325
run_heldout,pedestal_noise_color,1d_cnn,classification,3816,789,0.6831892770724654,0.6543020540439591,0.7094939881101241,0.5239149397025535
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,classification,3816,767,0.9999974343437884,0.9999892824156208,1.0,0.9999898141996996
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,classification,3816,767,0.9930812804163889,0.9905195223794517,0.9953894656926996,0.9708714606019241
run_heldout,pulse_shape_harmonics,ridge,classification,3816,767,0.9928439572168274,0.9902183573159417,0.9953406667360447,0.9702495865735635
run_heldout,pulse_shape_harmonics,mlp,classification,3816,767,0.9745518974524316,0.9688597894494236,0.9804412365093922,0.935323019679691
run_heldout,pulse_shape_harmonics,spectral_transformer_new,classification,3816,767,0.833794652573802,0.7842434539652765,0.8610337139124348,0.722968936676113
run_heldout,pulse_shape_harmonics,1d_cnn,classification,3816,767,0.8135477765809467,0.7569060490739947,0.8432389045346472,0.5795684111012136
particle_heldout,pid_separation,gradient_boosted_trees,classification,1739,494,0.9838186755117637,0.9786497067228578,0.9886053430950011,0.9650979269880526
particle_heldout,pid_separation,ridge,classification,1739,494,0.9525145114872446,0.9412692515303079,0.9618806443006589,0.8884269886461464
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,classification,1739,494,0.9419377916524396,0.9308381734452156,0.9526789977210907,0.8669878238309316
particle_heldout,pid_separation,mlp,classification,1739,494,0.871629839194836,0.8485123986957391,0.8933547262929601,0.6125160373645635
particle_heldout,pid_separation,spectral_transformer_new,classification,1739,494,0.8090076906817554,0.7812063809785864,0.8337305615104553,0.5961846459550865
particle_heldout,pid_separation,1d_cnn,classification,1739,494,0.7374583353657546,0.7101189730309606,0.7656629092325983,0.560901270450293
particle_heldout,energy_scale,ridge,regression,1739,,0.0880842477083206,0.07445215843617917,0.10520573952049016,
particle_heldout,energy_scale,gradient_boosted_trees,regression,1739,,0.08934650215876236,0.0804305109484247,0.0993895544566715,
particle_heldout,energy_scale,mlp,regression,1739,,0.10805531084537505,0.09773975902050734,0.11900569347664713,
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,regression,1739,,0.11456728241943896,0.10431916672735675,0.12514331971950218,
particle_heldout,energy_scale,1d_cnn,regression,1739,,0.23536625963640154,0.22401781787479894,0.2481184236338228,
particle_heldout,energy_scale,spectral_transformer_new,regression,1739,,0.32327407656279694,0.2983961026740193,0.33659627525049407,
particle_heldout,pileup_sideband,gradient_boosted_trees,classification,1739,737,0.9990642866234967,0.9984827662812513,0.9994576187260609,0.9987781806741621
particle_heldout,pileup_sideband,ridge,classification,1739,737,0.9987406462515945,0.9980359076600035,0.9993153268225022,0.9983647826711953
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,classification,1739,737,0.9986918970742369,0.9980327798905857,0.9992642049212263,0.9983019825694412
particle_heldout,pileup_sideband,spectral_transformer_new,classification,1739,737,0.9944805098080636,0.9922326928049393,0.9963385407027183,0.9928261645746729
particle_heldout,pileup_sideband,mlp,classification,1739,737,0.9639147756048283,0.9515416762023121,0.9737671603562958,0.9200828308587249
particle_heldout,pileup_sideband,1d_cnn,classification,1739,737,0.9406140229716957,0.9244343164002362,0.9557325848598605,0.9503335536741699
particle_heldout,saturation_clipping,gradient_boosted_trees,classification,1739,44,1.0,0.9999999999999999,1.0,0.9999999999999999
particle_heldout,saturation_clipping,ridge,classification,1739,44,0.940520246714937,0.888925752007622,0.9738336558672183,0.505328383385157
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,classification,1739,44,0.9390587288817378,0.9007036566970642,0.9739793889386591,0.4968970547885575
particle_heldout,saturation_clipping,1d_cnn,classification,1739,44,0.7791901314025208,0.7218486025555215,0.8449092039181698,0.13133380728656946
particle_heldout,saturation_clipping,mlp,classification,1739,44,0.7491150442477876,0.6802350407616712,0.8224573311522624,0.4526509488211616
particle_heldout,saturation_clipping,spectral_transformer_new,classification,1739,44,0.7065433091981764,0.6442553457294677,0.7739481421803558,0.05611311027551969
particle_heldout,pedestal_noise_color,gradient_boosted_trees,classification,1739,84,0.7964537476622069,0.7340924450428703,0.8516463400810499,0.3568033857484204
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,classification,1739,84,0.6168608833261402,0.5339831691326417,0.6942697392745901,0.10514646794666971
particle_heldout,pedestal_noise_color,ridge,classification,1739,84,0.6113293051359516,0.5360171987907765,0.6749155731565346,0.10489005171757348
particle_heldout,pedestal_noise_color,spectral_transformer_new,classification,1739,84,0.5526111350884765,0.49609143201579664,0.6184153297056032,0.07536153372509787
particle_heldout,pedestal_noise_color,1d_cnn,classification,1739,84,0.5497122716155949,0.4918914800332837,0.6105501540967412,0.0787266344574748
particle_heldout,pedestal_noise_color,mlp,classification,1739,84,0.5148359948208892,0.4972322160721607,0.5388043457276342,0.054820251628762265
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,classification,1739,1050,0.9999571497684705,0.9998762477277175,1.0,0.9999718339602537
particle_heldout,pulse_shape_harmonics,mlp,classification,1739,1050,0.9136671504596033,0.8939003271267998,0.9307065790329625,0.9032648233195948
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,classification,1739,1050,0.8710235676273412,0.8478733227514965,0.8921572634469463,0.9023500605828958
particle_heldout,pulse_shape_harmonics,ridge,classification,1739,1050,0.8681553666459327,0.8412054546163364,0.8917993175293897,0.8975344125678041
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,classification,1739,1050,0.8208224479922592,0.7982972237371755,0.8459866902690738,0.8603175369177881
particle_heldout,pulse_shape_harmonics,1d_cnn,classification,1739,1050,0.803704471629,0.7809769316661196,0.8242078629933745,0.8483282243336066
