n,amp_res68_abs_frac,amp_bias_median_frac,catastrophic_rate,q_template_shift_median,timing_tail_rate,calibration_coverage,acceptance_rate,q_template_shift_natural,timing_tail_delta_natural,rule
7514,0.06779741642824967,0.03925169933540673,0.010779877561884482,-0.5566374635725762,0.00013308490817141337,0.9624700558956615,0.4529234478601567,0.006019156130299979,-0.007518796992481203,ml_conformal_risk
8647,0.09466702103540568,-0.006049238198837916,0.006244940441771713,-0.348532605600262,0.0006938822713079681,0.7127327396785013,0.49988437969707483,0.0,0.0,traditional_envelope
9165,0.09577536093453022,-0.015604456326267693,0.005891980360065467,-0.20684839199897276,0.0005455537370430987,0.7087834151663939,0.45939849624060153,0.0,0.0,traditional_envelope
8256,0.09368842305159765,-0.00399800738386696,0.006782945736434108,-0.3551141583838415,0.00048449612403100775,0.7175387596899225,0.49230769230769234,0.0,0.0,traditional_envelope
7333,0.07094988906994322,0.04112506612487073,0.012409654984317469,-0.6057508171170145,0.0,0.9541797354425201,0.4915538275908299,0.007250098195470622,-0.005291005291005283,ml_conformal_risk
7703,0.06629738773552177,0.03839158784824064,0.00973646631182656,-0.5546512467144638,0.0,0.9678047513955602,0.45774898977893985,0.006201282091435314,0.0,ml_conformal_risk
7401,0.09541577933764453,-0.004531244072117515,0.006350493176597757,-0.34116573765298597,0.00027023375219564923,0.7107147682745575,0.47732989358271527,0.0,0.0,traditional_envelope
7788,0.06594190129268956,0.03694724869327802,0.009116589625064201,-0.5451419806190367,0.00025680534155110427,0.9621212121212122,0.45538533504853235,0.00482063617509647,-0.015037593984962405,ml_conformal_risk
7623,0.0958750779123816,-0.004875092204905886,0.006296733569460842,-0.34613315617690255,0.00013118194936376755,0.7095631641086186,0.47970549367566545,0.0,0.0,traditional_envelope
8760,0.09538722066421221,-0.004270671711130412,0.006621004566210046,-0.3552666402188396,0.0005707762557077625,0.7091324200913242,0.5155367231638418,0.0,0.0,traditional_envelope
8004,0.0658685846780487,0.03629272052540825,0.008620689655172414,-0.5583619129113622,0.0,0.9642678660669665,0.45544554455445546,0.005330532263411998,-0.015873015873015848,ml_conformal_risk
7699,0.06926503876066446,0.04266592344179172,0.011040394856474867,-0.5838606111584355,0.0,0.9549292115859203,0.4736388803445094,0.005986101894261944,0.0,ml_conformal_risk
8580,0.09554199132558014,-0.0047371837349770764,0.00641025641025641,-0.34892609615264014,0.0005827505827505828,0.7076923076923077,0.5148514851485149,0.0,0.0,traditional_envelope
7343,0.07001135616693548,0.03991045484441171,0.013618412093149939,-0.5866200405562481,0.00013618412093149938,0.9509737164646602,0.4905471307368562,0.00528273695070376,-0.007518796992481203,ml_conformal_risk
7424,0.09694578250271846,0.001143777439300025,0.0066002155172413795,-0.40387771570611886,0.0006734913793103449,0.7020474137931034,0.5106617141284908,0.0,0.0,traditional_envelope
8133,0.06528151320769672,0.03814149733235925,0.008238042542727161,-0.5414905476387748,0.00012295585884667404,0.9638509774990778,0.43643681244969146,0.0041095450993289305,-0.012809802283486485,ml_conformal_risk
9632,0.09581810487336748,-0.003965601292858653,0.006644518272425249,-0.36792086633515364,0.0004152823920265781,0.7062915282392026,0.5428925712997408,0.0,0.0,traditional_envelope
8329,0.09596130622068347,-0.007435163298421722,0.00552287189338456,-0.33345738426580596,0.0006003121623244087,0.7074078520830832,0.4986529365982159,0.0,0.0,traditional_envelope
9361,0.09464875568072086,-0.008926866134687357,0.005341309689135776,-0.3405408003896664,0.0008546095502617242,0.7124238863369298,0.5205182384341637,0.0,0.0,traditional_envelope
8878,0.09562743478555527,0.0020533030365831473,0.006758278891642262,-0.4319905334664984,0.00022527596305474206,0.7065780581211984,0.5809449024996728,0.0,0.0,traditional_envelope
7959,0.09357587731295007,0.005273708590426506,0.008292499057670561,-0.4493268358544622,0.0006282196255811032,0.7132805628847845,0.5338028169014084,0.0,0.0,traditional_envelope
9343,0.09581291282170513,0.004241957881717256,0.0077063041849513006,-0.4544809387200317,0.00032109600770630417,0.704163544899925,0.592980451891343,0.0,0.0,traditional_envelope
7344,0.07112406487751916,0.043254375332850536,0.010893246187363835,-0.6119910822969814,0.0,0.9558823529411765,0.5005793742757821,0.008664554214796347,0.0,ml_conformal_risk
9643,0.09570154175494185,-0.008307956329745436,0.006429534377268485,-0.3080181759790541,0.00020740433475059628,0.7090117183449134,0.510373663596909,0.0,0.0,traditional_envelope
9700,0.09576430683462454,0.0023450560629533213,0.007216494845360825,-0.4493268358544622,0.0004123711340206186,0.7043298969072165,0.6025218957699235,0.0,0.0,traditional_envelope
8580,0.09554199132558014,-0.0047371837349770764,0.00641025641025641,-0.34892609615264014,0.0005827505827505828,0.7076923076923077,0.5148514851485149,0.0,0.0,traditional_envelope
8093,0.06392101936592985,0.037856445032642815,0.004818979364883232,-0.5242358732526586,0.0,0.9840602990238477,0.4024766262184205,0.007448985352366806,-0.005291005291005283,ml_conformal_risk
9122,0.09489392419454555,-0.0017075125033653848,0.00591975443981583,-0.41010506422478343,0.0004385003288752467,0.7100416575312432,0.5725943129747034,0.0,0.0,traditional_envelope
7702,0.06586269860243628,0.038967279070831404,0.004933783432874578,-0.5507005969795777,0.00012983640612827837,0.9784471565827058,0.4198419187789588,0.009534786981352026,-0.012809802283486485,ml_conformal_risk
7598,0.06733224326052854,0.038532688174310575,0.010397473019215583,-0.558723064066994,0.0,0.9659120821268755,0.452073540786577,0.006386671723588215,-0.005291005291005283,ml_conformal_risk
7608,0.06640443513988457,0.037546568571150796,0.011566771819137749,-0.5398114243722558,0.00013144058885383806,0.9628023133543638,0.4512990864871278,0.004419310478821353,-0.007518796992481203,ml_conformal_risk
8869,0.09559437265683265,-0.013464840339174784,0.005299357311985568,-0.26789233875871155,0.0006765136994024129,0.7098883752395986,0.4755241005844191,0.0,0.0,traditional_envelope
7583,0.06587959347954898,0.03606546451403332,0.006461822497692206,-0.5540479792257393,0.00013187392852433074,0.9759989450085718,0.4374387078165561,0.00878841290066823,-0.018100807574491767,ml_conformal_risk
7653,0.06460973130344884,0.03284924064095807,0.007056056448451587,-0.554818499335906,0.0,0.9785704952306286,0.4620539757290346,0.00822416478111977,-0.015873015873015848,ml_conformal_risk
8760,0.09538722066421221,-0.004270671711130412,0.006621004566210046,-0.3552666402188396,0.0005707762557077625,0.7091324200913242,0.5155367231638418,0.0,0.0,traditional_envelope
8644,0.09464875568072086,-0.0013624853390217006,0.006247107820453493,-0.40527336615851883,0.0006941230911614993,0.7117075428042573,0.5395755305867665,0.0,0.0,traditional_envelope
7587,0.06703423283859256,0.03728123916606309,0.011862396204033215,-0.5468419061252181,0.0,0.9642810069856333,0.4448809663422071,0.0049722157042624915,-0.010582010582010566,ml_conformal_risk
7097,0.06945866571221469,0.035897529646386275,0.00859518106242074,-0.5805451917881896,0.00042271382274200367,0.9642102296745103,0.45487757979746185,0.009092242917039488,-0.033138401559454175,ml_conformal_risk
7420,0.06901709732692136,0.04111986617928773,0.009973045822102426,-0.5735344928360959,0.00013477088948787063,0.9621293800539084,0.45460115181962996,0.007619001781778605,-0.007518796992481203,ml_conformal_risk
7730,0.06583822796493882,0.037371614772303385,0.007761966364812419,-0.5542804069820724,0.000129366106080207,0.9697283311772316,0.45435843178745666,0.007013132518124279,-0.007518796992481203,ml_conformal_risk
9737,0.09643750828674434,-0.0021887513847810734,0.007189072609633357,-0.37823735364043465,0.0005135051864023827,0.7013453835883743,0.5544357134722697,0.0,0.0,traditional_envelope
8757,0.09538729220124474,0.00041357193709322247,0.00662327281032317,-0.41908096368180026,0.0005709717939933768,0.7081192189105858,0.5572737686139748,0.0,0.0,traditional_envelope
7351,0.06868057343807253,0.040181241991125834,0.010066657597605768,-0.5702842101297101,0.0,0.9684396680723711,0.4460558252427185,0.008397042105480689,-0.005291005291005283,ml_conformal_risk
9167,0.09571376134271056,-0.006898851286982088,0.005672520999236391,-0.34912790235791213,0.00032726082687902256,0.7087378640776699,0.5308663423673847,0.0,0.0,traditional_envelope
7791,0.06958882063053137,0.03921657274425465,0.013477088948787063,-0.5893590488899516,0.0001283532280836863,0.9422410473623412,0.5061391541609823,0.0026367067401364924,-0.012809802283486485,ml_conformal_risk
9063,0.0952555345336902,-0.02102781612933524,0.005296259516716319,-0.11193919755399229,0.00044135495972635994,0.7151053734966347,0.4233464125560538,0.0,0.0,traditional_envelope
9050,0.09561051895729822,0.002226233590935665,0.0071823204419889505,-0.4405593647071506,0.0004419889502762431,0.7060773480662983,0.5751509374006991,0.0,0.0,traditional_envelope
6787,0.07619679104524496,0.049473508315983884,0.013113304847502578,-0.6510413965972983,0.0,0.949314866656844,0.4971068629605215,0.011280793860343145,0.0,ml_conformal_risk
7070,0.06993571267525407,0.03698308303646772,0.01074964639321075,-0.5824345175504071,0.0002828854314002829,0.9620933521923621,0.4585846792501784,0.008280392490350523,-0.02561960456697297,ml_conformal_risk
7902,0.09714605050754949,0.00041146011443912473,0.0062009617818273854,-0.4090307514178164,0.00037965072133637056,0.7007086813464946,0.5468890580663022,0.0,0.0,traditional_envelope
7612,0.09628277243785016,0.0012283112709852812,0.006568575932737782,-0.4056341359832847,0.00039411455596426696,0.7061219127693116,0.5164529479611913,0.0,0.0,traditional_envelope
9045,0.09576341330106222,-0.0017153748365508997,0.007407407407407408,-0.3707871195084049,0.0006633499170812604,0.7051409618573797,0.5277437423420269,0.0,0.0,traditional_envelope
7985,0.06391569267759277,0.03659731871280023,0.0048841577958672515,-0.5363527606330898,0.0,0.9833437695679399,0.4235849557052676,0.008117067291008735,-0.005291005291005283,ml_conformal_risk
8034,0.0931275055670476,-0.003560941177127016,0.006845904904157331,-0.3489569048530825,0.0006223549912870301,0.7188200149365198,0.4903564453125,0.0,0.0,traditional_envelope
7782,0.06400358607092611,0.03410421429263141,0.006682086867129272,-0.5335645813391929,0.00012850167052171679,0.9778977126702647,0.44155696777122105,0.007003177617036703,-0.012809802283486485,ml_conformal_risk
10001,0.09577710578244505,0.00392024158415795,0.007499250074992501,-0.4588891844017402,9.999000099990002e-05,0.7043295670432956,0.6252969863698887,0.0,0.0,traditional_envelope
8890,0.09464276344736812,-0.0026063162157596805,0.007311586051743532,-0.3642066724807256,0.0008998875140607424,0.7109111361079865,0.5113309559415622,0.0,0.0,traditional_envelope
10282,0.0959692242316568,-0.003476050790164886,0.0067107566621279905,-0.37556234035164415,0.00038902937171756465,0.704629449523439,0.5678780514746493,0.0,0.0,traditional_envelope
7531,0.06792307842709956,0.03978896642789422,0.00756871597397424,-0.574159173062645,0.0001327844907714779,0.9676005842517594,0.450310930399426,0.008798367801755805,-0.012809802283486485,ml_conformal_risk
9117,0.09536594790675734,-0.0059427303525967186,0.006142371394098936,-0.34912790235791213,0.0006581112207963146,0.709114840408029,0.525930199019325,0.0,0.0,traditional_envelope
9914,0.09629366254293589,0.002200177649475569,0.007363324591486787,-0.4473299937721116,0.0005043373007867661,0.7018357877748639,0.5968334236349407,0.0,0.0,traditional_envelope
9593,0.09538819743790408,-0.007356709573239676,0.006880016678828312,-0.3073692562998218,0.0005212133847597206,0.7093714166579798,0.5059332313696535,0.0,0.0,traditional_envelope
7636,0.06682451408973616,0.039575402407373145,0.006940806705081195,-0.568382995158355,0.00013095861707700367,0.9694866422210582,0.45601672140937594,0.008612978169602905,-0.007518796992481203,ml_conformal_risk
9157,0.0937516006656404,-0.0003010468590435704,0.00764442503003167,-0.3811217194937715,0.00043682428743038114,0.7148629463798187,0.5356223678053346,0.0,0.0,traditional_envelope
7625,0.06661047948962413,0.03764923956638086,0.00839344262295082,-0.5580175311494138,0.00013114754098360657,0.9678688524590164,0.4487405838041431,0.00719852215027718,-0.012809802283486485,ml_conformal_risk
7674,0.06397003986230874,0.03260962293629602,0.006776127182694814,-0.5472577408185204,0.00013031013812874641,0.9770654156893406,0.4688702877741798,0.007671259555678632,-0.012809802283486485,ml_conformal_risk
7698,0.06455889883811855,0.03444900892461776,0.007014809041309431,-0.5322876437923347,0.0002598077422707197,0.9746687451286048,0.44223588211639,0.006635662023748466,-0.015037593984962405,ml_conformal_risk
7709,0.06628790433427456,0.03717458201827274,0.00804254767155273,-0.5600147481150213,0.0,0.971202490595408,0.4479632750305073,0.007566037743565417,-0.010582010582010566,ml_conformal_risk
7867,0.09481487307105695,-0.0004822428578615617,0.008389475022244821,-0.36289207677033275,0.0013982458370408034,0.7091648658955129,0.4646506408363357,0.0,0.0,traditional_envelope
7325,0.06931605156089225,0.040016857219806204,0.011877133105802047,-0.558723064066994,0.00027303754266211604,0.9568600682593856,0.4479574363992172,0.005837030169164643,-0.015037593984962405,ml_conformal_risk
6957,0.07227088318414432,0.04481268744920383,0.0129366106080207,-0.5956156713181615,0.00014374011786689664,0.9565904844041972,0.44676342152581555,0.008635395775846778,-0.007518796992481203,ml_conformal_risk
7162,0.07001135616693548,0.040868928211400764,0.01117006422786931,-0.5755568194219172,0.00013962580284836637,0.9628595364423346,0.4409555473463859,0.008214916144345354,-0.012809802283486485,ml_conformal_risk
8861,0.0933187041565268,0.001978606759542488,0.007109807019523756,-0.43206610467997386,0.0005642703983749013,0.7161719896174247,0.5609292903715896,0.0,0.0,traditional_envelope
9016,0.09476081045475898,0.0028361498888814594,0.0072094055013309675,-0.44355552779151,0.00033274179236912155,0.7102928127772848,0.5798070739549839,0.0,0.0,traditional_envelope
7171,0.09435289087285122,0.004505066066725244,0.007809231627388091,-0.428429762448987,0.0005578022590991494,0.7117556826105146,0.502241210253537,0.0,0.0,traditional_envelope
9159,0.09584146910584775,-0.006655082646685613,0.005895840157222404,-0.34912728708443375,0.0005459111256687411,0.706845725515886,0.5265608830631252,0.0,0.0,traditional_envelope
8760,0.09538722066421221,-0.004270671711130412,0.006621004566210046,-0.3552666402188396,0.0005707762557077625,0.7091324200913242,0.5155367231638418,0.0,0.0,traditional_envelope
8133,0.06528151320769672,0.03814149733235925,0.008238042542727161,-0.5414905476387748,0.00012295585884667404,0.9638509774990778,0.43643681244969146,0.0041095450993289305,-0.012809802283486485,ml_conformal_risk
8453,0.09577710578244503,-0.003965601292858653,0.006624866911155803,-0.35979507279818,0.0001183011948420679,0.7087424582988289,0.5097696297189723,0.0,0.0,traditional_envelope
10932,0.09613774906388299,-0.003090490279486588,0.00676911818514453,-0.38439159572200055,0.00036589828027808267,0.7031650201244054,0.591878722252301,0.0,0.0,traditional_envelope
7733,0.0663066989744243,0.03902165558622782,0.008276218802534593,-0.5444638322053503,0.000129315918789603,0.9688348635717057,0.42374924653405666,0.006530440211635251,-0.012809802283486485,ml_conformal_risk
7231,0.07035697064605742,0.04190600135500624,0.011063476697552206,-0.578203385399064,0.00027658691743880515,0.9564375605033882,0.44957721959711516,0.007436875820643269,-0.015037593984962405,ml_conformal_risk
8793,0.09414424958204397,-0.012846374962640447,0.00557261457977937,-0.2679825507476359,0.000682360968952576,0.7165927442283635,0.4776987015809203,0.0,0.0,traditional_envelope
7623,0.0639338305401224,0.030462272621500103,0.0034107306834579563,-0.5520072323647565,0.0003935458480913026,0.9791420700511609,0.45603015075376885,0.009480350041209463,-0.033138401559454175,ml_conformal_risk
8290,0.09470378900063595,-0.0044349259452850995,0.006755126658624849,-0.35453254653791166,0.0006031363088057901,0.7129071170084439,0.48894131524624007,0.0,0.0,traditional_envelope
9958,0.09501889672257255,-0.009039858154713585,0.006226149829282989,-0.3036417291488611,0.0004016870857601928,0.7110865635669813,0.5192407967462718,0.0,0.0,traditional_envelope
9587,0.09539119770083199,0.0011074167615089368,0.006884322520079274,-0.4346343363159306,0.0005215395848544905,0.7075206008136018,0.5843950015239257,0.0,0.0,traditional_envelope
7678,0.06579008763841075,0.03693988485225583,0.004688721021099245,-0.5670008161016078,0.0,0.9808543891638447,0.4436867957237793,0.010570384513282191,-0.010582010582010566,ml_conformal_risk
8215,0.09543148763191134,0.004464966413996215,0.00815581253804017,-0.4413838707485134,0.0006086427267194157,0.7074863055386488,0.5306504747755313,0.0,0.0,traditional_envelope
8069,0.0965785706686771,0.004241957881717256,0.007931590035940017,-0.4350056508374731,0.0007435865658693766,0.7012021316148221,0.5260447226025164,0.0,0.0,traditional_envelope
8532,0.09255594221118948,-0.008850116865890673,0.006797937177684013,-0.27772265098447235,0.0008204406938584154,0.723159868729489,0.46691840420292235,0.0,0.0,traditional_envelope
7875,0.06481422335874099,0.03319661019802131,0.006603174603174603,-0.5641406172429129,0.00012698412698412698,0.9696507936507937,0.47831632653061223,0.007035599727003837,-0.018100807574491767,ml_conformal_risk
8990,0.09580727097928435,-0.011919855888920944,0.005450500556173526,-0.27532029350649534,0.0003337041156840934,0.7083426028921024,0.49344091333223555,0.0,0.0,traditional_envelope
7554,0.09609623446373237,0.0024909924569143367,0.007413290971670638,-0.4143349441306743,0.0010590415673815197,0.7042626423087106,0.505893383337798,0.0,0.0,traditional_envelope
7478,0.066876543627563,0.03630261828302184,0.007087456539181599,-0.5576214982896754,0.0001337255950788981,0.9741909601497727,0.43190481691117016,0.008973802532821132,-0.02339181286549705,ml_conformal_risk
8106,0.06580182552060171,0.038802772793107995,0.010115963483839132,-0.5423053867939558,0.0,0.9620034542314335,0.43934959349593494,0.0032976946726399653,-0.005291005291005283,ml_conformal_risk
9986,0.09587500617317063,-0.0014219304950789356,0.006208692169036651,-0.4175724579459459,0.0005007009813739235,0.7054876827558582,0.5941571964062593,0.0,0.0,traditional_envelope
7506,0.0666841589413991,0.03469292280680545,0.009992006394884092,-0.5637255771937584,0.0001332267519317879,0.9652278177458034,0.4696533600300338,0.006452148069593385,-0.018100807574491767,ml_conformal_risk
7752,0.06699221930782591,0.03791358834979079,0.009674922600619196,-0.5544991521394023,0.0003869969040247678,0.9542053663570691,0.45807480943095197,0.004227985483547287,-0.022556390977443608,ml_conformal_risk
8215,0.09580839085682051,-0.0024973240807977626,0.007181984175289105,-0.35484313867939044,0.0007303712720632988,0.7055386488131467,0.49945282101167315,0.0,0.0,traditional_envelope
8172,0.06362619957117613,0.03409654764634323,0.005628976994615761,-0.5452270680686517,0.0,0.9754038179148311,0.45503647196391783,0.006549643749497244,-0.010582010582010566,ml_conformal_risk
8796,0.09420442072686006,-0.017443503306284507,0.005570713960891314,-0.18087573229381704,0.0006821282401091405,0.7175989085948158,0.44683769367538734,0.0,0.0,traditional_envelope
8577,0.09559437265683265,-3.788500065333991e-05,0.006412498542613968,-0.41450861207242795,0.0005829544129649062,0.7066573393960592,0.5574186001169819,0.0,0.0,traditional_envelope
7769,0.0654898613409343,0.03812701394837234,0.007723001673317029,-0.5378249071646817,0.0,0.9767022782854936,0.4215867158671587,0.007123090903184435,-0.005291005291005283,ml_conformal_risk
8093,0.09592683563432208,0.003111641372172088,0.007166687260595576,-0.4263509004528583,0.0,0.7076485851970838,0.5409397767528908,0.0,0.0,traditional_envelope
7447,0.06830840909249053,0.040227723202170204,0.007922653417483551,-0.5721580056139075,0.000268564522626561,0.9641466362293541,0.45114193978312234,0.008430852208467569,-0.015037593984962405,ml_conformal_risk
8895,0.09436916549072918,0.0014712972703806748,0.007082630691399663,-0.4298877569103361,0.0006745362563237774,0.7118605958403598,0.5565636340883494,0.0,0.0,traditional_envelope
7859,0.06551543017139007,0.03547338978850425,0.007125588497264283,-0.5741687162813891,0.0,0.9693345209314163,0.4902070858283433,0.0076382053196405965,-0.005291005291005283,ml_conformal_risk
7436,0.06820277026834091,0.03839360457298126,0.009413663259817106,-0.5599984712951471,0.00026896180742334586,0.9624798278644432,0.4438343082249015,0.007016396189141845,-0.02032859927596769,ml_conformal_risk
9225,0.09558511906493351,-0.0014286758650971351,0.007588075880758808,-0.3759093433094165,0.0006504065040650406,0.7065582655826558,0.528169014084507,0.0,0.0,traditional_envelope
7583,0.06587959347954898,0.03606546451403332,0.006461822497692206,-0.5540479792257393,0.00013187392852433074,0.9759989450085718,0.4374387078165561,0.00878841290066823,-0.018100807574491767,ml_conformal_risk
8065,0.09415381676384776,0.0011874630500155086,0.006819590824550527,-0.41496494260554506,0.0007439553626782394,0.712957222566646,0.5274344385586293,0.0,0.0,traditional_envelope
7880,0.06472383685181195,0.03691287430626712,0.005456852791878172,-0.5380446740333209,0.0,0.9817258883248731,0.4184811471056824,0.008302456923161635,-0.010582010582010566,ml_conformal_risk
8259,0.06266387691307236,0.034102690927718234,0.0035113209831698754,-0.5267146109908722,0.0001210800339024095,0.9823223150502483,0.4265351443474668,0.006918547335805226,-0.012809802283486485,ml_conformal_risk
8920,0.0963010984363357,0.001183800583553311,0.006502242152466368,-0.42635666520750304,0.00011210762331838565,0.7042600896860987,0.5814484062316668,0.0,0.0,traditional_envelope
8873,0.09576609390174916,-0.0024973240807977626,0.0069874901386227884,-0.36691274723520095,0.00045080581539501857,0.7056238025470528,0.5317631547405011,0.0,0.0,traditional_envelope
7243,0.0692440612772189,0.03859703249452053,0.010216761010630954,-0.588735336370779,0.0,0.9674168162363661,0.47579320764632466,0.009065124044122618,-0.005291005291005283,ml_conformal_risk
8016,0.06455315781583706,0.03700841659979229,0.00810878243512974,-0.5277166971852694,0.0,0.9740518962075848,0.427406025059984,0.005112720521291961,-0.005291005291005283,ml_conformal_risk
7557,0.06620025322998287,0.035816234760626224,0.008204313881169776,-0.5425731680548278,0.0003969829297340214,0.9648008468969168,0.43918172836636254,0.006228400964352184,-0.02784739626844889,ml_conformal_risk
7652,0.06606727229385154,0.03685826198361085,0.006403554626241505,-0.5567018447932721,0.00026136957658128593,0.9698118139048615,0.44547942015485825,0.008010372576966145,-0.02032859927596769,ml_conformal_risk
8284,0.09522393179579193,-0.002267508316370369,0.005794302269435055,-0.39889172446295174,0.0007242877836793819,0.7088363109608885,0.5391123259143563,0.0,0.0,traditional_envelope
9117,0.09536594790675734,-0.0059427303525967186,0.006142371394098936,-0.34912790235791213,0.0006581112207963146,0.709114840408029,0.525930199019325,0.0,0.0,traditional_envelope
8611,0.09420442072686006,-0.015197070895247486,0.006503309720125421,-0.19017856982767078,0.0008129137150156776,0.7172221577052608,0.4350088406163172,0.0,0.0,traditional_envelope
7794,0.06584248993795133,0.03548900879762913,0.007441621760328458,-0.551911860651213,0.00025660764690787786,0.9654862714908904,0.445804495795916,0.006185391827226573,-0.02561960456697297,ml_conformal_risk
7394,0.06735241699813939,0.036803847396142356,0.007438463619150662,-0.5556221748845136,0.0002704895861509332,0.9707871246956992,0.4324735333684272,0.008606286939532895,-0.02561960456697297,ml_conformal_risk
9531,0.09576341330106222,-0.0024973240807977626,0.006819851012485573,-0.37556234035164415,0.00020984156961494072,0.7056971986150457,0.5631647364689198,0.0,0.0,traditional_envelope
9300,0.09497217742840668,-0.009491790413409765,0.006344086021505376,-0.28843413758386305,0.0006451612903225806,0.7113978494623656,0.4910242872228089,0.0,0.0,traditional_envelope
9413,0.09546439391781593,-0.007921202258468048,0.00669287156060767,-0.29917294456140464,0.0005311802825879103,0.7080633166896845,0.5051518729204679,0.0,0.0,traditional_envelope
7922,0.0653595377301246,0.038314811212303186,0.007321383489017925,-0.5428964355969046,0.0,0.9738702347891947,0.42851733650673446,0.006712566172770587,-0.005291005291005283,ml_conformal_risk
