method,family,n_target_rows,pedestal_mae_adc,pedestal_rmse_adc,pedestal_bias_adc,pedestal_q05_adc,pedestal_q95_adc,n_pair_rows,timing_sigma68_shift_ns,timing_full_rms_shift_ns,timing_tail_gt0p5_fraction,timing_tail_gt5_fraction,timing_shift_bias_ns,n_charge_rows,charge_bias_delta_adc,charge_abs_delta_adc,pedestal_mae_adc_ci_low,pedestal_mae_adc_ci_high,pedestal_rmse_adc_ci_low,pedestal_rmse_adc_ci_high,pedestal_bias_adc_ci_low,pedestal_bias_adc_ci_high,timing_sigma68_shift_ns_ci_low,timing_sigma68_shift_ns_ci_high,timing_full_rms_shift_ns_ci_low,timing_full_rms_shift_ns_ci_high,timing_tail_gt0p5_fraction_ci_low,timing_tail_gt0p5_fraction_ci_high,timing_tail_gt5_fraction_ci_low,timing_tail_gt5_fraction_ci_high,charge_bias_delta_adc_ci_low,charge_bias_delta_adc_ci_high,charge_abs_delta_adc_ci_low,charge_abs_delta_adc_ci_high,risk_score
traditional_mean3,traditional,500384,249.23525798853143,734.8356158293427,-2.0993204829645474e-16,-888.0,867.9499999999923,72392,0.09216163874601657,1.3400403133620917,0.14139683942977124,0.0007044977345563046,0.025848662344601748,500384,-37.94753629212762,86.90781613054507,163.48361128898557,296.8104567625619,590.6059887549117,797.6723397863628,-9.52046837713746e-16,9.862534833610127e-16,0.08720715010453382,0.09626538884822249,1.1094797225416673,1.830895587708053,0.13553525906972852,0.14541831060705082,0.0005302929122259084,0.0010854803606470803,-46.36269500339648,-24.2229037728162,56.80478421032971,103.61463930764411,0.046254276820122904
traditional_median3,traditional,500384,271.1426424505979,839.678301366044,-37.947536292127644,-1181.0,700.0,72392,0.07031905138535505,2.0435696873266593,0.12575975245883522,0.0013261133826942204,0.01693407174656255,500384,0.0,95.08586205793951,191.4299227841236,317.20086335432586,697.8805639670425,908.751734788658,-45.74721986163085,-25.87190415449216,0.06693599969744465,0.07442472349159779,1.142691872993732,3.386503182463576,0.11737925379943155,0.13066185459259297,0.0010063662156397728,0.0015716888279137908,0.0,0.0,67.05691553478547,111.2681176446062,0.051499733315096975
ridge,ml,500384,176.69107290802944,467.173559787288,-8.103075793008953,-477.5809022960445,397.24780746223524,72094,0.6690962977673476,3.2804009316037934,0.6565040086553666,0.0060754015590756515,-0.726998932366202,500384,-29.84446049911869,178.4721381765701,141.20132200922956,197.99244756352175,397.7601029472115,508.6283661333288,-14.83916638582416,1.5931090273672046,0.5993276762451243,0.7296922062050523,2.462056241006551,5.079906389113776,0.5894067486774517,0.7259764477622794,0.005075592273598586,0.00838171883038914,-33.83902550291399,-24.718538920885063,140.23143928337868,201.88979270241464,0.06582872274473979
one_dimensional_cnn,ml,500384,136.03735540155859,446.0271225474866,-32.398436152648074,-416.26641786031433,251.2487592696387,72051,0.4702354955795389,2.5724169470991773,0.3113211475205063,0.008854838933533192,-0.22563338933295352,500384,-5.5491001394795845,152.25343011641422,103.05270259127558,159.16180014733916,370.6120333356379,493.90944841165253,-40.85948972049539,-24.79196876796059,0.4242421494377794,0.5008490212009822,2.0001860379475076,3.465600326475876,0.27667173313694793,0.3388856238214027,0.00737130880030172,0.012005727919961627,-13.574139526082773,3.6806079368571742,113.50413208841628,176.23982502010867,0.049767321039261125
target_masked_residual_cnn,new_architecture,500384,90.17001226574924,315.49429119428964,0.13005040662930786,-167.60475128400165,156.56449061815778,71267,0.6576371501376169,2.6269222015367384,0.4185667980972961,0.01596811988718481,-0.1584062684658599,500384,-38.07758669875695,194.6589683927566,73.03943675185182,106.37914830807024,252.7694300153218,360.494531078086,-10.659539109628142,8.464977834364669,0.5771998961875247,0.7170204544707316,2.314379640705281,3.2005638708270854,0.3661380146035478,0.4638158086849391,0.012762368318515632,0.01807944470117037,-53.75370034471907,-16.171904677562,150.26800051973947,227.87075587517987,0.05656435371961922
gradient_boosted_trees,ml,500384,53.340572779816476,238.5426720662225,0.2883576882436089,-138.10300262030484,108.3380759721038,71680,0.24029994664952437,2.611553479755317,0.20578962053571428,0.019935825892857143,-0.0156894986001539,500384,-38.23589398037127,174.85359159938005,40.28037053127818,62.68962757977226,191.5572998165242,275.9433777125152,-1.3945850624565481,1.9586163937873355,0.23098846372442677,0.24796211213749056,2.2158288502366954,3.48897573237805,0.1963825080376954,0.21293968962454748,0.017603240192411294,0.02124596951539237,-45.56620027917095,-26.159745543568274,121.67381884129243,206.32554211263553,0.045649512354941586
traditional_line3,traditional,500384,168.56214046659784,543.5508429904525,-33.85175423370089,-755.414285714285,405.2857142857147,71702,0.1984493452189567,3.1071826478796853,0.1883211068031575,0.024518144542690582,0.018843806888261816,500384,-4.0957820584267575,186.90636096239996,118.12567503712114,200.331662817464,444.8157852549196,600.4272528392545,-41.437549161735035,-22.414294077731764,0.19090556743256057,0.20567683108887674,2.7235792414185442,3.856290967736855,0.18009659892415214,0.1935430317511843,0.02289630759381649,0.025750489914554562,-4.9359663016354265,-2.9949228842580236,131.2345506908992,222.54153352792915,0.06484986925161908
mlp,ml,500384,111.8573802868908,374.75101918217786,-10.379680373326083,-275.5252260943563,247.72224419738865,71447,0.5670941874115673,2.8833705953140565,0.30689882010441305,0.04072949179111789,-0.4185461107713511,500384,-27.567855918801552,175.79569816371912,85.99746344312204,129.22376088230703,311.8019553158806,419.1883715063359,-17.144271105401412,-1.3766435268019168,0.488506961404497,0.6288952672903202,2.4929156522832496,4.16208544517229,0.28006160521360723,0.3560689401470062,0.035989213834260694,0.044424612636675104,-36.95652565819057,-18.707243587965802,123.8065022839456,204.4965029948082,0.07832789771872183
traditional_run_stratified,traditional,500384,146.76434227085025,512.2465782768382,-7.270973463808364,-485.0,365.78571428571456,71334,0.24583634166702295,3.7121562396127934,0.2375585274903973,0.04117251240642611,0.09182210382035981,500384,-30.676562828319266,191.33748438342207,108.19504817332083,171.4537599439158,432.45403128994593,568.3993958559889,-11.313149119073278,-2.799588669787289,0.23641693829213717,0.2530278281283673,3.117979476172392,4.346534705239816,0.22901463960594376,0.24160980247390532,0.035650841592733774,0.04497372525369974,-37.55401570732687,-22.421942047664487,136.75820206324394,227.12108218967845,0.08248951738245633
