heldout_run,train_rows,heldout_rows,train_positive_rate,heldout_positive_rate,sampled_train_waveform_hash_overlap,loss_cut
58,45000,15790,0.3479111111111111,0.3583913869537682,0,338113.73037893255
59,45000,13563,0.3519777777777778,0.46177099461770993,0,287558.56951566105
60,45000,9866,0.3519333333333333,0.4585444962497466,0,300985.1483247103
61,45000,11015,0.35355555555555557,0.45901044030867,0,300286.4714749003
62,45000,11634,0.34524444444444446,0.46630565583634176,0,297885.6131005082
63,45000,14564,0.34584444444444445,0.45289755561658884,0,299955.2801569749
64,45000,11907,0.3488,0.46107331821617537,0,307133.5224134792
65,45000,11768,0.34586666666666666,0.48342963970088376,0,314232.2782587363
