method,n,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,timing_bias_median_ns,timing_abs68_ns,timing_tail_frac_gt5ns
adaptive_template,100107,0.04653268488140372,0.13624622327638242,1.2955201951658375,0.08337643424277807,0.48766364963695985,0.12201685474714699
raw_integral,100107,-0.004694538739328321,0.022007773046689875,1.9071857328506874,2.3020421087876795,8.213225529034252,0.0255883309606398
raw_peak,100107,0.017217844348429392,0.14028676629714393,2.717234047548437,0.022729066964972233,0.08027827092121158,0.10125775717440064
template_saturation,100107,0.01785004296066449,0.13967054413997704,2.7194232834487897,0.010327119695185516,0.09184327244059369,0.1013596038858898
