task,method,n,positive_rate,roc_auc,average_precision,ece,coverage_retained_at_80pct_low_risk,harm_rate_retained
charge_harm_tail,traditional_p11a_atom_only,125078,0.19231999232478933,0.8914407782568486,0.7182916214469045,0.12805507372452293,0.7698076400326197,0.04087821697858463
charge_harm_tail,ML_hgb_pretrigger_wave_atoms,125078,0.19231999232478933,0.9907870442142626,0.95781309901364,0.005880553569688876,0.7999968019955548,0.01812876016869541
charge_harm_tail,control_pretrigger_knockout,125078,0.19231999232478933,0.9895656070697738,0.9532441630985268,0.0064824265023886475,0.7999968019955548,0.018668425576142792
charge_harm_tail,control_saturation_only,125078,0.19231999232478933,0.8362778931579824,0.7069794884814276,0.02875559078808906,0.7998209117510673,0.08540583766493402
charge_harm_tail,control_dropout_only,125078,0.19231999232478933,0.9715927956814714,0.8866406523164866,0.007514631495077464,0.7999888069844417,0.0395958465336145
charge_harm_tail,control_amplitude_only,125078,0.19231999232478933,0.9397138435723151,0.8579146783995107,0.027670913085276708,0.7999968019955548,0.04832004157422398
charge_harm_tail,control_run_only,125078,0.19231999232478933,0.4863795720640454,0.18829963705227887,0.005256639551339176,0.558875261836614,0.1998912779136804
charge_harm_tail,control_shuffled_harm_labels,125078,0.19231999232478933,0.5792796881829461,0.26591306025475536,0.09273830442691994,,
