task,method,n,positive_rate,roc_auc,average_precision,ece,coverage_retained_at_80pct_high_support,support_valid_rate_retained
duplicate_target_support,support_traditional_pretrigger_huber_proxy,125096,0.9998561105071305,0.27796099678245223,0.9993961495430671,0.00042310134356035714,0.14599187823751358,0.9992881782839621
duplicate_target_support,support_ML_hgb_full,125096,0.9998561105071305,0.7779925326596203,0.9998070733622215,0.00047481949671310687,0.2020048602673147,0.9998417095370004
duplicate_target_support,support_amplitude_only,125096,0.9998561105071305,0.3636741784237747,0.9995842947193592,0.0010346907089781986,0.12663874144656903,0.9993056432268653
