path,exists,bytes_expected,bytes_observed,sha256_expected,sha256_observed,sha256_match
data/root/root/hrdb_run_0050.root,True,13217424,13217424,5fa46e1f0ab4eb605501ccf952bfca46eb46be2dffd66672beadd01305dfe799,5fa46e1f0ab4eb605501ccf952bfca46eb46be2dffd66672beadd01305dfe799,True
data/root/root/hrdb_run_0058.root,True,9623179,9623179,d2324f6ffa4c05b387c18ff8b48b8589592a1bb9e30d9b3c67d7f5f3f1fe39a1,d2324f6ffa4c05b387c18ff8b48b8589592a1bb9e30d9b3c67d7f5f3f1fe39a1,True
data/root/root/hrdb_run_0059.root,True,12032616,12032616,64fced477c9c45f9726cde0d466c15a6d776b8bb1b22a0043510dc73c884ae0e,64fced477c9c45f9726cde0d466c15a6d776b8bb1b22a0043510dc73c884ae0e,True
data/root/root/hrdb_run_0060.root,True,10174098,10174098,f466b5af260d9fadba426280f6313bac1381c1441c569c7094a8a9d61373030d,f466b5af260d9fadba426280f6313bac1381c1441c569c7094a8a9d61373030d,True
data/root/root/hrdb_run_0061.root,True,10362658,10362658,c57d1f18f79f11fb0d3a0bbbf42f978cff1ec704dc08337c600c17354099d61d,c57d1f18f79f11fb0d3a0bbbf42f978cff1ec704dc08337c600c17354099d61d,True
data/root/root/hrdb_run_0062.root,True,10634393,10634393,2530c56acb462473c6b5c316c0689491ec044f01a8c623624eebafbd271fdfbe,2530c56acb462473c6b5c316c0689491ec044f01a8c623624eebafbd271fdfbe,True
data/root/root/hrdb_run_0063.root,True,10494181,10494181,3fd42501e2c53a914b535616bc7bb7b8fb5554cd4f46d890023db6877a720a53,3fd42501e2c53a914b535616bc7bb7b8fb5554cd4f46d890023db6877a720a53,True
data/root/root/hrdb_run_0065.root,True,10600278,10600278,fd443fd416e8e64b25f4358754c1cc7042a8c3b61c5a13fd82276873807e07bb,fd443fd416e8e64b25f4358754c1cc7042a8c3b61c5a13fd82276873807e07bb,True
