curated_precision,curated_precision_ci_low,curated_precision_ci_high,balanced_accuracy,balanced_accuracy_ci_low,balanced_accuracy_ci_high,action_flip_rate,action_flip_rate_ci_low,action_flip_rate_ci_high,explanatory_precision,explanatory_precision_ci_low,explanatory_precision_ci_high,method,score_column,action_column
0.9813798419552469,0.9696828358208955,0.9935064935064936,0.8348517221225111,0.7864202371367353,0.880845102517467,0.35523387904136344,0.31784386617100374,0.4135963566755646,0.9116401060115966,0.8612804878048781,0.9373484236054972,gradient_boosted_trees,score_gradient_boosted_trees,action_gradient_boosted_trees
0.9518305635890691,0.9400557620817844,0.9686162624821684,0.8455988372150357,0.8194960271808827,0.8645162677269594,0.39481833861874227,0.37615265486725663,0.41997507649138666,0.8822247138787207,0.8475739042165413,0.9064849637702015,mlp,score_mlp,action_mlp
0.9448620614494952,0.9326846069440843,0.9645638380743838,0.7089026434471708,0.6873668140042535,0.7323913600747247,0.24816657240501844,0.23273809523809524,0.270791276216147,0.8485616339078718,0.7963173763229141,0.8817063378262116,cnn1d,score_cnn1d,action_cnn1d
0.940592710271952,0.9206174200661521,0.9622652621285863,0.7075273884944504,0.682770136045934,0.7377486557906835,0.24746378356298693,0.22016534671422525,0.282704879935664,0.8473379559926341,0.8020378457059679,0.8779652669222039,atom_gated_cnn,score_atom_gated_cnn,action_atom_gated_cnn
0.9133192100968692,0.872568093385214,0.9568965517241379,0.7085655723925895,0.6753914465996729,0.7333866869918699,0.2616772735727753,0.20788799308761632,0.3204930662557781,0.8298644004456291,0.7751720342658859,0.8650686119707227,ridge,score_ridge,action_ridge
0.7028044299323523,0.6232686980609419,0.8055681818181818,0.5256853967558676,0.5173398159248527,0.5413193417504889,0.0,0.0,0.0,0.0,0.0,0.0,traditional_atom_rubric,score_traditional_atom_rubric,action_traditional_atom_rubric
