row_id,event_key,pair_id,run,eventno,evt,variant,label_injected,target_stave,base_d_t_ns,d_t_ns,taxon_consensus,score_traditional_atom_rubric,action_traditional_atom_rubric,score_ridge,action_ridge,score_gradient_boosted_trees,action_gradient_boosted_trees,score_mlp,action_mlp,score_cnn1d,action_cnn1d,score_atom_gated_cnn,action_atom_gated_cnn,score_mlp_rank,score_gbt_rank,score_rubric_rank,in_failure_gallery,in_dttail_gallery,reviewer_a_ml_mask,reviewer_b_rubric,reviewer_c_hybrid,reviewer_votes,reviewer_consensus,unanimous_review
63:586563:11229:197549:injected_two_pulse,63:586563:11229:197549,1958,63,586563,11229,injected_two_pulse,1,B4,2.083404387256799,2.5751690605951616,early_pretrigger,1.313388614627777,0,-1.3113045692443848,0,0.5511673916912728,0,0.9907512068748474,1,0.3667374849319458,0,0.3822855055332184,0,0.8350515463917526,0.6108247422680413,0.26288659793814434,False,False,1,0,1,2,1,0
63:586661:11320:197647:raw_clean,63:586661:11320:197647,1959,63,586661,11320,raw_clean,0,,1.8757773139091365,1.8757773139091365,dropout_step,4.2927074105694,0,2.813594341278076,1,0.5955266016609481,0,0.033916275948286,0,0.7665557265281677,1,0.7621524333953857,1,0.2654639175257732,0.6417525773195877,0.9175257731958762,False,False,0,1,1,2,1,0
63:586661:11320:197647:injected_two_pulse,63:586661:11320:197647,1959,63,586661,11320,injected_two_pulse,1,B6,1.8757773139091365,1.744503182635004,dropout_step,4.308830923060325,0,1.9096778631210327,1,0.4034942333659498,0,0.176329493522644,0,0.7789572477340698,1,0.7854706048965454,1,0.4484536082474227,0.49742268041237114,0.9201030927835051,True,False,1,1,1,3,1,1
63:586700:11358:197686:raw_clean,63:586700:11358:197686,1960,63,586700,11358,raw_clean,0,,0.8105916927689165,0.8105916927689165,template_mismatch,1.488004672698683,0,-0.3522922098636627,0,0.0986310966354396,0,0.0079544428735971,0,0.2620407044887543,0,0.2331766933202743,0,0.10824742268041238,0.07474226804123711,0.6675257731958762,False,False,0,1,0,1,0,0
63:586700:11358:197686:injected_two_pulse,63:586700:11358:197686,1960,63,586700,11358,injected_two_pulse,1,B6,0.8105916927689165,0.7624955003841478,template_mismatch,1.4688137243344508,0,0.7142823338508606,0,0.2328230389854213,0,0.9681609272956848,1,0.3170719444751739,0,0.3512780368328094,0,0.7963917525773195,0.3170103092783505,0.654639175257732,False,False,1,1,0,2,1,0
63:586709:11367:197695:raw_clean,63:586709:11367:197695,1961,63,586709,11367,raw_clean,0,,0.6594223509133492,0.6594223509133492,template_mismatch,4.173786011733874,0,3.732116460800171,1,0.9097156773431088,1,0.0053612967021763,0,0.9917076230049132,1,0.989617884159088,1,0.08505154639175258,0.8608247422680413,0.9123711340206185,False,False,1,1,1,3,1,1
63:586709:11367:197695:injected_two_pulse,63:586709:11367:197695,1961,63,586709,11367,injected_two_pulse,1,B4,0.6594223509133492,0.6194705929449178,template_mismatch,4.179622508508103,0,5.081534385681152,1,0.9316294849665572,1,0.0152667919173836,0,0.9915449619293212,1,0.9907413721084596,1,0.16752577319587628,0.8685567010309279,0.9149484536082474,True,False,1,1,1,3,1,1
63:587138:11768:198124:raw_clean,63:587138:11768:198124,1962,63,587138,11768,raw_clean,0,,2.5327544293877797,2.5327544293877797,delayed_peak_or_tail,8.68175086553647,1,0.0143442079424858,0,0.4556882902703169,0,0.5511260628700256,0,0.3677733242511749,0,0.4250378310680389,0,0.5902061855670103,0.5438144329896907,0.9845360824742269,True,False,1,1,1,3,1,1
63:587138:11768:198124:injected_two_pulse,63:587138:11768:198124,1962,63,587138,11768,injected_two_pulse,1,B6,2.5327544293877797,2.9545343509588804,delayed_peak_or_tail,8.682769701524387,1,0.625882625579834,0,0.4481372967022054,0,0.5847724080085754,0,0.3477337956428528,0,0.4015540182590484,0,0.6108247422680413,0.5309278350515464,0.9871134020618557,False,False,0,1,0,1,0,0
63:587179:11809:198165:raw_clean,63:587179:11809:198165,1963,63,587179,11809,raw_clean,0,,1.3911879614917275,1.3911879614917275,early_pretrigger,1.3172510152696115,0,-2.3001978397369385,0,0.1692783254075998,0,0.0040769604966044,0,0.2002543061971664,0,0.1786787360906601,0,0.07474226804123711,0.22938144329896906,0.327319587628866,False,False,0,0,0,0,0,1
63:587179:11809:198165:injected_two_pulse,63:587179:11809:198165,1963,63,587179,11809,injected_two_pulse,1,B6,1.3911879614917275,2.126868865952659,early_pretrigger,1.324259488005994,0,1.7999074459075928,1,0.9852400036685268,1,0.9999841451644896,1,0.9397848844528198,1,0.9421345591545104,1,0.961340206185567,0.9768041237113402,0.40463917525773196,False,False,1,0,1,2,1,0
63:587384:11998:198370:raw_clean,63:587384:11998:198370,1964,63,587384,11998,raw_clean,0,,2.4286752471679023,2.4286752471679023,delayed_peak_or_tail,1.676815294320854,0,1.113242506980896,1,0.2356071319763731,0,0.6372330784797668,0,0.4848887324333191,0,0.5736939907073975,0,0.6469072164948454,0.32216494845360827,0.7010309278350515,False,False,0,1,0,1,0,0
