energy_bias,energy_sigma68,saturation_onset_threshold_error,saturation_onset_accuracy,waveform_shape_mse,timing_shift_sigma68_ns,pileup_separation_sigma68_ns,pileup_confusion_rate,false_split_rate,pedestal_state_interaction,pid_boundary_movement,method,heldout_run
0.047357524483914365,0.07617610064607333,0.010416666666666664,0.9895833333333334,0.06863875119473876,8.854721631402189,18.784171676635744,0.3541666666666667,0.20833333333333334,0.04727639323294938,0.022221155668420374,1d_cnn,58
0.05620259887229987,0.07970374246369707,0.010416666666666664,0.9895833333333334,0.06960211740503226,8.444796466170253,17.945940494537354,0.3854166666666667,0.25,0.04584386950239788,0.09610054363933278,1d_cnn,60
0.026083787107919476,0.09277007488929548,0.0,1.0,0.08838227353891716,9.2283189463105,18.811851501464844,0.3125,0.22916666666666666,0.05827130566835125,0.09933867647105542,1d_cnn,62
0.026913746997492726,0.10096459542621354,0.010416666666666666,0.9895833333333334,0.07462539405877551,7.185119021093032,15.033843612670898,0.3854166666666667,0.14583333333333334,0.04541233509227584,0.05670500207587316,1d_cnn,64
0.02830313263230865,0.07381053419043578,0.03125,0.96875,0.07611543642199707,7.884906801262042,15.216733360290528,0.3020833333333333,0.21875,0.028850389651063096,0.09079165839161837,1d_cnn,65
0.07391550594388216,0.10689240054293225,0.020833333333333336,0.9791666666666666,0.0876266023301534,5.844802562197978,16.4,0.5416666666666666,0.1875,0.027561436866285163,0.1038646388345544,analytic_clipped_template_sideband_traditional,58
0.11881615815733146,0.14323610335744547,0.0,0.9375,0.08793633717701972,6.034986725911596,17.899999999999995,0.5625,0.19791666666666666,0.03577389171072676,0.1915699220060892,analytic_clipped_template_sideband_traditional,60
0.0473746943798715,0.10413020315533958,0.020833333333333332,0.9791666666666666,0.0856704396545704,3.7834272344955022,14.699999999999994,0.5625,0.14583333333333334,0.04863222830684251,0.09438299771777439,analytic_clipped_template_sideband_traditional,62
0.048302969475134884,0.0864863367992101,0.0,1.0,0.0702928602164584,7.984985573226908,16.600000000000005,0.5104166666666666,0.14583333333333334,0.06933803260410105,0.05460498345784026,analytic_clipped_template_sideband_traditional,64
0.06977604238248372,0.07338553336685513,0.0,1.0,0.08791791761644877,6.65787849529497,11.449999999999996,0.4791666666666667,0.20833333333333334,0.03779222644376734,0.11170099675381358,analytic_clipped_template_sideband_traditional,65
0.003959530975952946,0.068602740882629,0.0,1.0,0.0793987143306811,5.03356238000951,11.580326090513442,0.25,0.20833333333333334,0.0015303163912124365,0.053507053420938866,censored_denoising_residual_fusion_new,58
0.028021180474246437,0.0707095979605723,0.0,1.0,0.07921312495350512,5.109979355688422,11.927015589894367,0.3020833333333333,0.1875,0.0142520476483265,0.03841833359468776,censored_denoising_residual_fusion_new,60
-0.001651355751173419,0.06300168394719513,0.0,1.0,0.09244304228498254,6.123940831999451,11.31141691120046,0.2604166666666667,0.16666666666666666,0.03889583146834351,0.030215079549517024,censored_denoising_residual_fusion_new,62
-0.0010863974761466829,0.07138195032966763,0.0,1.0,0.08056317279847283,5.331476398327098,11.017160322070676,0.3645833333333333,0.07291666666666667,0.004481464358858948,0.01097439106474345,censored_denoising_residual_fusion_new,64
0.00417378887787525,0.06370990615306599,0.010416666666666666,0.9895833333333334,0.08877779661372115,4.294648749062903,8.20635873278665,0.25,0.14583333333333334,0.005952103927420472,0.025165188656747012,censored_denoising_residual_fusion_new,65
-0.02170008970209896,0.08428712311426198,0.0,1.0,0.09431644903169455,24.952032086875683,1.25,0.03125,0.0,0.007142441441041519,0.05390572856336475,charge_tail_extrapolation_traditional,58
