threshold_adc,method,n_unclipped_controls,censored_fraction,energy_bias,energy_bias_ci_low,energy_bias_ci_high,energy_sigma68
11800.0,naive_visible_peak,480,0.0,0.05323822030720769,0.040291956497026674,0.07113401495264485,0.17060320339638452
11800.0,tail_shape_extrapolation,480,0.0,0.05321979178575292,0.03958694307638194,0.07113401495264465,0.16955474558603298
9800.0,naive_visible_peak,480,0.0,0.05323822030720769,0.040291956497026674,0.07113401495264485,0.17060320339638452
9800.0,tail_shape_extrapolation,480,0.0,0.05321979178575292,0.03958694307638194,0.07113401495264465,0.16955474558603298
8200.0,naive_visible_peak,480,0.0020833333333333333,0.05321979178575292,0.040291956497026674,0.06972306560237912,0.17060320339638452
8200.0,tail_shape_extrapolation,480,0.0020833333333333333,0.053141950373121166,0.03958694307638194,0.06972306560237904,0.16955474558603298
6800.0,naive_visible_peak,480,0.014583333333333334,0.05287858291111679,0.038761374973966714,0.06972306560237912,0.17163882176806164
6800.0,tail_shape_extrapolation,480,0.014583333333333334,0.05240529189278299,0.03571893900553441,0.06972306560237904,0.17049340419335016
