method,method_class,n_pair_rows,n_runs,n_supported_atoms_95,supported_row_fraction_95,sigma68_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,full_rms_ns,full_rms_ci_low_ns,full_rms_ci_high_ns,mean_abs_pair_cov_ns2,cov_ci_low_ns2,cov_ci_high_ns2,atom_weighted_abs_coverage_error_68,atom_weighted_abs_coverage_error_95,worst_atom_undercoverage_95
pair_median,traditional,65504,21,10,0.9884892525647289,2.0907157547048136,9.289176099857988,22.80135604444811,20.690021500723844,24.86034363045074,35.4990650300916,228.5346093364996,165.52553746371643,292.9216674057435,0.004471969111969099,0.00326332046332042,-0.18706896551724128
traditional_s05d_static_priors,traditional,65504,21,10,0.9884892525647289,7.812067271683465,8.495199860671015,9.951680043324032,10.8241666084736,11.78615323998214,14.512969885221269,59.16184255393457,47.65583547250698,72.47971939885439,0.0035626254826254668,0.0018764478764478436,-0.12525773195876289
ridge,ml,65504,21,10,0.9884892525647289,7.0744603724416875,7.677026294211477,9.374490790479795,10.501281309481117,11.169112344141883,13.803036224116607,55.530653968520234,45.00132564453399,66.56781342916223,0.003573745173745135,0.001566023166023192,-0.12869415807560136
gradient_boosted_trees,ml,65504,21,10,0.9884892525647289,3.922680120866924,7.3196992953874505,11.918700747286197,12.353136013212938,14.762080944572919,18.92265081426215,69.80499469194102,52.68579657634536,88.50996408290152,0.005199691119691128,0.002325868725868674,-0.1396551724137931
mlp,ml,65504,21,10,0.9884892525647289,4.269809927916058,10.760639545628871,20.681042102744602,19.1947553385069,23.730285774654174,32.341363200479464,207.01596608771158,153.00508900197426,255.66423891762804,0.027232741312741348,0.011413127413127354,-0.1396551724137931
cnn_1d,ml,65504,21,10,0.9884892525647289,5.79714148741575,11.28177958113782,22.449707630999317,20.53316194245538,24.045415157514487,34.62284832623522,233.69622862597447,173.0313508520181,296.8484182886925,0.049510424710424786,0.024653281853281802,-0.07658857332301905
support_gated_cnn_new,ml,65504,21,10,0.9884892525647289,4.889256979871144,10.449718064231762,21.995796961507565,20.338763227383815,25.472215562541937,34.35607868349962,228.15409861559377,166.30023419895633,287.24976951452516,0.0565979922779923,0.012183783783783726,-0.2689655172413793
extra_trees_s05e_dynamic,ml,65504,21,10,0.9884892525647289,2.1985998230967114,3.6409027620251497,5.461531922987985,8.86200300209221,9.788368927532503,12.976003044975732,36.063303763691906,27.322434649429848,45.20935499674029,0.004448494208494154,0.002185328185328172,-0.09224137931034482
