method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate_overall,false_split_rate_overall,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low_overall,pileup_miss_rate_ci_high_overall,false_split_rate_ci_low_overall,false_split_rate_ci_high_overall,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,energy_residual_bias,energy_residual_sigma68,saturation_onset_energy_sigma68,onset_timing_bias_ns,onset_timing_sigma68_ns,saturation_onset_auc,shape_reconstruction_rmse,pileup_miss_rate,false_split_rate,pedestal_shift_false_split_span,pid_energy_bias_span,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturation_onset_energy_sigma68_ci_low,saturation_onset_energy_sigma68_ci_high,onset_timing_bias_ns_ci_low,onset_timing_bias_ns_ci_high,onset_timing_sigma68_ns_ci_low,onset_timing_sigma68_ns_ci_high,saturation_onset_auc_ci_low,saturation_onset_auc_ci_high,shape_reconstruction_rmse_ci_low,shape_reconstruction_rmse_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,pedestal_shift_false_split_span_ci_low,pedestal_shift_false_split_span_ci_high,pid_energy_bias_span_ci_low,pid_energy_bias_span_ci_high,winner_score
saturation_residual_fusion_new,0.8476590402039472,0.8242613636363637,-0.12073323475098263,7.759006791110947,0.10869565217391304,0.2681818181818182,0.22272727272727272,-0.0020531538339140587,0.06887300885749936,880,440,0.8346489729684484,0.8614510304105665,0.8163997933884298,0.8307626549586776,-0.7999367912982258,0.6411462488214248,7.23561837935053,8.137940469002913,0.08490166293572113,0.1303030303030303,0.2409090909090909,0.30454545454545456,0.16363636363636364,0.27045454545454545,-0.0046471920010093945,0.01172420053236213,0.06355709719577234,0.07791829426543746,-0.0020531538339140587,0.06887300885749936,0.0820898872597566,0.4075055587043419,5.612634042923507,1.0,0.14219141186903433,0.2681818181818182,0.22272727272727272,0.030109245936584067,0.014434482314602707,-0.004757659266400089,0.012779637056724465,0.06446195566683131,0.07792014471292712,0.0006495925068908392,0.0971746820304754,-0.21078109973273307,1.280047404315141,4.960706961844787,6.091747314557223,1.0,1.0,0.13383890021965064,0.14816817785682862,0.23863636363636365,0.29772727272727273,0.17045454545454544,0.27045454545454545,0.0014119468925781753,0.15931034482758621,0.004915242776752896,0.08140432499344818,0.14259375450057118
gradient_boosted_trees,0.8475782660937182,0.8206404958677684,0.11432254945438203,8.154039420828576,0.10501567398119123,0.275,0.20909090909090908,-0.0036793284310859095,0.0721126634873367,880,440,0.8340830550765045,0.8615766678280778,0.8078357438016529,0.8327324380165291,-0.9077284294244743,1.1488020943818533,7.78423144768894,8.662458233480177,0.08708708708708708,0.12345679012345678,0.23636363636363636,0.3159090909090909,0.16818181818181818,0.2545454545454545,-0.019458488329513787,0.007617013940663177,0.06675130868811446,0.07589244014199778,-0.0036793284310859095,0.0721126634873367,0.06778001477193069,0.8706124612422173,5.906265801645972,0.9995090819833088,0.14484994781218768,0.275,0.20909090909090908,0.00852651212363445,0.03205089065031693,-0.021001832384965075,0.007617013940663177,0.06675066537275805,0.0758911465036212,0.002358764429532329,0.08108869188340845,-0.157344124629053,1.5596936713771825,5.268280475277862,6.587621676646891,0.9975382032400589,1.0,0.13670067780066403,0.15515009062677945,0.23636363636363636,0.3136931818181818,0.16585227272727274,0.25227272727272726,0.005337644791920448,0.15597057159026598,0.012463216301343494,0.09236976701904327,0.1471494135082185
ridge,0.8092854410254493,0.8105371900826446,-0.47294771928183543,8.789743909376291,0.13665594855305466,0.29318181818181815,0.20681818181818182,0.0025287302184009886,0.0762963244931037,880,440,0.7944015771261326,0.832959119698752,0.8034452479338843,0.821637396694215,-1.8673353867950926,0.2610165248198827,8.326975651463236,9.470555844959605,0.10658307210031348,0.16557377049180327,0.23863636363636365,0.3431818181818182,0.14545454545454545,0.2681818181818182,-0.0115314903535461,0.016860481327002068,0.06923804753137615,0.07866063098540438,0.0025287302184009886,0.0762963244931037,0.04550086267108225,-0.06976250107564752,6.814638109287836,0.9991818033055146,0.15015762893821993,0.29318181818181815,0.20681818181818182,0.014610533795186065,0.04772370820992319,-0.011952253664120524,0.016860481327002068,0.06900190271808448,0.07937433118158943,0.01669158223840921,0.0754248410122179,-1.1565715244701735,0.7693656736258259,5.9015668006750115,7.439331347371837,0.9965714285714286,1.0,0.14504869654078054,0.15964594899990403,0.2476136363636364,0.3431818181818182,0.14545454545454545,0.2681818181818182,0.0022648547828403864,0.15445618356235416,0.03457755604787056,0.09003078793152976,0.1581544026339077
mlp,0.7830831141293533,0.7868595041322314,-2.055254541573026,12.904100161639683,0.25,0.38181818181818183,0.175,0.007158290050796449,0.0852530339875803,880,440,0.7721312386076968,0.7996539220591394,0.7705423553719007,0.7984194214876034,-3.54774667301351,-0.5602048866869147,11.8619171254639,13.616550222634462,0.20422535211267606,0.2943317214700193,0.3409090909090909,0.4182386363636363,0.13176136363636362,0.21818181818181817,-0.005225089726148622,0.01423627751399374,0.07497997087013142,0.10931223725370966,0.007158290050796449,0.0852530339875803,0.03599332578948381,-1.5923793317112223,10.976730447593814,0.9998363606611029,0.18214980055762214,0.38181818181818183,0.175,0.07180921929123368,0.030006977112071856,-0.0052685908486742525,0.014110959448749159,0.07460791766064383,0.10878842584517531,0.003997587535093165,0.05105207667782802,-2.833930315272193,0.8071245141314964,9.85004695925984,12.321451010916707,0.9990857142857142,1.0,0.1635293369920683,0.1919222978090921,0.34545454545454546,0.41818181818181815,0.1318181818181818,0.2182386363636363,0.00557946755938149,0.17617017497113419,0.0028382854241052577,0.06996772558730771,0.19573815061439764
1d_cnn,0.7923945062144221,0.7814307851239669,-1.7481970388685308,10.499812205160456,0.1794478527607362,0.2590909090909091,0.31136363636363634,0.02609732890148552,0.09811214805423232,880,440,0.7675265648101137,0.8167735885131453,0.7682231404958677,0.7958574380165289,-2.805076136658027,-1.04507874525825,9.657424322108174,11.336319783860041,0.16176470588235295,0.1967930029154519,0.21136363636363636,0.29778409090909086,0.27045454545454545,0.3659090909090909,0.01314418928214107,0.03657837915013328,0.09081611253403599,0.12295196482632592,0.02609732890148552,0.09811214805423232,0.039373084776625336,-1.9625268923505645,7.829722153051946,0.9978726885943381,0.16540579543890593,0.2590909090909091,0.31136363636363634,0.03361755040412112,0.06259652788595901,0.01314418928214107,0.03594221396147029,0.09054562875108306,0.12295196482632592,0.005633145509896924,0.1427161627825182,-2.8563093806261364,-0.5643428445614518,7.371142724725921,8.82504591733493,0.9931506849315068,1.0,0.1540705532228774,0.17697140885093043,0.21136363636363636,0.3,0.27045454545454545,0.3636931818181818,0.004403004403004396,0.15453150836862267,0.037435885526236924,0.10554564986745639,0.19754801439346206
tiny_sequence_transformer,0.7914848291781369,0.7759452479338844,-6.545734472153009,13.960008459317345,0.3039568345323741,0.36818181818181817,0.22272727272727272,-0.023130094600462343,0.0975550356870669,880,440,0.7616292531914844,0.8194530371401104,0.7491642561983471,0.7953624741735535,-7.377318023465795,-6.084698522854213,12.311395949425606,15.166527793970143,0.2743686868686869,0.3321554770318021,0.32943181818181816,0.41363636363636364,0.18863636363636363,0.26369318181818174,-0.0317384400993122,-0.014607910277627754,0.09001430924177227,0.10691814992113119,-0.023130094600462343,0.0975550356870669,0.06642449605561936,-3.069688223997953,11.204687222522434,0.9985272459499264,0.1772887677226319,0.36818181818181817,0.22272727272727272,0.018740563105071495,0.051266682098474084,-0.03171937021724462,-0.014607910277627754,0.0887399502332986,0.10682937853579395,0.011563270757000674,0.1158277363284041,-3.646163670909779,-2.3260994988880057,10.269048260445356,12.214209883177745,0.9948630136986302,1.0,0.1668238166651728,0.1829332265393743,0.325,0.4090909090909091,0.19085227272727273,0.2682386363636363,0.0034138020736879113,0.11732268463200787,0.007714002173409217,0.1462298040754228,0.21065931589961576
analytic_clipped_template_sideband_traditional,0.6813922403045127,0.6312448347107439,0.7769736692869245,10.2938594266638,0.18719211822660098,0.5386363636363637,0.2409090909090909,0.06333315288711551,0.09319715300765595,880,440,0.6387234664494441,0.7158981319112672,0.576949896694215,0.679404700413223,0.15613218861271427,1.1925013555777753,8.04143132035546,13.329119367473655,0.13451776649746192,0.24885553278688505,0.48409090909090907,0.5840909090909091,0.21136363636363636,0.29318181818181815,0.054823943438859574,0.0759591311180531,0.07910316695705433,0.10192493505995544,0.06333315288711551,0.09319715300765595,0.0863242384540904,0.768490657653853,6.507170937587873,0.677712322042219,0.12135009660979053,0.5386363636363637,0.2409090909090909,0.10720312638777865,0.0070515006381582715,0.05505972022639691,0.07598075844955897,0.07746364100813757,0.10108081416256752,0.0,0.12694740949130942,0.03513801370051972,0.9250901766166083,5.708732256252371,6.943409754439748,0.4045714285714286,0.9988545246277205,0.11727024263113492,0.12531003863562268,0.4863636363636364,0.5818749999999999,0.21136363636363636,0.28863636363636364,0.03899782135076252,0.16707278656302624,0.0011113130431691515,0.03220812944376947,0.23165489347812285
