heldout_run,method,family,baseline,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,abs_residual_p95_ns,tail_frac_vs_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
60,ridge_full,ml,s02b_global_template_timewalk,649,1947,1.514150924733551,1.773226532234176,2.929771843427559,0.04725218284540318,1.4466817178867373,1.5675568075420023,0.06682747789486054,-0.027954358062784783,0.12410270550578575
60,cnn1d_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,649,1947,1.5212103460135427,1.8976969103261325,3.0926697153336806,0.055983564458140726,1.4678360051047068,1.5823351765171758,0.07388689917485225,0.03816429333946146,0.09444587309069445
60,ridge_only_samples_0_3,ml,s02b_global_template_timewalk,649,1947,1.5223562389930492,1.8030438848568822,3.059022564835319,0.053929121725731895,1.4556708366875646,1.5862883243601116,0.07503279215435876,-0.011600993876596022,0.14611726342455722
60,ridge_run_family_control,run_family_control,s02b_global_template_timewalk,649,1947,1.525194982954728,1.8132959742720467,3.0713889203384275,0.053929121725731895,1.4633434546286834,1.6042580442225312,0.07787153611603759,-0.007316142120478668,0.15701863249246775
60,ridge_no_samples_0_3,ml,s02b_global_template_timewalk,649,1947,1.542250218555432,1.7934282455728094,2.984566100110439,0.04725218284540318,1.4796572686290412,1.600018959160615,0.09492677171674169,-0.003996935719346172,0.16552171114536587
60,early_late_gated_only_samples_0_3,ml,s02b_global_template_timewalk,649,1947,1.5871646579540355,1.8553606527712017,3.143626115043632,0.06368772470467386,1.5011044895699177,1.661030628405726,0.1398412111153451,0.03856520314633052,0.21264766652038442
60,mlp_full,ml,s02b_global_template_timewalk,649,1947,1.620744267819742,1.9059150899150568,3.0998446704470655,0.05752439650744735,1.5559915608636847,1.6880873076858787,0.1734208209810515,0.08241534807364759,0.25433521916440244
60,cnn1d_no_samples_0_3,ml,s02b_global_template_timewalk,649,1947,1.6808775971786902,1.9250804295894954,3.2390378264666553,0.06882383153569595,1.6075311617027608,1.758952281184757,0.23355415033999982,0.13698252241303818,0.3169512512642256
60,early_late_gated_no_samples_0_3,ml,s02b_global_template_timewalk,649,1947,1.6841684419580614,1.9195332404023757,3.3022828144858036,0.06933744221879815,1.6030573158617725,1.7462708053493483,0.23684499511937096,0.12321249045032576,0.3155113938682265
61,hgb_no_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.1455273502448917,1.6379289760785636,2.543053954067595,0.011096884336320957,1.085826564464739,1.1965419336391585,-1.1376001151352226,-1.2377648547080298,-1.0645474486300048
61,hgb_full,ml,s02b_global_template_timewalk,781,2343,1.1551122524273756,1.6285685569999018,2.5446412203468456,0.012377294067434912,1.1046263466760513,1.2046485994663985,-1.1280152129527388,-1.2249156663624783,-1.0474370825138055
61,hgb_run_family_control,run_family_control,s02b_global_template_timewalk,781,2343,1.2204271875916537,1.7647154494761166,2.6527790033511502,0.013230900554844216,1.1657556764499275,1.2788107399063995,-1.0627002777884607,-1.1523342531862013,-0.9762350333405249
61,hgb_only_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.2392820982167452,1.736251528875177,2.621612665551081,0.01365770379854887,1.1820245020414188,1.3009554429509027,-1.0438453671633692,-1.141707483936423,-0.9664818587496076
61,mlp_only_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.2893964520678052,1.886821173872082,2.9381942054694146,0.014511310285958173,1.2097652315052936,1.3543197412092003,-0.9937310133123092,-1.0873858127874976,-0.9223235292948848
61,cnn1d_no_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.2896250514588004,1.9245233065654952,2.822680469462942,0.014938113529662825,1.222144064768241,1.3611209203229806,-0.993502413921314,-1.0838090366765445,-0.9126697585631449
61,ridge_run_family_control,run_family_control,s02b_global_template_timewalk,781,2343,1.3001895968460246,1.8969373518179424,2.8034402762423944,0.014511310285958173,1.2432817029513898,1.360883285224018,-0.9829378685340897,-1.0758035260269372,-0.8979038338111666
61,cnn1d_full,ml,s02b_global_template_timewalk,781,2343,1.3013898053365924,1.9171845763086728,2.85130966266683,0.014511310285958173,1.227834243586263,1.3647573543879805,-0.9817376600435219,-1.0837248170125606,-0.9022970734301526
61,cnn1d_only_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.3045196034522257,1.933997850434603,3.0449177009360704,0.014938113529662825,1.2314282984065632,1.3494201055340933,-0.9786078619278886,-1.0650228522017862,-0.9164643965882834
61,mlp_no_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.305696421298295,2.023592622212652,2.8504833542416756,0.014511310285958173,1.2286675193526808,1.3692617830781035,-0.9774310440818192,-1.0764598675819668,-0.8962541801044733
61,ridge_no_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.3135956302957594,1.8469483076351654,2.811284964620463,0.01365770379854887,1.2497163398015116,1.361184149575773,-0.9695318350843549,-1.0684367727924704,-0.8863159607616607
61,ridge_only_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.3162546749130837,1.8901212080478005,2.827322107181795,0.013230900554844216,1.2543298044848998,1.3672281794483196,-0.9668727904670307,-1.064511573032418,-0.8844629197829009
61,early_late_gated_only_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.3168495925549972,1.9628955756235145,2.8279591266388673,0.015364916773367477,1.24844794150543,1.375265554147851,-0.9662778728251171,-1.0561361889545207,-0.8830267442869885
61,mlp_full,ml,s02b_global_template_timewalk,781,2343,1.3202864663386678,2.0439846271531747,2.9543075651485733,0.01621852326077678,1.2724411281343322,1.385604558145857,-0.9628409990414466,-1.0509932395632975,-0.8732090303563964
61,early_late_gated_full,ml,s02b_global_template_timewalk,781,2343,1.3255336643175406,1.9467416634588002,2.999754353814885,0.01579172001707213,1.2595763952752888,1.3849351945155164,-0.9575938010625737,-1.030907259128407,-0.9031051762880244
61,ridge_full,ml,s02b_global_template_timewalk,781,2343,1.3317562130677212,1.8365910221181332,2.8020298471994765,0.01365770379854887,1.2579732890152766,1.3797092002791869,-0.9513712523123932,-1.0610528785222961,-0.8684343057987934
61,early_late_gated_no_samples_0_3,ml,s02b_global_template_timewalk,781,2343,1.3744910114539,1.9098800963311402,2.90695277204245,0.015364916773367477,1.2923315744930521,1.4309824278352146,-0.9086364539262144,-1.0027229486924052,-0.833028472136385
61,early_late_gated_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.188436398520472,2.5444952395080076,4.162192930427393,0.04438753734528383,2.096383773047429,2.2806318135076458,-0.09469106685964235,-0.12102787274616242,-0.07466916513529044
