method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,leading_edge_time_sigma68_ns,secondary_pulse_delay_sigma68_ns,shape_residual_proxy_median,saturation_interaction_energy_sigma68,pedestal_shift_false_split_rate,energy_proxy_distortion_sigma68,pid_confusion_stave_bias_span,leading_edge_time_sigma68_ns_ci_low,leading_edge_time_sigma68_ns_ci_high,secondary_pulse_delay_sigma68_ns_ci_low,secondary_pulse_delay_sigma68_ns_ci_high,shape_residual_proxy_median_ci_low,shape_residual_proxy_median_ci_high,pedestal_shift_false_split_rate_ci_low,pedestal_shift_false_split_rate_ci_high,energy_proxy_distortion_sigma68_ci_low,energy_proxy_distortion_sigma68_ci_high,pid_confusion_stave_bias_span_ci_low,pid_confusion_stave_bias_span_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,winner_score
template_residual_boosted_stack_new,0.8842803232390262,0.8847128378378378,3.7541415415666757,7.2382277092167495,0.09316770186335403,0.12972972972972974,0.2916666666666667,0.002097881769521678,0.06385186666715406,377,185,0.8386575472942388,0.9278082691256636,0.8574505002394167,0.9138081472457408,3.2243856541242,4.461452323497813,6.351273873402243,8.032935288449696,0.05957362174249591,0.12507048872180446,0.08671943657845914,0.18795831861533024,0.23402981271499554,0.34940051468007954,-0.006575220871616538,0.010100821453756003,0.055655540374994365,0.07794084768244629,4.136037651608509,9.291336074717853,0.6349191690317755,0.0,0.2916666666666667,0.06385186666715406,0.0,3.276816198945057,5.123827347884314,8.004469032453208,11.810428457470556,0.560829462650266,0.6975386462237069,0.22535017799102305,0.3473684210526316,0.05536169328169448,0.07837034591431434,0.0,0.0,0.0,0.0,1.6577679324402153
two_pulse_template_cfd_baseline,0.8191648776721283,0.778688063063063,0.9629682150268648,5.810992500019694,0.13405797101449277,0.25405405405405407,0.4114583333333333,0.013476977953564302,0.0944130151409262,377,185,0.7828991317997954,0.8488357780320631,0.7258426812560796,0.8332107780612245,-0.6850263925627154,1.5522902213850998,4.776823440774884,7.4392786369132144,0.08822535771065183,0.18571744627054362,0.19876716166993555,0.3103448275862069,0.331737012987013,0.4914333599361532,-0.002975952514542056,0.03657966373287139,0.07369524485762644,0.11302548441240756,3.52346138102164,10.000000000000004,0.5606271695939089,0.0,0.4114583333333333,0.0944130151409262,0.0,3.0392980245366723,4.558108352376699,7.5,20.0,0.4471686390395338,0.6891969308079366,0.33329268292682923,0.48678070175438587,0.07487996832466885,0.11639932982206913,0.0,0.0,0.0,0.0,1.819346716500202
gradient_boosted_trees,0.8641859431475746,0.8699324324324325,4.197692055585716,7.447699982506164,0.10975609756097561,0.11351351351351352,0.3854166666666667,-0.013579208523341392,0.06855868310250067,377,185,0.8138153031999944,0.913395812418335,0.8436973341576628,0.8977737009705186,3.2426446733900254,4.661526069371473,6.405374945549399,8.367589594437678,0.06872297932330827,0.1503200294752716,0.08290083874846134,0.1516890699452909,0.33668341708542715,0.43983304556087777,-0.020392068644117547,-0.0017999404017382892,0.0563572932797423,0.08849932028824464,4.612601647799091,10.353479562263644,0.6708994248478046,0.0,0.3854166666666667,0.06855868310250067,0.0,4.089773052107788,5.215837413421148,8.148908520992446,12.41820150300154,0.5802451624067475,0.7636594587794034,0.32617312834224604,0.441210277214334,0.057272991031103476,0.08673666796662202,0.0,0.0,0.0,0.0,1.820702847143915
ridge,0.8607292808024084,0.8581081081081082,3.868556612072531,8.892978310743754,0.15161290322580645,0.16216216216216217,0.328125,0.007240005404764646,0.06191842900482014,377,185,0.8256509777318437,0.8918303843454618,0.8335248451134962,0.8839671340371408,2.8484312567247185,4.472295873748351,7.6366683921641565,9.827970260213881,0.11265766239226403,0.1861364872829487,0.13366336633663367,0.19728521038044847,0.2762153234528925,0.38510271001769664,-0.0008987109168110369,0.019223679562387817,0.050649011603396125,0.07977425836798181,4.456255848847367,13.184832034942827,0.6969081974321272,0.0,0.328125,0.06191842900482014,0.0,3.7766331622574714,5.753819120179685,11.146122622740622,14.697271678079689,0.6068215754327863,0.7852636351135769,0.27496857541899444,0.3882978723404255,0.051436364786643284,0.08055115953695763,0.0,0.0,0.0,0.0,1.9270418555839663
1d_cnn,0.8586880659482519,0.8409065315315316,5.736733795693767,9.255931170732588,0.2134502923976608,0.07567567567567568,0.546875,-0.039291743155168486,0.07094746967858406,377,185,0.822566060446349,0.8862412585849896,0.8143756097030906,0.8616577453096059,4.7016942679180795,6.8520402643304275,7.959829307921395,10.438142575580983,0.1771924603174603,0.2514124293785311,0.04943050193050193,0.10497237569060773,0.48655763194605905,0.6111183074265977,-0.05158511913072753,-0.026480506991527715,0.061068182092339426,0.08534842668482903,5.470521860036321,13.988370418548573,0.8148188447752425,0.0,0.546875,0.07094746967858406,0.0,4.642883795350481,6.620063854496625,11.950302264690398,15.457953655719756,0.7458277644232121,0.9201516384189169,0.4826185891825661,0.6108522167487684,0.061574799533246787,0.08498067659024297,0.0,0.0,0.0,0.0,2.234252568960159
mlp,0.8597421692476882,0.8547860360360361,3.183595336220244,10.024074605054011,0.18543046357615894,0.1837837837837838,0.2864583333333333,-0.007725775009647537,0.11159003049839203,377,185,0.814992597088832,0.9011217835381633,0.8289358558076046,0.881010153237556,1.012676160583191,3.5947688746110416,8.558821808947505,11.977834479593707,0.1310344827586207,0.23597723240685983,0.15195757622420694,0.21303912850155624,0.23348883825565298,0.3409322820037105,-0.02628772889691296,0.011350379604965427,0.0885127678307542,0.1343002779671321,7.5633067753787175,13.84991489824416,0.7765468550509759,0.0,0.2864583333333333,0.11159003049839203,0.0,6.356026533055042,8.563543321386357,12.106653584102826,16.177551072993577,0.6885335216987506,0.8911939766431003,0.22984780757769263,0.3315485415398239,0.09100437096391939,0.13947377111819495,0.0,0.0,0.0,0.0,2.325624151515125
causal_window_transformer_new,0.8253005390847207,0.8195664414414414,-1.4721510647612845,11.215418949027622,0.19822485207100593,0.08648648648648649,0.5729166666666666,-0.008274968955653739,0.0993327049695146,377,185,0.785629010670111,0.8558302383085488,0.7890019188696418,0.8506248931892638,-2.5235492329635356,0.0016139305305149746,9.77022267978067,12.49405893280688,0.15200151913658624,0.24398282786317685,0.05986252347376254,0.11114081996434934,0.5,0.6497444175410277,-0.023328416068237802,0.007092416332985269,0.08407641597918208,0.11198938182594956,9.100147086898435,14.783351135253906,0.8055232610580313,0.0,0.5729166666666666,0.0993327049695146,0.0,7.283380292222319,9.764373139510289,12.819612567424773,18.464144906997674,0.7662395745076244,0.8834978861208709,0.4975528904460315,0.6480523666277856,0.08431064427106631,0.11218869363013648,0.0,0.0,0.0,0.0,2.5455046676135447
tiny_sequence_transformer,0.8309871880336815,0.824634009009009,-0.36275354210005606,10.369089776850739,0.21965317919075145,0.06486486486486487,0.5989583333333334,0.0632166685017157,0.12035796281908995,377,185,0.7704328567068877,0.8715125607954519,0.782372632258542,0.8650309833172354,-1.2592296735245379,0.5578721505192608,9.053799388877161,12.175389116606217,0.17139162561576354,0.2674597245680135,0.03802406832298137,0.09092130987292277,0.5235199846762866,0.6698106954274801,0.03327173313197783,0.08641603029974329,0.10271230531939736,0.13046328036524885,5.531735034626255,16.375029754638668,0.9298940479912922,0.0,0.5989583333333334,0.12035796281908995,0.0,4.55682981665403,6.928259392597629,14.438257801532746,19.23904095649718,0.794271183530739,1.109204052188475,0.4999378109452736,0.6757282282282282,0.10245306701947539,0.13221330827830385,0.0,0.0,0.0,0.0,2.6208497972843405
