method,leading_edge_time_sigma68_ns,secondary_pulse_delay_sigma68_ns,shape_residual_proxy_median,saturation_interaction_energy_sigma68,pedestal_shift_false_split_rate,energy_proxy_distortion_sigma68,pid_confusion_stave_bias_span,leading_edge_time_sigma68_ns_ci_low,leading_edge_time_sigma68_ns_ci_high,secondary_pulse_delay_sigma68_ns_ci_low,secondary_pulse_delay_sigma68_ns_ci_high,shape_residual_proxy_median_ci_low,shape_residual_proxy_median_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,pedestal_shift_false_split_rate_ci_low,pedestal_shift_false_split_rate_ci_high,energy_proxy_distortion_sigma68_ci_low,energy_proxy_distortion_sigma68_ci_high,pid_confusion_stave_bias_span_ci_low,pid_confusion_stave_bias_span_ci_high
gradient_boosted_trees,5.004447650632709,10.545098026345812,0.5752562741761066,0.07624651321614748,0.14444444444444443,0.07313521739302617,0.06967338824398685,4.545085982435202,5.480315799020353,9.839838714575402,11.763912176232267,0.5109288118952167,0.6578019375980528,0.008834381453454061,0.1665804932788156,0.10833333333333334,0.18611111111111112,0.06163062907638711,0.08673190204333059,0.03156982501733932,0.104872672314393
template_residual_boosted_stack_new,5.157640766851037,10.017320959200052,0.5547646036007569,0.03431797055549746,0.14722222222222223,0.06847155743228198,0.04245625273397814,4.7783129381754135,5.674535404878584,8.525967712471479,11.716446719345964,0.49155252751844347,0.6066173819317574,0.016762643194837522,0.16052741284355346,0.10555555555555556,0.18333333333333332,0.05822261330732792,0.07793572569664554,0.032879016850366885,0.08070767913463767
two_pulse_template_cfd_baseline,6.157358153925898,17.499999999999996,0.7595670756649837,0.04652455132916523,0.18333333333333332,0.08897575663944289,0.07570156452815596,5.443772771248166,7.365301671823252,10.499999999999972,22.5,0.7135829329823512,0.9143853888192358,0.0,0.06848875452229447,0.13333333333333333,0.24166666666666667,0.06699661826405487,0.10874296535359931,0.06707505575413292,0.13019632925586944
ridge,7.227843101741566,15.018119615856566,0.6744366325081506,0.06578699549055317,0.18333333333333332,0.06767503182453458,0.06827719002518141,5.889917836883915,8.180180761817285,13.539681494582124,17.78167763416156,0.6031585495745683,0.7390346033749962,0.018918969550751338,0.10447372632122412,0.11944444444444445,0.2445138888888888,0.054783916293851,0.07209374615596276,0.05814413420895196,0.08425963060448757
1d_cnn,7.687407674586826,16.01618766784668,0.7913623643583847,0.09817805901932053,0.1638888888888889,0.08449533283240493,0.07089251497154819,5.8762275212806525,9.140442179657292,14.806715250015259,17.343754768371582,0.7569409304722444,0.8447768743949399,0.03535537578161219,0.1781127064066459,0.11666666666666667,0.20277777777777778,0.07486094274208066,0.09369798437339949,0.022544638959617974,0.09480851186569093
mlp,8.997258271588848,14.128715158463045,0.7814808347312691,0.1417579178840622,0.175,0.1052204845611164,0.09956360147092662,7.897526797613413,9.727623355705756,12.768735709803476,15.280507404330972,0.7523278215883504,0.8325063893716882,0.06315444018045406,0.16375483342499794,0.11944444444444445,0.2195833333333332,0.09642075802160924,0.13139320004766702,0.011607537198050829,0.1577979029497743
tiny_sequence_transformer,11.500265645525584,17.553902339935295,1.177889990805166,0.11518727060438676,0.225,0.12976651343219078,0.0754943700504676,10.550402948654341,13.026340790060367,15.175049304962158,19.873280715942382,1.1120978131572896,1.2811478724322776,0.0434020795289317,0.22988247899525305,0.17777777777777778,0.2638888888888889,0.12082162327890122,0.15313545021776115,0.049830222885751466,0.1061125766326793
causal_window_transformer_new,13.040735941685933,25.622065258026126,1.3489269611165944,0.051505876190793415,0.10277777777777777,0.11481379289771287,0.08932381390191195,11.84060638694518,14.771913195842368,24.42143726348877,27.122692583799356,1.204548314891213,1.3880354328887603,0.008080902275654098,0.16862888039901017,0.06388888888888888,0.14722222222222223,0.10316254484939164,0.1266789291172354,0.06137146502245754,0.16575421441850408
