heldout_run,method,family,baseline,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,abs_residual_p95_ns,tail_frac_vs_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
58,ridge_stave_offset_guardrail,stave_offset_guardrail,analytic_timewalk,73,219,0.9998630082612985,2.5838555066844298,2.6210507940744225,0.0319634703196347,0.8785366964988477,1.2148255576491684,-0.1876203563126182,-0.37009842358389156,-0.02807843746776996
58,mlp_waveform_amp_shape_stave,ml,analytic_timewalk,73,219,1.0277732268195994,2.628461566576567,3.163319940773952,0.0410958904109589,0.8047119290432825,1.2624483995885516,-0.1597101377543173,-0.40209414274477967,0.02402715813360055
58,ridge_waveform_stave_onehot,ml,analytic_timewalk,73,219,1.0326335388245824,2.657046955533247,2.557039634738974,0.0365296803652968,0.9500670053935028,1.1889657904290654,-0.15484982574933426,-0.33171843959799935,-0.030846432882020536
58,hgb_waveform_amp_shape_stave,ml,analytic_timewalk,73,219,1.0375271067923233,2.4419060667002555,2.738676888448381,0.0319634703196347,0.8464900285426873,1.2582868772644278,-0.14995625778159338,-0.3648506285883607,0.04407067351998401
58,hgb_waveform_stave_onehot,ml,analytic_timewalk,73,219,1.0923907328122908,2.4751027030624138,2.6721149599240923,0.0228310502283105,0.9223828797120898,1.264163022375877,-0.09509263176162586,-0.3424660994421673,0.06408342620121474
58,hgb_stave_offset_guardrail,stave_offset_guardrail,analytic_timewalk,73,219,1.0981221269756443,2.6287420162581636,2.7410874343021026,0.0319634703196347,0.9478267491836108,1.3156128231620448,-0.08936123759827241,-0.2987936747687168,0.09043410149181162
58,feature_gated_waveform_stave_onehot_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.124410391591984,2.6507299368112496,3.662957555520644,0.045662100456621,1.061152598145495,1.3382982502895875,-0.0630729729819326,-0.10065060764765318,-0.03144239572125815
58,cnn1d_waveform_stave_onehot_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.135264509646762,2.6585328025855426,3.6869758934707546,0.0547945205479452,1.0724020362500253,1.3563565598727936,-0.05221885492715472,-0.09183141882960884,-0.027069762923613128
58,ridge_waveform_amp_shape_stave_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.144323390088047,2.6956366565300525,3.6949376519530244,0.0547945205479452,1.0870169731129413,1.4366674168529807,-0.04315997448586972,-0.09459707652583563,0.05991623171755946
58,ridge_waveform_amp_shape_stave,ml,analytic_timewalk,73,219,1.1707816407070675,2.617061960506228,2.6064355435486615,0.0319634703196347,1.0029063084601144,1.3810602601485602,-0.016701723866849205,-0.25039707449339127,0.15370487647252765
58,mlp_waveform_amp_shape_stave_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.1751630670838642,2.6786339819832454,3.6493080174058905,0.0502283105022831,1.13587309475697,1.4220912130861585,-0.012320297490052479,-0.03342813018063488,0.025905368879733756
58,feature_gated_waveform_stave_onehot,ml,analytic_timewalk,73,219,1.1779375143923603,2.5572973515996553,2.7757575235628416,0.0365296803652968,1.053668767194876,1.2412403111338735,-0.009545850181556403,-0.26257378616190885,0.06496547572395535
58,mlp_waveform_amp_shape_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.1860491364675954,2.6901460261657153,3.7729200632143054,0.0593607305936073,1.1270676539225675,1.4080944739982926,-0.0014342281063213225,-0.03637301207303908,0.030370902606136424
58,analytic_timewalk,traditional,analytic_timewalk,73,219,1.1874833645739167,2.677930132419911,3.676164190705748,0.0502283105022831,1.134232310320777,1.4157188948203085,0.0,0.0,0.0
58,ridge_waveform_stave_onehot_shuffled,shuffled_target_control,analytic_timewalk,73,219,1.1882707019627068,2.726587790989968,3.7412292801962503,0.0547945205479452,1.1243043873440894,1.4178501269812294,0.0007873373887901103,-0.04873170338320638,0.039045704263720185
58,feature_gated_waveform_amp_shape_stave,ml,analytic_timewalk,73,219,1.189435029564653,2.5578645109126494,2.621424447191889,0.0365296803652968,1.0274655187502253,1.3922818545130276,0.0019516649907362904,-0.27324534400094247,0.21068431238517263
