method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
gradient_boosted_trees,0.831737836133101,0.8035700197238658,-0.19947082912794123,6.911109283792239,0.09523809523809523,0.35384615384615387,0.17692307692307693,-0.00990553022962794,0.07671969372704789,780,390,0.8065112505834356,0.8625847145968804,0.7704733727810651,0.8407263313609465,-0.6821408421887654,0.23514025944560912,6.107405253812566,7.645778658488952,0.07081545064377683,0.12085083288402051,0.30256410256410254,0.3975641025641024,0.1282051282051282,0.2153846153846154,-0.023365123050599054,-0.0004707458643646651,0.07219778768267779,0.07987031985156001,0.15522044327408063
saturation_residual_fusion_new,0.8290950251831932,0.8018540433925048,-0.2951591886764193,7.145104680073473,0.098,0.358974358974359,0.1794871794871795,-0.00953847552189614,0.07482206917332457,780,390,0.8037514253475685,0.8554756784397232,0.7644212689020382,0.83684516765286,-0.9280352083319476,0.226618738796045,6.1936659677819605,7.71755220772757,0.06837606837606838,0.12737642585551331,0.3153846153846154,0.4,0.13333333333333333,0.2153846153846154,-0.022018593747059806,0.013876444492667664,0.05756896058238109,0.08211526509707098,0.15542906325675312
ridge,0.8009809549602118,0.8051282051282052,0.38558454465534187,8.203516726232333,0.12295081967213115,0.37435897435897436,0.16923076923076924,0.00044943293488764597,0.07769099288855545,780,390,0.7776666300258097,0.829514628866262,0.7892886259040106,0.8226758711374096,-0.5315376443567121,0.6327251003666896,7.1282001600182365,9.483992964320697,0.08656316150809543,0.15546689212143666,0.3383974358974359,0.4128205128205128,0.1282051282051282,0.2230769230769231,-0.011016848003094156,0.010104716273285503,0.07296369084439479,0.08949623608125176,0.1651526030289814
1d_cnn,0.7985233668508365,0.7823668639053254,0.5705965280401193,9.607938865547151,0.14096916299559473,0.41794871794871796,0.16666666666666666,-0.02934865052457255,0.0978330020718175,780,390,0.7924430024215513,0.8101806388750914,0.7698948060486522,0.7946022353714662,-0.13969140057932705,1.3226526711310171,8.893887095815007,11.065271440016641,0.0975,0.19517543859649122,0.36153846153846153,0.4846153846153846,0.12307692307692308,0.21025641025641026,-0.03779468617244869,-0.018727573969944053,0.08079780357129575,0.11131217707427601,0.20395085848572458
mlp,0.7463191761109931,0.7548257725180803,-1.0169243600427702,10.541417294167914,0.18137254901960784,0.47692307692307695,0.19230769230769232,-0.024682132044931845,0.10818859268172867,780,390,0.7117052143989662,0.789117647260122,0.7217291255752795,0.785621301775148,-1.8654767745277567,-0.2761569826009769,9.762362345417044,11.172879950254524,0.14705882352941177,0.1986913266704427,0.41025641025641024,0.5410897435897435,0.12564102564102564,0.2564102564102564,-0.029983385243716118,-0.008432274589975086,0.10064191829573546,0.12131777503583778,0.22422558821328914
analytic_clipped_template_sideband_traditional,0.6706352304389519,0.6155555555555556,0.4542484704834182,8.848879428119687,0.16257668711656442,0.5820512820512821,0.18461538461538463,0.07581597896332988,0.1087444701156521,780,390,0.6533808580718832,0.6850324536106143,0.5825969756738987,0.6477324128862589,-0.44396516796879837,1.166936088660325,8.007261203338153,10.25949591918178,0.13988095238095238,0.19,0.5615384615384615,0.6153846153846154,0.14615384615384616,0.23846153846153847,0.05462528375745559,0.09045312080478592,0.09085221589867287,0.12708523684509937,0.22536536799994222
tiny_sequence_transformer,0.7280998628608786,0.7377449046679816,-2.6782462433940513,16.146618550168984,0.3580508474576271,0.39487179487179486,0.23846153846153847,-0.09240047316735792,0.07707236670267642,780,390,0.7113239168273872,0.7479760619110786,0.7244838921761999,0.7517028270874425,-4.045681414013855,-1.7991007645912394,15.7781881331512,16.71080560751632,0.3333333333333333,0.3790322580645161,0.3384615384615385,0.4717948717948718,0.2153846153846154,0.2692307692307692,-0.1053967678993134,-0.081256184521164,0.06923132520994323,0.0895515538054627,0.2500587430708332
