method,n_eval,brier,log_loss,ece_10bin,auc,calibration_slope,calibration_intercept,true_high_minus_low_downstream,pred_high_minus_low_downstream,abs_delta_error,pred_high_over_low,true_high_over_low
amplitude_only_ridge_control,32559,0.02674743042200798,0.12265311982296495,0.000983069350792864,0.6199084371373241,0.8986159759204714,-0.3592405992348317,0.01769274732014664,0.00297539437788397,0.01471735294226267,1.1098797768956494,2.492825555137373
amplitude_only_ridge_control,32559,0.02372080733466377,0.11153901334322225,0.002902470672781762,0.6347181240923164,0.9012692752587257,-0.439977695826548,0.010887395480140817,0.0009097455251871299,0.009977649954953687,1.0330181555343219,1.6572975462744588
amplitude_only_ridge_control,31350,0.025331011086809935,0.11659482649149167,0.0023199980405552907,0.6275708410161831,1.0278668529108623,0.04304998011245713,0.017181481481481485,0.0025618718003401104,0.014619609681141375,1.0946086017870402,2.4496875
amplitude_only_ridge_control,31943,0.030669457816499414,0.13727735232156146,0.0033201113083183922,0.6325523548423857,0.8763918198634066,-0.31385526011736986,0.022560326733283113,0.004569719188834434,0.01799060754444868,1.1687573683264103,2.903527568120763
amplitude_only_ridge_control,31350,0.025680761457769173,0.11806522734962277,0.0017750901259541813,0.6405555239532653,0.9339432147752286,-0.2696266797735833,0.014675324675324675,0.0025380059742384324,0.012137318701086242,1.092532838020521,1.9576271186440677
amplitude_only_ridge_control,33768,0.027590929076228614,0.12698288826502793,0.00187656264615337,0.6017793678044304,0.8357026392348657,-0.5511892239161779,0.015127586206896554,0.0035588893855231334,0.01156869682137342,1.1288663062056743,1.8795108259823579
amplitude_only_ridge_control,32559,0.026115784718703818,0.12045482121232357,0.0020025186235034516,0.6211576672075294,0.9109604247286239,-0.3487071642045492,0.014607080050889218,0.003241940438575834,0.011365139612313384,1.117662456885283,1.8818636094552799
amplitude_only_ridge_control,31943,0.029354514630021568,0.13264569602839968,0.003151267496719649,0.6105687680101899,0.8573172719073406,-0.42071785905803716,0.017898353813949008,0.004084380607550123,0.013813973206398884,1.1485095661550992,2.1142602619468254
amplitude_only_ridge_control,30734,0.025418794183330592,0.11863190460571128,0.0022861186296959644,0.611644948827123,0.870347569604132,-0.4998021996176471,0.015694049879849275,0.0026824800489170936,0.013011569830932181,1.097421440942733,1.9578782168045936
amplitude_only_ridge_control,33768,0.026714893356698244,0.12323326622725252,0.001110159851658215,0.6169668729808784,0.8586487820698246,-0.496175985365518,0.013910956618464962,0.00280873414508152,0.011102222473383442,1.1017034122675335,1.8087765475851723
amplitude_only_ridge_control,29502,0.030152345194921958,0.13595173140145192,0.003200050560936105,0.598575953373886,0.8844995744246882,-0.31596972014380337,0.020812857811142546,0.005161768552436833,0.015651089258705713,1.188192265191723,2.358127162252522
amplitude_only_ridge_control,34384,0.029474315145461834,0.13343038721291006,0.003194231066337571,0.6305222639247268,0.8691038081286528,-0.3568483858031298,0.016484606699284907,0.003214027926676275,0.013270578772608631,1.116378977283612,1.9584073662374946
amplitude_only_ridge_control,31350,0.024594716345827702,0.11494355568406187,0.002566548940620357,0.623928270590674,0.890191477072938,-0.4604884987419213,0.012929870129870132,0.0020577573831552717,0.01087211274671486,1.0750235155290233,1.8437288135593222
amplitude_only_ridge_control,30734,0.02358862824264883,0.11065842434296373,0.0034807766494176703,0.6155042127880667,0.9309666976695564,-0.36407965771481404,0.011680234658958063,0.0017841892295095974,0.009896045429448466,1.0650495289010142,1.762184804016755
amplitude_only_ridge_control,30118,0.03379509703912344,0.14973670766686423,0.006860073032896239,0.620677912207688,0.834838820705249,-0.3640883035268203,0.027045534132575294,0.006007560191625114,0.02103797394095018,1.2218560935819192,3.2819669424360405
amplitude_only_ridge_control,32559,0.028841056085180842,0.1311644761162928,0.0025154118453456263,0.6023334110618079,0.8895779234684639,-0.3238400940481694,0.020295933871394917,0.0037723270650728592,0.016523606806322057,1.1393100892334178,2.712469420398946
amplitude_only_ridge_control,33175,0.021324169562079404,0.10226455564764612,0.004671319803043075,0.6249861403207577,0.9227777909496134,-0.45731031650655984,0.007617941529835803,-4.112085429180956e-05,0.007659062384127613,0.9985075664291595,1.4599129593810445
amplitude_only_ridge_control,32559,0.030238934342674818,0.13583742476033817,0.0027722569067094188,0.6290519223279953,0.8453063521075921,-0.4404270570083807,0.018956065864759012,0.0045006354837849975,0.014455430380974015,1.1636447450278304,2.1801080219727424
amplitude_only_ridge_control,33175,0.025220925501838944,0.11687698509971992,0.0010705694067538905,0.6614524805738194,0.8919703069400573,-0.39728506636214556,0.0159019943019943,0.0014235236978410934,0.014478470604153207,1.0525699945819247,2.3417307692307694
amplitude_only_ridge_control,33175,0.02673865644368142,0.12245407921711533,0.0014872797884501892,0.6291077654525745,0.9366914720949111,-0.2286039191363962,0.017840455840455842,0.002911816207358791,0.014928639633097051,1.1075318679109896,2.5052884615384614
amplitude_only_ridge_control,34384,0.027225990929770228,0.12442415949927402,0.0009277983917054034,0.6309614510992859,0.8972990610150524,-0.3474132479300253,0.013630510600928365,0.0028198443875249377,0.010810666213403427,1.1021057107796997,1.7924715465656025
amplitude_only_ridge_control,33768,0.0319325956423615,0.1424669151711826,0.003426021733733315,0.6286755174292639,0.8393014637636348,-0.42122755504123804,0.019738723295381858,0.005706787288945445,0.014031936006436412,1.206641038414811,2.1476001915919682
amplitude_only_ridge_control,31350,0.021192542055481357,0.101864598450268,0.0061394409842547475,0.6069376144504022,0.9629400225990409,-0.3659163098060207,0.008417007874015746,0.0012514476504243664,0.007165560223591379,1.0455030922649022,1.5239999999999998
amplitude_only_ridge_control,30734,0.027055390069092817,0.12413476228282543,0.0013009300225025149,0.6134105855561712,0.8842591996966322,-0.4133601723548479,0.017155511811023625,0.004160959034600089,0.012994552776423536,1.151293985647489,2.0680147058823533
amplitude_only_ridge_control,30734,0.020677317046075245,0.10063625742447588,0.0053615789994658864,0.6176548082057983,0.8160895052059358,-0.8653328676761676,0.007142219482645016,-0.0005651860762975365,0.0077074055589425525,0.9793939525043133,1.466060084884463
amplitude_only_ridge_control,31327,0.0246131141800974,0.11458597786073509,0.0017831718710316301,0.6532215505093169,0.8945977254875325,-0.41536919289520036,0.014997945877496968,0.0011084731985651249,0.013889472678931843,1.0409353424401384,2.2654516834138065
amplitude_only_ridge_control,33175,0.02720784822359243,0.12422093627045266,0.0013689207989435667,0.6279588284500202,0.9266899143296348,-0.2584892861495225,0.018486609686609687,0.003536482070272639,0.014950127616337048,1.1306004554439524,2.5598076923076927
amplitude_only_ridge_control,25875,0.024761013974590778,0.11521372734026118,0.002679205277097459,0.632536151930232,0.941775305841924,-0.2827792166799047,0.017748148148148152,0.0030409135285946465,0.014707234619553505,1.1122993652755928,2.4975
amplitude_only_ridge_control,30734,0.02669393963552325,0.12265996606109358,0.002051784574053954,0.6056745665931027,0.8956652188981101,-0.39445484725818386,0.01599506876102621,0.004060319572356065,0.011934749188670143,1.148034676479869,2.0437460123720492
amplitude_only_ridge_control,35000,0.027034192054309143,0.12409968402158271,0.0013046679319000782,0.6170634895542074,0.8572137887837123,-0.4947038628033306,0.012984615384615386,0.0025650608835661205,0.010419554501049266,1.0928800773079563,1.7549194991055457
amplitude_only_ridge_control,30734,0.024882441762730353,0.115088535661822,0.0017437206519875425,0.663960819943505,0.9352460602620726,-0.2797257638561099,0.016122555989150057,0.0020143259266724514,0.014108230062477606,1.074388015606622,2.360340661584536
amplitude_only_ridge_control,34384,0.024611153548073778,0.11450942651961328,0.0029314822370059565,0.6352326787901126,0.9023802249252363,-0.42413130895143236,0.011080696977947183,0.0020007438829883206,0.009079953094958862,1.0724463297210356,1.6442265684853012
amplitude_only_ridge_control,32559,0.025103440243375318,0.11657768703031011,0.002711803946448485,0.6034200037856198,0.8925091591812911,-0.4524853562927476,0.012285769104617435,0.0025798302250618355,0.0097059388795556,1.093803566388871,1.7648493511207912
amplitude_only_ridge_control,29525,0.02382468833666605,0.11156572620040646,0.004643344462420034,0.6152686021053839,0.9291676550490734,-0.3821861734010113,0.012953370165745857,0.0025961106061660084,0.010357259559579848,1.0948315384671994,1.8748358208955225
amplitude_only_ridge_control,31350,0.03092225666214101,0.13823062453814797,0.003634946759265955,0.6279277120691631,0.9134966784406529,-0.18377848980221997,0.021875324675324673,0.004941462198111389,0.016933862477213284,1.1801601437520477,2.427457627118644
amplitude_only_ridge_control,30734,0.02537254615670017,0.11671690033556434,0.0028298825813139975,0.6364302162104094,0.9791677555009183,-0.13634978384000135,0.014469998087019365,0.0026891476026210948,0.01178085048439827,1.09804329148645,1.9442286887292297
amplitude_only_ridge_control,31350,0.028686869677113494,0.12930053039043315,0.002161452533327553,0.6498875863923043,0.9583763890576826,-0.08468888911083279,0.02104814814814815,0.0036794616569045535,0.017368686491243596,1.1358806176962297,2.7759375
amplitude_only_ridge_control,30118,0.026913734878805988,0.12342853032088029,0.0016372782028101517,0.6260728259128125,0.840311739669202,-0.563023970769548,0.01577780678283191,0.003330546465637182,0.012447260317194727,1.1214279713100708,2.0295687476932684
amplitude_only_ridge_control,28293,0.027654367103932723,0.12666086848704228,0.0016519936332989186,0.6442751567896502,0.8319051364706356,-0.5504655276521607,0.01922973180097144,0.003710572610463019,0.01551915919050842,1.135117849627477,2.228080599107494
amplitude_only_ridge_control,30734,0.028000310793211667,0.12652670522899728,0.0016834794760321584,0.6396019186717399,0.9524000234509765,-0.15394290086494336,0.01807809212064531,0.004297100037557667,0.013780992083087643,1.1566674254392213,2.1796721129573635
amplitude_only_ridge_control,33768,0.02645929497058366,0.12203986698741232,0.0015998044370568161,0.6093995276161662,0.8979284317857921,-0.3802321767684622,0.012830702315466291,0.0030971715630899906,0.0097335307523763,1.1121476437689348,1.7459710648526914
amplitude_only_ridge_control,31327,0.026226759435982402,0.12117169568238009,0.0019676117438234522,0.614488089227433,0.8692776025991897,-0.4764669261870706,0.014505825515489942,0.0027302309488840097,0.011775594566605933,1.0990905562259619,1.8757506361745258
amplitude_only_ridge_control,32559,0.02605213310932509,0.12103974182299913,0.0013060595059171112,0.6296256031865834,0.8004066438856063,-0.7130132466244569,0.013068508010144253,0.0018171945252299024,0.01125131348491435,1.0660738546408846,1.8135786849452549
amplitude_only_ridge_control,32559,0.027081230791246656,0.12450622469876169,0.0009823878519621327,0.6300521833009095,0.8582304204856853,-0.4895425269101275,0.015722985422113738,0.003369575194695766,0.012353410227417972,1.1222948118817875,1.949233428409526
amplitude_only_ridge_control,33175,0.026679742925207063,0.12308707242864289,0.001232530155625134,0.6158261958578346,0.8541308557349483,-0.5002296940052585,0.014890668802563078,0.0023454137253661224,0.012545255077196955,1.0851240627543,1.8989845261121858
amplitude_only_ridge_control,30734,0.025948730607249313,0.11971503009734479,0.002359123722251038,0.6164291098979751,0.9480538346339256,-0.23400361923862822,0.017756098052858195,0.0037526728130131276,0.014003425239845067,1.1385842678608185,2.4981707732099103
amplitude_only_ridge_control,30118,0.026313151304992132,0.12102977783360729,0.0015255538698719705,0.6344797095752851,0.920491249400574,-0.29845350781570024,0.015663599382192347,0.0030560585574209917,0.012607540824771356,1.1114204514667914,2.0221162308718736
amplitude_only_ridge_control,33768,0.022382339964060208,0.10656006723338449,0.0036955410577354975,0.6429442514101015,0.8701908455693214,-0.5938097785458721,0.00775828698553949,-0.0001312861569408713,0.007889573142480361,0.995246168040589,1.4510631968336913
amplitude_only_ridge_control,30118,0.03180291294187373,0.1424296370832495,0.0039033426567081065,0.6127484592857227,0.8210137743286743,-0.4871043869429097,0.02270638908829864,0.006055665605998458,0.01665072348230018,1.2207827445301567,2.4816881015245724
amplitude_only_ridge_control,30118,0.028773330534360604,0.1297555092803791,0.0015280298524368318,0.6326537382109139,0.8880944434826434,-0.35161956269544503,0.020719060272731023,0.004612305091752367,0.016106755180978656,1.1703300437156952,2.74817071051168
amplitude_only_ridge_control,30118,0.02894359470350188,0.13140893625738717,0.0028480954009045866,0.6102851454432174,0.8717049643316548,-0.3835498139280302,0.02096238619041734,0.0042434980819388915,0.01671888810847845,1.1567101914174343,2.768701334816463
amplitude_only_ridge_control,30734,0.02358050599455972,0.11123273483497384,0.004117114775068441,0.6218992297892433,0.8968067900266518,-0.485896564682878,0.012769538821541832,0.002189801790175583,0.010579737031366249,1.0795285116338509,1.7793821970389325
amplitude_only_ridge_control,32559,0.028381673727724543,0.12886086142525685,0.0019732899144474817,0.6013064228839877,0.87830909298461,-0.38026815014390625,0.019511841536681583,0.0036155831460732493,0.015896258390608334,1.133521617299262,2.6463116296575087
amplitude_only_ridge_control,28886,0.03118714759910548,0.1401234664657146,0.004478724006922326,0.6177056422862429,0.8220713053094774,-0.4989526225545571,0.02366528934512665,0.005727540379128454,0.017937748965998195,1.2115151066014385,2.996758788495061
amplitude_only_ridge_control,33175,0.02430251613918749,0.11271307827333395,0.0024354617087339898,0.6482084420183304,1.001056961460154,-0.0737201394299484,0.015286609686609687,0.0017337982448594573,0.01355281144175023,1.0640282732747217,2.289807692307692
amplitude_only_ridge_control,32559,0.028226999057606762,0.12802304747421384,0.000860592170672085,0.6071642804040801,0.9346177825370345,-0.21112103486473094,0.019982296937509587,0.004548619786872009,0.015433677150637579,1.1679781783146608,2.686006304102371
amplitude_only_ridge_control,31350,0.02654316216715863,0.12229414745325828,0.0016227221310881972,0.6273209580212218,0.821861380042305,-0.6333178229170483,0.015075324675324676,0.002822536953704064,0.012252787721620612,1.102906516925124,1.983728813559322
amplitude_only_ridge_control,28293,0.023691423026628182,0.11147583144820977,0.0041745289614182,0.6149110716568539,0.9188302079701574,-0.41722588801123145,0.01304594505635508,0.0026924836641274395,0.01035346139222764,1.0983518836064103,1.881088080298608
amplitude_only_ridge_control,33175,0.025682967463155792,0.11825009607224456,0.001927618011293139,0.6218914224802778,0.9937499599638072,-0.05366306297791002,0.013637007874015748,0.0019523178290725245,0.011684690044943224,1.0709869871716828,1.848970588235294
amplitude_only_ridge_control,33768,0.024721649062544065,0.11509579820584531,0.003896316358271649,0.6093436378066339,0.9284129018690094,-0.34637137478217855,0.012455855032739455,0.002812267186677389,0.009643587846062066,1.1018313426331054,1.7241776181825266
amplitude_only_ridge_control,31327,0.02997365573617305,0.13507926064565912,0.0028431182867557888,0.6236048639225926,0.8122380165764427,-0.5690888576124237,0.018428340639005805,0.004702911964658416,0.013725428674347388,1.1709995915282672,2.1472545397812435
amplitude_only_ridge_control,32536,0.029114879382137603,0.1320084701672041,0.002198809399550169,0.6156577004270348,0.8601353970480908,-0.4415690780284901,0.016293141563457188,0.005100826234368427,0.011192315329088761,1.18469937225191,1.9472756722940225
amplitude_only_ridge_control,32559,0.025666353428381174,0.11885232061462314,0.0026344680004800358,0.602626615769237,0.91583976576683,-0.3580409310666879,0.013937536828154504,0.00339086720608368,0.010546669622070824,1.1230675806662243,1.841441718082732
amplitude_only_ridge_control,30118,0.028868170934773583,0.13090521993298412,0.0021966841367840177,0.6391858612338176,0.8550711950791192,-0.43885710879912904,0.02075382111811478,0.0039942326549409005,0.01675958846317388,1.1475049480016635,2.7511036568409346
amplitude_only_ridge_control,30734,0.024122137042091756,0.11286165986842592,0.002898801074436303,0.6415373017970621,0.89488199108103,-0.4586734200156721,0.01238697472740026,0.001819298603054919,0.010567676124345341,1.0663295770995793,1.8083025881439152
amplitude_only_ridge_control,35000,0.023946758120139692,0.11202054545822011,0.0026252146255487862,0.6318842495140529,0.9364772108865306,-0.312927504228277,0.009476923076923077,0.0010234815651462385,0.008453441511776839,1.037059957330093,1.5509838998211092
amplitude_only_ridge_control,31350,0.02088883800503065,0.1004733833981252,0.00442799318889823,0.6545783386124155,0.9391500585129687,-0.4019616793388523,0.01084814814814815,-0.0004496997345300076,0.011297847882678158,0.9833928211777658,1.9153125000000002
amplitude_only_ridge_control,33768,0.02750258104126334,0.12507986866144005,0.0017898008808099471,0.6237991830048172,0.9789111563957966,-0.056185709409057386,0.014493744403223742,0.0028915360463200486,0.011602208356903693,1.104701644020071,1.8426595583269618
